"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112"
"t92",-0.00645857215380566,0.0603180181819551,-0.0111181318038971,0.0366179376220153,-0.000153613413215278,0.268919711629906,0.0845195860922776,-0.0114593365805455,0.0133761232000377,-0.000682956622029776,0.000303626978135184,-0.0189697586897523,2.80148135444148e-05,-3.78576872934522e-16,-0.000321521217359887,0.046805110755096,-0.0418844618493204,0.0271546705269075,-0.0200391581310086,-0.318757091808634,0.0921591823281133,-0.00221078084793737,-0.000849077453498524,2.65780865359011e-16,-0.00049090968982603,0.000145061810661789,-0.0003690443326049,0.000253137084969522,-0.000284814481495344,0.000418195153968216,1.55980589076549e-16,-0.000598014477526979,0.000169974880197688,-1.71266051146616e-16,-4.2934406030426e-17,-4.02470125736211e-16,1.73472347597681e-17,-0.00025528906347701,0.000145795659149928,-1.37827309837773e-05,0.0228887651482853,-0.103028349000875,0.00147619412311888,-0.127095075787522,0.0550074238941296,-0.0199829533626963,0.0124972287416134,-2.50518067763354e-05,-5.308807614433e-05,-1.50882841563164e-06,0.00127936300969849,-0.00194295939772917,0.00378309382900565,0.444018082782758,-0.0355128935367622,0.00283224371596183,0.0233559062769419,0.0168598793428383,0.00793736093892263,0.00260241777361717,3.2458209167077e-14,-0.724716437490415,0.0119964601756976,0.00114040686350989,8.16791877474409e-15,-0.00137607821647793,-0.000420753601958272,0.000478944351823628,4.81903053210045e-06,0.000479261759935341,0.000377159625473509,-0.0349345253048651,0.184079789830777,0.000425795092306631,-1.91939679036179e-05,9.46508496579845e-17,-5.1011712215443e-17,1.87566975839992e-17,-1.25984292442816e-16,1.18249104828779e-14,3.01679254494092e-17,-3.80554962542412e-17,-1.70016453172883e-17,4.85722573273506e-17,-1.68051336735253e-17,-1.70111320862976e-16,-5.4162674779229e-17,1.51517253604849e-17,-2.21177243187043e-17,7.86046575051991e-18,4.27175655959289e-17,-3.90312782094782e-18,-1.009392222584e-16,-1.84314369322536e-16,1.65232411086791e-16,-7.60025722912339e-17,5.57279916657549e-17,-5.79777111736623e-17,2.83247817561838e-16,-5.97124346496392e-17,-1.92140953755165e-17,1.45391511330306e-16,2.18575157973078e-16,1.09287578986539e-16,1.5558301175167e-17,1.26146922768688e-16,-3.68628738645072e-17,1.31662801321208e-16,7.31836466427715e-18,-3.88144377749811e-17,-9.32955969423777e-17,-6.69901417324481e-16
"t118",-0.00653379400884357,0.0618712324473768,-0.0115622612514654,0.0384781445461296,-0.00016153459700565,0.285827166461129,0.093364709914847,-0.0127804451999219,0.0150862320547285,-0.000772542112776668,0.000357748998783356,-0.0228991680635471,3.43958692472525e-05,9.92839461507193e-17,-0.00042442045131239,0.0647584837397096,-0.0582621011638037,0.0378813681993911,-0.03047663468097,-0.49832558124377,0.148889515837152,-0.00362423861485067,-0.00148791543373397,4.08699571941931e-16,-0.00117137346769829,0.000349130576339509,-0.00099939595593934,0.000747928123501255,-0.00086023262212872,0.00127900904510747,-5.12433774540335e-17,-0.00244276358924221,0.000701457972663238,2.26466552119242e-16,-2.14164909941797e-16,3.59758638101584e-16,-2.3946531829433e-16,0.00309571706233844,-0.00136621699474738,3.62774349321523e-05,-0.0282728500584982,0.109465476728965,-0.00152428938711801,0.128496277628904,-0.0473257390451166,0.0170266499891744,-0.00972531236058869,1.73776092351898e-05,3.49531921373805e-05,9.67894731083221e-07,-0.000612726182943636,0.000850727724126821,-0.00156274039390825,-0.16360482418511,0.0124818574289022,-0.000979150766255765,-0.00782290280798065,-0.00563233402093685,-0.00264698758991973,-0.00086627468713059,-1.08752174614573e-14,0.231261427663459,-0.0037227691151174,-0.000350861791884321,-1.83044358271293e-15,0.000331045818095434,9.90860355851913e-05,-0.000109554116325581,-1.07209161616283e-06,-9.7951432042327e-05,-7.63530599439662e-05,0.00698984987841509,-0.0368201441493407,-8.40475048631754e-05,3.08082030827958e-06,-0.0379998726691362,0.00209928180840659,0.0229989957436461,0.0138169418292361,-0.685920235648738,-0.00404159639395578,0.00771733792554019,0.00634211434118444,-0.0102578434867386,0.0210320842368417,0.0296823800047645,0.0129393904317704,-0.00118531870220682,0.013127488036724,0.0301919974052012,-0.00555508913461019,-0.00376200810206435,0.00113587280676535,0.00994525925847545,-0.0211606320652932,-0.0182802215838389,-0.0132559690420906,0.0385941418416379,-0.0344345246206276,-0.0206529446976089,0.0218549816051051,-0.0265968633359333,-0.0570349573841069,-0.0138609352276856,-0.00858390996710697,0.00841828925701003,0.0707116241301937,-0.00852776962829414,-0.00959389328031514,-0.0217319797482686,0.0346113893082837,0.0934518056982312
"t119",-0.00653379400884424,0.0618712324473761,-0.0115622612514653,0.0384781445461295,-0.000161534597005735,0.28582716646113,0.0933647099148476,-0.0127804451999218,0.0150862320547289,-0.000772542112776927,0.000357748998783251,-0.0228991680635473,3.43958692472916e-05,1.49898853317611e-16,-0.000424420451312296,0.0647584837397099,-0.058262101163804,0.0378813681993917,-0.0304766346809697,-0.49832558124377,0.148889515837151,-0.00362423861485014,-0.00148791543373378,5.91849338912381e-16,-0.00117137346769743,0.000349130576339036,-0.00099939595593929,0.000747928123501615,-0.000860232622129219,0.00127900904510737,1.41503669698627e-17,-0.00244276358924266,0.00070145797266232,-5.51684041258391e-17,3.03071101542641e-16,-3.12407308875511e-16,1.19071798759486e-16,0.0030957170623393,-0.00136621699474757,3.62774349339031e-05,-0.0282728500585026,0.109465476728966,-0.00152428938711857,0.128496277628905,-0.0473257390451174,0.0170266499891747,-0.00972531236058684,1.73776092371171e-05,3.49531921336024e-05,9.67894728410304e-07,-0.000612726182946944,0.000850727724123753,-0.00156274039390389,-0.163604824185123,0.012481857428902,-0.000979150766250029,-0.00782290280798482,-0.00563233402094252,-0.00264698758992336,-0.000866274687127327,-1.00532207623609e-14,0.231261427663473,-0.00372276911511632,-0.0003508617918891,-3.61795802652585e-15,0.000331045818098157,9.90860355849491e-05,-0.000109554116325428,-1.07209162085203e-06,-9.79514320336222e-05,-7.63530599478994e-05,0.00698984987841281,-0.036820144149339,-8.40475048615153e-05,3.08082031020465e-06,0.037999872669136,-0.0020992818084066,-0.0229989957436459,-0.0138169418292359,0.685920235648729,0.00404159639395576,-0.00771733792554017,-0.0063421143411845,0.0102578434867384,-0.0210320842368417,-0.0296823800047644,-0.0129393904317703,0.00118531870220687,-0.0131274880367238,-0.0301919974052009,0.00555508913461012,0.00376200810206457,-0.00113587280676539,-0.00994525925847544,0.0211606320652932,0.0182802215838389,0.0132559690420905,-0.0385941418416378,0.0344345246206275,0.0206529446976088,-0.021854981605105,0.0265968633359334,0.0570349573841065,0.0138609352276859,0.00858390996710643,-0.00841828925700989,-0.0707116241301926,0.00852776962829408,0.00959389328031547,0.0217319797482683,-0.0346113893082832,-0.0934518056982308
"t23",-0.0064986821299961,0.061214080489869,-0.0113958055897398,0.0378558371081093,-0.000158908090113252,0.280992769385764,0.0926749524608389,-0.0127640838517527,0.0152123370989418,-0.000781348960029982,0.000387864021380238,-0.02683107754138,4.37088507540446e-05,2.49883279820248e-16,-0.00201782990335842,-0.096594139452582,0.071255463733828,-0.0420048451452642,0.00434843388914458,0.0393257723115324,-0.00533908409152795,8.65405339699468e-05,9.78470878889052e-07,-1.68885271449834e-17,0.000104199360523276,-3.23108810604783e-05,0.000141896493310966,-0.000132962977936704,0.000160529943575752,-0.000245065939253128,-1.35397432726041e-16,0.000725920795776452,-0.000210816132944772,-3.95210337833618e-16,1.39736079285852e-16,1.31984495827466e-16,1.27799179971965e-16,-0.00250377666982254,0.00116462293826331,-5.14341267771094e-05,0.0800779035374179,-0.390890775796359,0.0057313994908509,-0.502973968362773,0.27430372072673,-0.101746714891243,0.0830533083485366,-0.00036808827970169,-0.00288105719027171,0.000150820898675482,-0.00194941462218698,0.00172138599062327,-0.00234517371389577,-0.125328569184173,0.00675694570670167,-0.000461801092628052,-0.00274100617348299,-0.00192102007630812,-0.000886536644206674,-0.000284581696759515,-3.71679592597804e-15,0.0453412647917044,-0.000465219620740116,-3.71395847220994e-05,-8.48920374821644e-16,0.000195161429125026,8.33801006634578e-05,-0.000145803846634647,-2.18638511733326e-06,-0.000886424983574434,-0.000868468524954869,0.110380606060453,-0.587035173990103,-0.00217525079694896,-3.00984999511987e-05,-5.64954504809719e-16,1.03093955984079e-15,-7.86919637935332e-16,1.27113681628537e-16,-7.0026852956152e-16,4.6294171114906e-16,-2.86101239071276e-16,-4.18307762212871e-16,3.14281031895369e-16,-5.21092942658425e-17,-1.90358010570516e-16,-2.42238171904256e-16,-6.1061482083833e-17,-1.46657002702344e-16,-5.23085441274045e-16,1.15576911694265e-16,-1.04153666729323e-16,5.63684828772917e-16,-1.02385708181114e-17,1.03262963515161e-16,4.68001107792101e-16,-9.29170053299194e-16,-7.19991639679784e-16,1.03480908551398e-16,-1.6447935735175e-17,-5.22013691033802e-16,1.22150406375646e-16,1.37002919489175e-15,-2.47832951760651e-16,1.8783799769682e-16,-6.63113203227279e-16,-2.55685087138674e-15,-2.37792081476459e-16,-2.55008142170061e-16,6.33053631414754e-16,-1.6871168176609e-15,-1.14632827176193e-15
"t25",-0.00661378307341128,0.0636521096974733,-0.0121122758220009,0.0409240206982011,-0.000171994133073442,0.30961620486011,0.109289133813149,-0.0153225041859396,0.0186545872903409,-0.000963621905030892,0.000519851189042977,-0.0379473196915834,6.43281798226474e-05,3.14490916335887e-16,-0.00361140580935142,-0.202162310497102,0.152115775509174,-0.090645867718162,0.0141224826366651,0.153323692872157,-0.0275324748678489,0.000522424987625012,2.97102341854989e-05,-1.70935935804319e-16,-0.000154008075298291,4.62228558162176e-05,-0.0001386478253745,0.000103440036521217,-0.000118491425461776,0.000175684796427639,-1.35334725104928e-16,-0.000294803969370285,8.41354694988298e-05,-1.85909596635856e-17,2.33273087663351e-16,1.04656934438534e-16,-5.92461249178211e-16,-0.000184303307428499,0.000107661917266786,-1.30472917227163e-05,0.0343616391953713,-0.186860838704145,0.00279804733613787,-0.249432021381024,0.154173001163828,-0.0576388718917459,0.0507757918588016,-0.000249913989311798,-0.00205939348676325,0.000110730864236254,-0.00208507318176279,0.00216278460542767,-0.00333746337395362,-0.245030808944013,0.0157543679720881,-0.00115612136051968,-0.00801105468886088,-0.00569422648573025,-0.00265299105336784,-0.000860286375639707,-7.40968092699414e-15,0.179762256224523,-0.00233668055104388,-0.00020349054274273,-1.9025963963294e-15,-0.000577728246647749,-0.000215076504504889,0.00031894831558098,4.16438701517985e-06,0.00119456931126419,0.00113170647504222,-0.138172228652898,0.734075644233176,0.00260299433047038,2.06924490278273e-05,1.25591656519064e-15,6.02668316190074e-16,8.24607775358474e-16,-9.78457937080131e-16,-5.74260514854156e-15,4.10688005844367e-16,4.88840332545821e-16,1.81798858897409e-16,2.56424631052324e-15,-5.24425831770349e-18,6.4844234182219e-16,-4.95419160582578e-16,5.42529728675006e-16,-2.34007501496675e-16,-4.82065887645606e-15,6.61429902039381e-16,1.62512245177252e-16,-7.00423338844156e-17,1.45791017630139e-15,7.88967270334029e-16,1.1739411025307e-15,-1.66416605239924e-16,-3.04213644515002e-16,-6.93654391196106e-16,8.37350576039869e-16,7.40462763041939e-16,3.2736878056641e-16,2.46167991832832e-15,-1.32278141769095e-15,1.70808082233738e-15,-1.45402829077958e-15,-4.44677177128347e-15,-1.92171931529433e-15,-2.92188641266084e-15,2.13441190062732e-15,-4.30531238321813e-15,9.13884807644395e-16
"t79",-0.00669081264275763,0.0652911782177301,-0.0125961177537663,0.0430029784879933,-0.000180863131622491,0.329082319734913,0.120726434511513,-0.0170889844885463,0.0210395365337603,-0.00109002311189005,0.000612515539753818,-0.0458077546156734,7.89804886106796e-05,1.76880002097925e-16,-0.00476719544688859,-0.279707162015067,0.211596002670613,-0.126452997740573,0.0214782348286351,0.239696999164579,-0.0444806122332742,0.000856436229432846,5.20639381037019e-05,-1.1583387404765e-16,-0.000367483015620778,0.00011124783440568,-0.000375467291423686,0.000305627729018116,-0.000357882749108379,0.000537314795705017,1.02412755548316e-16,-0.00120421232162308,0.000347213045797776,4.21050821059164e-17,-2.80810316196211e-16,4.24169476682215e-17,1.9742885938519e-16,0.0022349210173054,-0.00100887462572617,3.43416901200461e-05,-0.042444468560941,0.19853575243207,-0.00288920934742774,0.252181967478403,-0.132643027147117,0.0491117043441458,-0.0395135950851798,0.000173357063125547,0.00135590478036774,-7.10324771526268e-05,0.000998605495182567,-0.0009469785252842,0.00137865701021616,0.0902851121872803,-0.00553725014568491,0.000399689161513669,0.00268324857435603,0.00190225474965584,0.000884731644243182,0.000286366131702347,2.90468706718109e-15,-0.0573632304497488,0.000725124083265953,6.26066527166941e-05,1.12322586964522e-15,0.000138985210113763,5.06497819158019e-05,-7.29564942850001e-05,-9.26452817787234e-07,-0.000244145860337436,-0.000229105255415699,0.0276460930045934,-0.14683182255929,-0.000513803899100509,-3.32134124046761e-06,-0.0155785521107717,-0.0624437889855996,0.0223999194486076,0.0159058783761283,0.0941401179052104,-0.0456676789796192,-0.0223132580713747,0.0525779510748293,-0.1144251803114,0.0255105382903995,-0.0265115298840915,0.0543342578662837,-0.0367323881897795,0.0208547866080047,0.262078445460257,-0.00892087463254166,0.0221400134429953,-0.0525655687270175,-0.0652328216099181,-0.0342505607664919,-0.0526713557606719,0.0468343540266943,0.0549787864247131,-0.000367113185285959,-0.0391044709304623,-0.0177512114709482,-0.00872858819445793,-0.205055977288145,0.0822839002342317,-0.10244793794227,0.0988736229130097,0.398998924458901,0.0720120918772298,0.120975210023774,-0.151223501377283,0.319908922515789,-0.0321122792102172
"t80",-0.00669081264275767,0.0652911782177302,-0.0125961177537661,0.0430029784879931,-0.000180863131622443,0.329082319734913,0.120726434511513,-0.0170889844885466,0.0210395365337602,-0.00109002311189027,0.000612515539753693,-0.0458077546156733,7.89804886105943e-05,6.09060337865269e-17,-0.00476719544688898,-0.279707162015068,0.211596002670613,-0.126452997740574,0.0214782348286355,0.239696999164581,-0.0444806122332751,0.000856436229433211,5.20639381034536e-05,-3.73976886435546e-16,-0.000367483015620865,0.000111247834406705,-0.000375467291423763,0.000305627729018624,-0.000357882749109434,0.000537314795705049,-3.50272005985255e-17,-0.00120421232162303,0.000347213045798054,3.67690388936045e-16,-4.77844853155962e-16,3.66398915808545e-17,2.59933561995105e-17,0.00223492101730596,-0.0010088746257263,3.43416901193716e-05,-0.0424444685609427,0.198535752432079,-0.00288920934742863,0.252181967478416,-0.132643027147124,0.0491117043441503,-0.0395135950851815,0.000173357063124823,0.00135590478036727,-7.10324771528026e-05,0.000998605495183093,-0.000946978525284716,0.00137865701021597,0.0902851121872724,-0.0055372501456819,0.000399689161513246,0.00268324857435603,0.00190225474965779,0.000884731644242542,0.000286366131700983,2.38100451743321e-15,-0.0573632304497649,0.000725124083264529,6.26066527186028e-05,2.56002612308101e-16,0.000138985210112542,5.06497819151485e-05,-7.29564942843963e-05,-9.26452818998515e-07,-0.000244145860338439,-0.000229105255419982,0.0276460930045954,-0.1468318225593,-0.000513803899102273,-3.32134124387873e-06,0.0155785521107707,0.0624437889855986,-0.0223999194486075,-0.0159058783761275,-0.0941401179052062,0.0456676789796186,0.0223132580713742,-0.0525779510748293,0.114425180311397,-0.0255105382903993,0.026511529884091,-0.054334257866283,0.0367323881897791,-0.0208547866080043,-0.262078445460252,0.008920874632541,-0.0221400134429952,0.0525655687270168,0.0652328216099165,0.0342505607664913,0.0526713557606707,-0.0468343540266936,-0.0549787864247124,0.000367113185286665,0.0391044709304614,0.0177512114709479,0.00872858819445773,0.205055977288142,-0.0822839002342301,0.102447937942268,-0.0988736229130077,-0.398998924458894,-0.0720120918772281,-0.120975210023771,0.15122350137728,-0.319908922515784,0.0321122792102163
"t43",-0.0061889706957581,0.0545815857524568,-0.0094249752927224,0.0293440016624275,-0.000122582665764989,0.200829609551887,0.0445978996988496,-0.00529927089265118,0.0050709077074991,-0.000242971340957121,-1.59191772191444e-05,0.00786706293256302,-2.15143351051668e-05,-1.30102174091567e-16,0.00322228391788371,0.24461901517953,-0.188354440246489,0.113510480491442,-0.00915844263319618,0.133178194759602,-0.171234482222347,0.00619120000716526,0.0232043969525726,-2.79821186217097e-16,-0.00204429220782161,0.000596483106061096,-0.00132908037100935,0.000852902046199727,-0.000946181170997307,0.00137869969391559,-6.3049557193807e-17,-0.0017420993492257,0.000493625138620702,1.81475780126136e-16,-1.53619599565922e-16,-1.38589088573596e-16,1.61465370305727e-16,-0.00056277202375814,0.000316247187064095,-2.48046367295013e-05,0.0244830268747008,-0.0729726912592621,0.000909862701715656,-0.0688249308514158,-0.0200677713851524,0.00901022877697481,-0.0209244597392196,0.000191767523941657,0.00193807686957655,-0.000114149586066365,0.00455476911948838,-0.00555048882760324,0.00930294876099446,0.708982032433515,-0.0394918515893051,0.00256231610536711,0.00981718246492438,0.00629834750394018,0.00271225136023891,0.000800468201829163,-1.5504526886556e-14,0.519335627314026,-0.0219291257721989,-0.00262366276197499,-3.39927820881844e-15,-0.00762405340834568,-0.00213250577796399,0.00216558339661418,1.94714663450017e-05,0.000889081553406076,0.000491251341551625,-0.0103616853217977,0.0483517894459218,-0.000816085180401166,-9.14700336735417e-05,1.71815797915229e-15,-1.44097119520196e-16,-2.72347440803893e-16,2.58471025703555e-16,-3.45492987376808e-15,6.38291056487208e-16,-2.53943286042306e-16,-1.0081970118779e-15,2.70910356853447e-15,-1.04579379391726e-15,1.13204504907647e-16,-1.12482056810744e-15,-9.55938281253327e-17,-1.9482975098766e-16,-2.51868451502085e-15,-5.49290310087758e-16,-7.21708499179795e-16,-4.10496430620107e-16,1.46252298098632e-16,-2.11837898853383e-16,1.70455019259049e-15,-1.12730162146568e-15,-1.22537842082558e-15,3.78907273769552e-16,1.00915811308268e-15,5.09295768438626e-16,3.46600800474895e-16,4.08839796276919e-15,-2.57742961926937e-15,1.29310410752352e-15,-1.7461925295364e-15,-5.9430880495384e-15,-1.78376220610266e-15,-3.818115666142e-15,2.75998786285052e-15,-6.61229078242162e-15,-2.25161797190267e-14
"t57",-0.00626105254998566,0.0559870844769731,-0.00980146921669563,0.0308346895224904,-0.000128903727218671,0.213456120013654,0.0492651485970182,-0.00591020612467638,0.00571921245486318,-0.000274842628407639,-1.87567973918452e-05,0.00949665197146554,-2.64147486127173e-05,-3.81604204075526e-16,0.00425353948928665,0.338449290288298,-0.262004690230265,0.158349640137427,-0.0139286545150114,0.208202744403316,-0.276641117126467,0.0101495298184611,0.0406631694363887,-5.79164362068584e-16,-0.0048779433408779,0.00143559831249999,-0.00359923573010683,0.00252001569435572,-0.00285777571935388,0.00421661839519953,1.09545595762709e-16,-0.00711611009272482,0.00203710859269062,-3.83713109791858e-17,6.12119393548728e-17,2.61526180358845e-16,-4.11877968306647e-16,0.00682435405746303,-0.00296347836435282,6.52881200350037e-05,-0.0302421272323913,0.0775319658555598,-0.000939506558277041,0.0695837141421492,0.0172653442855027,-0.00767724414521793,0.0162833625876445,-0.000133022784536417,-0.00127602991320746,7.32255448371026e-05,-0.00218141862443639,0.00243028996571504,-0.00384291124364755,-0.261234587654006,0.0138803575842317,-0.00088583258700821,-0.00328819885474121,-0.00210407181455973,-0.000904494043618047,-0.000266454274991994,4.5299100450494e-15,-0.165723160668228,0.00680509674942921,0.000807205785431789,4.74911198720773e-16,0.00183413338541079,0.000502197824141715,-0.00049535728824955,-4.33182477848978e-06,-0.000181710327494743,-9.94500487204504e-05,0.002073210506073,-0.00967145746371144,0.000161086692654457,1.46818385218307e-05,-0.027041636150006,-0.00287787767699272,0.00435139681164691,0.00165458212506645,0.0973429852032752,7.15667053903368e-06,0.0128442061518927,0.00172965573103026,-0.00737425536769869,0.0118197472146344,-0.000199488370253054,0.0185026137336258,0.0139452488654124,0.00122696922940051,-0.0443253671342415,0.0179186360772771,-0.0114677306524777,0.0154228385701239,0.011155649301518,0.0175150405349967,-0.0151846673137954,0.00882186672201364,0.00369204820559052,-0.00123370302354977,0.0033198569973547,0.00844710166620539,0.012891699688345,-0.0147130391784056,0.0143425765852358,0.0100589124731262,0.00592254179032924,0.00361940639710724,0.00804472334460407,0.0483715252586441,-0.0014041247712827,0.0381634521728146,0.693375586545589
"t58",-0.00626105254998563,0.0559870844769733,-0.00980146921669568,0.0308346895224904,-0.000128903727218684,0.213456120013655,0.049265148597018,-0.00591020612467619,0.0057192124548634,-0.000274842628407625,-1.87567973918175e-05,0.00949665197146507,-2.6414748612665e-05,-3.55071947303209e-16,0.00425353948928655,0.338449290288302,-0.262004690230267,0.158349640137428,-0.0139286545150118,0.208202744403319,-0.27664111712647,0.0101495298184615,0.0406631694363887,-5.30706678899745e-16,-0.00487794334087777,0.00143559831250013,-0.00359923573010675,0.00252001569435557,-0.00285777571935396,0.00421661839519948,6.89245676032598e-17,-0.00711611009272503,0.00203710859269075,1.99865261207746e-16,-1.60516171768599e-16,1.32984196410299e-16,1.09185580788491e-16,0.00682435405746323,-0.00296347836435295,6.52881200346935e-05,-0.0302421272323934,0.0775319658555655,-0.000939506558277536,0.0695837141421527,0.0172653442855022,-0.00767724414521811,0.0162833625876448,-0.000133022784537049,-0.00127602991321148,7.32255448384162e-05,-0.00218141862443848,0.00243028996571097,-0.00384291124365089,-0.261234587654037,0.0138803575842332,-0.000885832587008143,-0.00328819885474407,-0.00210407181456241,-0.000904494043619671,-0.000266454274992541,4.76683017705651e-15,-0.165723160668252,0.00680509674942572,0.000807205785431817,1.61626714536785e-15,0.00183413338541119,0.000502197824139987,-0.000495357288251384,-4.33182477741772e-06,-0.000181710327495912,-9.94500487221487e-05,0.00207321050607268,-0.00967145746371206,0.000161086692651635,1.46818385215659e-05,0.0270416361500043,0.00287787767699279,-0.00435139681164645,-0.00165458212506632,-0.097342985203273,-7.15667053950425e-06,-0.0128442061518925,-0.00172965573102957,0.00737425536769671,-0.0118197472146335,0.000199488370252955,-0.0185026137336248,-0.0139452488654122,-0.00122696922940024,0.0443253671342432,-0.0179186360772765,0.0114677306524782,-0.0154228385701236,-0.0111556493015182,-0.0175150405349964,0.0151846673137941,-0.00882186672201298,-0.00369204820558959,0.00123370302354952,-0.00331985699735546,-0.00844710166620561,-0.0128916996883449,0.0147130391784024,-0.0143425765852337,-0.0100589124731275,-0.00592254179032775,-0.00361940639710196,-0.00804472334460286,-0.0483715252586408,0.00140412477128045,-0.0381634521728093,-0.693375586545566
