"accepted_species","Medicinal"
"Palicourea_candelabrum",0
"Leichhardtia_velutina",0
"Ruehssia_troyana",0
"Stenostomum_oliganthum",0
"Ceropegia_cana",0
"Funastrum_trichopetalum",0
"Thliphthisa_semanensis",0
"Ixora_pseudoamboinica",NA
"Randia_simillima",0
"Vincetoxicum_crassifolium",0
"Hoya_insularis",0
"Notopleura_multiramosa",0
"Cynanchum_caudiculatum",0
"Gonolobus_chiapensis",0
"Cristobalia_australis",0
"Spongiosperma_riparium",0
"Dioecrescis_erythroclada",NA
"Palicourea_bangii",0
"Gardenia_buffalina",0
"Genianthus_micranthus",1
"Tabernaemontana_eubracteata",0
"Galianthe_eupatorioides",1
"Janotia_macrostipula",0
"Eumachia_extensa",1
"Dolianthus_fimbristipularis",0
"Pottsia_laxiflora",NA
"Quaqua_ramosa",0
"Stenostomum_shaferi",0
"Praravinia_panayensis",NA
"Coptosapelta_tomentosa",1
"Suberanthus_hincheanus",0
"Scleromitrion_laceyi",0
"Guettarda_baladensis",0
"Forsteronia_rufa",0
"Praravinia_triflora",0
"Ditassa_grandiflora",0
"Strychnos_xantha",0
"Pagamea_standleyana",0
"Urophyllum_reticulatum",0
"Geophila_renaris",1
"Apocynum_androsaemifolium",1
"Notopleura_spiciformis",0
"Mandevilla_lojana",0
"Manothrix_valida",0
"Cyclophyllum_francii",0
"Cynanchum_scopulosum",0
"Rondeletia_susannae",0
"Mitrasacme_graminea",0
"Rondeletia_larensis",0
"Ceropegia_lucida",0
"Ceropegia_pygmaea",0
"Ceropegia_jainii",NA
"Kadua_affinis",0
"Ceropegia_vincifolia",0
"Galium_tricornutum",0
"Ixora_patula",0
"Ixora_polyantha",NA
"Hoya_×_tuafanua",0
"Crusea_coronata",0
"Landolphia_lecomtei",0
"Mussaenda_griffithii",0
"Gentianella_rupicola",0
"Ceropegia_chlorantha",NA
"Rutidea_orientalis",0
"Aspidosperma_pyricollum",0
"Kopsia_griffithii",0
"Parapodium_crispum",0
"Matelea_fendleri",0
"Matelea_porphyrocephala",0
"Sebaea_marlothii",0
"Spermacoce_meyeniana",NA
"Gonolobus_breedlovei",0
"Gonolobus_micranthus",0
"Timonius_caudatifolius",NA
"Timonius_morobensis",0
"Pavetta_spathulata",0
"Lasianthus_acutatus",0
"Pavetta_indica",1
"Pavetta_ombrophila",0
"Pavetta_whiteana",0
"Sisyranthus_saundersiae",1
"Randia_acunae",0
"Randia_obovata",0
"Rudgea_marcano-bertii",0
"Rudgea_interrupta",0
"Rudgea_insignis",0
"Gymnema_spirei",0
"Diplospora_siamica",0
"Otiophora_pycnoclada",0
"Ophiorrhiza_solandri",0
"Pyrostria_alluaudii",0
"Pyrostria_pendula",0
"Xysmalobium_membraniferum",NA
"Stachyarrhena_grandifolia",0
"Ophiorrhiza_nairii",0
"Gentiana_huxleyi",0
"Gentiana_takushii",0
"Exacum_speciosum",0
"Argostemma_vientianense",0
"Cephalanthus_natalensis",1
