"accepted_species","trait_ARD"
"t1","0"
"t8","0"
"t111","0"
"t140","0"
"t157","0"
"t241","0"
"t242",NA
"t160","0"
"t133","0"
"t167","0"
"t171","0"
"t190","0"
"t191","0"
"t159","0"
"t135","0"
"t130","0"
"t118","0"
"t142","1"
"t147","1"
"t148",NA
"t95","0"
"t17","0"
"t183","1"
"t309","1"
"t310","1"
"t97","0"
"t129","0"
"t185","0"
"t186","0"
"t168","0"
"t73","0"
"t82","0"
"t83","0"
"t13","0"
"t14","0"
"t11","0"
"t23","1"
"t24","0"
"t12","0"
"t56","0"
"t121","0"
"t122",NA
"t100","0"
"t113","0"
"t132","0"
"t305","0"
"t306","0"
"t233",NA
"t234","1"
"t206","1"
"t162","0"
"t106","0"
"t134","0"
"t164","0"
"t165","0"
"t57","0"
"t74","0"
"t109","0"
"t110",NA
"t144","0"
"t145","0"
"t290","0"
"t291","0"
"t182",NA
"t124","0"
"t184","0"
"t201","0"
"t293","0"
"t294","0"
"t292",NA
"t288","1"
"t289","0"
"t254",NA
"t274","0"
"t275","0"
"t220","0"
"t214","0"
"t155","0"
"t284",NA
"t322","0"
"t323","0"
"t246","0"
"t166","0"
"t211",NA
"t212","0"
"t318","0"
"t319","0"
"t283","1"
"t173","0"
"t69","0"
"t70","0"
"t63","0"
"t21","0"
"t80","0"
"t81","0"
"t86","0"
"t200","0"
"t239","0"
"t307","0"
"t308","0"
"t203","0"
"t237",NA
"t238","0"
"t223","0"
"t215","0"
"t213","0"
"t227","0"
"t228","0"
"t176","0"
"t177","0"
"t107","0"
"t108","1"
"t156","0"
"t235","0"
"t236","0"
"t198","0"
"t199","0"
"t276","0"
"t277","0"
"t265",NA
"t225","0"
"t243","0"
"t326","0"
"t327","0"
"t270","0"
"t268","0"
"t279",NA
"t280",NA
"t273","0"
"t181","0"
"t136","0"
"t149","0"
"t150","0"
"t99","0"
"t112","0"
"t202","0"
"t256","0"
"t257","0"
"t340","0"
"t341","0"
"t205","0"
"t251","0"
"t252","0"
"t301","0"
"t302","0"
"t163","0"
"t79","0"
"t240","0"
"t262","0"
"t263","0"
"t258","0"
"t161","0"
"t216","0"
"t217","0"
"t154","0"
"t71","0"
"t316","0"
"t317","0"
"t266","0"
"t267","0"
"t330","0"
"t331","0"
"t178","0"
"t127","0"
"t128","1"
"t66","0"
"t92","1"
"t93","0"
"t47","0"
"t20","0"
"t137","1"
"t188",NA
"t189","1"
"t250","0"
"t260","1"
"t261","1"
"t180","1"
"t172","1"
"t78","0"
"t15","0"
"t42","0"
"t51","0"
"t126","0"
"t131","1"
"t209","1"
"t210","1"
"t89","0"
"t90","1"
"t101",NA
"t286","0"
"t287",NA
"t244","0"
"t248",NA
"t249","0"
"t28","0"
"t29","0"
"t30","0"
"t48","1"
"t61","1"
"t102","0"
"t103","0"
"t68","1"
"t59","0"
"t58","0"
"t192",NA
"t193","0"
"t179","0"
"t40","0"
"t41","0"
"t22","1"
"t87","1"
"t88","1"
"t39","1"
"t91",NA
"t174","0"
"t219","0"
"t295","0"
"t314",NA
"t315","0"
"t269","0"
"t312","1"
"t313","1"
"t285","0"
"t187","1"
"t320","0"
"t321","0"
"t204","0"
"t98","0"
"t104","1"
"t119","1"
"t120","1"
"t96","1"
"t218","1"
"t224","1"
"t231","0"
"t232",NA
"t67","1"
"t27","1"
"t25","1"
"t19",NA
"t18",NA
"t31","0"
"t152","0"
"t153","0"
"t207","1"
"t342","1"
"t343","1"
"t298","1"
"t303",NA
"t304","1"
"t297","1"
"t259","1"
"t158","0"
"t55","0"
"t49","0"
"t50","0"
"t45","1"
"t46","0"
"t60","0"
"t72",NA
"t221","0"
"t222","0"
"t338","0"
"t339","0"
"t299","0"
"t300","0"
"t264","0"
"t296","0"
"t334","0"
"t335","0"
"t255",NA
"t281",NA
"t282","0"
"t336","0"
"t337",NA
"t311","0"
"t247","0"
"t226","0"
"t151","0"
"t229",NA
"t230","0"
"t196","0"
"t197","0"
"t141","0"
"t16","0"
"t10","1"
"t94","0"
"t194","0"
"t195","0"
"t123","0"
"t76","0"
"t77","0"
"t34","0"
"t32","0"
"t26","1"
"t54","1"
"t115",NA
"t125",NA
"t138","0"
"t139","1"
"t116","0"
"t117","1"
"t62",NA
"t53","0"
"t52","1"
"t35","1"
"t36","1"
"t75","0"
"t175","0"
"t271","0"
"t272","0"
"t324","0"
"t325","0"
"t332","0"
"t333","0"
"t278","0"
"t245","0"
"t146","1"
"t143","0"
"t114",NA
"t169","1"
"t170","1"
"t328","0"
"t329","0"
"t253","0"
"t208","0"
"t105","1"
"t84","0"
"t85","0"
"t44","1"
"t37","1"
"t33","1"
"t43","1"
"t64","0"
"t65","0"
"t38","1"
"t9","0"
"t7","0"
"t6","0"
"t5","0"
"t4","0"
"t3","0"
"t2","0"
