,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t1,3.6670837,-0.061626732,4.2177396,10.482632,-0.43826807,2.2457285,-0.24136603,8.186085,-0.65946966,-0.098448694,13.112699,-0.004527632,0.93702275,0.013164718,1.2952939,-0.18816693,7.442691,-0.59800404,4.1694713,-0.021510663,0.005473526,0.028467316,4.650327,3.9110608
t2,3.841437,-0.057585336,4.297389,10.911419,-0.43456575,2.2371695,-0.2426597,8.487594,-0.6369989,-0.115895435,13.105252,-0.008478171,1.067776,0.012566172,1.2967938,-0.17429051,7.7193427,-0.6053658,4.556071,-0.016646003,0.0068739564,0.027665216,4.7473555,3.5235012
t3,4.606932,-0.0380131,4.4906783,11.833639,-0.38530365,1.1288382,-0.20797119,8.157503,-0.579833,-0.16988063,11.1625595,-0.028360846,1.4118255,0.021827133,1.1030927,-0.10009085,8.844846,-0.6119153,6.2527294,0.15902472,0.44268054,0.03374328,6.2757196,1.1951064
t4,4.3298373,-0.04521594,4.502014,11.547563,-0.40078783,1.5888436,-0.22070444,8.485242,-0.59729075,-0.14914358,11.922935,-0.022333065,1.3226153,0.009301018,1.1825355,-0.12279766,8.487858,-0.6120764,5.5485225,0.19826603,0.16759153,0.029393803,5.662066,1.9996412
t5,3.3935232,-0.0764053,3.3254118,7.6032457,-0.5388986,5.595514,-0.29748967,7.828953,-0.8661776,-0.0004891949,15.522774,2.0213914,0.11416049,0.037987884,1.7321624,-0.32441846,6.5066857,-0.7069898,0.23707405,-0.121465035,0.10267153,0.0408315,1.83531,7.561673
t6,4.565032,-0.039485924,4.534066,11.910771,-0.3846632,1.2154526,-0.21405806,8.565477,-0.59092027,-0.17749086,11.480708,-0.02823855,1.4257345,0.015457416,1.1385791,-0.10462279,8.793507,-0.6051565,6.0107846,0.2447269,0.30368656,0.030028217,6.081011,1.3007026
t7,6.086984,-0.014301867,4.011484,13.2172365,-0.25532457,-0.0043418454,-0.15771385,8.5811825,-0.4999787,-0.23160209,8.96867,-0.04545571,2.107713,0.052026853,0.87228066,-0.0520227,10.250714,-0.50058323,8.860778,0.5319323,1.0728197,0.03470051,8.102596,0.14950922
t8,5.5313535,-0.021748872,4.2240915,12.794575,-0.3040512,0.3573086,-0.1725934,8.511286,-0.5317656,-0.21879846,9.94817,-0.041186444,2.0160306,0.040473033,0.97019434,-0.06038678,9.723417,-0.57120395,7.8662972,0.5502592,0.616002,0.027961195,7.176457,0.060628496
t9,4.31694,-0.091750115,2.2637365,3.7985115,-0.6913068,10.836458,-0.3904302,5.954181,-1.2881055,2.0477648,17.205284,4.3848677,0.010448933,0.08417594,2.44103,-0.5115251,5.286703,-0.9241713,-0.74324197,-0.2773998,0.19347453,0.05090673,-0.13503437,12.240089
t10,3.777745,-0.05276849,4.4697137,10.807309,-0.4368506,1.8765455,-0.2374529,7.987202,-0.62380093,-0.1203972,12.087151,-0.01453353,1.1725326,0.014436727,1.1821861,-0.14125913,8.04705,-0.5928366,5.061363,0.050663233,0.21794792,0.03819772,5.6651974,2.8071232
t11,8.3601885,-0.11809204,-0.063719705,-0.002581927,-0.83081216,17.59584,-0.5196216,2.9456747,-1.5290172,3.1435413,16.778845,7.457968,0.03356323,0.19603217,3.5038204,-0.79940367,4.5751925,-0.951053,-1.7782182,-0.57911575,0.3301798,0.112316936,-0.7376325,14.211823
t12,4.708325,-0.03718261,4.4449263,11.99894,-0.39465803,1.100595,-0.20192891,8.483404,-0.53446937,-0.15948102,11.240104,-0.03177445,1.5394047,0.015856901,1.0461278,-0.087939546,8.975448,-0.6404732,6.8910246,0.45289612,0.38100857,0.045064528,6.6072655,0.6202247
t13,5.058881,-0.03122583,4.3481555,12.2669935,-0.37125534,0.81439,-0.19651611,8.590616,-0.5298419,-0.17240575,10.888107,-0.034701124,1.6154171,0.012860226,1.0286593,-0.07150541,9.147467,-0.6417386,7.2470045,0.48680568,0.45178765,0.048355814,6.8403664,0.07100283
t14,12.583956,-0.12861472,-0.4121985,-0.32631823,-0.6849415,20.502708,-0.43438798,0.02602121,-0.91114223,3.3695545,10.334825,9.549124,0.053081166,0.27614406,3.639879,-0.9336155,1.8653331,-0.57939804,-2.2253342,-0.7725209,0.3987213,0.1547299,-1.4076971,8.090256
t15,2.212789,-0.1403108,2.8124254,4.5311885,-0.9452843,10.542756,-0.65361565,1.818106,-2.147677,0.70503825,19.407066,4.0112367,0.018223274,0.27393413,2.9562576,-0.57455575,7.9108467,-0.95321304,-1.0131507,-0.5217867,0.055887006,0.031942725,3.754376,21.998446
t16,6.294838,-0.011170785,4.077725,13.487821,-0.2942491,-0.0066439062,-0.16341418,8.885027,-0.46513978,-0.19255023,9.050696,-0.049616586,1.8292375,0.025127364,0.87001073,-0.05014405,10.255295,-0.5824112,9.096322,0.5220132,1.021029,0.054654997,8.086235,0.17986368
t17,5.7314177,-0.019636033,4.3002014,12.983066,-0.33324036,0.32487586,-0.1765379,8.771845,-0.4909109,-0.18340525,9.990571,-0.043297715,1.7133591,0.02099879,0.957055,-0.05841522,9.786219,-0.62637526,8.378586,0.5470486,0.6936249,0.05205576,7.5415936,0.10273227
