"accepted_species","trait_ARD"
"t4","0"
"t5","0"
"t10","1"
"t11","1"
"t12","0"
"t13","0"
"t8","1"
"t20","0"
"t52","1"
"t53","1"
"t38","0"
"t39","0"
"t57","0"
"t58","0"
"t65","0"
"t66","0"
"t61","1"
"t62","1"
"t54","0"
"t28","0"
"t29","0"
"t83","1"
"t84","1"
"t51","0"
"t42","0"
"t27","0"
"t33","1"
"t34","1"
"t48","1"
"t49","0"
"t31","1"
"t32","0"
"t26","0"
"t55","1"
"t56","0"
"t80","1"
"t93","1"
"t94","1"
"t85","1"
"t78","1"
"t69","0"
"t70","1"
"t67","0"
"t68","0"
"t2","1"
"t16","0"
"t17","0"
"t40","0"
"t41","0"
"t50","1"
"t59","1"
"t60","0"
"t36","1"
"t37","0"
"t7","0"
"t35","0"
"t63","1"
"t64","1"
"t43","1"
"t18","0"
"t9","0"
"t25","0"
"t74","0"
"t75","0"
"t76","0"
"t88","1"
"t100","1"
"t152","1"
"t236","0"
"t259","1"
"t454","1"
"t455","1"
"t415","1"
"t319","1"
"t373","0"
"t418","1"
"t419","0"
"t326","0"
"t350","0"
"t351","0"
"t352","0"
"t254","0"
"t282","0"
"t283","0"
"t291","0"
"t316","1"
"t371","1"
"t372","1"
"t422","1"
"t423","0"
"t311","0"
"t240","0"
"t223","0"
"t193","0"
"t194","0"
"t182","0"
"t168","1"
"t183","0"
"t188","1"
"t232","1"
"t255","0"
"t256","1"
"t315","0"
"t337","0"
"t338","0"
"t216","1"
"t321","1"
"t339","1"
"t468","1"
"t469","1"
"t324","1"
"t325","1"
"t245","0"
"t385","0"
"t386","0"
"t364","0"
"t292","1"
"t287","1"
"t394","1"
"t395","0"
"t317","0"
"t89","0"
"t126","0"
"t127","1"
"t147","1"
"t148","1"
"t140","1"
"t139","0"
"t172","1"
"t219","1"
"t220","0"
"t197","1"
"t196","1"
"t151","1"
"t121","0"
"t114","1"
"t115","0"
"t91","1"
"t86","0"
"t87","1"
"t79","0"
"t90","0"
"t110","0"
"t131","1"
"t159","1"
"t160","1"
"t161","1"
"t135","0"
"t149","0"
"t162","0"
"t163","0"
"t136","0"
"t134","1"
"t176","0"
"t177","1"
"t178","1"
"t189","0"
"t198","1"
"t251","0"
"t294","0"
"t295","0"
"t309","0"
"t477","1"
"t478","1"
