"accepted_species","traits"
"t26",0
"t66",NA
"t67",1
"t70",0
"t74",0
"t79",0
"t82",0
"t84",0
"t86",0
"t90",0
"t91",0
"t95",0
"t96",0
"t97",0
"t99",0
"t100",NA
"t102",0
"t103",NA
"t104",0
"t107",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",1
"t114",0
"t115",0
"t116",0
"t117",1
"t118",0
"t119",0
"t120",0
"t121",0
"t123",0
"t124",NA
"t125",0
"t126",0
"t127",1
"t128",0
"t129",0
"t130",0
"t132",0
"t133",0
"t134",0
"t136",0
"t137",0
"t138",0
"t139",0
"t142",NA
"t143",0
"t144",0
"t145",0
"t146",0
"t147",NA
"t148",0
"t149",0
"t153",0
"t154",0
"t155",0
"t156",0
"t157",0
"t159",1
"t160",0
"t161",0
"t163",0
"t164",0
"t165",0
"t166",0
"t167",0
"t168",0
"t169",0
"t170",0
"t171",0
"t172",0
"t173",0
"t174",0
"t175",0
"t176",0
"t177",0
"t178",0
"t180",0
"t181",0
"t182",0
"t183",0
"t184",0
"t185",0
"t186",0
"t187",0
"t188",0
"t189",NA
"t190",NA
"t191",0
"t192",0
"t193",0
"t194",0
"t195",0
"t196",NA
"t197",0
"t198",0
"t199",NA
