,models,stat,p value,hochberg_adjusted_p_value
0,logit_autoenc_supervised_xgb_umap_supervised,-6.396290486665046,1.1136171120917796e-09,1.0133915720035194e-07
1,xgb_eigenvecs_xgb_umap_supervised,-5.826879175255665,2.24429372805453e-08,2.019864355249077e-06
2,logit_PEM_logit_autoenc_supervised,5.635890160091812,5.898784612180859e-08,5.249918304840965e-06
3,corHMM_xgb_umap_supervised,-5.591656778203656,7.35576450085509e-08,6.47307276075248e-06
4,xgb_eigenvecs_xgb_PEM,-5.5477961442161545,9.144974202260354e-08,7.956127555966508e-06
5,logit_autoenc_supervised_xgb_PEM,-5.466280490666596,1.3663819211489922e-07,1.1750884521881333e-05
6,logit_autoencoded_xgb_umap_supervised,-5.448309052407869,1.4920475118837154e-07,1.268240385101158e-05
7,corHMM_logit_PEM,-5.4216769019564,1.6992189106389485e-07,1.4273438849367167e-05
9,logit_umap_supervised_xgb_umap_supervised,-5.3949805083497475,1.9349156523670405e-07,1.5866308349409733e-05
8,logit_PEM_xgb_eigenvecs,5.396700293061756,1.918817532820284e-07,1.592618552240836e-05
10,xgb_umap_supervised_xgb_autoenc_supervised,5.304829283570015,2.990508701830155e-07,2.4223120484824254e-05
11,logit_umap_logit_autoenc_supervised,4.8580960361199566,2.3963473725431494e-06,0.00019170778980345197
12,corHMM_xgb_PEM,-4.8068221929638115,3.017544493511881e-06,0.00023838601498743858
13,logit_eigenvecs_logit_autoenc_supervised,4.6860037289443754,5.158142536106574e-06,0.0004023351178163127
14,logit_autoencoded_xgb_PEM,-4.496313527052282,1.173057402433164e-05,0.0009032541998735363
15,logit_PEM_logit_autoencoded,4.428326594629469,1.565194286329621e-05,0.001189547657610512
16,xgb_umap_supervised_xgb_autoencoded,4.397688571296211,1.7805343415189653e-05,0.001335400756139224
17,corHMM_logit_umap,-4.367113123564005,2.0236305903571853e-05,0.001497486636864317
18,phylnn_fill_means_xgb_umap_supervised,-4.324121120162768,2.4198950329148936e-05,0.0017665233740278724
19,logit_PEM_xgb_autoenc_supervised,4.139838691560997,5.130919782790589e-05,0.003694262243609224
20,xgb_umap_xgb_umap_supervised,-3.994976389783963,9.104640666542995e-05,0.006464294873245527
21,logit_umap_xgb_eigenvecs,3.9879324142641277,9.358435385095803e-05,0.006550904769567063
22,logit_eigenvecs_logit_autoencoded,3.6643089008888055,0.0003180230167803697,0.021943588157845507
23,xgb_PEM_xgb_autoenc_supervised,3.643770168266608,0.000342781457857871,0.023309139134335227
24,logit_autoenc_supervised_xgb_umap,-3.596905022297339,0.0004062434933730601,0.02721831405599503
25,logit_umap_logit_autoencoded,3.5896562674885892,0.000416995490170225,0.027521702351234852
26,logit_eigenvecs_xgb_umap_supervised,-3.473253492826248,0.0006308280987612873,0.04100382641948368
27,phylnn_fill_means_logit_autoenc_supervised,3.3840802406003223,0.000860122136038395,0.05504781670645728
28,logit_autoenc_supervised_xgb_autoencoded,-3.359776469024449,0.0009349591297756129,0.05890242517586361
