"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t1",-0.00563687476582897,0.0255818240603559,0.0404149243900022,-0.0526490884664719,0.00387886290517823,-0.000196020275522418,0.00270335293515005,-0.00588108719666002,0.00673778308853436,-0.00710687352446801,0.00504746732039618,-0.124722776717509,0.000982117917479533,0.0089635609387506,-0.0244322836278903,0.0114724194124308,0.0156972031407812,-0.0220832908450464,6.56257624736737e-17,0.0705873012585252,0.0529985826221908,-0.0734485618268291,0.0012099330278267,-0.0176208561367599,0.0306295745767781,-0.00524713121692822,0.00147885642951054,-1.40946282423116e-16,-1.1700989458883e-15,5.55111512312578e-17,-0.256726996813225,0.0843257762033863,-0.00469621654161619,0.628769663431668,-0.0062238690624693,0.550821835448618,-0.0589859814954656,0.0202021663002245,-0.378542501485935,0.0725089058709513,-0.0380868306954105,-0.0329657314679464,-0.000129678092560853,0.0532303622958772,-0.0495522022553122,-0.0147414945417832,-0.0595624500961255,0.124754653212482,0.026369286458542,0.00628166171117158,0.00991137157115206,0.00500796384648668,-0.0170509511663012,-5.69060384202952e-16,-0.00368155561992564,-0.00273061659212074,0.00533591700152724,0.000904393902151951,-0.00191081877838586,-0.00608993021615567,-0.00034051484810943,0.00723007330680524,0.000869680752104908,-0.00333947587434694,-0.00165427461053685,-0.00101721130252929,-0.00299359119878582,0.000336761247238383,1.09666883383481e-15,4.45823933326039e-16,1.31188462870746e-16,1.73255507163184e-16,-1.77592315853126e-16,3.20923843055709e-17,8.23993651088983e-17,-4.34765071166687e-17,-1.35850532212434e-16,-1.04950770296597e-16,-1.50704101975485e-17,5.72458747072346e-17,1.61329283265843e-16,-8.23993651088983e-18,1.77158634984131e-16,3.03576608295941e-18,-8.33751470641353e-17,5.160802341031e-17,1.1145598333151e-16,3.68628738645072e-17,1.15359111152458e-16,8.67361737988404e-18,-4.22838847269347e-17,-1.26851654180804e-16,-4.77048955893622e-17,1.81556463131452e-15,-2.09684700158697e-16
"t7",-0.0454680582668714,0.0882014147805416,0.00736954332646219,-0.151865006759666,0.0555086207373626,-0.0812941363859751,-0.00169869843902839,0.038930326853755,-0.0019834364503222,0.000778627675166569,0.00065909290990963,-0.0270784278124951,0.000609460405533503,0.0119823210055747,-0.0105202383478799,0.00672589592228453,0.00254790598208334,-0.0547118498840359,-1.15640914013823e-15,0.216212684395449,-0.0400459799388654,0.0146770937867197,0.000166690016882052,-0.0145872417239816,0.00505452603731995,-0.00216654651492575,0.000391555182772877,2.31086500905331e-16,-7.45208091729094e-16,1.78793015839364e-16,-0.21080484050725,0.00518809561509853,-0.000924099228612877,0.337806658268404,-0.00546892958836422,-0.322386397345756,0.100149598675688,-0.0052651013723973,0.249093736994207,-0.0191813515220818,-0.000298314732491416,0.0067036230703127,5.68106854293758e-06,0.00660473285152445,0.71038748439313,-0.00514212541314139,-0.0381158320919604,0.0288556388788778,-0.00439095239283509,0.0936477093171052,0.000279404072450292,0.0016728113110806,-0.166048011853218,-1.68370258911924e-15,0.000288564289418476,-0.000676243966494409,-0.000397698527991599,-4.4150123939817e-05,0.00260019554539231,0.118063426755645,8.02157409941538e-05,-0.000474724327438862,0.000274784565309822,-0.0135321878412679,-0.000496456832408478,5.26907918468306e-05,0.000160662423091333,0.00126193620260448,3.80012629427859e-15,1.21424278617542e-14,5.95441323421248e-16,2.57358870798475e-15,4.36933400578655e-17,-1.10714701329793e-15,4.9531230344692e-17,-3.71061179163069e-16,4.76170931735559e-16,-2.73737356742907e-16,-7.95514149420559e-16,-3.27579968263311e-16,3.94287714168888e-15,-7.00560318268647e-15,6.19579981348128e-16,2.32743919825359e-16,-1.51973442798759e-16,-2.93425879112071e-16,-6.48512016667182e-16,2.91497353266393e-16,7.58756673779449e-18,1.46548126394815e-16,-6.37226921493754e-16,1.84226083753255e-15,-8.06014695171481e-16,-8.36973175261581e-16,-8.52765261397413e-16
"t81",-0.0479675360807267,0.0979035641606217,0.00903320201725538,-0.223305695140717,0.0845340134777896,-0.134828576899984,-0.00329738014782086,0.0980363259591199,-0.00694309085512359,0.00291013629747928,-0.00101854989806301,0.0224466351805852,-0.000227396971364881,-0.00361170241625127,0.00138532830742774,0.00353085773594958,0.0015296079039594,-0.0420260323845845,-2.29180808293936e-15,0.517511021311228,-0.14432806487688,0.059908927709567,-0.00120213291335758,0.0220390391985794,-0.00738168337513981,0.00249776797817507,-0.000404872902699001,-2.41021974011155e-16,6.87638373489714e-16,-1.02624137307596e-16,0.154973384350531,-0.00312325732599714,0.000546157862175165,-0.163370843087038,0.00252993616557749,0.18684301107806,-0.0689726880777677,0.00611526276424367,0.0362427194471842,0.00107069503275705,2.01774890497518e-05,-0.000480690211547384,-5.27695928683201e-07,-0.000629424193755272,-0.0684104096875773,0.000485349774042863,0.00352031790646139,-0.0026584866004961,0.000399224592032788,-0.0085027366116924,-2.53476946989934e-05,-0.000150867841467421,0.0147977761191776,1.7854933425333e-16,-2.45919486346535e-05,5.77052774966706e-05,3.46351231952414e-05,8.73283359400758e-06,0.00261732661561209,0.0303135021277301,1.35631681875156e-05,1.64969494280726e-05,-9.57694635866297e-06,0.000478510669460266,1.87705539241668e-05,-1.99245214127047e-06,-6.0809026911073e-06,-4.80223815377657e-05,0.158345095887879,0.542032823657952,0.00618560928879327,0.0788030133002204,0.0152090093387563,-0.0331167454742334,-0.00694080255485613,-0.0242486764495523,0.00797432748985804,-0.00654674914644195,-0.0255851779332329,0.0199120387469348,0.174318696840184,-0.356121921783912,-0.0123490120740072,-0.00911264433213436,0.00671820231501107,0.00684421177020665,-0.0207138284004666,0.0140321060659264,9.16823004609849e-05,0.0217987124578125,-0.0191583232144675,0.058558122052389,-0.0185096560993575,-0.0264657277715954,-0.0909927829338395
"t82",-0.047967536080726,0.0979035641606217,0.00903320201725538,-0.223305695140715,0.0845340134777892,-0.134828576899984,-0.00329738014782074,0.0980363259591193,-0.00694309085512321,0.00291013629747931,-0.00101854989806308,0.0224466351805852,-0.000227396971364634,-0.00361170241625182,0.00138532830742739,0.00353085773594911,0.00152960790395974,-0.0420260323845839,-2.20826234441131e-15,0.517511021311225,-0.14432806487688,0.059908927709566,-0.00120213291335636,0.0220390391985801,-0.00738168337513816,0.00249776797817262,-0.00040487290269664,6.97539099784836e-17,2.4448865202134e-16,2.91007794723299e-16,0.154973384350526,-0.00312325732599562,0.000546157862174109,-0.16337084308703,0.00252993616557666,0.186843011078051,-0.068972688077766,0.00611526276424085,0.0362427194471872,0.0010706950327577,2.01774890508568e-05,-0.000480690211548954,-5.2769593023279e-07,-0.000629424193755904,-0.0684104096875601,0.000485349774045186,0.00352031790645517,-0.00265848660049214,0.000399224592032951,-0.00850273661169921,-2.53476946995043e-05,-0.00015086784146424,0.0147977761191726,3.94811283216573e-18,-2.4591948642221e-05,5.77052775053434e-05,3.46351231967691e-05,8.73283359287589e-06,0.0026173266156184,0.0303135021277474,1.35631681977561e-05,1.64969494295577e-05,-9.57694635159999e-06,0.000478510669461226,1.8770553929491e-05,-1.99245213887796e-06,-6.08090269234405e-06,-4.80223815430218e-05,-0.158345095887881,-0.54203282365796,-0.00618560928879323,-0.0788030133002216,-0.0152090093387567,0.0331167454742339,0.00694080255485587,0.0242486764495525,-0.00797432748985811,0.00654674914644156,0.0255851779332331,-0.0199120387469351,-0.174318696840187,0.356121921783917,0.0123490120740074,0.0091126443321345,-0.00671820231501107,-0.00684421177020661,0.0207138284004669,-0.0140321060659266,-9.16823004610902e-05,-0.0217987124578123,0.0191583232144675,-0.0585581220523892,0.0185096560993578,0.0264657277715959,0.0909927829338407
"t36",-0.0486250301868917,0.100573594935212,0.0095289820786747,-0.247316483559759,0.0944843840178624,-0.154010688534414,-0.00391089543569998,0.122726340052597,-0.00916958063669101,0.00387758170291732,-0.0021017503705076,0.0578421296355042,-0.000908735130815307,-0.0166929805414781,0.0122813314916373,-0.0030172243393227,-0.000993185751086922,0.0152063520883856,1.13421454865587e-16,0.0444193486184316,-0.0163812787245314,0.00708959238008888,-0.000165787168662176,0.00175602059455921,-0.000555962313541109,8.79180045775215e-05,-3.73663471073569e-06,-2.10974098723672e-16,-2.86871118097078e-16,9.2785854959171e-17,-0.0195102107532566,0.00087191626338683,-0.000163109021137173,0.107732706044035,-0.00215768443292285,-0.470016445530107,0.202868025349464,-0.0229083092415751,-0.440134907697587,0.0126976073086969,0.000172599366131844,-0.00367159319519798,-1.89844462397404e-06,-0.00187457272132192,-0.165629296624745,0.000764542549189591,0.00430150228755762,-0.00315379542138106,0.000399872312820597,-0.00835588821956551,-2.46246460541915e-05,-0.000134357486341027,0.0107042400181816,7.48381521830129e-16,4.22028902874723e-05,-0.000101836238182856,-8.19370830546953e-05,-9.17152480678885e-05,-0.0442239018389287,-0.602990803749823,-0.00029788521808594,0.000173347795989036,-9.96181726267841e-05,0.00472341331173571,0.000128461115204279,-1.36156043933364e-05,-4.11091112037034e-05,-0.000284671338235192,-1.25139543122496e-15,-4.62691247052057e-15,-9.92884788779388e-16,-5.44099110697129e-16,-6.91064854397612e-16,6.24623154864478e-17,4.98446308891429e-16,3.70267884424353e-16,-7.26827651338005e-16,-2.60057097642373e-16,1.24838092767612e-15,-6.69901556190896e-17,-1.62405875891943e-15,3.85618105340255e-15,7.12718031028463e-17,2.3240528557107e-17,2.4101422747524e-16,2.90768121337106e-17,2.90896626726874e-16,-6.59401293119177e-17,3.19703548715168e-16,3.27476226264194e-16,2.45846901184696e-16,-1.5762618355772e-15,-1.30688957304648e-16,2.03743613319316e-15,5.09016048842627e-16
"t51",-0.0495853135461197,0.104383682097146,0.01020872556438,-0.278382277511903,0.10723970960165,-0.178103635220661,-0.00465805488044246,0.15170776610511,-0.0117055206680381,0.00497454080221819,-0.00317866232131642,0.0918791295014011,-0.00153833075245187,-0.0286762246889505,0.0220221777009497,-0.00797007894352396,-0.00285166752532875,0.0549034873227914,7.45179403668386e-16,-0.181620313541209,0.0385488915040508,-0.0149799075427027,0.000124118826034962,-0.000312965458952768,9.09053490499405e-05,-5.37729341029615e-06,5.35999323462679e-08,-8.81423683267061e-17,1.33025222545488e-16,-6.83478765042355e-17,-0.00257058387931042,0.000192314462223871,-3.73827886100496e-05,0.036530845703588,-0.000813174219106272,-0.249283489759239,0.111555090045522,-0.0132377893524097,-0.295288447132557,0.010151671043236,0.00014361552735126,-0.00310990898426813,-1.9809821918953e-06,-0.00214327899253309,-0.215011279278959,0.00142235774961057,0.0103808448167477,-0.00785570904094087,0.00119747978463602,-0.0255530468865443,-7.62663562453398e-05,-0.000458109175774914,0.0459606089831123,-6.04120006573522e-16,-0.000126326636967822,0.000299252661836931,0.000200885800430514,0.000127336311390061,0.0565120922832911,0.754234836989481,0.00036833211926225,-0.000143931369431604,8.24496369981164e-05,-0.0038428979207806,-8.92353153654289e-05,9.4503936229761e-06,2.83646480286155e-05,0.000181319851237335,1.99908709897937e-15,5.72574708696754e-15,1.03675571638047e-15,3.76011319214801e-15,-2.16933582511734e-16,-1.18171324454227e-16,-3.74489068049362e-16,-7.03016668593514e-16,-1.33330239406445e-16,7.14962250025497e-17,-1.24366954469503e-15,4.42860565083927e-16,2.65166286279023e-15,-4.1684309494813e-15,2.5955300682368e-16,-3.56069096596365e-16,-1.13593881227444e-15,3.51090898242426e-16,3.64196298873541e-16,9.99599622883687e-16,5.99886127141958e-16,-7.77155923181092e-16,2.06801032934617e-16,3.58142342423736e-16,-3.05529239517262e-16,-5.05587753774076e-16,-2.38380420455028e-16
"t83",-0.0502282456745118,0.106944174927354,0.0106684925604455,-0.299593386562807,0.115961944919454,-0.194633552871049,-0.00517326456258232,0.171812937780516,-0.0134734762465915,0.00573986137003321,-0.00394638774172345,0.11627687870996,-0.00199257956877932,-0.037334349524859,0.0290882324256106,-0.0116614825305107,-0.00424267425061595,0.0849012301555079,1.62398009507838e-15,-0.362364658127404,0.0831413107629844,-0.0329632122299124,0.000372636342382966,-0.00224726139216717,0.000698237934881565,-9.61343346906444e-05,3.81741090489966e-06,6.83958315093276e-17,-4.966585179694e-17,-1.34503840229055e-16,0.0158626202421291,-0.000613582996780278,0.000113207037893211,-0.0634522416110631,0.00121095285443087,0.230746205707112,-0.0986253481373292,0.0110098854435843,0.207406267799945,-0.00602396730426612,-8.23723426476158e-05,0.00175778571809018,9.63483283865357e-07,0.000986919181900643,0.0926361602578459,-0.000532091215839848,-0.00361892053277636,0.00271891339690053,-0.000399289487080508,0.00848834813271368,2.52777978798219e-05,0.000149426291422271,-0.0145172716996082,2.01426605291573e-16,3.04396095953032e-05,-7.19144597169053e-05,-4.69058212438072e-05,-2.62404927631019e-05,-0.0113758778275626,-0.150876384993383,-7.34286535851433e-05,2.50045493553237e-05,-1.43055448528768e-05,0.000662236282416002,1.43889657071277e-05,-1.523306483368e-06,-4.5601216867616e-06,-2.8111320475307e-05,-0.103124258263059,0.0651703898637617,-0.0919071218541417,-0.522483880055177,0.26931915156544,-0.0154177547239629,0.0182311775964788,0.0737116518081677,0.0912285174034504,-0.0165399449006231,0.00711675064035386,-0.0799216718990908,-0.0986868036436519,-0.063031600837931,-0.155832029612375,-0.0194078602779714,0.133057746008355,0.00252170316737546,-0.0539018612380077,-0.162152294698173,-0.0415785436171342,0.00752111327759241,-0.0317936139250131,0.121841382196372,0.0379363124209427,-0.0462228043019781,-0.0601014896554957
"t84",-0.0502282456745118,0.106944174927354,0.0106684925604455,-0.299593386562807,0.115961944919453,-0.194633552871049,-0.00517326456258244,0.171812937780516,-0.0134734762465915,0.00573986137003379,-0.00394638774172387,0.116276878709959,-0.0019925795687798,-0.0373343495248588,0.0290882324256104,-0.0116614825305111,-0.00424267425061544,0.0849012301555085,1.66659360126204e-15,-0.362364658127405,0.0831413107629843,-0.0329632122299114,0.000372636342382807,-0.00224726139216885,0.000698237934882391,-9.6134334691059e-05,3.81741090378553e-06,4.25814248581678e-17,3.17342163125935e-16,-2.46676153584085e-16,0.0158626202421297,-0.000613582996778425,0.000113207037894652,-0.0634522416110638,0.00121095285443221,0.230746205707112,-0.0986253481373331,0.0110098854435858,0.207406267799949,-0.00602396730426447,-8.23723426470538e-05,0.00175778571808767,9.63483285815363e-07,0.000986919181907984,0.0926361602578457,-0.000532091215840743,-0.00361892053278031,0.00271891339690332,-0.000399289487082601,0.00848834813270151,2.52777978837129e-05,0.000149426291424062,-0.0145172716996074,-1.5319994614949e-16,3.04396096018041e-05,-7.191445972073e-05,-4.69058212493418e-05,-2.62404927607338e-05,-0.0113758778275639,-0.150876384993387,-7.34286535864441e-05,2.5004549347089e-05,-1.43055448539322e-05,0.000662236282415322,1.43889657056402e-05,-1.52330647802288e-06,-4.56012168070482e-06,-2.81113204712935e-05,0.103124258263058,-0.0651703898637642,0.0919071218541413,0.522483880055175,-0.26931915156544,0.0154177547239628,-0.0182311775964788,-0.0737116518081675,-0.0912285174034499,0.0165399449006229,-0.00711675064035312,0.0799216718990903,0.0986868036436506,0.0630316008379331,0.155832029612375,0.0194078602779719,-0.133057746008354,-0.0025217031673756,0.0539018612380074,0.162152294698172,0.0415785436171336,-0.00752111327759177,0.0317936139250127,-0.121841382196372,-0.0379363124209426,0.0462228043019778,0.0601014896554963
"t4",-0.0492806139047065,0.114548145312114,-0.00965520922712275,-0.0498977984412081,0.018625200016167,-0.025705514446244,-0.0003277163368543,-0.0641827794331687,7.95540902504555e-05,-0.000125924917863535,0.00127436180875243,-0.0448954114424693,0.00091195701294236,0.0176512053044431,-0.0149636028817558,0.0096914077360099,0.00391998160923535,-0.136783812875465,-7.38561141235197e-16,0.0729663711635666,-0.00160371399430284,-0.00125301642671272,0.000522377773650174,-0.0471769688984983,0.00692403288101721,-0.00338987209593135,0.000618700325569575,-6.18306419345443e-17,-6.50150354642825e-16,-2.62218531480889e-16,-0.409997499999897,-0.021753390010939,0.00156995082614983,0.243778122573383,-0.00431420256923649,-0.174782875608453,-0.0363201951322121,0.00409937090021003,0.546910904972054,-0.0387277744092667,-0.000632196685048221,0.0146255012994408,5.24360707744156e-05,-0.0256509311842917,-0.477626425477941,-0.000720868373456716,-0.00267017996871786,0.00107251745343706,0.00341287792060677,-0.16831808016143,-0.00237014293077131,-1.32647441846616e-05,0.335870336644882,2.25345807782628e-15,0.000317936001897993,-0.000744641856821454,-0.000436814078997892,-6.47558756443221e-05,0.0256242064879639,-0.0274667877176461,1.00951931981254e-05,-0.000226885424874845,0.000110316995609248,0.0719721248034551,-0.000502619895505943,5.33305149490592e-05,0.000162306184764021,-0.00792461592471287,-1.79835799018e-15,-1.10843373349229e-15,-4.65615260071752e-16,-2.16716298140947e-15,1.00850047506209e-15,3.13610746896256e-16,-1.99049576976222e-16,2.43391360706334e-16,8.73059621495689e-17,-1.99716039085779e-16,3.23167337373955e-16,7.88449880634705e-17,1.02295103297269e-16,3.90428721772596e-16,-6.65418282705998e-16,-2.542166131333e-16,5.10864644521121e-16,1.03315055656909e-16,-1.50516657506782e-16,-4.53035476474441e-16,-4.0804010455156e-16,3.17367931735605e-16,-1.91692111934683e-16,-8.85650959116342e-17,6.54708619074918e-18,-5.29180025565535e-17,-5.76715420117366e-16
"t62",-0.0568443892846268,0.158127615111791,-0.028581106859714,-0.0092804916935522,0.00768922396652705,-0.0205302390546594,-0.00046653336559092,-0.216954990132425,-0.00492802116423313,0.00195330430965898,-0.000531446965180536,0.0117330506665278,-0.000120037343064547,-0.00191281175229908,0.000742349338074502,0.00254681087331145,0.00126595578086974,-0.0742056868060323,8.67982806051815e-17,0.00545375238512957,-0.000230705206376358,-0.00019745201580626,0.000153579794447335,-0.0482049745575685,0.00199161490952797,-0.00192444981828094,0.000396164849500298,2.51604821661858e-16,-2.38468607172405e-16,2.85815776675473e-18,-0.479303841072902,-0.0777989770328218,0.00731477564486851,-0.298504606946353,0.00335040224322289,0.0439686390410191,0.0297188177648807,-0.000480098180323071,-0.0236540218391155,-0.00190445371250222,-4.42570357635577e-05,0.00116073515249869,1.042066815865e-05,-0.00671613538197786,-0.176862128127426,-0.000763719464835812,-0.0157959042806445,0.0131840099216411,-0.00356830123306644,0.0839006943979903,0.000316404222111138,0.00201089783742165,-0.608080307763888,1.07588550333693e-15,-8.61547046892642e-05,0.000199472156371434,0.000103241857371842,7.53572857817492e-06,0.00813074548931858,0.001220949112117,-4.92484487551255e-07,-0.00097569469305058,0.000667637548655488,-0.409236303692525,0.00021424765555648,-2.26527729123359e-05,-6.72319010065758e-05,-0.0200459829584799,3.34342058669768e-16,-6.5213253400617e-16,3.04961996869605e-16,7.47893976907415e-16,-6.77774479634538e-16,-9.41259146230251e-17,-3.17432407424597e-16,1.51087340977197e-16,-1.6125855694e-16,-1.24463870903247e-15,3.72077489847629e-16,-5.2586260460526e-16,4.03109626309452e-16,1.88705297691011e-15,-1.37241171936283e-16,1.77850374620847e-16,-4.32590815638481e-16,1.33312912679496e-16,7.71795903126743e-16,3.40676754966009e-16,4.78528324097736e-16,6.21504240476228e-16,1.71246657071286e-17,1.19602216984889e-15,5.92569984164994e-16,2.82124448993376e-16,1.02960569327829e-15
