"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122"
"t1",-0.0458252732567288,-0.0247600221294352,0.000214055269620789,-0.000777153605910645,0.0246057064806058,-0.0393116052382827,-0.0271752675006959,0.0207208030476181,-0.00141462745232793,0.0289324756465496,-0.00642710334423138,0.0166282739024988,-0.00998304965811061,0.0462568141470999,-4.29797824091583e-17,-0.294701187024572,0.00734473194173007,-0.111999656720283,0.0539205331894457,-0.104265331052468,-0.0540423711856197,0.00232695012917553,0.0202479704427256,0.0224612265114448,0.0633645483097916,-0.00113174811713348,-0.36669988870872,0.24734113947741,-0.0483402734096588,0.00198613925861761,0.238940925359297,7.59180621763089e-16,3.90026768705283e-15,-1.03812358015487e-17,0.0413692350238233,-0.222710974029598,0.0938919443862389,-0.247609408015592,0.137914430679309,-0.0492035526692613,0.107975906380482,0.0202521043504343,-0.225217856028659,0.00677112083128236,-0.00530486846329002,-0.529098209694199,0.286220958366206,-0.0798005198361122,0.023097175099109,0.0252778793954264,-0.0531263560576856,0.0146809605924231,0.0167941200955618,1.06352658702087e-16,-0.0064594831543565,0.0420772620954186,-0.00333129347536267,-0.0195817405198801,-0.0738493962966831,0.0471016618162583,-0.000962379760353497,-0.00135778289521694,-0.00957621821462904,-0.00186192144597829,-0.000421697125492217,-9.8231454494433e-05,0.0021358516021954,0.011118530900843,0.00092859233427018,0.00531253219629546,-0.0703947786400165,0.0818213813206585,-0.00123533022402365,-0.0461163181174676,-0.00692657966719536,-0.058586141145992,0.0202529869327879,2.00395181982694e-06,-0.000240637818908326,-1.40969154190636e-05,-0.000354700769313612,-0.000747986002797532,-4.99123185954659e-05,-2.78645756031505e-17,-3.42470488240158e-05,-0.000218405674516128,0.000568669878130783,4.97939878640488e-06,-0.00130939675590601,2.34745424736359e-16,7.2478915230656e-17,1.50419498905208e-16,1.1235045012381e-17,1.04137618667233e-16,6.72205346941013e-18,3.37186875642992e-17,1.64093998805681e-16,2.99348219823248e-16,3.40981583246691e-17,1.70219741080224e-17,4.27175655959289e-17,-1.30754782001752e-16,1.34441069388203e-16,-6.68952740423556e-17,3.31410110942718e-17,9.73613550891983e-17,1.07769695945059e-16,-2.63677968348475e-16,1.0842021724855e-18,-1.52330405234213e-16,7.50267903359969e-17,5.52401006881365e-17,-2.58907478789538e-16,6.50521303491303e-19,8.37004077158809e-17,-7.17741838185404e-17,-4.97377746627725e-18,-9.56633321166991e-16,-1.48535697630514e-17,3.04660810468427e-17,-3.55347262032124e-17,-6.93022028652734e-16
"t5",-0.0745084244278972,-0.0348701211203195,-0.0459476144644302,-5.89653847382866e-05,0.0111149179149656,-0.0313958014875126,-0.0111455419035862,0.00887334564070365,-0.000685429334949412,0.0275493180552781,-0.00676001164066508,0.0300406604685683,-0.00499492397945336,0.0396598620704433,-9.06575640738396e-16,-0.245330623579168,0.00697484716441443,-0.137488624500966,0.0129241868532923,-0.0445178221263041,-0.090595443070324,-0.00491507115396141,0.0292656408741034,0.00807590691669214,0.109694658462525,0.00419511023537613,-0.0437818830833789,0.0331197150002843,-0.017384108267845,0.000756150780827461,0.128892458183606,-1.61361708296272e-15,6.01811328828352e-16,-4.38926551559741e-15,-0.102776231782531,0.050435460558934,-0.320554286328265,0.141632704195109,0.0431619503024638,0.132321193051859,-0.282721273034952,-0.11277161700616,0.0618411790951169,-0.262319464924279,0.000515134382836586,0.0437914507442421,-0.010250933520881,0.136852953055561,-0.000727492028484898,-0.000318443746683408,-0.112876889837921,0.0158932954311459,-0.091583084363027,-2.20198796854909e-15,-0.000419554933683732,0.00284048898779508,-0.00022485092066091,-0.00174826944253714,-0.0114234912314262,-0.00106721021130557,6.46765675801985e-05,0.0337397953223976,-0.000697251621546928,0.00121592299260959,1.32313132961741e-05,3.56493459198554e-06,-0.000569564139827458,-0.0193292708911702,-0.0376136799522368,-0.000149013279683746,0.0431779313062201,-0.1646180074718,-0.0419675811335385,0.538453500143282,-0.188249553295906,-0.361894346971956,0.0501013993322734,3.79885144012045e-06,-0.0144315483154447,-7.38681782969746e-06,0.0193349776886154,-0.000727223800649847,-0.00212329713053758,8.78717066611162e-15,-2.23182840902245e-05,-0.00287598249229911,0.00033756116920674,6.55788604896809e-05,-0.000697746495461302,-1.7402223620006e-16,-1.00763354555062e-16,6.28990698835976e-16,-1.07502578948826e-15,1.20411074933709e-16,2.96460377156749e-16,8.27021222160971e-16,8.85940849929575e-16,5.40737051162423e-16,6.87414935340958e-16,4.59280636900568e-16,-5.19935185488387e-17,2.21632941474524e-16,-8.16093011246499e-17,5.65591890327698e-16,-1.17046132139281e-16,7.80211449195443e-16,5.3581650238117e-16,1.20805634730556e-15,-1.29355873793507e-15,-2.12746968823881e-17,3.121455338383e-16,-2.67548504173967e-16,-2.1372902353626e-17,1.43164732511464e-15,5.0732491734474e-16,2.14839554270422e-16,-7.21763260861553e-17,-6.92811455393158e-16,4.01798476602182e-16,4.77140558927755e-16,3.94254527451194e-16,-1.2576901579114e-15
"t8",-0.0820436931519711,-0.0536690016342972,-0.0769309814152698,0.000227882148502381,0.00384034465356523,-0.013656883164638,-0.00701055957560028,0.00573031566001116,-0.000477912082257596,0.0217478406218259,-0.00535049466322002,0.0401933342767771,-0.00356628028292397,0.0331043106742139,-8.43956309022732e-16,-0.230938094408015,0.00687550152122647,-0.145927843791472,-0.00467758013446967,-0.0167488210818171,-0.0929886804533325,-0.00599802868302864,0.0372185779126388,-0.0021299995222249,0.155149780410697,0.00640411414674424,0.0629408193206611,-0.0379443238058648,-0.00526895457158701,0.00025911055174266,0.0655764037560011,-1.67907273352932e-15,-1.360283381216e-16,-2.56295343128029e-15,-0.0701765955211225,0.035731757493769,-0.265109457912996,0.123419092942075,0.0401206817992559,0.12621033685672,-0.269704834688921,-0.110829772830308,0.0640366740826631,-0.293001241260895,0.000636389273366125,0.0556361886963593,-0.0162588185147095,0.0850172586598376,-0.000740431306196013,-0.000364636800278022,-0.173742802065858,0.0366369473317886,-0.045250823439256,1.23753414034086e-15,-0.000926306769723597,0.0084780321404471,-0.00113691928506758,-0.0254340992700689,-0.221259934400407,0.142281025307617,-0.000105083736197602,-0.00362817414793548,-0.000985914101939184,-0.00702840000003816,-4.84189446776549e-05,-1.20375824463892e-05,0.0012851438809493,0.0426002294661697,0.00761817790223571,0.0006427402451587,-0.0533425540818365,0.172580514274623,0.0425989740845047,-0.522762838895508,0.178344488519964,0.333945853511337,-0.0437568274430368,-3.21879578700665e-06,0.0106871227557893,2.04653815775385e-06,-0.0244713363961457,0.000537105708158579,0.00154151757069506,-9.39526973193844e-15,1.27200673684923e-05,0.00163886514766646,-0.000191700632136536,-3.72247009261856e-05,0.000355569878940963,1.16231156155929e-15,1.27175826212967e-16,4.29490489424852e-16,5.70795455764242e-16,3.89201427892406e-16,-3.52722359469132e-16,-5.19621415656125e-16,-1.43166437588107e-15,-3.13738423086439e-15,-1.41317101524789e-15,1.98522078220744e-16,1.79644978704499e-16,-3.1576171834392e-16,-7.47943175741102e-16,-1.43389607584446e-15,2.94900013443303e-16,-1.94521386084397e-15,-7.85589304219335e-16,2.97889010975165e-15,8.80536638493319e-16,-1.75597845348374e-15,-1.86674108852549e-15,9.04271338012051e-16,1.18661802930054e-15,-1.24837988435656e-15,-2.14719973068318e-15,-5.22403800213357e-16,1.33317536687163e-16,-2.01629523131633e-15,8.45314726427795e-17,2.32429375083734e-15,4.36002086069646e-16,2.0909098254672e-15
"t16",-0.0899886750010309,-0.0734402567009133,-0.109504504405251,0.000528472548392885,-0.00372245607055582,0.00473073612566333,-0.00281943549996305,0.00256117631750688,-0.000273870226587021,0.0166037831344991,-0.00410527572432152,0.0545350691711544,-0.00219715271480345,0.029173207507879,2.27091173828576e-17,-0.252607001616956,0.00807022248060882,-0.189114120340525,-0.0325137588273473,0.021095506038172,-0.123285850754033,-0.0096119595112625,0.0618134662870202,-0.0195160116642643,0.286722171386669,0.0125425691737323,0.325716961776394,-0.212974943991163,0.0268184764169317,-0.00107648515753658,-0.12520944290546,9.90290778502986e-16,-5.32647459186802e-16,2.77983289943275e-15,0.0662556332092675,-0.0309247927371666,0.165380305142002,-0.0702393805681151,-0.0207093373956271,-0.0629845014689392,0.134569521387469,0.0533966792859642,-0.0293324225806017,0.128266679201806,-0.000278651463445237,-0.0246751052424878,0.00883036343519561,0.0528156838448495,3.79502905138718e-05,5.36535331024223e-05,0.0414438311921368,-0.0112742805273634,-0.0396713871806883,2.46321673663447e-16,0.000140637243727515,-0.00129563258524559,0.000164306841363865,0.00343968550957439,0.0296576325729994,-0.0185015270857578,2.20193247803348e-05,0.011297006937357,-0.000231612613836773,0.000402628341043306,4.22589498958346e-06,1.11804891063943e-06,-0.000144512453644563,-0.00487469417792905,-0.0113922588882137,-2.23725597220973e-05,0.0044485116138538,-0.0136242244546897,-0.00332366337561468,0.0401135019824125,-0.0135573313261942,-0.0251272562033029,0.0032213672691491,2.34111073113287e-07,-0.000774546298340725,-1.06881843810362e-06,-0.0010250291989089,-3.55693157975256e-05,-0.000102667032587744,1.46659542079363e-15,-7.59982473723122e-07,-9.79082505981424e-05,1.14316404981228e-05,2.21925729319101e-06,-1.99789475436911e-05,0.0233628628827663,0.00679259635499541,-0.0512218959988049,0.0318869588571185,-0.0183104829728833,-0.00961242292764066,0.0142675447604636,0.101698752020812,0.244943812548084,0.109777470158685,-0.0801448960025275,-0.00629009811700808,-0.0128195896259139,0.0794636569272136,0.0540583676205408,-0.021390242237129,0.149492327496542,0.0449454354167931,-0.311269655047131,-0.000826900375874218,0.198698897314709,0.148922783402594,-0.0458396412012947,-0.124497440771927,0.0385735621663433,0.157855121092082,0.0140785260152417,0.00819147551278156,0.31469792489217,-0.0205733462983231,-0.223586433483918,-0.0527626651811427,-0.130390726000857
"t17",-0.0899886750010309,-0.0734402567009137,-0.109504504405252,0.000528472548392792,-0.00372245607055616,0.00473073612566366,-0.00281943549996302,0.00256117631750705,-0.000273870226587009,0.0166037831344992,-0.00410527572432135,0.054535069171154,-0.00219715271480338,0.0291732075078791,-2.28106833571566e-17,-0.252607001616957,0.00807022248060862,-0.189114120340525,-0.0325137588273485,0.0210955060381724,-0.123285850754033,-0.00961195951126269,0.0618134662870206,-0.0195160116642651,0.286722171386671,0.0125425691737327,0.325716961776396,-0.212974943991166,0.0268184764169327,-0.00107648515753709,-0.125209442905462,1.18840577248265e-15,-8.10778086428011e-16,2.61837938409645e-15,0.0662556332092697,-0.0309247927371688,0.165380305142007,-0.0702393805681171,-0.0207093373956273,-0.062984501468941,0.134569521387471,0.0533966792859657,-0.0293324225806035,0.12826667920181,-0.000278651463451572,-0.0246751052424878,0.00883036343519614,0.0528156838448497,3.795029051115e-05,5.36535331046063e-05,0.0414438311921399,-0.0112742805273662,-0.0396713871806847,3.43225853672172e-16,0.000140637243729597,-0.00129563258524587,0.000164306841377872,0.00343968550957422,0.0296576325729992,-0.0185015270857611,2.20193247840803e-05,0.0112970069373494,-0.000231612613841016,0.000402628341043252,4.22589498386258e-06,1.11804890888236e-06,-0.000144512453643829,-0.00487469417792339,-0.0113922588881964,-2.23725597240654e-05,0.00444851161385772,-0.0136242244546983,-0.00332366337562217,0.0401135019824187,-0.0135573313261919,-0.0251272562033072,0.00322136726914565,2.34111088987338e-07,-0.000774546298338413,-1.06881844405684e-06,-0.00102502919891136,-3.55693158027034e-05,-0.000102667032585581,1.85290725926263e-16,-7.59982466202848e-07,-9.79082506052691e-05,1.14316404966239e-05,2.21925729007647e-06,-1.99789475421436e-05,-0.0233628628827658,-0.00679259635499537,0.0512218959988048,-0.0318869588571184,0.0183104829728834,0.00961242292764061,-0.0142675447604636,-0.101698752020811,-0.244943812548081,-0.109777470158683,0.0801448960025272,0.00629009811700807,0.0128195896259139,-0.0794636569272123,-0.05405836762054,0.0213902422371292,-0.149492327496541,-0.0449454354167928,0.311269655047129,0.000826900375874069,-0.198698897314707,-0.148922783402592,0.0458396412012943,0.124497440771926,-0.0385735621663427,-0.157855121092081,-0.0140785260152417,-0.00819147551278156,-0.314697924892167,0.0205733462983231,0.223586433483916,0.0527626651811423,0.130390726000855
"t25",-0.099898925701637,-0.0992561795777852,-0.152276876984932,0.00093934362682041,-0.0147702594663151,0.0320791726395597,0.00385693638586743,-0.00249446064418246,2.89346445441797e-05,0.0192613855794907,-0.0048654555758804,0.202290030517681,0.00298931437103978,-0.00643279290976179,1.59161419311511e-16,-0.0115104469172498,0.00110191925985044,-0.0568622594184437,-0.142505910536675,0.249326897655507,0.131449391269283,0.00575854689998807,-0.0366421479199682,0.03108925696029,-0.0907056292560545,-0.00354194257937728,-0.0336038879748465,0.0210655174743969,-0.00092078275067594,3.22378346508267e-05,0.0013169953850443,8.05116458451996e-16,3.25089907660741e-17,9.94035140908273e-17,-9.91827552840677e-06,3.19903466056148e-05,-0.00279375861924212,0.00199600011467413,0.0010120379864237,0.00374267107980007,-0.0080052283316594,-0.00393786357524836,0.00308770467452488,-0.0218268530203022,8.42291316449834e-05,0.00858547266875562,-0.00634326047986575,-0.159287994841563,0.000396747916438569,0.000122808506783985,0.0211695836501806,-0.00525359579364259,-0.0373627639472032,1.69260886093844e-14,4.39801199179262e-06,-3.41596595881712e-05,-6.09236384892524e-06,-0.000520283759364555,-0.00512554292771972,0.00492923866595813,-0.000743468365995289,-0.793802802028686,0.0249611107571339,0.0281716107174061,8.77915585290619e-05,1.6878242582082e-05,-0.000895267602987973,-0.0317124789630199,-0.307126803433071,0.00101836141078944,0.00242596589558414,-0.00729732311207214,-0.00178588368022475,0.02179690130077,-0.00744646085259602,-0.0140319147603961,0.00191095254154543,1.47214048353868e-07,-0.00310539300650239,-6.48621255666965e-05,-0.187775182444297,5.0962137685889e-05,5.79846169993092e-05,2.97675092161807e-15,-1.91415214245987e-07,-2.46644524366859e-05,2.89050758048987e-06,5.61422407153083e-07,-5.41650454628567e-06,3.07235682176317e-15,8.69632213181808e-17,3.33079409265916e-16,-1.80840394546408e-16,2.82862305228899e-16,-1.94501919961127e-16,4.83864185059264e-16,-2.18455540561189e-16,-1.34639093857562e-15,-1.05918071416588e-16,2.7419148928391e-16,6.48690467412574e-16,-5.22675968536227e-16,1.96949053660105e-16,-6.45983458572081e-16,6.29183890134787e-16,3.38466905975924e-16,2.71474500990235e-16,2.51105618187529e-16,2.96692187346051e-16,-5.03050481746351e-16,2.17286994720848e-16,4.71304966056375e-16,2.29492182800397e-17,2.30330912368302e-16,-4.18799121125949e-16,2.66948473292328e-16,6.37728887276927e-17,2.29572496153366e-15,2.00098798760369e-16,-5.13390476036442e-16,-9.37507091418743e-18,-5.98515564424106e-16
"t77",-0.100741848531363,-0.10137117041121,-0.155763528943272,0.000971553310329054,-0.0155653427000313,0.0339864944569608,0.00420080533265474,-0.00272884460573666,3.21332212854433e-05,0.0217577801916932,-0.0054970156906578,0.230304039036313,0.00349118800195572,-0.00812161964183419,5.00979502142562e-16,-0.0156170708620699,0.00152905642947008,-0.0811340031751441,-0.21564650308991,0.378850116658706,0.206477755843518,0.00932905863009327,-0.059599442336602,0.0508945988950731,-0.154196812750642,-0.00611406110830469,-0.0715508032678754,0.0453902870620422,-0.00286053131145733,0.000105800609613914,0.00681614170828593,-5.1761495936158e-16,4.69452420242014e-16,2.5575697128802e-16,0.00040389463601797,-0.00049359385721635,0.0107944448591566,-0.00605505025195564,-0.00242436615627049,-0.00827998694071368,0.0177023581608374,0.00801310498143527,-0.00553673809791999,0.0338482014629198,-0.000114397275745706,-0.0113627520841005,0.0076096779169153,0.176024294332815,-0.000422646231770544,-0.000126817979109064,-0.0183865536892836,0.00398002839571852,0.0268650106944636,-5.75034320900882e-15,-2.73787413934169e-06,1.91424675064569e-05,3.01532968747576e-06,0.000230918186258979,0.0022437612542163,-0.0020600941174944,0.000249362782943355,0.265622177133234,-0.0083460650346149,-0.00938411766001648,-2.90751578882417e-05,-5.57123175518739e-06,0.000282167466125249,0.00997322979386147,0.095200881587364,-0.000314479243806969,-0.000612829498221581,0.00172167077879453,0.000415374765587126,-0.00496874805883311,0.00167842990229692,0.00312412190732641,-0.000414427877555943,-3.14580982301449e-08,0.000623694564164678,1.29771549321163e-05,0.0375625503887871,-1.01108319031976e-05,-1.14179737266282e-05,-7.19565966815978e-16,3.2921074825737e-08,4.24156741670373e-06,-4.96069904957911e-07,-9.63245415760813e-08,8.70106283301858e-07,-0.308772701659709,0.0283672611246345,-0.0310359548980587,-0.0386867980456609,-0.0274930866258197,-0.0403277692187854,0.0698906487375314,-0.0320200585878811,0.21648789158332,-0.0334331389309711,-0.0512490776311651,-0.0104496763665159,0.0223883442571638,-0.134629675302584,0.110543499029293,-0.00472076615788122,-0.00910381406782454,0.00632710179610847,-0.167740712706067,-0.0425765591690625,0.00935366908982632,-0.0182333976933439,-0.157784508400356,-0.0537704195918392,0.00599065082144054,0.107539153150968,0.11706854481502,-0.00151513063415639,-0.380805983783076,-0.00385198557414092,-0.113256302564568,-0.0739946893451211,0.254156907446317
"t78",-0.100741848531363,-0.10137117041121,-0.155763528943272,0.000971553310328971,-0.0155653427000313,0.0339864944569606,0.00420080533265491,-0.00272884460573689,3.2133221285327e-05,0.0217577801916927,-0.00549701569065816,0.230304039036313,0.0034911880019559,-0.00812161964183473,2.21990807978614e-16,-0.0156170708620701,0.00152905642946982,-0.0811340031751442,-0.21564650308991,0.378850116658707,0.206477755843518,0.00932905863009329,-0.0595994423366013,0.0508945988950736,-0.154196812750641,-0.00611406110830533,-0.071550803267876,0.0453902870620421,-0.00286053131145826,0.000105800609613245,0.006816141708286,7.37461649426462e-17,2.45654076650402e-16,5.84450579122831e-17,0.000403894636018065,-0.000493593857216196,0.010794444859155,-0.00605505025195571,-0.00242436615627113,-0.00827998694071392,0.0177023581608366,0.00801310498143632,-0.00553673809792066,0.0338482014629182,-0.000114397275748097,-0.0113627520841012,0.00760967791691579,0.176024294332809,-0.000422646231769698,-0.000126817979110898,-0.0183865536892825,0.00398002839571994,0.0268650106944708,-4.84146197197369e-15,-2.73787414585384e-06,1.91424675046147e-05,3.01532967036185e-06,0.000230918186258817,0.0022437612542244,-0.00206009411749514,0.000249362782945066,0.26562217713324,-0.00834606503461315,-0.00938411766001471,-2.90751578823674e-05,-5.5712317563517e-06,0.00028216746612469,0.00997322979386437,0.0952008815873604,-0.000314479243802924,-0.000612829498219239,0.00172167077879298,0.000415374765576327,-0.00496874805883553,0.00167842990228957,0.00312412190732893,-0.000414427877551984,-3.14580973668222e-08,0.000623694564160419,1.29771549359819e-05,0.0375625503888,-1.01108318962579e-05,-1.14179737242166e-05,-1.35870026732883e-15,3.29210780334474e-08,4.24156741314323e-06,-4.96069903804482e-07,-9.63245328633475e-08,8.70106288868803e-07,0.308772701659708,-0.0283672611246344,0.0310359548980588,0.0386867980456609,0.0274930866258197,0.0403277692187854,-0.0698906487375316,0.0320200585878813,-0.216487891583319,0.0334331389309713,0.051249077631165,0.0104496763665155,-0.0223883442571637,0.134629675302584,-0.110543499029293,0.00472076615788102,0.00910381406782438,-0.00632710179610844,0.167740712706067,0.0425765591690621,-0.00935366908982601,0.0182333976933438,0.157784508400356,0.0537704195918391,-0.00599065082144048,-0.107539153150967,-0.11706854481502,0.00151513063415637,0.380805983783075,0.00385198557414078,0.113256302564569,0.0739946893451215,-0.254156907446317
"t26",-0.100340469146825,-0.100446313871709,-0.154256395186864,0.000958843476573878,-0.0153087404219519,0.0334140666433509,0.00414461760771884,-0.00269647959279223,3.19976046826084e-05,0.0219740493341019,-0.00555265840523165,0.234652436011778,0.00370889126234683,-0.0128357221092712,-5.97138571192291e-17,0.0688404007061915,-0.002041068183475,0.0471831488363279,0.034177288900342,-0.0550807116572142,-0.0146470664900578,-0.000310864325979181,0.00178105054755674,-0.00126643055000941,0.000967528714762078,1.60952331065911e-05,0.00310380640743746,-0.00217273846225077,0.000565810887832214,-2.31825799746495e-05,-0.00251245112676514,-1.77781288229972e-16,-3.15850989766498e-16,3.78242460784483e-17,-0.000285957316601828,0.000383795719919315,-0.0123975923494526,0.00788232191023799,0.00365788300747403,0.0132178810863238,-0.0282685151509208,-0.013630308459376,0.01046458111386,-0.0734242484350991,0.000287204827572779,0.0294358948040404,-0.0224451050547389,-0.58815147401494,0.00150229502483371,0.000476783422453955,0.103544031082799,-0.0392087631438899,-0.383863052488338,-1.84827458753602e-15,-9.49178454733644e-05,0.00016069593124219,1.14103687929639e-05,0.000500177635635748,0.00453535158609397,-0.00328655120768907,8.86041324053818e-05,0.092153485470403,-0.00287272673141519,-0.0031056146483824,-9.04316303404701e-06,-1.6703281678618e-06,4.59441404102754e-05,0.00156821094471433,0.0116510260253388,-3.58316545544099e-05,-0.000139880370204168,0.00140600255218132,0.000426285102059486,-0.00697222397265616,0.0028004149899313,0.00629520416414997,-0.00125935259053913,-1.21734938808389e-07,0.00879591337073231,0.000205291020255,0.597262635805737,-0.000212909659556672,-0.000329791218920807,4.300786866666e-15,-3.95644587886013e-07,-5.09512714796315e-05,5.90247918551712e-06,1.144645073241e-06,-8.51292002645293e-06,-3.34535740427321e-15,1.43972801448224e-15,2.2327357688324e-17,-2.02070425063806e-16,-6.54926312926213e-16,2.97204227783964e-16,4.74434137990386e-16,-1.78495213291216e-16,7.53712489769906e-16,4.37605973776835e-16,1.38991218336137e-16,-6.26002528202818e-16,2.12385202123087e-16,-4.36985921369367e-16,4.13051915013602e-16,-8.80212251610649e-16,-7.04823710632421e-16,-2.3202270161826e-16,-9.82186148317828e-16,-6.44808911669784e-16,-2.22064027316201e-18,-7.68122030082215e-17,-6.13301331862113e-16,-5.34668235490249e-16,-5.84315757414538e-16,5.69390104501585e-16,8.57304459219722e-16,2.49137669113921e-16,-5.60828440686267e-15,3.83158264847871e-16,9.92921135880093e-16,-5.35078166866804e-16,2.16085574727783e-15
"t63",-0.101623088190149,-0.103739023619458,-0.159700410318091,0.00101022977281756,-0.0166285517120672,0.036618825343735,0.00476439329135554,-0.00312420666971477,3.8106696324992e-05,0.0270274879841497,-0.00683194448389329,0.293060580803111,0.00487862061301519,-0.0202617587340783,-3.99436856765527e-17,0.134520200436444,-0.00431792656164999,0.111393896496868,0.107757170407501,-0.177928885381951,-0.0591714328436969,-0.00164829057805539,0.00984677898383764,-0.00752126079984732,0.0102760998098744,0.000253600751900534,-0.0078693637093763,0.00514049524126325,-0.000391379396545218,1.42265856526815e-05,0.000702014595259787,-9.36143865814388e-17,-3.34537489233374e-16,2.038202979232e-17,-6.77463663511981e-06,2.27137612196851e-05,-0.0023685001258921,0.00180424239424834,0.000992154830252265,0.00379136367303567,-0.00811091587672444,-0.00414399329302049,0.00347162394185227,-0.0269117231588163,0.000115342169594579,0.0120357960583717,-0.00983201684353915,-0.273227244498772,0.000716772949135889,0.000232752565186862,0.0577537032829558,-0.0245424900097719,-0.251936169655817,-4.77047016667213e-15,-7.19431411646096e-05,0.0001375663278253,1.15876115543236e-05,0.000612005088542028,0.00570065596474551,-0.00455471607770357,0.000257070750862821,0.270731559054484,-0.00847460184628646,-0.00935202468050785,-2.81324859498908e-05,-5.29731409964377e-06,0.000200835652994153,0.00698195839219017,0.0591643214860073,-0.000188900171763304,0.000617020484334138,-0.00366791802260025,-0.00102192831228869,0.0149797556363446,-0.00568171404278733,-0.0120345707186402,0.00213935081713648,1.94416958648183e-07,-0.0111528176538533,-0.000256929832173962,-0.747082676333794,0.000259084658680294,0.000391551529838651,-7.56057544759599e-15,3.20309262471728e-07,4.1239453125168e-05,-4.75321320103444e-06,-9.21131604412381e-07,5.86324156743603e-06,2.45416142737666e-15,-6.29210389539471e-16,-1.91350413358214e-16,3.44758613687958e-16,1.39780903463508e-15,-2.35461420598698e-16,-3.33786749965669e-16,6.31338849672961e-16,-7.13652452257027e-16,-1.37387323890825e-15,2.13188561865221e-16,5.45416060965097e-16,-3.6095645240206e-16,2.89967634266464e-16,-6.20813612235931e-16,6.51900840296259e-16,8.87340664577501e-16,1.63963182783063e-16,2.07615775845127e-15,9.39040921407623e-16,-1.56986486616453e-15,-1.71929893989912e-17,1.20278164978016e-15,9.26009200885249e-16,4.4193894531838e-16,-1.05380860497721e-15,-1.33361184409284e-15,-5.82468586595588e-16,3.47321237668913e-15,-3.75688540362182e-16,2.30539613377949e-16,3.19527696724882e-16,-2.77312502998983e-15
