"accepted_species","traits"
"t1",1
"t2",0
"t3",1
"t4",NA
"t5",1
"t6",0
"t7",1
"t8",0
"t9",0
"t10",NA
"t11",NA
"t12",1
"t13",NA
"t14",1
"t15",0
"t16",0
"t17",0
"t18",0
"t19",1
"t20",0
"t21",NA
"t22",1
"t23",0
"t24",1
"t25",0
"t26",0
"t27",1
"t28",0
"t29",0
"t30",1
"t31",0
"t32",0
"t33",NA
"t34",NA
"t35",0
"t36",0
"t37",1
"t38",NA
"t39",0
"t40",0
"t41",1
"t42",1
"t43",0
"t44",1
"t45",0
"t46",0
"t47",0
"t48",0
"t49",1
"t50",0
"t51",0
"t52",0
"t53",0
"t54",1
"t55",0
"t56",0
"t57",0
"t58",1
"t59",0
"t60",0
"t61",1
"t62",0
"t63",0
"t64",0
"t65",0
"t66",1
"t67",0
"t68",0
"t69",1
"t70",1
"t71",0
"t72",NA
"t73",1
"t74",1
"t75",0
"t76",1
"t77",0
"t78",0
"t79",0
"t80",0
"t81",1
"t82",1
"t83",0
"t84",1
"t85",0
"t86",0
"t87",0
"t88",1
"t89",1
"t90",NA
"t91",0
"t92",0
"t93",0
"t94",0
"t95",0
"t96",1
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",NA
"t103",0
"t104",0
"t105",0
"t106",0
"t107",1
"t108",1
"t109",0
"t110",0
"t111",0
"t112",0
