"accepted_species","trait_OU_scaled"
"t39",-0.860519458660538
"t40",1.02044384275221
"t36",0.883703951582285
"t69",-1.06921387052766
"t70",-2.12996254732637
"t31",0.19776068417184
"t89",1.36315045644443
"t90",0.704650529205753
"t44",1.10300583784021
"t45",-0.916360978753832
"t22",0.447900756439577
"t17",-1.30035536807761
"t85",0.682141951566479
"t86",-0.0477309336884512
"t47",0.731145054761409
"t23",-0.509398176359076
"t15",0.319335790580285
"t37",-0.73811364297529
"t38",1.44861826723299
"t10",-0.41610629064621
"t76",0.115856075470341
"t77",0.132726302304218
"t91",-0.879521973971686
"t92",-1.09087278152019
"t14",-0.0435678388136698
"t43",1.37722515304262
"t12",-1.52984330626684
"t57",0.12323558967121
"t58",-0.0166333485642867
"t5",0.0718566389058189
"t21",-1.2394983349673
"t87",-1.35782007880043
"t88",-1.52192872564161
"t73",-0.340749589390905
"t74",0.424923267543959
"t50",-0.0518817498666607
"t51",0.854487659042804
"t52",-0.617962617159461
"t3",0.128883747726316
"t16",0.994634154604604
"t78",-0.735301272096777
"t79",0.293819072230504
"t42",-1.23170548024762
"t55",-1.03466889495798
"t56",-2.49034552282315
"t6",-0.413684445703899
"t83",0.305408089641731
"t84",-1.00880870209115
"t13",1.17045303811842
"t11",0.319375500509968
"t24",2.23633654871586
"t34",0.479482583574774
"t35",0.982816334283774
"t60",0.651402518131558
"t61",-0.642754561240741
"t27",-0.619399384883509
"t28",-0.416467367596635
"t71",-2.26366630942483
"t72",-1.13979242392417
"t26",0.877346384021649
"t67",-0.239379401630304
"t68",-0.163910425000398
"t18",-1.38538115423861
"t9",0.362928490615025
"t1",1.28961302198615
"t25",1.14958347299702
"t8",0.416642045882509
"t19",2.30380712864747
"t32",1.25177820801341
"t46",1.20690503339631
"t81",2.20146425485966
"t82",1.53652627538066
"t48",-0.205268443031457
"t63",-0.343017659431724
"t64",0.558275652941937
"t33",0.0874129636977452
"t99",-0.816766003325867
"t100",-0.452712261553563
"t80",0.190435582264113
"t49",0.0378782516611475
"t75",-0.47904133967883
"t93",-0.0759482514738083
"t97",0.573869865179863
"t98",0.502930730015807
"t53",0.226954376750875
"t54",0.0863711205174486
"t29",0.60617295943182
"t62",-0.882067194038307
"t65",-1.70817925559755
"t66",-1.30585099710952
"t30",-0.604853107692905
"t7",1.36258648414236
"t41",-0.896599280547877
"t59",1.28673467825855
"t94",-0.875895610981396
"t95",-0.747782856678459
"t96",-0.379602776972856
"t4",-0.214888939430075
"t2",1.31711608616727
"t20",1.45366847245728
