"accepted_species","trait_ARD"
"t39","0"
"t40","0"
"t36","1"
"t69","0"
"t70","0"
"t31","0"
"t89","0"
"t90","0"
"t44","1"
"t45","1"
"t22","1"
"t17","1"
"t85","1"
"t86","1"
"t47","1"
"t23","1"
"t15","1"
"t37","1"
"t38","1"
"t10","1"
"t76","1"
"t77","1"
"t91","1"
"t92","1"
"t14","1"
"t43","1"
"t12","1"
"t57","0"
"t58","0"
"t5","1"
"t21","1"
"t87","1"
"t88","1"
"t73","1"
"t74","1"
"t50","1"
"t51","1"
"t52","1"
"t3","1"
"t16","1"
"t78","1"
"t79","1"
"t42",NA
"t55","1"
"t56","1"
"t6","1"
"t83",NA
"t84","1"
"t13","1"
"t11","1"
"t24","1"
"t34","1"
"t35",NA
"t60","1"
"t61","1"
"t27","1"
"t28","1"
"t71","0"
"t72","0"
"t26","1"
"t67","1"
"t68","1"
"t18","1"
"t9","1"
"t1","0"
"t25","1"
"t8",NA
"t19","0"
"t32","1"
"t46","1"
"t81",NA
"t82","1"
"t48",NA
"t63","0"
"t64",NA
"t33",NA
"t99",NA
"t100","0"
"t80","0"
"t49","0"
"t75","0"
"t93","0"
"t97","0"
"t98","0"
"t53","0"
"t54","0"
"t29",NA
"t62","1"
"t65","1"
"t66","1"
"t30","1"
"t7","0"
"t41","0"
"t59","1"
"t94","1"
"t95","1"
"t96","1"
"t4","0"
"t2","0"
"t20","0"
