"accepted_species","trait_BM_trend_scaled"
"t6",1
"t77",1
"t45",1
"t59",NA
"t60",NA
"t9",1
"t5",1
"t11",0
"t12",1
"t31",NA
"t32",0
"t41",1
"t42",1
"t13",1
"t52",1
"t53",1
"t46",1
"t15",1
"t19",1
"t20",1
"t39",1
"t40",0
"t38",0
"t3",1
"t69",1
"t70",1
"t49",1
"t50",1
"t81",1
"t82",1
"t7",1
"t2",1
"t57",0
"t58",NA
"t56",0
"t67",0
"t68",0
"t85",0
"t86",0
"t24",NA
"t33",0
"t34",0
"t95",1
"t96",1
"t25",0
"t75",NA
"t76",0
"t61",0
"t62",0
"t51",0
"t10",1
"t71",1
"t72",1
"t63",1
"t64",1
"t48",1
"t93",0
"t94",0
"t83",1
"t84",1
"t8",1
"t54",NA
"t55",1
"t26",1
"t73",1
"t74",NA
"t65",1
"t66",1
"t22",NA
"t23",1
"t89",1
"t90",NA
"t17",1
"t18",1
"t21",1
"t97",1
"t98",1
"t16",1
"t87",1
"t88",1
"t47",1
"t35",1
"t36",1
"t79",0
"t80",0
"t78",0
"t37",1
"t30",1
"t28",0
"t29",1
"t91",0
"t92",0
"t27",0
"t4",0
"t43",0
"t44",0
"t99",1
"t100",1
"t14",1
"t1",0
