accepted_species,estimate
t51,-0.26778734787862274
t196,-0.8495585505657731
t208,-0.635771382199498
t215,-0.6307326681724981
t281,0.18077641349668838
t239,0.8600415213384153
t102,-0.10852138524775828
t103,-0.10852138524775828
t92,-0.10064160164581074
t179,-0.2638240873407273
t91,-0.39400325546483284
t148,-0.491819045345839
t265,-0.5149540187810631
t101,-0.469136767033335
t55,-0.4137901503826655
t81,-0.8844403447759789
t122,-1.3552066984970146
t172,-0.3310329071826143
t264,-0.3552668110337878
t63,-0.7275226159303142
t219,0.46150614829458647
t230,-0.23354339960573092
t188,-0.2731140037046423
t120,0.024345530655652325
t108,-0.039572169903453865
t64,-0.15515514233745112
t50,-0.40454508209389545
t25,0.06947247739466891
