"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t111",0.0640329651814353,-0.219375126906525,0.0494569991907442,-0.04619960463757,9.77736210354093e-05,-0.00169302602312122,0.000585813302023631,-0.218295407616644,0.0306770801886366,-0.0434746527125146,0.421451699963522,-0.0218513701995081,0.00662904234139299,-0.0115615175626208,0.00857485296932036,-0.103048927918453,0.00136519441950212,6.11708768186662e-06,0.0018228632852977,0.000232649232534769,-0.000283157636033152,0.00510351768604747,-0.00016524877226392,0.000701299413048923,-0.00266721576976146,0.0457115547409611,-0.00119509054708308,0.000327075087093987,-0.000342173905858556,0.000830690812438201,-0.000202261302217252,0.000130075702935138,-7.12313186496123e-05,0.000211592754126492,-0.000663180276990886,0.0268722196669272,-0.00018020698293739,0.00145641315973082,0.000300020646437968,-0.000201795492640291,-0.00588430501747362,0.00284808723584924,-5.68409070611823e-05,-0.000137265603201182,-4.77406539568841e-05,-0.00741820589546574,0.100554337213412,-0.0914588238887695,1.0658848767157e-17,4.64323008662968e-16,0.0163726271129922,-0.000206629896751406,-0.00242253026129607,-3.04940842860129e-16,-3.2790884040261e-17,-1.52810840623703e-16,-6.56161181080524e-06,-1.73110702268891e-05,0.070884078684624,1.65542934671971e-17,9.11393908770041e-06,1.20031550471666e-08,-5.8680854233058e-05,-9.81622752594416e-06,-9.99565765149891e-07,8.42745573607541e-17,1.32369133956222e-17,-1.50533471895951e-16,-8.07410781716627e-07,-1.22443903889448e-06,7.67320462729186e-06,1.8230582330842e-16,-9.23197860117943e-17,2.01257471019331e-06,6.06209698923166e-16,3.22095894683376e-06,-4.62575522399495e-17,5.02689814795954e-06,-0.000190745437596995,7.54285408114206e-06,3.46470266420806e-08,5.45830167288124e-07,7.78120156402117e-06,2.92157732386747e-08,-0.000103183869419891,5.89024822510345e-18,3.08488198179328e-17,4.35175863803775e-17,1.77811950146601e-07,1.40743871053258e-08,-5.23514087781143e-18,1.28588275299867e-16,2.71839771467975e-06,-3.35553869803353e-08,3.68343990368929e-17,-5.09513596732499e-16,-6.95922854839931e-17,-1.69013399770143e-18,-1.3744026471147e-16,-3.59971573096828e-16,-1.62347688595976e-16,0.817052876398248,-1.18745693681227e-16,9.55006383044553e-16,1.24478924302107e-15
"t112",0.0640424007991567,-0.219433505151482,0.0494740706871094,-0.0462265148944722,9.78541570063094e-05,-0.00169455196573958,0.000586360729720686,-0.218515180609206,0.0307109137218309,-0.0435269727618444,0.422014113597576,-0.0218808166367296,0.00663933627381496,-0.0115796321253028,0.00859003066189979,-0.103246561339102,0.00136786840504204,6.12942073408366e-06,0.00182717450265466,0.000233226618766388,-0.000283944392377151,0.00511773503116634,-0.000165823578198986,0.000703950717756826,-0.00267757535942616,0.0459006261115592,-0.00120007675286418,0.000328453148608029,-0.000343700394532473,0.000834940461273866,-0.000203316145943819,0.000130855340617555,-7.1660909308874e-05,0.000212971379176371,-0.000667610939491519,0.0270670814309612,-0.000181683338681161,0.00146852644321313,0.000302855605522732,-0.000203816557434278,-0.00594409250719092,0.00287746582006093,-5.7440136946705e-05,-0.000138854282996175,-4.82998938636614e-05,-0.00751391851816138,0.101875413976267,-0.0926970806200307,-1.21814379977463e-16,4.9909637127861e-16,0.0166145943457272,-0.000209703406677418,-0.00245870650744212,7.05824210450753e-18,1.91578124721369e-16,-1.74693855021362e-16,-6.6717791871837e-06,-1.76063782700386e-05,0.0721391299662261,-1.47907690915608e-16,9.33143442943805e-06,1.22898516446277e-08,-6.01036587610208e-05,-1.00571907920358e-05,-1.02436336274955e-06,-3.41915789679155e-16,-1.13900539951897e-16,-3.8981209124788e-17,-8.31619756524824e-07,-1.26290444306925e-06,7.92544197976703e-06,1.16165667259945e-17,2.98321121542465e-16,2.0884097705698e-06,2.08452221137044e-16,3.3603067039881e-06,5.98368079127259e-17,5.24946605144989e-06,-0.000199264358936762,7.89971436135893e-06,3.63473293329073e-08,5.75911274306575e-07,8.22542257500955e-06,3.08878367609466e-08,-0.000109508166720629,-3.12265395506312e-16,-2.57739987940986e-17,-6.68701624391738e-17,1.94062085107699e-07,1.53932833962881e-08,1.23882842658326e-16,-1.15188557998592e-16,3.07159222926858e-06,-3.896950808237e-08,3.25638262793796e-16,3.42725665685642e-16,1.10032386004106e-15,5.20483664545128e-16,2.93066457547406e-16,-3.74856850056691e-16,-3.30296790215312e-16,-0.407689784264762,0.707106781186547,1.43442640680887e-15,-8.25610376446173e-16
"t113",0.0640424007991568,-0.219433505151482,0.0494740706871095,-0.046226514894472,9.78541570063666e-05,-0.00169455196573944,0.00058636072972069,-0.218515180609206,0.0307109137218309,-0.0435269727618445,0.422014113597576,-0.0218808166367296,0.00663933627381491,-0.0115796321253029,0.00859003066189973,-0.103246561339102,0.00136786840504205,6.12942073412074e-06,0.00182717450265467,0.000233226618766589,-0.000283944392377143,0.00511773503116635,-0.000165823578198977,0.00070395071775712,-0.00267757535942612,0.0459006261115592,-0.00120007675286407,0.00032845314860776,-0.00034370039453265,0.000834940461274035,-0.000203316145943815,0.000130855340617789,-7.16609093090882e-05,0.000212971379176312,-0.000667610939491454,0.0270670814309612,-0.000181683338681132,0.00146852644321315,0.000302855605522364,-0.000203816557434528,-0.00594409250719079,0.00287746582006084,-5.74401369466884e-05,-0.000138854282996327,-4.82998938635424e-05,-0.00751391851816108,0.101875413976267,-0.0926970806200308,1.92539979351192e-16,4.8836533574715e-16,0.016614594345727,-0.00020970340667784,-0.00245870650744213,-2.7984578642629e-16,-2.40574459421536e-16,-1.32527266499173e-16,-6.67177918711051e-06,-1.76063782700213e-05,0.0721391299662266,2.15575998081672e-16,9.3314344294964e-06,1.22898514343593e-08,-6.01036587617269e-05,-1.00571907923329e-05,-1.02436336316445e-06,2.41028000668186e-16,-3.59778086329438e-17,-3.85725636793681e-17,-8.31619756491109e-07,-1.26290444335819e-06,7.92544198026133e-06,-2.52484289956341e-17,-5.58823906277881e-17,2.08840977021975e-06,-8.50265926058607e-16,3.36030670386626e-06,-1.12327464094554e-16,5.24946605093169e-06,-0.000199264358935987,7.89971436160656e-06,3.63473302925955e-08,5.75911273944957e-07,8.22542257515495e-06,3.08878369708946e-08,-0.000109508166720838,1.30532441776771e-16,1.4445121060752e-18,2.7549581506062e-17,1.94062085789117e-07,1.53932829411698e-08,-5.78749151438411e-17,4.66242406724623e-17,3.07159222780098e-06,-3.89695091914886e-08,-5.42696650186942e-16,1.80539989364661e-16,-8.68849780541705e-16,-4.23196248814461e-16,-3.96566196856782e-16,8.1139131901244e-16,4.48915933708314e-16,-0.407689784264762,-0.707106781186547,-2.36179668851223e-15,-3.56450718961352e-15
"t9",0.0595432067856649,-0.191587153469152,0.0413290786147118,-0.0333783072745702,5.93750133788436e-05,-0.000965306517277774,0.000324720190226543,-0.113453152938343,0.0145322469178165,-0.0185008716937428,0.152891717890968,-0.00778975656382748,0.00171035655142519,-0.00290558925554511,0.00131789920362005,-0.00851227421820258,8.59553655296603e-05,2.15924889635074e-07,-0.000242129511760359,-4.40042604012722e-05,9.41488815807404e-05,-0.00171487477632111,0.000110988698020825,-0.000574002347551633,0.00231738261668841,-0.0453302182809868,0.00120612945497308,-0.000336643011438791,0.000393576619193292,-0.00122160982298525,0.000307310527360392,-0.000247429865294752,0.000136802443886657,-0.000456992103293381,0.00148660343725116,-0.0678380247930399,0.000539392183602315,-0.00445000884138951,-0.00108702544696315,0.000788731690369961,0.0234304825443744,-0.0115634468889446,0.000237310354356387,0.000645025857526266,0.000227755107967951,0.0399023834226928,-0.553056751129806,0.521922924634526,-2.32388940518523e-17,-2.3851400267917e-15,-0.103940737726859,0.00132205668641413,0.0155738454364238,9.64668164729351e-16,1.10071906532788e-16,8.91344583795044e-16,4.85538101393271e-05,0.000130549582000656,-0.558763622279905,-5.53684279362457e-16,-0.000102087928377486,-1.34589604312394e-07,0.00066963734656165,0.000113645209155159,1.17161564074477e-05,4.18365786198475e-17,7.30999354064623e-17,3.95824235930124e-16,1.18080136667843e-05,1.89100964605231e-05,-0.000124964758682597,-5.6482583257621e-17,-7.52317098786537e-17,-3.84748728503428e-05,1.24106999604839e-16,-7.25107874058297e-05,7.97363676237443e-18,-0.000116326243000624,0.00445987867321426,-0.000188943178576994,-9.06891705555439e-07,-1.64424541032962e-05,-0.000244728128262015,-9.21684527347313e-07,0.00354203962556485,-2.08161666380146e-17,-2.45258024790596e-17,-7.093164144101e-17,-1.02063467780849e-05,-8.35696296747625e-07,-5.49336522422335e-18,-1.81744938693307e-17,-0.000257676840018836,4.50251720280467e-06,1.10101473975944e-16,-4.61320394161277e-16,1.69911032000476e-16,5.66159907542226e-17,-8.90534645795418e-17,1.58644934229317e-16,2.9672117908813e-17,-0.00163602274983252,-2.40110321937782e-16,-3.60408239220438e-17,-1.27749156359441e-16
"t12",0.0611639491683817,-0.201190365245241,0.0440410993655078,-0.0370432482718976,6.71287006798448e-05,-0.00108131914803401,0.000360572067867873,-0.12156633927121,0.0138415104211544,-0.0115612242035436,-0.211776219302772,0.0156406330482642,0.0102987823416978,-0.0169162659718184,0.00803507995559048,-0.0818857718507571,0.00104379308341372,4.44182329607891e-06,0.000985004304672417,0.000113002719354178,-9.84952951819582e-05,0.00175757248983606,9.92600669780339e-06,-0.000263810803036911,0.00146644057409675,-0.0701544008211131,0.00225002672450934,-0.000815244488973847,-0.0011112678447954,0.000155872204732208,-1.68034016916832e-05,-8.53158414977612e-05,4.96792374059102e-05,-0.000305654136055654,0.00124577124246132,-0.261705318672268,-0.000316820348035815,0.00213560464674349,8.77324745343246e-05,-1.5785183632749e-06,0.000319004418638105,-0.000332911099727422,1.15645324284227e-05,7.44084364750444e-05,2.7847934885914e-05,0.0066978185330136,-0.0966317455428312,0.0966033936549539,8.46349510733986e-17,-1.3630155138976e-15,-0.0215593036316102,0.0002756572312096,0.00325683948945576,3.89077677938633e-17,-1.29916527073742e-16,1.6554794284975e-16,8.99704899448087e-06,2.06101018827772e-05,0.301087519378425,6.23514423624291e-17,-3.69395800709171e-05,-4.87150079193391e-08,0.000243679086427332,4.1543868881795e-05,4.30010326833009e-06,-6.58003721701786e-17,3.37244088192499e-17,-3.05083453795627e-17,4.72583124539331e-06,7.77977667639138e-06,-5.3046380536047e-05,-1.41944675381397e-15,6.01645396649293e-16,-1.90640149977943e-05,-1.28734534882609e-14,-8.06340264048537e-05,4.08607528165407e-15,-0.000358790756418663,0.832104142054939,9.58261815483702e-06,-1.02389898575709e-07,-4.24193463982419e-06,-6.74565493924935e-05,-2.55037864334714e-07,0.0010624317319332,9.55210687685625e-17,-7.08291273760758e-17,-4.01095730959853e-16,-3.59785283005449e-06,-2.95956414664243e-07,2.12512632657621e-16,-1.76895026474416e-16,-9.51797807001051e-05,1.69166607921515e-06,-6.90048619626729e-17,-3.72021209204063e-16,3.46771170017291e-16,-2.03320205156388e-16,-1.11526853700486e-16,3.2476985197974e-16,-5.50165047954384e-17,-6.30177926232156e-06,4.13279189432752e-16,3.15806882495273e-16,-1.45568293698232e-15
"t15",0.0624347688346194,-0.20891045171718,0.04626713590897,-0.0403602001035289,7.60991231564075e-05,-0.00124237204086846,0.000416702511152258,-0.142324174005004,0.0164956220964485,-0.0140467761471023,-0.264187294537361,0.0195646758069171,0.0134750633030512,-0.0222049934235092,0.0110881798968515,-0.117683706542762,0.00151818739049644,6.57472131092439e-06,0.00165706878221973,0.000200830167127867,-0.000212113969001828,0.00380841945445725,-6.65882308139523e-05,9.24884255802359e-05,3.84820122141076e-05,-0.0372618871770904,0.00130483777285923,-0.000514628245960886,-0.000973964377355062,0.00020298682159249,-2.28070549391324e-05,-0.000153016703477223,9.02201461990698e-05,-0.000653693896096158,0.00282190360124973,-0.732940621397352,-0.00137995680357113,0.0100072567767405,0.00123412691264,-0.000732172428663553,-0.0208051530356211,0.0098173298368052,-0.000189412693211633,-0.000406871647434273,-0.000139732669229378,-0.0198715880755016,0.265369433419531,-0.235555474266714,-1.01139532004239e-16,1.98621705377266e-15,0.0391118288714481,-0.000490442378721348,-0.00572671154072104,-1.67248316390279e-16,8.39820525147329e-17,-2.87810804093457e-16,-1.15718059463507e-05,-2.55205595623079e-05,-0.342261188463199,-2.92705185106475e-16,2.37375558988406e-05,3.12586116933237e-08,-0.00015252306986924,-2.54829355652124e-05,-2.59275616574648e-06,-1.88971397078673e-17,-4.47797055494169e-17,1.65731872682798e-16,-2.13479708651325e-06,-3.28860490987213e-06,2.10519808024473e-05,3.37000639426596e-16,2.01655755361461e-17,6.30552387782305e-06,3.29590118278986e-15,2.24020071621266e-05,-1.14295707435827e-15,9.68936543943336e-05,-0.222350952064319,-2.38875700817553e-06,2.44384693425111e-08,8.85059521986757e-07,1.35227663962294e-05,5.09829079662556e-08,-0.00019673380551551,-1.12567491098318e-16,8.89882839763355e-17,1.55155655877341e-16,4.37598761597273e-07,3.51062671119914e-08,-2.8785411154395e-17,1.653914619817e-17,8.25186539427825e-06,-1.20701208677883e-07,-8.18926018159709e-17,-2.51893953125445e-18,-5.9192491037064e-17,1.5362640283744e-16,-7.30032862726223e-17,5.9869341321105e-17,-2.99019446392628e-17,4.20127488631739e-08,-4.00667606137186e-16,-4.21835613460003e-17,-5.20044386808354e-16
"t116",0.064081060658743,-0.219185826527794,0.0492850752392968,-0.0451228570139068,8.98018109789728e-05,-0.00149354506572364,0.000505033023088986,-0.175646516488442,0.0208731840091252,-0.0182674937922482,-0.356749293569749,0.0265227074819018,0.0194855014538112,-0.0322586493827696,0.0173072114893501,-0.19460365618318,0.00255320966055783,1.13312213153203e-05,0.00338826894093576,0.000439439249139791,-0.000570598534477792,0.0103048781481182,-0.000456006803530019,0.00255721540029366,-0.0112243865586014,0.356662024835651,-0.0109207915211498,0.00376344191262461,0.00397251612659111,-0.00035537779238637,3.64024524307227e-05,0.000135766397418116,-7.81494470735393e-05,0.000422379847739574,-0.00166041499370076,0.317160072781314,0.000366818729906074,-0.00249198198034394,-0.000161462446468636,6.44803407742397e-05,0.00163005873584203,-0.000672186246499326,1.0379917658117e-05,1.15884342227876e-06,-4.42122424350707e-07,-0.000925461162857306,0.0142911946304329,-0.0154135109539695,6.39523368203852e-17,3.1054642520459e-16,0.00374890692582718,-4.80210553271355e-05,-0.000567877921759883,-5.11017440477158e-17,-3.28304889287165e-17,-2.03776934082477e-16,-1.53635098672143e-06,-3.4926007829353e-06,-0.0499782765447908,-5.43730239596556e-17,4.83315493419238e-06,6.3687541153607e-09,-3.14252241769207e-05,-5.29747589411207e-06,-5.43031969923136e-07,-1.95281921947471e-16,-1.2204826879125e-17,3.17960274554167e-17,-4.99370879616675e-07,-7.86191317660437e-07,5.13214030960461e-06,9.84365224012348e-17,5.21052228977885e-17,1.61713687711926e-06,1.46662068634378e-15,5.98807615861254e-06,-3.60313343079238e-16,2.60591428253982e-05,-0.0599349386828407,-6.53128267783289e-07,6.73866958930944e-09,2.50009406003032e-07,3.8452412238936e-06,1.45037672136118e-08,-5.66413878488428e-05,-1.5234410506885e-16,-1.38717508901103e-16,8.63050634982054e-18,1.32764348179331e-07,1.0677765369898e-08,-1.25012500639278e-16,-1.61711564105926e-17,2.57807776016797e-06,-3.82038135991438e-08,-1.41541649925561e-16,-3.67058802207302e-17,-1.91302595264255e-17,-4.55255580119023e-17,1.5003642195758e-16,1.78713431790264e-17,-8.2314389630493e-18,1.40596163877849e-08,-1.88356489328178e-15,-7.02782989330044e-16,0.707106781186546
"t117",0.064081060658743,-0.219185826527794,0.0492850752392968,-0.0451228570139071,8.98018109787989e-05,-0.00149354506572332,0.000505033023088991,-0.175646516488442,0.020873184009125,-0.018267493792248,-0.35674929356975,0.0265227074819018,0.0194855014538112,-0.0322586493827694,0.0173072114893501,-0.194603656183181,0.00255320966055792,1.13312213152953e-05,0.00338826894093581,0.000439439249139721,-0.00057059853447779,0.0103048781481183,-0.000456006803530015,0.0025572154002938,-0.0112243865586014,0.356662024835651,-0.0109207915211498,0.00376344191262439,0.00397251612659122,-0.000355377792386286,3.64024524305832e-05,0.000135766397417887,-7.81494470735462e-05,0.000422379847739614,-0.00166041499370046,0.317160072781314,0.000366818729905918,-0.00249198198034384,-0.000161462446468838,6.44803407742287e-05,0.00163005873584205,-0.000672186246499435,1.03799176579751e-05,1.15884342216736e-06,-4.42122424786746e-07,-0.000925461162857319,0.014291194630432,-0.0154135109539688,-1.75352234192753e-17,3.82308316957901e-16,0.00374890692582699,-4.80210553272331e-05,-0.000567877921759702,2.28284145077284e-17,5.22847952028578e-17,5.76410332311787e-17,-1.53635098673538e-06,-3.49260078271466e-06,-0.0499782765447906,-5.07158461138058e-17,4.83315493407379e-06,6.36875355919000e-09,-3.14252241770711e-05,-5.29747589452647e-06,-5.43031969947685e-07,2.32274560948366e-16,-3.88063603657894e-17,-4.38996582734257e-17,-4.99370879541274e-07,-7.86191317395184e-07,5.13214030972988e-06,1.12998682201646e-16,-1.21075046394823e-16,1.61713687678857e-06,4.02433095426949e-16,5.98807615800169e-06,-2.9034574700268e-16,2.60591428256492e-05,-0.0599349386828417,-6.53128267439717e-07,6.73866889310067e-09,2.50009405551346e-07,3.84524122412336e-06,1.4503766718289e-08,-5.66413878484859e-05,4.04089588583668e-18,1.21740736793711e-16,5.82319613906786e-17,1.32764347817723e-07,1.06777651191523e-08,1.25899328771213e-16,6.26064971236274e-17,2.57807775917664e-06,-3.82038140104075e-08,1.1011783051908e-16,-1.27366012656949e-17,1.34675798205273e-16,1.38690479328816e-16,-3.37469984122387e-16,-3.85172689906113e-18,1.83104839190562e-20,1.40596200237653e-08,8.70032302078631e-16,6.6318674953701e-16,-0.707106781186549
"t7",0.0598067218244426,-0.192879695596711,0.0416315616840093,-0.0333890038485444,5.70477052834872e-05,-0.000899080224769609,0.000296866387119725,-0.097848121552726,0.0107805331634179,-0.0086652337491159,-0.149844391110861,0.0109969852926112,0.00644783734440654,-0.0104929865679483,0.00422557957313293,-0.0362394953060424,0.000435046451589751,1.67961966850004e-06,5.75348511939215e-05,-1.12478363373878e-05,7.45287132668904e-05,-0.00137190801100981,0.000163098225872777,-0.00113878444621425,0.00531718941105371,-0.192288807941717,0.00598493608860795,-0.00210005227255162,-0.00244253384912294,0.000260401810295494,-2.71543569924748e-05,-0.00010795634089667,6.21077149021275e-05,-0.000321077794504099,0.00121937228629394,-0.182683373686108,1.23037422407883e-05,-0.000405300669581016,-0.00038250278481901,0.000319349092609613,0.00973341371730318,-0.00492176536145023,0.000104181720938579,0.000311360259789233,0.000110931521530735,0.0204904898887347,-0.285857291925897,0.272057815209279,1.43859847374957e-16,-3.14458167301364e-15,-0.0543869550543238,0.000690764690892296,0.0081286576796883,-3.40640559681795e-16,-2.06614937423511e-16,3.42903069435454e-16,2.03532065805844e-05,4.61146162397961e-05,0.657605779075275,3.12160747784467e-16,-6.9386766512704e-05,-9.14686995900675e-08,0.000454402764844983,7.70306609634516e-05,7.93432099747245e-06,1.09067563465625e-16,-1.34871846061419e-16,-4.85346752990186e-16,7.88531849993733e-06,1.25605628208096e-05,-8.2404430449573e-05,7.79847145698028e-16,-3.79041735605781e-16,-2.40629986226053e-05,8.66423363364571e-15,-1.88174809892403e-05,-2.49998105133556e-15,0.000108933795192983,-0.500939576754848,-0.000183316700484001,-7.91516533259476e-07,-1.29933901595917e-05,-0.000191150852387779,-7.19405042373194e-07,0.00272483374285905,-1.0328500140897e-16,3.09388075630008e-17,1.98891347510511e-16,-7.66013718310112e-06,-6.26932548859774e-07,-5.28662428694185e-17,2.00994223773949e-16,-0.000192766438011388,3.36701614631195e-06,-4.29705403618462e-17,6.22904594596516e-16,-5.06044418872948e-19,4.34597151458017e-17,-6.38863566494712e-18,-5.61150682389062e-18,4.58996243979412e-17,-1.18491867230341e-05,-5.68767797659112e-16,-2.36223145034105e-16,-3.0441461777173e-16
"t6",0.0611811557282367,-0.201041884270144,0.0439466793862404,-0.0366471793447639,6.52346700379114e-05,-0.00104200992495446,0.000346050203130097,-0.115507567121817,0.0129422718617939,-0.0105876099547036,-0.187292050491062,0.0137761201540317,0.00835388867519573,-0.0136238792574151,0.00563359483921123,-0.0487101201644196,0.000584057966305275,2.24130570805464e-06,-2.60383174742439e-05,-3.70498634250918e-05,0.00017230297257732,-0.00317172347001249,0.000464955457856988,-0.00381077458012076,0.0189752960539009,-0.823372053710819,0.0263970106445129,-0.00959202156929844,-0.0142758449070742,0.00670639689565684,-0.00150663670462428,0.000711348650226743,-0.000387641412861777,0.00117140478243609,-0.00387123214273979,0.387925800711389,-6.27016932389886e-05,0.000892316647118986,0.000414836920574989,-0.000293541007364922,-0.00861039364498367,0.00418544171480404,-8.38045882235935e-05,-0.000199807722857327,-6.92172045612847e-05,-0.010270560967302,0.137646560341479,-0.122602085457483,-1.15009043147957e-17,1.09363240121851e-15,0.0202422409095083,-0.000253510535723106,-0.00295773315591142,2.98000923185104e-17,1.92405590250515e-17,-1.17811109717649e-16,-5.73294475901069e-06,-1.25406399783415e-05,-0.164616738998258,-8.18274565578248e-17,8.36583108830457e-06,1.10012062722894e-08,-5.23956081457656e-05,-8.57453603075518e-06,-8.56516461824813e-07,-7.6797108341807e-18,-4.54667829909591e-18,-2.44425771023478e-18,-4.40493831342099e-07,-5.6564491072739e-07,2.89240240652473e-06,5.01943773802448e-17,-6.82215966942807e-18,1.87765345578409e-07,-6.7574764396073e-16,-9.68268861350607e-07,-1.40845120616651e-17,-2.93213983115637e-06,0.0040751069812337,-3.08346414323555e-06,-1.84742384251675e-08,-5.01882462727336e-07,-8.13449943647947e-06,-3.08082754347048e-08,0.000135805552574141,-3.69449313947208e-17,1.07629654096336e-17,2.51170767651145e-17,-6.15371872957603e-07,-5.12862458918882e-08,3.94344597995193e-18,-3.30874415833195e-18,-1.88174701664648e-05,3.54760423054773e-07,1.67958700816314e-17,-3.76262474575026e-16,5.38277242074751e-17,5.92211411457003e-17,-8.35131273088283e-17,-3.73505485887456e-17,-4.86862095665889e-17,-1.64868605123658e-06,-2.6821873162899e-16,5.05528832664299e-18,-6.24604749369048e-16
