,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,15.71443,-0.6440448,-0.13636963,-0.39349824,8.276108,0.70173836,1.262998,0.20022333,5.1453037,-2.5877059,-0.24213001,9.937398,-0.4947786
t2,-0.042343102,-0.23556098,-0.36473268,2.1362104,3.3768258,1.8842826,5.5671134,-0.013360461,0.03383659,1.8770636,0.17920089,9.94613,-0.026889052
t3,19.2869,-0.72592115,0.18275768,-0.7169277,9.700766,1.0990704,-0.004559101,0.8472507,5.87309,-3.4313548,-0.20298193,10.116614,-0.6321208
t4,-0.025948387,-0.5277895,-0.5986776,4.7686567,4.7722616,6.350454,7.721504,0.9379532,0.56592244,4.457359,3.4016612,14.632672,0.20523965
t5,8.680366,-0.49654618,-0.1761029,-0.56091076,6.3405604,0.7092514,0.4808854,1.2703193,2.2726014,-0.90195715,-0.30766585,8.315235,-0.43555152
t6,6.743053,-0.45525324,-0.21478689,-0.51722634,5.465627,0.6039337,0.72777593,1.016519,1.8208164,-0.45825353,-0.28604028,7.8232365,-0.39056185
t7,17.09185,-0.5208011,-0.5367186,-0.3970762,14.864072,1.3669226,-0.076091394,-0.7695185,3.1083329,-3.192829,5.3367286,2.3500159,-0.18293013
t8,11.1410055,-0.2865792,-0.5052582,-0.17211631,11.364753,1.0506982,-0.055887744,-0.75448227,2.6039913,-2.1252048,5.619196,0.73759943,0.502192
t9,-0.1278401,-0.20651403,6.894186,4.819773,-0.21278213,0.30939367,-0.14927314,8.089361,2.5407088,2.2317832,-0.7845386,6.5589037,-0.70878077
t10,14.566349,-0.50792384,-0.4228833,-0.703343,10.566033,0.8580042,-0.0625474,-0.34910396,2.6697488,-2.0478628,5.4668484,1.945312,0.3166823
t11,13.664056,-0.4807285,-0.43769357,-0.73393124,9.901466,0.82457256,-0.06864644,-0.30799407,2.4185023,-1.8796734,5.678859,1.5473232,0.5771487
t12,12.590122,-0.31039214,-0.5032284,-0.15218754,12.245125,1.1366079,-0.06560582,-0.8069493,2.9436536,-2.404567,5.5910716,0.7762359,0.04342565
t13,14.794546,-0.52830476,-0.4362608,-0.7756998,10.662349,0.8914462,-0.06646741,-0.34058234,2.6172013,-2.0523078,5.7612653,1.8808061,0.50224864
t14,0.68348646,-0.049936846,-0.62379766,-0.29211482,6.130752,0.7793582,-0.07372608,-0.57180005,0.48534963,-0.44026068,8.428931,-0.06498233,3.1614661
t15,12.092736,-0.6425572,8.348667,-0.66567546,4.225131,1.5190871,-0.032094646,7.2268953,14.908343,-2.773057,-0.9570236,12.783256,-0.8890394
t16,4.3862224,-0.13836129,-0.61562604,-0.15808667,9.722406,1.0341905,-0.056620162,-0.91662127,0.9133663,-1.403001,6.648067,-0.036308926,1.7095041
t17,-0.090973556,-0.19802527,6.848046,2.8624954,-0.07921728,0.42054278,-0.098807424,7.9189553,5.270752,1.2330041,-0.9505423,6.866095,-0.6507584
t18,4.356576,-0.45690286,-0.28600758,-0.6083151,4.934335,0.6808567,0.3534035,1.8109102,1.6388239,1.8172619,-0.37287277,9.817141,-0.47310823
t19,1.1570866,-0.2661648,-0.49848798,-1.2700984,0.20895399,1.0544701,-0.16689742,1.9547862,0.0023935747,-0.35094014,10.760255,-0.04684977,-0.04372506
t20,5.3872137,-0.3367911,-0.44750056,-1.3119602,2.460158,1.2110121,-0.17287308,1.3015622,0.6426826,-1.1118312,9.192567,-0.04778977,-0.24758826
t21,12.002801,-0.52504796,-0.38946468,-1.2312313,6.6786575,1.4583017,-0.15076457,0.62764835,2.246947,-2.1535213,8.297268,1.1468035,-0.4251466
t22,-0.053503945,-0.18379003,-0.5713763,-1.2684004,2.6965084,0.09641886,-0.03184348,-0.032381654,0.876992,2.794721,12.581651,-0.03849892,10.127071
t23,-0.10003243,-0.34748685,9.124321,0.75633913,-0.088461936,0.88721925,-0.067075126,10.047276,11.883145,0.57561505,-1.306691,9.647239,-0.911382
t24,-0.10966094,-0.34416363,9.235018,0.56678283,-0.09563462,0.9328435,-0.05979192,10.017825,12.276841,0.64152586,-1.3358331,9.979131,-0.9189337
t25,-0.47508216,-0.8990109,-0.0045724553,11.60582,-0.048667848,12.480449,7.730727,10.848131,1.4658116,20.695017,12.496373,26.04205,-0.14051048
t26,9.399567,-0.28741518,-0.8861692,-0.13551682,16.712978,1.5152811,-0.07139099,-1.4836035,1.0589857,-2.8109787,7.182045,-0.018207096,1.3532776
t27,9.193753,-0.45706406,-0.41483384,-1.300452,4.600668,1.3925545,-0.16704963,1.1853789,1.6624087,-1.7115016,8.969968,0.154793,-0.37630612
t28,-0.1132915,-0.18801033,8.022748,4.751734,-0.23555942,0.40228966,-0.19415177,8.056734,1.3760271,1.3771261,-0.8788706,6.3147593,-0.73831934
t29,0.56095415,-0.029589044,-0.67287785,-0.29999197,6.189707,0.78761995,-0.067821436,-0.56953734,0.2640902,-0.303508,8.608057,-0.07551447,3.7517734
t30,-0.062336985,-0.1682126,-0.57311696,-1.3262823,2.90156,0.05088207,-0.023758886,-0.038621202,1.0230047,3.1993227,13.533596,-0.031163827,11.222822
t31,0.89196604,-0.025114836,-0.68707395,-0.20594849,7.0510683,0.914954,-0.06971192,-0.6300338,0.7723913,-0.44363225,8.915026,-0.07203128,3.6219983
t32,-0.11619307,-0.33264363,9.451324,0.7471731,-0.11227583,0.97015125,-0.07411887,10.136149,12.194926,0.6760389,-1.3533341,9.961012,-0.9412161
t33,7.5035467,-0.23346718,-0.9076516,-0.107916236,16.2289,1.4963739,-0.06843282,-1.5184963,0.5812492,-2.5706813,7.475103,-0.03795494,1.7261302
t34,-0.2934752,-0.3498818,-0.29129693,-0.16265689,-0.23030154,0.16142166,-0.012559045,4.920059,0.30239764,16.147953,-0.30020145,12.311431,-0.2977514
t35,-0.28946158,-0.345647,-0.3127262,-0.18415648,-0.20774174,0.2161239,-0.014525264,4.955133,0.2639034,15.98919,-0.310699,12.242732,-0.30013278
t36,-0.29855877,-0.33412188,-0.28051144,-0.08703225,-0.22430377,0.20570365,-0.017606586,4.7145615,0.25086096,15.863556,-0.3613464,12.193043,-0.3126455
t37,-0.10018982,-0.38410288,9.738385,0.40520003,-0.09030976,0.98390937,-0.06609239,10.387259,12.858038,0.29399568,-1.3542625,10.223594,-0.960034
t38,1.1208977,-0.2895856,-0.50061023,-1.3846166,0.26057082,0.99574816,-0.16572298,1.7348028,0.070428364,-0.21369147,10.289157,-0.07145648,-0.039226882
t39,-0.1100159,-0.39909503,9.677962,0.46181837,-0.12683088,1.0082054,-0.061916135,10.259223,12.67332,0.25876564,-1.3373308,10.101614,-0.9962722
t40,9.480372,-0.21494333,-0.5747152,-0.07948228,10.8367195,0.9501649,-0.05240694,-0.8396839,1.809515,-1.9397446,6.08452,-0.0014624707,1.3573834
t41,0.58878005,-0.047133975,-0.6527238,-0.2438902,6.1758733,0.7548934,-0.060063966,-0.5432411,0.09089443,-0.40003604,8.623338,-0.055316515,3.2865324
t42,8.435864,-0.1919529,-0.6073611,-0.043035492,10.668337,0.95183945,-0.033827893,-0.84989,1.1464815,-1.7405523,6.3800397,-0.0074151577,1.5806744
t43,1.2013793,-0.009198832,-0.69160813,-0.20081358,7.1400757,0.94870234,-0.078702666,-0.6096321,1.0711994,-0.43727693,9.232015,-0.07471346,3.8220959
t44,-0.0665752,-0.15251166,-0.5920371,-1.3218771,2.892273,0.21252537,-0.005159478,-0.0047680927,1.2383492,3.4250066,13.898477,-0.022346515,12.091206
t45,-0.48136055,-0.9159695,-0.06578609,12.001314,-0.042659894,12.966393,7.8829327,10.858677,1.5757866,20.852432,12.609613,26.436766,-0.11920503
t46,1.9168583,-0.47509265,10.071417,-0.30990085,0.8509439,1.2875212,-0.03821772,9.148082,14.293156,-1.2374653,-1.2648568,11.359124,-0.88686955
t47,-0.10797233,-0.39970845,9.693954,0.48681358,-0.11508673,0.98132616,-0.06488844,10.339525,12.5222645,0.43214047,-1.3351357,10.157763,-0.9816928
t48,-0.13319926,-0.19285274,8.661489,6.379478,-0.27661613,0.25754932,-0.22142911,8.805342,0.38538232,2.1434398,-0.8471606,6.4981017,-0.7603079
t49,-0.48046425,-0.9146336,-0.050161093,12.007783,-0.026737375,12.890667,7.894171,10.799275,1.5257124,20.744995,12.527855,26.439592,-0.1343099
t50,-0.4844847,-0.8942573,-0.03396036,11.794928,-0.035659302,12.571306,7.9627366,10.709874,1.579856,20.748589,12.923451,26.345877,-0.13433973
t51,3.0187147,-0.3070876,-0.5023748,-1.2929593,1.4075261,1.0297315,-0.17031717,1.3474402,0.28820634,-0.6971677,9.238181,-0.06261382,-0.14953916
t52,0.82839507,-0.28407174,-0.46763745,-1.3285986,0.043997824,0.935395,-0.16104029,1.7356501,0.020832215,-0.2351762,10.008555,-0.053750303,-0.0318701
t53,-0.017392708,-0.08576632,-0.7119037,-0.37052736,6.852496,0.9209674,-0.06696019,-0.72219354,0.117306024,-0.37228158,8.4994135,-0.07627445,3.362958
