,0,1,2,3,4,5,6,7,8,9,10,11
t1,5.825729,4.353887,7.5465794,7.375548,7.6281137,6.9487967,5.8409767,4.8684316,3.4990916,7.7021613,2.126329,2.6390212
t2,5.8229446,4.302459,7.7547536,7.5392847,7.626343,7.0752187,6.563487,4.766409,3.3151748,7.416782,1.8958377,2.6283011
t3,4.2919765,3.6458027,6.0185494,6.863659,6.887846,6.706605,5.5104084,4.8021555,4.7031155,6.82719,1.8950038,2.694437
t4,4.088648,3.4903877,5.8308268,6.716518,6.714967,6.715889,5.511299,4.8080764,4.8804417,6.6528397,1.8486474,2.6839657
t5,7.3821564,4.5761847,8.685446,7.4248047,8.543438,6.9247284,6.5794835,4.5912814,2.2950761,8.080996,2.32954,2.402455
t6,5.802498,4.335978,7.3248506,7.303375,7.740625,6.8682404,5.738125,4.792043,3.6422758,7.732601,2.1185994,2.7553043
t7,4.442859,3.7216625,6.15949,6.887758,6.948237,6.703619,5.46321,4.7800303,4.574406,6.939165,1.8646619,2.7367828
t8,4.46724,3.7669406,6.1832714,6.976702,7.0329113,6.7378497,5.538808,4.819352,4.569204,6.966464,1.9741781,2.677357
t9,4.5853133,3.8200264,6.2965865,6.989359,7.0788403,6.7335577,5.501503,4.8006167,4.4791384,7.048045,1.9530764,2.7082067
t10,3.8542514,3.324667,5.626553,6.551102,6.5096755,6.7180676,5.4839716,4.792672,5.0790067,6.4449234,1.8426856,2.653416
t11,3.699735,3.1462417,5.486246,6.2805266,6.2188106,6.7539864,5.5419917,4.823237,5.312149,6.163458,1.8088099,2.640943
t12,3.7330682,3.1902375,5.511675,6.4056516,6.3674583,6.760496,5.5309134,4.819158,5.233006,6.303898,1.7865715,2.616605
t13,4.896282,3.9730005,6.590348,7.0919113,7.257144,6.7759166,5.486882,4.7996964,4.2775908,7.2451105,2.0104768,2.7101603
t14,7.4949594,4.4991875,8.927022,7.392882,8.550894,6.902841,6.6229496,4.6862345,2.2278306,8.133774,2.3942642,2.4654026
t15,3.8022223,3.2735105,5.5740633,6.516829,6.484774,6.730535,5.523865,4.8207774,5.1262884,6.4153876,1.7923957,2.6805902
t16,3.3424354,2.6606808,5.0780363,5.6499486,5.484878,6.9593053,5.7336574,4.8405423,5.8407464,5.539872,1.9452906,2.4868631
t17,5.6027284,3.8863947,7.3845124,6.915904,7.820524,6.6786404,5.1585207,4.814765,4.1888504,7.886847,2.1868768,2.9884758
t18,3.436245,2.6480157,5.221906,5.7473316,5.5793695,6.9143577,5.797949,4.8519917,5.7735233,5.6001897,2.0018241,2.5668192
t19,3.4785779,2.726981,5.2759943,5.8425097,5.7593417,6.9308953,5.7766957,4.8853354,5.716309,5.7174807,1.9410069,2.593171
t20,7.7648816,4.5404434,9.065577,7.4397445,8.790013,6.8821115,6.8075376,4.5573053,2.007407,8.257626,2.4050975,2.4565825
t21,3.34081,2.6669855,5.0961485,5.671942,5.4656296,6.950728,5.7161136,4.862892,5.8467484,5.5037217,1.9488001,2.4609287
t22,5.5364084,3.8647976,7.416453,6.8228416,7.830071,6.574353,5.104225,4.6663876,4.2117167,7.798798,2.0180366,3.0405934
