,0,1,2,3,4,5,6,7,8,9,10,11
t1,8.242793,-0.85307926,6.103319,-0.14064151,10.342579,7.1220202,0.24756405,-0.13699752,-0.0480145,3.924163,0.055240896,-0.0017022794
t2,21.84456,-0.92798173,13.616018,-0.16084474,24.65421,16.157534,0.5514822,-1.0267569,-0.12517238,10.540461,0.1486654,-0.0022468492
t3,-3.0466774,-3.2906215,-0.49973914,2.3287446,-1.7675813,13.527064,0.277329,8.426766,-0.06824789,2.6720734,2.1525156,-0.0021764238
t4,-3.4677317,-3.027922,-0.839063,4.243655,-1.909405,10.996114,0.25280944,7.5585613,-0.044194017,4.1758966,4.1969986,-0.0010783399
t5,2.3000305,-0.059678398,1.3925394,-0.09824025,4.5173583,1.4559302,0.11094251,2.0653195,-0.03139623,2.8481894,2.2640772,1.1271528
t6,4.468104,-0.6168565,2.569138,-0.23273677,4.163332,3.3973656,0.11097652,3.9325747,-0.05822064,0.44818786,1.5869215,-6.2270505e-05
t7,-1.9531673,-2.5677912,-0.2742264,0.62833554,-1.1693658,10.553271,0.21644908,7.1965127,-0.0609817,1.6782049,1.3906077,-0.0016675998
t8,-1.6923759,-3.243979,-0.2987826,-0.08240043,-0.9782368,12.91994,0.2528764,10.80033,-0.0774346,-0.0069511533,0.6958046,-0.0025444457
t9,-1.0752234,-2.8989658,-0.2253658,-0.13613735,-0.6271035,11.31339,0.22354528,10.464914,-0.07289555,-0.047386743,0.6402512,-0.0022873823
t10,-3.3837557,-1.7328306,-1.179503,9.071308,-2.556689,11.865434,0.29749906,4.6383915,1.573091,3.400524,2.89688,-0.0016571907
t11,-1.9701751,-0.54132944,-0.90745246,7.179804,-1.6075296,6.460193,0.18121931,1.9143783,2.2891114,1.6659305,1.3416111,-0.0012423137
t12,-2.511716,-0.96697265,-1.0110978,7.9125724,-1.9755567,8.574744,0.22934417,3.0200458,2.0174892,2.3676887,2.0619304,-0.0012896856
t13,1.1534333,-2.6284487,-0.026491262,-0.3207912,0.7411608,9.770971,0.17528287,11.981941,-0.08260504,-0.25589553,0.013571112,-0.0020542874
t14,-0.02180325,-0.66422176,-0.1221246,-0.2559136,6.229812,0.14760157,0.1915771,6.8242664,-0.019701151,6.1965513,6.759985,3.6109993
t15,-2.4803672,-0.87538785,-1.0227194,7.9091563,-1.943186,8.216595,0.22541386,2.8213525,2.1304138,2.2508333,1.9119148,-0.0014247397
