"accepted_species","trait_ARD"
"t21","1"
"t86","0"
"t87","0"
"t61","0"
"t62","0"
"t37","0"
"t38","0"
"t45","0"
"t53","0"
"t54","0"
"t60","0"
"t70","0"
"t71","0"
"t89","0"
"t90","0"
"t20","0"
"t16","0"
"t17","0"
"t15","0"
"t13","0"
"t14","0"
"t1","1"
"t10","1"
"t36","0"
"t8",NA
"t9",NA
"t63","0"
"t64","0"
"t40",NA
"t46",NA
"t5",NA
"t6","1"
"t23",NA
"t24",NA
"t30","1"
"t33",NA
"t34","0"
"t93","0"
"t94","0"
"t19",NA
"t65",NA
"t48","1"
"t3","1"
"t11","0"
"t78","0"
"t79","0"
"t97","0"
"t98","0"
"t88","0"
"t77","0"
"t82","1"
"t83","1"
"t43","1"
"t99","0"
"t100","0"
"t55","0"
"t51","0"
"t41","0"
"t42","1"
"t7","1"
"t26","1"
"t27","0"
"t12","1"
"t74","0"
"t68","0"
"t69","0"
"t91","0"
"t92","0"
"t75","0"
"t76","0"
"t80","0"
"t81","0"
"t29","1"
"t18","0"
"t28","0"
"t35","0"
"t39","1"
"t58","0"
"t59","0"
"t2","1"
"t52","0"
"t44","0"
"t25","1"
"t95","1"
"t96","1"
"t84","0"
"t85","1"
"t22","0"
"t49","0"
"t50","1"
"t56","0"
"t57","0"
"t31","0"
"t32","0"
"t4","0"
"t72","1"
"t73","1"
"t47","1"
"t66","0"
"t67","0"
