accepted_species,estimate
t20,0.38319507
t160,-2.0299056
t210,-1.9855584
t276,-1.2785658
t277,-1.2785658
t103,-0.036659796
t440,0.5537384
t324,0.14460286
t238,0.19433774
t58,0.19312277
t371,-0.46801874
t63,-0.4504944
t410,-0.6671927
t407,0.7351871
t395,0.6798217
t334,0.81573063
t364,-0.38327748
t427,-1.3518064
t354,-0.38899896
t221,-0.9782088
t244,-0.804358
t289,-1.0588487
t436,0.06716837
t391,1.7524282
t373,1.5178359
t102,-0.09620858
t90,0.061645962
t54,-0.1130949
t48,0.578382
t24,-0.6962135
t42,-1.3027061
t162,1.9424744
t118,-0.35665232
t127,-0.26476184
t95,-0.21092457
t338,1.9577609
t243,0.8972709
t270,0.8972709
t74,-0.099540144
t59,0.0014879969
t112,-0.009646964
t275,0.20767353
t336,-1.0551637
t35,-0.20002508
