"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103"
"t7",-0.0690345719524889,-0.0586143209449198,0.035866536860332,0.000968304191302237,-0.00240492876581287,0.00793747122054892,-0.00777060996076418,0.0263093709974747,-0.0755379484284058,0.0142768275207949,-0.0212850304154544,0.235820418340599,-0.0632034686645127,0.000512353728332191,0.0175112017933298,-0.0976236800119476,0.242717545376213,-0.00149442133677373,-0.0332954458056198,-7.04698213562986e-05,7.65537856908891e-17,4.14869645352689e-18,-0.010298895866029,0.00126407680384882,-0.00281517328397084,0.033632967875365,-0.00338301305634795,0.00137993918245508,-2.97531896439366e-16,5.06457939822291e-17,-1.23273787011602e-16,1.07566408037718e-16,-0.0830652862087777,0.211082209082476,-0.0219548668525599,5.07967216804176e-05,-0.000774154941443411,0.443216787510476,-0.0406173512869049,0.00598933873052395,-0.000712322002767351,-0.000358489175188191,0.000904147395661694,0.000313260816290752,-0.00360957034036668,0.355764842552207,-0.261587786379547,0.0206606248324252,0.000802401937334733,0.000713749318549747,0.0648612020614131,-0.0879824933255728,-0.0871785550300311,-0.000799609978261467,0.353301856976713,0.00537800558834322,0.000317201278051902,0.00115535782704061,-0.0643128401559526,1.15765750563142e-16,-1.51296289000095e-15,-0.00410172467032151,0.000104226398802886,0.434351014077214,-0.00286250850340691,-0.000620951028327193,-0.000815356216104041,0.0123207792382922,3.16928263057052e-05,-0.0541792098730766,0.239102368476862,1.77634683971437e-15,-4.03238504869882e-17,6.11761075824946e-17,1.39143796311358e-16,4.97648797170847e-16,-1.01860794105013e-16,8.71698546678346e-17,-1.56348729535988e-16,-6.50521303491303e-17,-5.98073023397316e-17,3.19839640883224e-18,-3.24718550659409e-17,-6.75729004001591e-17,7.48641600101241e-17,-6.90636783873266e-17,-4.42354486374086e-17,-9.16557411564933e-17,-2.37440275774325e-16,-1.97568740881171e-16,9.74697753064468e-17,-8.11796376648521e-17,-4.10099471742642e-17,3.05961853075409e-16,-1.19188547106994e-16,-3.45318391936633e-17,5.00630353145182e-17,-7.75678891777598e-17,-2.08898653583645e-16,4.84841659008362e-18,-1.89870905456524e-17,1.25767452008319e-17,4.75127308747755e-15
"t14",-0.0821104283033065,-0.0880423032170805,0.0579755461913673,-0.000317745478845548,-0.000985553904264502,0.00561604488683454,-0.00569052732040425,0.0209495666658354,-0.0619709879110759,0.0124129432925983,-0.0191244502364847,0.259391204122634,-0.0764333221887993,-0.00212633177183242,0.00979866630744509,-0.0836083707800694,0.224217812373599,-0.00156698783478809,-0.0401612991335174,-9.45575724232819e-05,-1.47606518884471e-16,1.87788871120252e-16,-0.0153745880040179,0.00190328278683771,-0.00556806120755939,0.234477550407008,0.0164012042549948,-0.00288696624673857,-4.5192195062554e-16,-4.66733303886213e-16,1.12596187735722e-15,-5.83600032196507e-16,-0.0915776929167191,0.258265638443273,-0.0423319761984598,-8.0750315144277e-05,-1.2154721244894e-05,0.378978828428387,-0.0398121329571522,0.00813419110351429,-0.00109908980334138,-0.000570736298235247,0.00177624532664133,0.00493208786488819,0.00732064559058499,0.00918356848679758,-0.0159438845283994,0.00624724554358685,0.000474004037681382,-0.00095839221614911,-0.0562744853147973,0.0335014664011562,0.0315366298161695,0.000267953058678455,-0.112298898590964,-0.00149593831079222,-4.8666076593886e-05,0.000194526616857521,0.0356773293794267,-1.34548308434929e-15,1.80647044096853e-15,0.0103784559182214,-0.000200990990104002,-0.535404797220751,0.0023692297874398,0.000510759386509489,0.000665827005116823,0.00390875682829818,2.74851196163674e-05,0.0956242865823027,-0.492253233578564,-7.9670891845572e-16,-7.89639396789178e-16,-2.14343064164766e-16,-1.09511429099607e-15,1.77796486281093e-15,1.35028145734997e-15,2.0374102694214e-16,2.9379439736911e-16,1.31735586154129e-15,-2.57670885860505e-16,-1.64282363550099e-16,-1.83371568224557e-16,-6.45174501871807e-16,9.00612212736566e-16,-7.9519587374889e-16,-4.94481301951807e-16,-4.42419938459316e-17,4.08561610989455e-16,4.77284267559326e-16,4.00707763570831e-16,1.60589533555629e-16,-7.71927847842722e-17,-1.02781773170325e-15,1.38648752144305e-16,-7.06338058016848e-16,5.95619877754575e-16,6.50989987456211e-17,1.22702175320729e-15,-3.37219799034331e-16,-1.68416318364308e-16,-2.58886469309123e-16,-5.40428434241115e-15
"t21",-0.0944657972437415,-0.116311053015096,0.0792768516254952,-0.00159691691575703,0.000460315782207246,0.00306503792304265,-0.00336100772866543,0.0144526734745378,-0.0447290194280173,0.00967123307468168,-0.0154788233170134,0.254545336224653,-0.0807829953425971,-0.00448718102668232,0.000726841807629153,-0.0569550101650686,0.170328500839146,-0.00136461108595261,-0.0389882917015072,-9.80264867808943e-05,-1.62422310000761e-16,3.09011749423932e-16,-0.0168574715138836,0.00209553417631229,-0.00684980052480937,0.361939171084123,0.0305699721008642,-0.00612038580530696,-3.53747502873035e-16,-2.1621519271146e-17,2.40010105232376e-16,-2.59256968107464e-16,-0.0432751443369729,0.143203556512082,-0.0351729156725941,-0.000156426977515186,0.000758720663185827,-0.0208483200700917,-0.0024896494388054,0.00219872994760965,-0.000364408533041184,-0.000197065773891962,0.000757297202911126,0.00361000514883596,0.00844971849791717,-0.352270823018487,0.25565966865545,-0.0186720962792911,-0.000673345929416493,-0.00079839551425365,-0.0683729360008686,0.0882478592996985,0.087330350696952,0.000799692018262528,-0.352997502540464,-0.00536311999318793,-0.00031547696816667,-0.00117771631565558,0.0568875746394796,5.37168271310643e-16,-9.81821770115255e-16,-0.00330566964532185,4.87500926886825e-05,0.0314944744656313,0.00050386070946447,0.000111427667660225,0.000149554674863568,-0.0176958723364361,-7.00226350413997e-05,-0.081016585826239,0.593176465460888,-4.20028716725681e-16,-5.56313860893967e-16,-1.00800873896691e-16,5.01203077297246e-16,-1.70801348929078e-15,-7.08344431551627e-16,-2.11498932535796e-16,4.55133805698237e-17,-1.07532053397714e-15,2.66027466830815e-16,9.22604452001054e-17,2.7868080780914e-18,9.57743920291637e-16,-1.20852974164966e-15,9.26137600744503e-16,2.61733330038891e-16,1.46683510215965e-16,4.42656270265005e-16,-1.10344615434928e-16,-4.63055386949915e-16,-1.27383446277313e-16,2.03306835573128e-17,2.80285267801274e-16,-7.55165446903731e-17,8.70903886502941e-16,-6.23323319738734e-16,-4.10551405757673e-16,-7.93179366553373e-16,3.30830785277823e-16,2.18130104632518e-16,2.41087177806256e-16,1.47935131771532e-15
"t22",-0.10599226516597,-0.143048362302918,0.0994736875686214,-0.00284151990799016,0.00189381071575415,0.000388734001735613,-0.000884162682851727,0.0071713261576582,-0.0248345274297123,0.00624558677927788,-0.0106312389122545,0.221813685962439,-0.0757471341644074,-0.0062617146627653,-0.00844581152470029,-0.0216924596056074,0.0895552687417139,-0.000922800057966144,-0.0300112177921383,-8.01201471783467e-05,-1.58496571909109e-16,-1.5894077481281e-17,-0.0144010189525914,0.00179568390204893,-0.00632174032295753,0.376126969430606,0.0342721832948996,-0.00716280910275391,1.21265338594675e-16,1.62783032848303e-16,-4.22669532284849e-17,1.01408316767248e-16,0.0318753768468574,-0.0618206837038123,-0.00513452212657657,-0.000123873303043148,0.000975591529002545,-0.402214092079457,0.0371164391524279,-0.0059208976627068,0.000742094593444531,0.000378912392311286,-0.00106789309148938,-0.00206048242668815,-0.00173399494434222,-0.143210024384805,0.111001058982457,-0.0121906643414031,-0.000657334411877747,0.000887877095268993,0.0520077637525843,-0.0328024528455705,-0.031116281513176,-0.000267708214514667,0.11325559858753,0.00154930497194679,5.98438844097148e-05,-5.91623295745113e-05,-0.0475169304266161,2.64879716155721e-15,3.71515848050601e-16,-0.00801910701959724,0.000163886749088073,0.508002056490729,-0.00287084003947872,-0.000621917401780719,-0.000815375960410871,0.0204255687486474,7.01660547623126e-05,0.0189188088705778,-0.510661898952129,-1.09911432507567e-15,8.84184357188491e-16,1.99086915844556e-16,9.29739140709403e-17,1.01898145333573e-15,9.29572202189362e-16,6.8683646210441e-17,5.48678021489517e-17,1.1634406008234e-15,-1.32961652653786e-16,-4.75213395862797e-16,2.23132655975132e-16,-6.24142911104829e-16,1.21613108563954e-15,-8.20513733893296e-16,-3.99864038062615e-16,4.63936578261966e-17,-1.23890388439559e-15,-3.8406261918685e-16,2.76600855012545e-16,1.97735759638354e-16,-2.05963203175957e-16,3.64073004541682e-17,-5.50793565383014e-16,-7.1574668148268e-16,3.93548035353309e-16,6.49810310236383e-16,-5.10683927246552e-16,3.78131103907955e-16,-7.4372186764955e-17,3.05718438964759e-16,1.25763859686597e-15
"t29",-0.116588691749624,-0.167902187164554,0.118284675678184,-0.00402461254688531,0.00327639399126282,-0.00230346113818655,0.00163143849780134,-0.000499262388547472,-0.00346729650621509,0.00237826132151364,-0.00495812036147166,0.164782049442773,-0.0619108153498695,-0.00721806398999085,-0.016446846347017,0.0168490738662599,-0.00535298314974224,-0.000319074790125635,-0.0150269676640847,-4.47431366445198e-05,-1.59654291433413e-16,-2.75808479567152e-17,-0.00857926612224037,0.00107414685897113,-0.00412340044581812,0.27260067957431,0.0262402736053892,-0.00564106594690052,3.60208525386797e-16,-6.83394554323972e-19,-3.77797449750709e-16,4.24055092447708e-16,0.0872503604226463,-0.228008443401417,0.0282437833768896,-5.61286924120542e-06,0.000480102574384984,-0.427415637995925,0.0426778596811883,-0.00815884522908295,0.00109140636961016,0.000565899253498387,-0.00175617116593066,-0.00524903121606788,-0.00959617372939939,0.297784527920607,-0.214388211629124,0.0147917486996245,0.000494374974932686,0.000876813741276379,0.0716184108917408,-0.0885076883695281,-0.0874801230959567,-0.000799773983331791,0.352690555239155,0.00534770336376777,0.000313356612302135,0.00118451631193111,-0.0469982182588628,-3.38101044131357e-15,2.08171020744388e-16,0.0090291306516285,-0.000173486131176902,-0.473497361655143,0.00235415693060148,0.000508984708438827,0.000665790102317493,-0.0103921716194273,-2.78285475887734e-05,0.0542687426753124,0.270226882256268,9.10229224437461e-17,2.67137418594273e-17,-2.6280674191165e-16,4.23172642580128e-16,-8.03638642393098e-16,-8.2523337699749e-16,-8.1066356264845e-17,-3.85553789477272e-16,-3.54897536633821e-16,3.52416555323277e-16,3.81330900795429e-16,-5.04426416455874e-17,2.57824688472622e-16,-8.74544993944231e-16,4.564143149937e-16,-7.41175085272998e-17,8.5050901727273e-17,5.81101521508595e-16,2.87193314149938e-16,1.07661289515208e-16,-3.14120657344459e-16,-9.64590912311554e-17,-2.0671713844052e-16,9.34302170353201e-16,-3.74968090080916e-16,-5.22550865713663e-17,-7.36581333028203e-17,4.61503871281705e-16,-9.76958005187167e-17,-4.094777033834e-16,5.86063147150784e-16,-1.10408582423918e-15
"t49",-0.129614685582967,-0.19852861716006,0.141473680994741,-0.00548771333915703,0.0049884540647526,-0.00563336759095301,0.00473857374373354,-0.00988259841737826,0.0224597320912725,-0.00216763318928767,0.00148953016186767,0.147077630438002,-0.0703499822087315,-0.0140262506321194,-0.0464408234399859,0.12717197971675,-0.261018907703043,0.00119984462144246,0.0224198541409068,4.5696259952587e-05,6.33380244018345e-17,6.30091418824906e-17,0.00677104472037231,-0.000833302776549237,0.0021717603241545,-0.0849287588083032,-0.00609030489625261,0.00111775049974135,3.40044232376848e-17,8.16043139590482e-17,3.90663524863556e-16,-1.57605868975114e-16,0.0159958876605285,-0.0476058995007575,0.00925691755097529,2.97746877387616e-05,-0.000106318440245448,-0.030743296207616,0.00398641303582102,-0.00113462043067066,0.000168564100991956,8.94145349441336e-05,-0.000315653734197228,-0.00140511953880292,-0.00366731395350195,0.310135691450988,-0.234003815791618,0.0227925022392538,0.00116543099914658,-0.00183145562687177,-0.115889240373776,0.0935835031763615,0.0904877015765194,0.000801490221848728,-0.346072353902994,-0.00498937804190296,-0.000244466372485921,-0.000395453586804614,0.677315604640316,-2.61680596186911e-15,-1.42733837320747e-15,-0.00322787058474424,5.89733989091876e-05,0.145681195082383,-0.000662995404053763,-0.000143173306928853,-0.000187023806634219,0.00510712269702845,2.566425385529e-05,0.0769949464464453,-0.0350541733108806,-1.47914641434867e-16,-8.64143962618671e-16,3.94609921732051e-16,-9.76704741020095e-16,6.64549388843746e-16,1.45471703464127e-15,6.34602656724689e-17,6.14679153781487e-16,-2.33292393694773e-16,-9.93024974487478e-17,-1.41867911466884e-16,-3.67638168404476e-16,1.42426137445956e-17,2.70025118598897e-16,2.18880786204751e-16,6.64002681280188e-17,4.03300455040862e-16,-6.01081716697044e-16,5.29135624585341e-16,-1.09209521045173e-16,5.54763189906919e-16,9.13161594111529e-16,-1.92821454745868e-16,4.26945806562773e-16,2.38594310589117e-16,-1.63068544044065e-16,-4.16424821590567e-16,-9.03270890436388e-17,2.05830418234588e-16,2.30338185282376e-16,-5.6477354755627e-16,-4.01449034566881e-17
"t75",-0.131929954749469,-0.203897971232559,0.145528633544478,-0.00573604976415648,0.00527190524027943,-0.00613495427571126,0.00519391052893148,-0.0110860424363561,0.0254820032575323,-0.00252472294011222,0.00176339088504519,0.188344390757234,-0.0916449881419155,-0.0189884991071656,-0.0642729460370888,0.182277192281881,-0.381423366589798,0.00184852959040162,0.0373869066766275,8.10378018492103e-05,3.02223432505808e-17,1.9356317214366e-17,0.0127124673098632,-0.00157128225974077,0.0046053241786423,-0.227038171268369,-0.0193196200839296,0.00393527998475199,-4.52897128132864e-16,-2.68596881553681e-16,4.25812344813168e-16,-2.84812415669549e-17,-0.0664271734834295,0.185653404472619,-0.0307576476960563,-7.7582502931713e-05,0.000230943837495222,0.0398736355434664,-0.00477712682193359,0.00114985274480506,-0.00016197388879789,-8.48980300703501e-05,0.000279522082652565,0.000997185698776386,0.00218595437781721,-0.138510848165746,0.103707754110777,-0.00964398568930766,-0.000474627505011751,0.00064867993243377,0.0403065997317481,-0.0313601038497574,-0.0302596666880551,-0.000267217950572585,0.115149398027904,0.00165216590391968,7.96083640787034e-05,0.000122436155904255,-0.198263147864924,7.38571040625131e-16,2.57047864049463e-16,0.000729057640024395,-1.30408002913491e-05,-0.0307333802404347,0.000132836402484957,2.86624063294042e-05,3.74053335385226e-05,-0.00088815158893292,-4.43317846505256e-06,-0.0132120159634182,0.0054930871790014,-0.103537522690576,-0.00242821218299315,-0.00154928894265689,-0.0279767141634386,0.0290572130219717,-0.0106219715194375,0.0116572265744347,-0.00133475485622319,-0.0206315729779643,-0.00407159514952487,-0.008429215919497,-0.0181638242032631,0.00691168858244018,0.00460213719579234,-0.0384024304652328,-0.0015958973498767,-0.0119456559476329,-0.0296802555107835,-0.0331631517935391,-0.00506239482974117,0.0140602984325243,0.0200698401668904,-0.00452166775605964,-0.00959898205143994,-0.01278804850476,0.0106519935547185,-0.0273803547541195,-0.0153984684029611,0.0116760432293755,0.0194100835881646,-0.11825677261784,0.682920969686575
"t76",-0.131929954749469,-0.203897971232559,0.145528633544478,-0.00573604976415665,0.00527190524027904,-0.00613495427571142,0.00519391052893145,-0.0110860424363561,0.0254820032575328,-0.00252472294011222,0.00176339088504524,0.188344390757233,-0.0916449881419157,-0.0189884991071654,-0.0642729460370885,0.182277192281881,-0.381423366589799,0.00184852959040124,0.0373869066766277,8.10378018485058e-05,1.50742755067412e-16,-1.41802062221973e-16,0.0127124673098632,-0.00157128225974065,0.00460532417864242,-0.227038171268369,-0.0193196200839293,0.00393527998475056,1.25447743866818e-16,1.28736695380171e-16,-2.12160133553445e-17,-3.44306844534618e-16,-0.0664271734834312,0.185653404472619,-0.0307576476960568,-7.75825029320802e-05,0.000230943837494771,0.0398736355434668,-0.00477712682193438,0.00114985274480489,-0.000161973888799707,-8.48980300666729e-05,0.000279522082652238,0.000997185698778813,0.00218595437781876,-0.138510848165745,0.103707754110779,-0.00964398568931618,-0.000474627505014088,0.000648679932435749,0.0403065997317524,-0.0313601038497558,-0.0302596666880537,-0.000267217950576709,0.115149398027909,0.00165216590392178,7.96083640791371e-05,0.000122436155908131,-0.198263147864921,7.63614269387296e-16,6.85098292926321e-16,0.00072905764002344,-1.30408002909353e-05,-0.0307333802404269,0.000132836402483192,2.86624063298275e-05,3.74053335400979e-05,-0.000888151588941316,-4.43317847050205e-06,-0.0132120159634262,0.00549308717900536,0.103537522690576,0.00242821218299333,0.00154928894265662,0.0279767141634392,-0.0290572130219723,0.0106219715194364,-0.0116572265744346,0.0013347548562225,0.0206315729779646,0.00407159514952464,0.00842921591949724,0.0181638242032634,-0.00691168858244044,-0.00460213719579226,0.0384024304652326,0.00159589734987653,0.0119456559476324,0.029680255510784,0.0331631517935385,0.00506239482974142,-0.0140602984325246,-0.0200698401668911,0.00452166775605971,0.00959898205143936,0.01278804850476,-0.0106519935547183,0.0273803547541197,0.0153984684029609,-0.0116760432293757,-0.0194100835881647,0.11825677261784,-0.682920969686575
"t39",-0.132282914954952,-0.205205044927986,0.146584878239569,-0.00584942742733552,0.00544784405694204,-0.00676764767317123,0.00585657076455848,-0.0140463959444652,0.0353242212643891,-0.00518238248470779,0.00676860471176222,-0.0427647234827506,0.0096160850401535,-0.000449489456937352,-0.00361136338774869,0.0145101652491856,-0.0318771385166699,0.000141135921903367,0.00150255103553307,2.18013367174057e-07,-2.87853029942055e-17,-1.08584846558557e-16,-0.000449784359668901,6.02483064576264e-05,-0.000555185907355537,0.0636088960903772,0.00752266367631289,-0.00177642973962,4.64119163914765e-16,9.38082225813621e-17,-4.32298701472717e-16,3.20558910347607e-16,0.162238971203355,-0.477261509774995,0.0922493849867632,0.000325431347591469,-0.00147163070808497,0.235748653107607,-0.0193839018155738,0.00241750034008592,-0.000278644022279411,-0.000139511262189753,0.000347500614417195,0.000309455303411243,-0.000568464595668661,0.161598958618157,-0.123747080597372,0.0131125981206038,0.000716004332383301,-0.00147666609990561,-0.0983447085384773,0.0912283287249565,0.0890780584457021,0.000800673797345622,-0.349252601406627,-0.00516588000361217,-0.000281729934640003,-0.0010200133309272,-0.45842239343838,4.94637207624005e-15,-2.2860840119998e-16,-0.00107696838870796,1.89791918196046e-05,0.0397530307211845,-0.000109568184899899,-2.33181279650931e-05,-2.99323339979455e-05,-0.0131195429405953,-9.19076455696705e-05,-0.418199271359068,-0.0738480811564645,-2.38028100141216e-17,-6.35185574171343e-16,-9.50181419229536e-16,2.92197469650261e-16,-1.59598740696052e-15,-1.65421800104039e-16,-9.85692247699572e-17,1.805179479125e-16,7.92665225935618e-16,1.94350740625655e-17,-4.35815776607416e-16,2.4493677864858e-18,-1.2143483610587e-16,-2.7854566361926e-16,-6.72510301385384e-16,-5.48554030794838e-16,1.56696288344953e-17,1.75451610916706e-16,2.53753029963566e-16,-2.87469906854927e-16,4.3444168733051e-16,1.94784422548377e-16,-1.60668472644757e-16,-4.94377576752348e-16,2.82937178810504e-16,-1.98736634353613e-16,-4.16462207350747e-16,-2.9980522887207e-16,3.96793846412339e-16,2.18211086018301e-16,1.85803566453613e-16,2.33912187550745e-16
"t69",-0.137243000807496,-0.217162919800997,0.155679819840269,-0.00645164791922503,0.00617833535991508,-0.00835714573384166,0.00738089860807126,-0.0191876372177106,0.050448090744997,-0.0083410226770111,0.0119116106871942,-0.170542833054647,0.058996524407813,0.00639102146303244,0.0154445925880132,-0.0260167327268005,0.0406934170113262,-8.31270766172709e-05,-0.000260800933607166,-1.89125817998538e-09,1.19535681097785e-16,9.41018684946094e-17,-4.1792331689796e-05,5.98416149933008e-06,-0.000128076357565072,0.0235502443914967,0.00324550460464097,-0.000817012134036599,4.5500922489461e-16,2.44634686760825e-17,-9.22262410058825e-16,3.81128275540191e-16,0.135329537683569,-0.403743108921616,0.081242217575301,0.000309168787932505,-0.00150275363081921,0.33687649632132,-0.0300815781142929,0.0047255013193053,-0.000600084260428387,-0.000307734495814162,0.000899816021785831,0.0023610570059049,0.00423480236865337,-0.195023765419753,0.144702463081526,-0.0127251461138969,-0.000596991887694209,0.000680015311867219,0.0414014427597081,-0.031378759246954,-0.0302664517415148,-0.000267218200545123,0.115158017190263,0.00165392221748785,8.09286662920701e-05,0.000194221766348345,0.0381098189328592,-1.46160062440808e-15,-1.14214031849381e-16,-0.000806101426604871,1.73992382298041e-05,0.0614326924832393,-0.000418118974023136,-9.09027258789002e-05,-0.000119680131317874,0.0241760897988214,0.000159528575434736,0.686904854914429,0.0710840192098602,-5.20924170177867e-17,-4.85866414983913e-17,9.40351619201885e-16,1.47340121191463e-16,2.02809244529703e-15,2.78084563006066e-16,1.73033662394433e-16,-4.97146030758443e-16,-6.53749755180274e-16,-3.11066246804623e-16,4.527220920866e-16,2.05120006982869e-16,7.08770680015846e-17,6.74026855790794e-16,3.12000559061514e-16,8.21231527451318e-17,-6.9532735606501e-16,-7.24357239695493e-16,-5.85000357595811e-16,7.28273347801285e-16,-7.31157102072163e-16,-6.11190975726365e-16,7.97690686954276e-16,-3.89015447246579e-16,1.40998602684969e-16,5.76133575149852e-16,6.76776182127674e-16,5.30540917591612e-17,-7.21941956011248e-16,-4.37009412239464e-16,7.69123512574793e-16,-2.38460380714731e-15
