"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t7",-0.0542491651252113,-0.0778578467384086,0.0452046623246891,0.00155312738772281,-0.00410614372240992,0.00914054671401651,-0.00383172457596834,0.00463993192739078,-0.0545316600480222,0.034778841742366,-0.0649949201947096,0.116546677672278,-0.00736237191808108,0.286642834853683,-0.082872049467215,-0.00318350195006865,-0.0221904748678083,0.154118585278066,0.00893747643384461,-0.024800036640739,0.00400886738122527,-5.27878402120388e-05,1.47533309023025e-16,0.003983790681781,-0.00206963165389804,0.0376626092410882,-0.000488412194777779,0.000160365159862064,-2.97377560554214e-05,0.00205426061555593,-0.000985399512036518,0.00116645406877596,-0.00080811187548162,0.00672469648424343,-0.41969654719515,0.0111249496860364,-0.00287708409636324,0.00132566452800878,0.000233504584318038,0.0040756095917019,-0.317139024906076,0.00134043177035927,-0.000504402427770016,-3.78599331160119e-05,-0.00150212740536113,0.00597275174149551,0.490942236783496,-0.0377982927077049,0.0182930258940374,0.0166153158605395,0.00262900514276491,4.62464763768863e-05,0.000238254662204784,-0.00350277854796125,-0.267256929356175,0.0104947317555741,0.0128883689623126,0.00178379549774958,0.000684511182242552,5.80999488619039e-15,0.000289266049068513,0.410113639689309,-0.0067709923711816,-0.0071915226698461,-4.20144005802868e-05,-0.00110483790386996,-6.15983723169343e-05,0.154616329850047,-0.000220830909917959,0.240144717399177,7.06666447603973e-16,1.52655665885959e-16,-8.54351311918577e-17,4.86806775445991e-17,-1.03866568124111e-16,1.70707632057843e-16,-1.36826314167671e-16,6.23958350265408e-17,1.83338587367299e-16,-1.8664540399338e-16,3.98986399474666e-17,-4.90059381963448e-17,2.12069944938165e-16,1.9395364247348e-15,9.43255890062389e-17,1.59594559789866e-16,-9.43255890062389e-18,4.66206934168767e-18,9.99634403031635e-17,-4.92702124758881e-17,1.9705374484924e-17,-1.38777878078145e-17,-2.68340037690162e-17,-5.24753851482984e-17,-5.99563801384484e-17,4.80437087682639e-17,4.77048955893622e-17,-6.43745039913268e-17,5.58364118830035e-18,1.72388145425195e-17,1.01481323344643e-16,-1.68918698473242e-16
"t14",-0.0630014052668644,-0.1125227613239,0.0675520000769749,-0.000635275643102687,-0.000259219914132934,0.00459811357061138,-0.00241766418502921,0.00328112523045881,-0.0444428515057223,0.0310713591271686,-0.0592523176955152,0.107547870130531,-0.00761947907558435,0.301830636241244,-0.0883227232952594,-0.00395293405732464,-0.027897432293116,0.131927455197055,0.00938992670893074,-0.0303037502959318,0.00511652630254737,-7.08412018297783e-05,5.46208154490248e-17,0.00650258464690248,-0.00402555637733986,0.240510887659325,-0.019774169414674,-0.0124828756685216,0.00153922638971795,-0.0169508484016748,0.00300550594177299,-0.00251150889513291,-0.000632668576883886,0.00626729539430884,-0.426139286270844,0.0207823836624986,0.0055331871290254,-0.000626775004883029,-6.94663131521698e-05,-0.000625689942376088,-0.189805290531753,0.00254405783866158,-0.0112544061563174,-0.00314179979975887,0.00368859315316444,-0.000730027321294817,-0.0436339328533181,-0.0100978277329654,0.0103394041309449,0.0100955349238181,0.00586707560164102,0.00013682190151218,0.000747030753295011,0.00380581197679235,0.119491493186401,-0.00257936259590238,-0.00264158652376932,-0.000292012452246878,-0.000111680908202379,-4.51677486002045e-15,-0.000508169352342922,-0.496611486792671,0.00554132351666915,0.0037799258036642,1.11446141618299e-05,0.000243307799379886,1.18200932622236e-05,-0.217393778548653,-1.9464250845333e-05,-0.495305886295231,-1.97075614447393e-15,1.48445013725095e-15,-6.08812868168261e-16,1.73925498772773e-15,5.56775148254877e-16,-2.42722090612795e-15,1.13161287904307e-15,1.47046247578539e-15,-2.47380108594769e-16,9.43424435928287e-16,1.96550607745012e-16,-8.27777736003159e-18,-1.32785629789541e-15,6.19662262688847e-16,-3.10577472605469e-16,4.31451480142792e-16,-4.52767472211109e-16,4.2771008316567e-16,6.91180755124758e-16,-1.76472714091289e-16,2.63035826686886e-16,3.97248138934419e-17,1.2408000928164e-15,4.33762201957427e-16,7.33465646135472e-16,6.21148907689435e-16,4.97446725129348e-16,3.40169755504587e-16,2.10063805010868e-16,3.53050886862052e-16,-4.70478814755544e-16,-8.28362547730012e-16
"t21",-0.0711891946825354,-0.145566991777876,0.0888925807956387,-0.00280773237676241,0.0035947884065328,-0.000104353886787594,-0.000902317498620016,0.0017580971628421,-0.0311655057724353,0.0244300499044192,-0.0475933240651596,0.0874594625086658,-0.00687898455667581,0.276487595063137,-0.0817214122479669,-0.00411820763951637,-0.0293220407435315,0.0870485460959724,0.00812797817580085,-0.0296551346400956,0.00514944405661699,-7.34455646324605e-05,1.14563958902849e-16,0.00742453033040239,-0.00491771074793155,0.367291702095561,-0.0325296266716991,-0.0209591003145819,0.00259344488506353,-0.0301373352396042,0.00591961859431251,-0.00526910659183073,-1.85025315983561e-05,0.00118540372807266,-0.109256525096697,0.0124722109595172,0.00850415734525283,-0.00194109946623056,-0.000301120023854476,-0.00467940568239362,0.14688715512155,0.000643798627963875,-0.00702207058888579,-0.00203817748689186,0.00358905441525354,-0.00616927037902285,-0.502214846186304,0.0362814585113818,-0.0173585976677571,-0.0157646054560455,-0.00258230375266555,-4.62025435785347e-05,-0.000238992535546087,0.00325008637410245,0.25557561783252,-0.0101947475436061,-0.0125690555580645,-0.00174705336439953,-0.000670451469189134,-2.858366323001e-15,9.7401563055648e-05,0.00972757550072202,0.0015939117989337,0.00348331997380432,3.08962224339727e-05,0.000861697194798512,4.97751536498209e-05,0.0713100568690604,0.000247978379070434,0.596501532937234,6.51185805927201e-16,-8.34063970775165e-16,6.64010407014272e-16,-1.88168193781875e-15,-2.3405414992016e-16,2.49305228596896e-15,-8.62802963252522e-16,-1.29694117733961e-15,4.61747030515729e-16,-8.28179505275784e-16,3.08000328827027e-16,-1.98320475380776e-16,9.8658808646173e-16,7.20923548239524e-16,-9.66559410560037e-17,-9.53966441904199e-16,3.81518215090367e-16,-5.77583465858831e-16,-3.32928150705114e-16,-5.73761107712024e-17,-7.086404401134e-17,1.8049423013476e-16,-1.48861060683024e-15,-2.99268345878647e-16,-8.41413800703814e-16,-4.29792061585936e-16,-5.61212694337753e-16,1.2271010852374e-16,-6.26856234358082e-16,-4.64711963968035e-16,5.70020950037813e-16,-8.49975452529253e-16
"t22",-0.078739176219946,-0.176514596528117,0.108908356462628,-0.00490971114494562,0.00735055071439238,-0.00480318937589647,0.000650831127916293,0.000147075768057808,-0.0156522014796837,0.0154820012133339,-0.0311820991069345,0.0583528338726036,-0.00523783968389373,0.214016860929742,-0.0639688913233332,-0.00365406261332235,-0.0262456180667675,0.0271997569582151,0.00538203551473512,-0.0229858729491308,0.0041007061738622,-6.00329710359139e-05,5.99385281671999e-17,0.00652322431573072,-0.00451033918790251,0.377907512144911,-0.0345423712821445,-0.0224387872639686,0.0027803676511254,-0.0329787488932993,0.00671288942783907,-0.00609579227553637,0.000608494056853272,-0.0047711696030089,0.290522654620753,-0.00662092988527306,0.00311526722214232,-0.00127920468600016,-0.000223630611700643,-0.00388997615102859,0.32156037879466,-0.00204192900000382,0.00655834098200626,0.00179501356221376,-0.00165798302943601,-0.000930700399510482,-0.0861107733225632,0.0155478075125835,-0.0119081950809812,-0.0114239552586854,-0.00588763050549731,-0.000136836736907076,-0.000746794690427258,-0.00402160597713925,-0.144476187327762,0.00376502889698668,0.00416092646670603,0.000511833446899345,0.000196085265417244,5.78149187870556e-15,0.000434056205547007,0.488387679595892,-0.00703046411336699,-0.00719715068823494,-4.19675480054825e-05,-0.00110441322823891,-6.1608408151571e-05,0.143284833974871,-0.00032639983870249,-0.512275054413391,2.83726364379906e-16,-2.90008677383568e-16,-6.99316391791431e-16,7.32512686761413e-16,4.24531240341081e-16,3.4184205002214e-16,-1.38926922509946e-16,-3.75078463398114e-16,-3.23793749920095e-16,5.48486765100355e-16,2.11875868864676e-16,2.65725411574082e-16,3.83497051921565e-16,-6.94997371598125e-16,4.61339450619458e-16,8.20060489900055e-16,9.55770126515527e-17,2.82475545251991e-16,-2.8534658903427e-16,7.4565144999309e-17,2.08689799121552e-16,-4.68171202112399e-16,3.1318048522256e-16,-1.42817539774283e-16,2.76082041562683e-16,1.24291159692833e-16,4.8883266015178e-16,-6.53735490629777e-16,5.89842708386632e-16,-7.06594658457998e-17,4.45265643724213e-16,1.03307836040293e-15
"t29",-0.0855837070615782,-0.204919832052716,0.127301023209615,-0.0068884493737387,0.0109054215599614,-0.00933485302269393,0.00217671365425139,-0.00147130681611439,0.00098406465840406,0.00507210764729654,-0.0116573167085555,0.0232292604992495,-0.00291091595436883,0.122807216111982,-0.0374875622057766,-0.0026314379750368,-0.0191404054123915,-0.0373266186178325,0.00165344883968829,-0.0116499723602218,0.00219060308368619,-3.35284298939393e-05,1.06875751919801e-17,0.00402000150876142,-0.00291109136043308,0.269000807648777,-0.0251477065005118,-0.016427989478623,0.00203748427264429,-0.02449973331484,0.0051011106119392,-0.00468861946190412,0.000813531670698443,-0.00720720856019236,0.469873008211461,-0.0199898830736983,-0.0053360308315295,0.000685039076530126,8.34478685687366e-05,0.000925545769057371,0.141546616060644,-0.00223639512142909,0.0114080129255464,0.00322428594767731,-0.0045271057053746,0.00591873184557225,0.479968556439656,-0.0339459615375109,0.0162823892647596,0.0148019543759083,0.00253543874739772,4.61586060144267e-05,0.000239730175716632,-0.00298306625778572,-0.241451839587488,0.0097568683448709,0.0120660852472626,0.00168265250540431,0.000645765937799852,-1.47889148479879e-15,-0.000427676255438523,-0.422616286975411,0.00497442500105217,0.00357726665467683,1.09717747943293e-05,0.0002419575835745,1.18495446311225e-05,-0.220218756224248,0.000207262853914109,0.268808198432227,-2.45392230129379e-17,-1.56184584065686e-16,7.27378011730314e-17,-2.84060212598111e-16,-2.80012151127988e-17,-4.32236085629415e-16,-3.494681959358e-18,1.61730312612872e-16,1.26555277055385e-16,-1.97544389701049e-16,-4.497906293432e-16,4.50120461421954e-17,-2.40204784649113e-16,-3.53771179998612e-16,4.94545465860691e-16,-5.4476801172446e-16,2.33005467859514e-17,-9.66763034595452e-17,2.05099643055275e-16,8.24016629534018e-17,-3.75366501990603e-16,3.90732281852917e-16,-2.86300682454368e-16,-1.40490134438219e-18,-1.59366677517926e-16,3.23806529640334e-16,-7.04187393724227e-16,6.80673598876439e-16,-4.16205605580122e-16,1.75928962667098e-17,-7.18003263974341e-16,7.2463553811392e-16
"t49",-0.0942248463824361,-0.240992653713668,0.150670990551963,-0.00942936980077326,0.0154804168129588,-0.0152088288643666,0.00416706297379557,-0.00359603980059645,0.0230696636202518,-0.00864592258489483,0.0138814107140515,-0.0224296978422583,-0.000394444951328071,0.0303018189024835,-0.0120664755119436,-0.00296533153145937,-0.0225464630541555,-0.314164924841816,-0.00981312546837726,0.0180953300398284,-0.00274285876856757,3.43947794337347e-05,-9.95776015836717e-17,-0.00251274080484014,0.00140861622592682,-0.0722888343874596,0.00583873310724044,0.00367443768720357,-0.000452875449234971,0.00496353454171519,-0.000881002184761563,0.00074066006040746,0.000116782568520562,-0.00128571583558171,0.0922296522958849,-0.0064127073489536,-0.004162495700318,0.00100249824630696,0.000158550488638803,0.00251796634905883,-0.112734318353697,0.000201893148343511,0.000843017616983809,0.000267019604718699,-0.00082049942838205,0.00373684926294445,0.317848187598817,-0.039656663159261,0.0300614016495701,0.0289668654417562,0.0172203506780212,0.00041007185849171,0.002247813672638,0.0166912329949301,0.781114662133794,-0.0253812886859743,-0.0299552978858457,-0.00398184577449912,-0.0015271667742355,-6.81643312501069e-15,0.000201270100625416,0.207365922098108,-0.00326948207218355,-0.00473095857957371,-3.89018339757188e-05,-0.0010792778842088,-6.2172470056778e-05,-0.101594736039927,-3.05424576944668e-05,-0.0379918372196354,4.84992518697773e-15,-2.93951459468298e-15,1.83144184084271e-15,-2.77592907012824e-15,6.43759238737764e-16,6.02479428667049e-15,-2.51618908665348e-15,-4.33822694507757e-15,-1.15511457249269e-15,-2.91981103854119e-15,-4.60225336006958e-16,-1.9657692587286e-16,4.83859358760163e-15,8.49379691686444e-17,-7.17289067376234e-16,-1.02134097512332e-15,2.78679796352619e-16,-5.50266974740301e-16,-2.80592302723824e-15,-2.00211525971337e-16,-1.4185625989659e-16,7.56212272507414e-16,-4.68367105779586e-16,-2.5589692304342e-16,1.90112934099499e-16,-1.69115212621318e-15,-7.72788154542685e-16,-8.95355896739411e-16,-7.4881544068533e-16,-1.23295402195022e-15,2.2540344303234e-15,4.04722292076544e-15
"t75",-0.0959440359954908,-0.248140676972636,0.155299998291884,-0.00992777138245024,0.0163755060329493,-0.0163467011993285,0.00454814551930188,-0.00399604663321443,0.0269344726952173,-0.010658772426495,0.0173452934571592,-0.028257043613843,-0.000534373704503044,0.0414280053088199,-0.0165955257454591,-0.00427081810366786,-0.0325348921333185,-0.478868521754223,-0.0154575630730041,0.0304657797729545,-0.0047299295813304,6.10008025285783e-05,-2.21551504660991e-16,-0.00493800617189187,0.0029875749269235,-0.196730556435513,0.0171974234898727,0.0110555028092281,-0.00136752964028655,0.0158340969464556,-0.0031081043368289,0.0027731579295561,-0.000301844889987119,0.00270248496586891,-0.178233969745445,0.00879514566662667,0.00430871468550684,-0.000967489217105314,-0.000150529040079287,-0.00235327681192099,0.0934750371621637,-0.000140193264582734,-0.000507083084499102,-0.000159087901988077,0.000439135420157464,-0.00151804909163499,-0.127993763799868,0.0146899806874289,-0.0106629107358114,-0.0102303347805876,-0.0057707399373034,-0.000136719886204453,-0.000748778157997456,-0.00532790841075779,-0.244440775113325,0.00785165571093463,0.00924044620917717,0.00122456247477858,0.000469639724269536,1.54956715445616e-15,-4.45109975570723e-05,-0.0442067191235424,0.000671553467786789,0.000953428136131224,7.78775609759265e-06,0.000215914888196375,1.24331790091277e-05,0.02000487427575,5.27551903278548e-06,0.00595641937562262,0.243907031481945,-0.152463834273113,0.117746594788616,-0.133376966076025,0.0350776399952241,0.322107895673385,-0.171701540863454,-0.242990628351994,-0.0631607542001904,-0.149160831939652,-0.0268271982028156,-0.0116725200099958,0.209359312548575,0.00827981730063071,-0.0134170368072274,-0.0716495784660319,-0.0179135102178755,-0.0635221329123278,-0.125326907144814,-0.00228922605952486,-0.0187162252469121,0.0532606772043714,-0.045202370954711,-0.0481589636966031,-0.0138364213095739,-0.0850424399696156,-0.0455106313951605,-0.0552634770839302,-0.0428083566000872,-0.0643724601635204,0.129361823540068,0.230033856717155
"t76",-0.0959440359954908,-0.248140676972635,0.155299998291884,-0.00992777138245032,0.0163755060329489,-0.0163467011993291,0.00454814551930144,-0.00399604663321418,0.0269344726952172,-0.0106587724264953,0.0173452934571592,-0.0282570436138423,-0.000534373704502479,0.04142800530882,-0.0165955257454594,-0.00427081810366738,-0.0325348921333182,-0.47886852175422,-0.0154575630730041,0.0304657797729537,-0.00472992958133044,6.10008025278894e-05,5.32284874911272e-17,-0.00493800617189287,0.00298757492692381,-0.19673055643551,0.0171974234898717,0.0110555028092279,-0.00136752964028757,0.0158340969464563,-0.00310810433682938,0.00277315792955641,-0.000301844889986926,0.00270248496586942,-0.178233969745437,0.00879514566662873,0.00430871468550624,-0.000967489217104398,-0.000150529040075602,-0.00235327681192294,0.0934750371621614,-0.000140193264582231,-0.000507083084497969,-0.000159087901988215,0.000439135420161447,-0.00151804909163765,-0.127993763799862,0.0146899806874322,-0.0106629107358126,-0.0102303347805867,-0.00577073993730219,-0.000136719886200637,-0.000748778157998085,-0.00532790841075944,-0.244440775113305,0.00785165571093234,0.00924044620917375,0.00122456247478006,0.000469639724270398,3.25205932151382e-15,-4.45109975572294e-05,-0.0442067191235344,0.000671553467790503,0.000953428136140857,7.78775609561053e-06,0.000215914888195009,1.24331790072174e-05,0.0200048742757512,5.27551903515612e-06,0.00595641937562777,-0.24390703148195,0.152463834273116,-0.117746594788618,0.133376966076028,-0.0350776399952245,-0.322107895673391,0.171701540863457,0.242990628351999,0.0631607542001915,0.149160831939655,0.0268271982028164,0.011672520009996,-0.209359312548579,-0.00827981730063033,0.0134170368072282,0.071649578466033,0.0179135102178755,0.0635221329123285,0.125326907144817,0.00228922605952497,0.0187162252469124,-0.0532606772043723,0.0452023709547116,0.0481589636966037,0.0138364213095742,0.0850424399696174,0.0455106313951612,0.0552634770839311,0.0428083566000879,0.0643724601635218,-0.129361823540071,-0.23003385671716
"t39",-0.0951758408340775,-0.245208233229115,0.153417387451898,-0.00976501481708192,0.0161008992740465,-0.0160811878899748,0.00449043637286456,-0.0039808034492974,0.0285954599631062,-0.013876301762232,0.0248702801479132,-0.0436682282150669,0.00269674374714856,-0.107789230881597,0.0318813167877721,0.00197688062717911,0.0143956385492414,0.0651899187987624,0.00102861045628001,-0.0002919694074002,1.33281003450413e-05,-2.44749521688468e-09,6.54424510529107e-17,8.1484195818984e-05,-0.000125250733769603,0.028336037499066,-0.00303551741646918,-0.002046117537306,0.000255077072568112,-0.00329629838436227,0.000765110391718935,-0.000741818862566496,0.000432967933124372,-0.00448272665224061,0.316044405113711,-0.0218265900010382,-0.0161269900514132,0.00416801129757255,0.000672566881112709,0.0109058948398683,-0.612599266518278,0.0029274796613336,-0.00903845721773988,-0.00248471847135757,0.00263753585988472,-0.00208362681032826,-0.167491960276689,0.0116617352238738,-0.00620462125406334,-0.00575504932154192,-0.00203235232096546,-4.5675789957086e-05,-0.000247870151463001,-0.00104915431948264,-0.0354223371122246,0.000925113010715456,0.00103080966366612,0.000128539438068541,4.92550881169215e-05,7.9856396409896e-16,-9.95019552303148e-05,-0.178058275442247,0.00544411291694731,0.012216977134718,0.000120995456937374,0.00342518572383899,0.00019959011639403,0.578545720838501,-6.4751062047122e-05,-0.0561638119110076,-9.32085591977678e-17,1.29003563440547e-16,-1.12243733012084e-16,-4.00399767854646e-16,-3.42960760915322e-16,2.93076775723309e-16,-1.09462976624716e-15,-8.21824240661114e-16,-6.24940577787779e-18,-4.27194155599074e-16,4.12956526086569e-16,-4.73364755551042e-17,-2.66870490540259e-17,1.63457201660798e-15,-1.9879511998662e-16,-1.32934459361948e-16,-8.46029307851674e-16,-2.39949862514103e-16,-2.76745591746763e-16,4.44890923864557e-16,-1.82155559152173e-16,3.32502198722763e-16,6.06015616075631e-17,-5.86571009003413e-16,-1.48266027576941e-16,1.53856991289658e-16,2.35562593568905e-16,-1.14177038398107e-16,-2.74785689387658e-16,8.92588175473997e-17,1.02238267697648e-15,-2.23544547309781e-16
"t69",-0.0978375046204359,-0.256511118307434,0.160751861336293,-0.0105906362609945,0.0175995130925408,-0.0180610573692925,0.0051813448223626,-0.00474631638653,0.0375896190109906,-0.0206256667845777,0.0382257849565328,-0.0685441325093591,0.0052432811389656,-0.216210759267817,0.0653032087984087,0.00485824840469688,0.0356785751695605,0.214602896132169,0.00424644080766625,-0.00257579201313709,0.000203499122793694,-2.92328591836961e-07,8.80624582462733e-17,-0.000386623422965188,0.000325171859714432,-0.0273058950627367,0.00237959005484459,0.00152402014353036,-0.000188376957307771,0.00214973738234543,-0.000405637516331191,0.000351467962420866,0.000111267736812597,-0.00133253721652462,0.0995801275259645,-0.00870640136568378,-0.00785879104485452,0.00214075108274742,0.000349791802183154,0.00574114518325756,-0.354894667530127,0.00198561988720487,-0.00711539743491922,-0.00197738046679591,0.00239561772777555,-0.00308488363921099,-0.253378975646296,0.0223987180146031,-0.013940468613129,-0.0131562118515773,-0.00592398970844565,-0.000136866224447744,-0.000746313067309333,-0.00415001074718363,-0.16461732656114,0.00479217690966621,0.00549486400066055,0.000707377948986307,0.000271181103315409,2.2152132668663e-15,0.000184347378271682,0.281635448773298,-0.00746927844663058,-0.015672924912207,-0.000151730244178313,-0.0042854553037033,-0.000249398621131726,-0.686830790065325,5.2987451999421e-05,0.0366516218907733,1.5010899510176e-15,6.39719951157267e-16,1.57230545539755e-16,2.1845877074343e-16,1.33832924443671e-16,-1.84668059895108e-15,4.55021768788208e-17,1.10131724591987e-15,4.29714064805398e-16,-2.99692429308392e-17,-7.39547294030076e-16,1.43182859725795e-16,7.63884846813985e-16,-8.46099376455878e-16,-2.41603530737468e-16,1.1021062335463e-15,3.01182584466598e-17,1.49532226835635e-16,6.59437340518688e-16,-3.78797747090389e-16,3.80605749535252e-16,1.58822104206635e-16,1.16693962019311e-15,1.88937220517927e-16,6.64314540365762e-16,-4.11971649877893e-16,4.2761388210557e-16,-8.76810094674927e-16,8.62286506397599e-16,2.5751387524161e-16,-1.21158920835983e-15,7.23795450245968e-16
