accepted_species,estimate
t68,0.83615744
t222,0.83615744
t259,0.83615744
t270,0.83615744
t271,0.83615744
t248,0.83615744
t289,0.83615744
t397,0.83615744
t398,0.83615744
t304,0.83615744
t305,0.83615744
t265,0.83615744
t290,0.83615744
t385,0.83615744
t386,0.83615744
t351,0.83615744
t352,0.83615744
t387,0.83615744
t388,0.83615744
t346,0.83615744
t335,0.83615744
t250,0.83615744
t272,0.83615744
t273,0.83615744
t253,0.83615744
t371,0.83615744
t372,0.83615744
t333,0.83615744
t323,0.83615744
t324,0.83615744
t239,0.83615744
t355,0.83615744
t356,0.83615744
t350,0.83615744
t334,0.83615744
t132,0.83615744
t133,0.83615744
t66,0.83615744
t70,0.83615744
t71,0.83615744
