accepted_species,estimate
t48,1.669491
t312,-0.75617045
t306,-0.8167846
t249,-0.6719292
t208,-0.27718315
t180,-0.09654276
t175,-0.015073189
t192,-0.18687537
t205,-0.33246115
t331,-0.867809
t337,-0.85051376
t250,-0.7463673
t366,-0.86034507
t316,-0.8018582
t212,-0.41018185
t360,-0.9412571
t178,-0.019143773
t188,-0.37779188
t389,-0.9973755
t285,-0.8280497
t311,-0.9927303
t134,0.30825344
t93,0.6484358
t151,0.25023955
t152,0.2172683
t101,0.6338307
t156,0.10234457
t194,-0.13943547
t200,-0.4559536
t116,0.46185076
t118,0.4280921
t144,0.26150516
t147,0.2529658
t109,0.49811426
t137,0.40811694
t110,0.49881908
t142,0.30959803
t121,0.28585562
t78,1.1468421
t71,1.0851485
t58,1.4283955
