"accepted_species","trait_ARD"
"t6","0"
"t77","0"
"t45","0"
"t59","1"
"t60","1"
"t9","1"
"t5","1"
"t11","0"
"t12","0"
"t31","1"
"t32","1"
"t41","1"
"t42","1"
"t13","1"
"t52","1"
"t53","1"
"t46","1"
"t15","1"
"t19","0"
"t20","0"
"t39","1"
"t40",NA
"t38","1"
"t3","1"
"t69","0"
"t70","0"
"t49","0"
"t50","1"
"t81","1"
"t82","1"
"t7","1"
"t2","1"
"t57",NA
"t58","1"
"t56","1"
"t67","1"
"t68","1"
"t85",NA
"t86","0"
"t24",NA
"t33","1"
"t34","1"
"t95","1"
"t96",NA
"t25","1"
"t75","1"
"t76",NA
"t61","1"
"t62","1"
"t51","1"
"t10","1"
"t71","1"
"t72","1"
"t63","1"
"t64","1"
"t48","1"
"t93","1"
"t94","1"
"t83","1"
"t84","1"
"t8","1"
"t54","1"
"t55","1"
"t26","1"
"t73","1"
"t74","1"
"t65","1"
"t66","1"
"t22","1"
"t23",NA
"t89","1"
"t90","1"
"t17",NA
"t18","1"
"t21","1"
"t97","1"
"t98","1"
"t16","1"
"t87","1"
"t88",NA
"t47",NA
"t35","1"
"t36","1"
"t79","1"
"t80","1"
"t78","1"
"t37","1"
"t30","1"
"t28","1"
"t29","1"
"t91","1"
"t92","1"
"t27","1"
"t4","1"
"t43","1"
"t44","1"
"t99","0"
"t100","0"
"t14","1"
"t1","1"
