"accepted_species","sorted"
"t35",NA
"t90",NA
"t91",1.53940708328551
"t24",1.53837838141224
"t32",1.53905091008212
"t33",1.53844659040132
"t25",1.53831476942256
"t57",1.53866952973499
"t58",NA
"t46",1.53818359963722
"t47",1.53793975469249
"t82",0.248551175429869
"t83",0.248660192980859
"t62",1.64087758204008
"t99",1.63814368494858
"t100",1.63817639769616
"t70",1.6393373167462
"t73",1.63911761170842
"t74",1.63903181435607
"t36",1.63903507479327
"t37",1.63885051676693
"t8",1.63895957069858
"t1",1.6135755679586
"t17",1.61342620052745
"t72",1.61306206893172
"t20",1.73111630714587
"t2",0.396759324081787
"t67",0.396978516490634
"t68",NA
"t55",0.396705338541874
"t56",0.396878130961897
"t3",0.395189963250082
"t13",0.39596890830284
"t14",0.395630349891032
"t49",NA
"t50",0.39774857629626
"t29",0.396924903122622
"t18",0.39736620397516
"t12",0.3963299974202
"t59",0.398190295336402
"t42",0.3983712504245
"t27",0.396977323340964
"t21",-0.802886790300853
"t60",-0.803607729406111
"t61",-0.803324751954259
"t31",-0.805083965466288
"t44",-0.806143757984266
"t88",-0.80599952856185
"t89",NA
"t16",-0.80329080181003
"t9",-0.80217051124207
"t48",-0.818333351511759
"t38",-0.81885382420743
"t34",-0.818837862140537
"t19",-0.827195869762386
"t84",-0.809180729005073
"t85",-0.809291933719844
"t78",-0.80879393812259
"t79",-0.808643865894286
"t40",-0.809078307715681
"t7",-0.813228470610398
"t26",-0.813276014741378
"t28",-0.813445540071879
"t63",-0.813883435090514
"t45",-0.814079692884281
"t30",-0.814484177128827
"t86",-0.814791492176793
"t87",-0.814793313672483
"t66",-0.81462527548481
"t41",NA
"t4",-0.811504090221912
"t22",-0.814828817617442
"t43",NA
"t80",-0.815549777929019
"t81",-0.815504059828033
"t5",-0.82291604128537
"t64",-0.805839067472222
"t65",-0.80565069993957
"t39",-0.805959710032771
"t51",-0.805488770760082
"t52",-0.805935340341609
"t97",-0.805999796050942
"t98",-0.805914924049393
"t75",-0.807348217061694
"t69",-0.807501476092274
"t53",-0.807162723055657
"t54",-0.807000920978354
"t10",-0.807585843130376
"t11",-0.784850917649802
"t23",NA
"t76",-0.625817454940654
"t77",-0.625870992415655
"t92",NA
"t93",-0.643683873452069
"t15",-0.645284581511019
"t71",-0.644313200205996
"t94",-0.644362526562931
"t95",-0.644378104618287
"t96",-0.644434143577348
"t6",-0.644246336446279
