"accepted_species","traits"
"t1",0
"t2",0
"t3",1
"t4",1
"t5",1
"t6",0
"t7",NA
"t8",0
"t9",0
"t10",1
"t11",0
"t12",1
"t13",1
"t14",1
"t15",0
"t16",1
"t17",1
"t18",NA
"t19",1
"t20",1
"t21",NA
"t22",1
"t23",NA
"t24",0
"t25",1
"t26",1
"t27",1
"t28",1
"t29",1
"t30",1
"t31",1
"t32",1
"t33",0
"t34",0
"t35",0
"t36",0
"t37",0
"t38",1
"t39",0
"t40",1
"t41",1
"t42",1
"t43",0
"t44",NA
"t45",0
"t46",1
"t47",1
"t48",1
"t49",1
"t50",NA
"t51",1
"t52",0
"t53",0
"t54",1
"t55",0
"t56",0
"t57",0
"t58",1
"t59",1
"t60",1
"t61",NA
"t62",0
"t63",1
"t64",0
"t65",0
"t66",1
"t67",1
"t68",0
"t69",0
"t70",1
"t71",1
"t72",NA
"t73",1
"t74",0
"t75",0
"t76",1
"t77",1
"t78",0
"t79",NA
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",0
"t86",0
"t87",1
"t88",0
"t89",0
"t90",NA
"t91",1
"t92",1
"t93",0
"t94",1
"t95",0
"t96",1
"t97",NA
"t98",1
"t99",1
"t100",1
"t101",1
"t102",0
"t103",1
"t104",1
"t105",0
"t106",0
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",0
"t113",0
"t114",NA
"t115",1
"t116",1
"t117",0
"t118",1
"t119",0
"t120",1
"t121",1
"t122",0
"t123",0
"t124",NA
"t125",0
"t126",0
"t127",1
"t128",1
"t129",1
"t130",1
"t131",1
"t132",0
"t133",0
"t134",0
"t135",1
"t136",1
"t137",1
"t138",0
"t139",1
"t140",1
"t141",1
"t142",1
"t143",0
"t144",NA
"t145",1
"t146",1
"t147",1
"t148",0
"t149",1
"t150",1
"t151",1
"t152",1
"t153",NA
"t154",0
"t155",1
"t156",1
