,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t46,-0.0048277555,8.932945,0.9975023,-0.035614524,0.0007458189,0.025012108,-0.055401426,1.6107638,-0.0036396973,5.951503,-0.21614908,0.078414105,0.043845456,-0.000537984,-0.010122467,-0.052146785,0.0047620595,-0.0050292793,6.5828457,-0.1494211,0.0020854722,0.054033015,-0.022411663,0.39174378,10.142242,-0.0077515696,0.042195145,0.049884256,-0.03829336,8.465787,-0.10244273,0.05117379,-0.060577948,0.030962897,-0.10008416,2.7238758,0.024402065,-0.00866142,-0.006890866,-0.023170063,10.028322,-0.025077006,-0.032909315,0.013380784,-0.009939863,0.0056436495,-0.017505825,0.03254587,-0.07942215,7.594557e-05,2.9399712,0.0030637337,-0.016586745,-0.0011875726,5.3111186,0.004433734,2.5137973,3.4994423,0.047057178,7.1861324,-0.0230351,0.0007165869,0.0045373803,-0.0018076813,4.391793,-0.036635265,-0.00035983758,-0.052884404,9.028513,2.8402653,-0.03538814,2.578908,0.13579093,2.9395735,-0.34696773,-0.12545952,-0.026221357,-0.0011831361,-0.032252803,-0.0023812042,-0.057245567,0.090204924,0.00941504,-0.08755653,0.0008778126,0.019648995,0.001982975,0.00029952198,11.33869,-0.3055038,-0.10999696,-0.0115095265,-0.008565298,-0.077820286,-0.011925474,5.0768466,3.6464021,0.0019248477,-0.0012371397,4.75113
t500,-0.00505412,9.097792,0.9847174,-0.03652815,0.00076147035,0.025149524,-0.054669786,1.6403747,-0.003590875,5.9697638,-0.21810243,0.07953082,0.042990874,-0.00055250915,-0.0102345515,-0.05241061,0.00478786,-0.005126109,6.604666,-0.14856544,0.0020613263,0.054320954,-0.02319556,0.33502138,10.230828,-0.0078056236,0.042738143,0.051057838,-0.037727512,8.55804,-0.10198919,0.051992957,-0.058176085,0.03133767,-0.10070442,2.751056,0.024599697,-0.009066953,-0.00703469,-0.023631822,10.137675,-0.025536897,-0.03281109,0.013494653,-0.01015113,0.0057228613,-0.017417664,0.0330936,-0.08005686,7.7252545e-05,3.0319242,0.0033869555,-0.016807795,-0.001203221,5.441183,0.004446745,2.4310675,3.5538704,0.04777009,7.3558726,-0.024340846,0.00071705243,0.004557918,-0.0018434641,4.5113425,-0.036275916,-0.00036079047,-0.05378132,9.095585,2.9155033,-0.035806973,2.6222808,0.1372671,2.9621887,-0.35013074,-0.12762141,-0.02640731,-0.0012072229,-0.03263118,-0.0024227262,-0.057698473,0.09278345,0.00957189,-0.088738225,0.00092487433,0.02045135,0.0020244953,0.00030042118,11.441676,-0.30767262,-0.11199389,-0.011626768,-0.008666182,-0.078497216,-0.012376947,5.167702,3.716883,0.0019727172,-0.0011642037,4.6868935
t818,-0.0050200964,9.100006,0.99176025,-0.036552656,0.00076245645,0.025086023,-0.05433336,1.6418972,-0.003623206,5.980494,-0.21817893,0.0794038,0.04327811,-0.00055472384,-0.010247882,-0.05261442,0.0048057097,-0.0051284516,6.5995884,-0.14842562,0.00206684,0.05424572,-0.02319669,0.3302977,10.248742,-0.007819045,0.042747952,0.05096994,-0.03781872,8.558499,-0.101857945,0.052009366,-0.058924753,0.03135777,-0.09994514,2.7502432,0.02464155,-0.009112327,-0.007057629,-0.0236006,10.138428,-0.02556587,-0.03287758,0.013491557,-0.010163556,0.005724165,-0.017373107,0.033128712,-0.080066934,7.747289e-05,3.0381088,0.0034417443,-0.016487049,-0.0012013571,5.4267216,0.00443618,2.4365554,3.5393503,0.047804426,7.375447,-0.024416836,0.0007164925,0.0045708693,-0.0018327796,4.512387,-0.036196124,-0.00036063197,-0.053679083,9.096296,2.9237669,-0.03561605,2.6302254,0.13721311,2.9628382,-0.35069957,-0.12719558,-0.026408082,-0.001207614,-0.03270661,-0.00242318,-0.057720203,0.09295785,0.009584055,-0.08902268,0.0009235419,0.020543365,0.0020250713,0.00029675977,11.422716,-0.30792743,-0.112036936,-0.011547177,-0.008662997,-0.07865864,-0.012432011,5.1612296,3.7244837,0.0019753177,-0.0011809511,4.69179
t78,-0.0045450577,3.176445,2.0873492,-0.0380766,0.0011339432,0.027935978,-0.17527281,3.1615033,-0.0073594865,11.540961,-0.1850644,0.10956331,0.07034746,-0.00040330656,-0.008963928,-0.031383205,0.006362872,-0.004689914,8.734332,-0.17876351,0.0003438223,0.102034405,-0.015588071,-0.08614137,9.363583,-0.006622983,0.038558803,0.04227008,-0.05222012,10.2789545,-0.08913293,0.035073586,-0.11322851,0.043575197,-0.12762658,6.0793295,0.026219547,-0.013400354,-0.006146766,-0.031017082,10.687278,-0.021900898,-0.025881974,0.010567463,-0.011796375,0.005118697,-0.023977593,0.03133393,-0.07668861,7.091449e-05,3.0150642,0.0010828964,-0.041221593,-0.00078652694,0.003244102,0.005413604,4.7266474,5.60231,0.03060194,5.6458144,-0.004685377,0.00024395675,0.0046272776,-0.001537812,2.5591888,-0.030954203,-0.00037370907,-0.04350556,10.106276,-0.0003532295,-0.06560997,-0.003256289,0.1267731,1.5513126,-0.27950633,-0.16817017,-0.023781147,-0.0011071994,-0.023288272,-0.0019023992,-0.055615928,0.052177504,0.008724273,-0.05399162,0.0007631395,0.013200257,0.0017219947,0.0021389914,11.732635,-0.27005753,-0.17075123,-0.030915314,-0.0045086113,-0.09394001,-0.0039033433,2.8103085,0.2904325,0.002104782,-0.032772265,5.3150063
t58,-0.00457591,3.164799,2.1157184,-0.03857892,0.0011394923,0.028026907,-0.17646646,3.0818586,-0.0072772023,11.530215,-0.18431199,0.109737195,0.06876903,-0.000392665,-0.0089475885,-0.030989036,0.0063350373,-0.0047028116,8.775482,-0.17983365,0.00027505108,0.10278502,-0.015442166,-0.084254146,9.302839,-0.006585914,0.038845256,0.041388247,-0.05221709,10.287693,-0.08833404,0.035075143,-0.11455715,0.04330456,-0.1274037,6.052801,0.026383832,-0.013644307,-0.006167381,-0.031150626,10.649911,-0.021610921,-0.026134057,0.010438212,-0.011000731,0.005120494,-0.023987127,0.031008732,-0.076757886,7.01898e-05,3.0129888,0.0011321098,-0.041208304,-0.00078343373,0.0030474188,0.0054214345,4.7381034,5.6416607,0.031002406,5.576868,-0.00489516,0.00024644283,0.0046337303,-0.00152646,2.518136,-0.030807436,-0.00037185755,-0.04367732,10.131603,-0.00010613928,-0.06723216,-0.0032548064,0.12665628,1.567721,-0.2779173,-0.16921301,-0.023875188,-0.0011090537,-0.02327779,-0.0018995139,-0.05539659,0.050344344,0.008713794,-0.05395769,0.00076095463,0.012781847,0.001721291,0.0021553999,11.726298,-0.27066287,-0.17046537,-0.031432882,-0.004529326,-0.09391337,-0.0037805475,2.8267043,0.21760035,0.0021290097,-0.03160144,5.3367453
t770,-0.0049675875,2.5500424,2.4021504,-0.041207634,0.0012029845,0.02959137,-0.20695019,3.323358,-0.007864306,12.40418,-0.18328013,0.11611814,0.0772448,-0.00038257297,-0.008950402,-0.033021383,0.006709797,-0.0046658646,9.2937565,-0.18343823,0.00013158581,0.11062001,-0.014610074,-0.0987931,9.368103,-0.0065294355,0.03744508,0.04146355,-0.05479207,10.690966,-0.09113588,0.03428113,-0.12949967,0.046148505,-0.13300063,6.6111946,0.02638762,-0.012286524,-0.0062987166,-0.033078995,11.126797,-0.021292003,-0.025643084,0.01017868,-0.012019346,0.005058587,-0.02548309,0.031831287,-0.07907804,7.327151e-05,3.1355934,0.0010816085,-0.045916155,-0.0007117937,0.013574031,0.0057515088,5.037578,5.827942,0.02860054,5.6544795,-0.0026384355,0.0001844357,0.0047711,-0.0016461152,2.409758,-0.033069,-0.00039129923,-0.04323594,10.633267,-0.0027148933,-0.06842168,-0.01294545,0.12755322,1.494718,-0.2777499,-0.17840609,-0.02393704,-0.0011249456,-0.024072627,-0.001965273,-0.05713658,0.047305483,0.00876535,-0.04725296,0.0008326136,0.011593233,0.0017137926,0.0024004132,12.126943,-0.2713448,-0.18217686,-0.03337519,-0.0043936498,-0.09799864,-0.0034712546,2.610905,-0.0027979831,0.0022319877,-0.038558766,5.3659487
t771,-0.0049685347,2.5492656,2.40629,-0.041235633,0.0012015912,0.029581748,-0.20693868,3.319733,-0.007864333,12.399012,-0.18328401,0.11617793,0.077104494,-0.0003819094,-0.00895368,-0.032974012,0.0067120604,-0.004665127,9.291532,-0.18347545,0.00012754962,0.11067366,-0.0146218175,-0.0989269,9.370623,-0.006524238,0.037424844,0.041523308,-0.05478003,10.688835,-0.09111469,0.034281407,-0.1294945,0.0461574,-0.13292897,6.609943,0.026393322,-0.012253117,-0.006301771,-0.033070244,11.126503,-0.02129257,-0.025675572,0.010181222,-0.012039804,0.005060057,-0.025474915,0.031832308,-0.079059474,7.324701e-05,3.137751,0.0010786576,-0.04595246,-0.0007132317,0.013584594,0.005752271,5.0417953,5.8289413,0.028594224,5.652479,-0.0026569925,0.00018427995,0.0047701425,-0.0016439445,2.4113898,-0.03301047,-0.0003916107,-0.04321606,10.636747,-0.0027412751,-0.06841257,-0.012993137,0.12739317,1.496191,-0.27795213,-0.1784587,-0.023922455,-0.0011249944,-0.024042172,-0.0019660129,-0.057113443,0.04731776,0.008770024,-0.047144733,0.00083321537,0.011582135,0.0017124584,0.0024009792,12.124535,-0.27125847,-0.18221486,-0.033379145,-0.004397827,-0.09797915,-0.0034547416,2.6117463,-0.0028620893,0.0022322421,-0.03848732,5.368046
t921,-0.004990011,2.5530474,2.4007072,-0.041277677,0.0012039059,0.029737255,-0.20701982,3.3227806,-0.007883427,12.407653,-0.1837943,0.11643363,0.0772128,-0.0003846622,-0.008965872,-0.033182018,0.0067037484,-0.0046653766,9.3049755,-0.18349974,0.00013173299,0.11093995,-0.014603533,-0.0989743,9.371522,-0.006533661,0.037355904,0.041545782,-0.05500846,10.685635,-0.09148719,0.034280818,-0.12972717,0.04615024,-0.13331658,6.6306615,0.02645079,-0.012231538,-0.0063035362,-0.033152465,11.142589,-0.021322949,-0.025729112,0.010152901,-0.012038082,0.005081047,-0.025463674,0.03187043,-0.07907008,7.3374686e-05,3.139641,0.0010988677,-0.045957506,-0.00071400695,0.013507021,0.005738579,5.0534325,5.8345366,0.028529413,5.6599684,-0.002594628,0.00018529878,0.004778621,-0.0016521327,2.4075463,-0.033196397,-0.00039122486,-0.043234713,10.640554,-0.0028018525,-0.06838235,-0.013351466,0.12758504,1.5097148,-0.27808055,-0.17827179,-0.023931868,-0.001125318,-0.024016375,-0.0019694443,-0.057148598,0.04749658,0.008766203,-0.047433253,0.0008336075,0.011581947,0.0017136709,0.002401499,12.126992,-0.27200645,-0.18226604,-0.033365842,-0.0043785847,-0.09795634,-0.003439246,2.6219387,-0.0029861885,0.0022318128,-0.03858396,5.3743725
t922,-0.0049911337,2.5529928,2.3999026,-0.04128186,0.0012036299,0.029745147,-0.20693804,3.3221526,-0.007883697,12.407186,-0.18376395,0.116440564,0.07721584,-0.00038445464,-0.008965242,-0.03316906,0.006703625,-0.0046658055,9.3048,-0.18350503,0.00013119496,0.11094342,-0.014614565,-0.09902849,9.370757,-0.006534556,0.037362974,0.041549053,-0.05500799,10.685351,-0.09144587,0.034283455,-0.12970425,0.04614959,-0.13337862,6.629848,0.026456982,-0.012239688,-0.006302588,-0.033154543,11.141399,-0.021330964,-0.025712319,0.010150876,-0.012042956,0.0050823274,-0.025465917,0.031876422,-0.079060785,7.3340176e-05,3.1390688,0.001098547,-0.04595413,-0.00071386003,0.0135075655,0.005738545,5.0534577,5.8356495,0.02852822,5.6597567,-0.0025892404,0.00018545036,0.0047789663,-0.0016531636,2.4068208,-0.03320869,-0.00039117527,-0.043246448,10.640533,-0.002817102,-0.06840507,-0.013346592,0.12758271,1.5091386,-0.27807575,-0.1782945,-0.023930969,-0.0011254491,-0.024017097,-0.0019697165,-0.057137515,0.047495358,0.008767701,-0.047434352,0.0008332383,0.0115768695,0.0017135865,0.0024008474,12.127908,-0.27202716,-0.18225221,-0.033352777,-0.004382264,-0.09794925,-0.0034384655,2.6213899,-0.0029805803,0.0022311863,-0.03859915,5.373983
t947,-0.004923998,2.5633218,2.3887162,-0.0409118,0.0012117389,0.029566169,-0.20629993,3.3450942,-0.0079275975,12.405269,-0.18383761,0.11605457,0.077453524,-0.000384177,-0.008981481,-0.03252996,0.0066925334,-0.0046773963,9.286379,-0.18329617,0.00013462124,0.110726245,-0.014764785,-0.09837782,9.362243,-0.0065464713,0.037279617,0.041473616,-0.054683324,10.68514,-0.09138139,0.034327284,-0.13066712,0.04616598,-0.13234098,6.615181,0.026374437,-0.012430766,-0.006307345,-0.0330357,11.13242,-0.02133554,-0.025530262,0.010261525,-0.011959645,0.0050400407,-0.025463304,0.031888597,-0.079085,7.3376585e-05,3.1433127,0.0011013133,-0.04584359,-0.00070234865,0.013522158,0.0057473974,5.0224314,5.8204403,0.028712614,5.649353,-0.002789646,0.00018078428,0.0047600754,-0.00163248,2.4373899,-0.03297096,-0.00039176672,-0.043259922,10.624561,-0.0027414365,-0.06864939,-0.013090696,0.12738048,1.4961164,-0.27830002,-0.17839007,-0.023887742,-0.0011231159,-0.024166299,-0.0019733633,-0.057154622,0.047223087,0.0087555405,-0.04697145,0.0008312478,0.011647667,0.0017212435,0.00238795,12.10046,-0.2717487,-0.1825492,-0.03315679,-0.0043666908,-0.098042294,-0.0035034348,2.612949,-0.0019925523,0.002222382,-0.03859962,5.370085
