accepted_species,estimate
t124,-0.18540473
t125,-0.1100439
t55,-0.007089889
t60,-0.038841844
t79,-0.007089889
t166,-0.42737538
t315,-1.0839441
t245,-0.11282154
t288,0.087401465
t276,-0.11282154
t274,0.24599098
t240,-0.40675542
t206,-0.20805459
t162,-0.24732576
t188,-0.24732576
t326,0.05058651
t230,-0.40675542
t208,-1.2540299
t209,-0.29332718
t293,-0.018554589
t294,-0.7077674
t339,-1.1091725
t96,-0.077111855
t200,-0.16227263
t355,0.41553813
t356,0.41553813
t313,0.6432832
t310,0.6432832
t221,-0.16227263
t328,-0.64045316
t187,-0.16227263
t149,-0.16227263
t183,-0.16227263
t59,-0.07677028
t46,-0.07677028
