"accepted_species","trait_ARD"
"t111","1"
"t112","1"
"t113","1"
"t9","1"
"t12","1"
"t15","0"
"t116","1"
"t117","1"
"t7","1"
"t6","1"
"t69","0"
"t70","0"
"t99","1"
"t100","1"
"t95","1"
"t82","1"
"t107","0"
"t108","0"
"t88","0"
"t89","0"
"t36","1"
"t37","1"
"t24","1"
"t25","1"
"t33",NA
"t34","0"
"t16","1"
"t40","1"
"t41","1"
"t93","1"
"t94","1"
"t17","1"
"t44","0"
"t45","1"
"t26","0"
"t8","1"
"t56","0"
"t63","1"
"t64","0"
"t101","1"
"t102","1"
"t92","1"
"t71","1"
"t54","1"
"t55","1"
"t18","0"
"t105","0"
"t106","0"
"t98","0"
"t67","1"
"t68","0"
"t74","0"
"t75",NA
"t77","1"
"t103","0"
"t104",NA
"t14","1"
"t80","1"
"t81","1"
"t90","1"
"t91","1"
"t57","1"
"t58","1"
"t19","1"
"t22","1"
"t23",NA
"t96",NA
"t97",NA
"t61","1"
"t42","1"
"t52","0"
"t53",NA
"t51","1"
"t29","1"
"t30","1"
"t43","1"
"t85","1"
"t86","1"
"t87","1"
"t4","1"
"t5","1"
"t10","1"
"t11",NA
"t20",NA
"t21","1"
"t27",NA
"t28","1"
"t65","0"
"t66","0"
"t35","0"
"t76","0"
"t83","1"
"t84","0"
"t114","1"
"t115","1"
"t48","1"
"t46","1"
"t47","1"
"t2","1"
"t31","0"
"t32","1"
"t3","0"
"t13","0"
"t109","1"
"t110","1"
"t78","1"
"t79","1"
"t49","1"
"t50",NA
"t62","0"
"t72","0"
"t73","0"
"t39","0"
"t38","0"
"t59",NA
"t60","0"
"t1","0"
