"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",0
"t11",0
"t12",0
"t13",1
"t14",1
"t15",0
"t16",1
"t17",0
"t18",1
"t19",0
"t20",0
"t21",1
"t22",0
"t23",1
"t24",1
"t25",0
"t26",1
"t27",1
"t28",1
"t29",0
"t30",1
"t31",1
"t32",1
"t33",1
"t34",1
"t35",1
"t36",1
"t37",1
"t38",1
"t39",0
"t40",1
"t41",1
"t42",0
"t43",0
"t44",1
"t45",1
"t46",1
"t47",0
"t48",0
"t49",1
"t50",0
"t51",1
"t52",1
"t53",1
"t54",1
"t55",1
"t56",0
"t57",1
"t58",1
"t59",1
"t60",NA
"t61",0
"t62",1
"t63",NA
"t64",0
"t65",1
"t66",1
"t67",1
"t68",0
"t69",0
"t70",0
"t71",1
"t72",1
"t73",0
"t74",0
"t75",NA
"t76",NA
"t77",1
"t78",1
"t79",0
"t80",0
"t81",1
"t82",0
"t83",1
"t84",0
"t85",0
"t86",1
"t87",NA
"t88",0
"t89",0
"t90",0
"t91",0
"t92",1
"t93",0
"t94",1
"t95",0
"t96",0
"t97",1
"t98",NA
"t99",1
"t100",NA
"t101",0
"t102",0
"t103",0
"t104",0
"t105",0
"t106",0
"t107",0
"t108",1
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
"t114",1
"t115",0
"t116",0
"t117",0
"t118",1
"t119",0
"t120",1
"t121",1
"t122",0
"t123",1
"t124",0
"t125",0
"t126",0
"t127",1
"t128",NA
"t129",NA
"t130",0
"t131",0
"t132",0
"t133",0
"t134",0
"t135",0
"t136",0
"t137",0
"t138",0
"t139",0
"t140",1
"t141",1
"t142",0
"t143",0
"t144",0
"t145",0
"t146",1
"t147",0
"t148",0
"t149",0
"t150",0
"t151",0
"t152",1
"t153",0
"t154",1
"t155",0
"t156",0
"t157",1
"t158",0
"t159",0
"t160",0
"t161",NA
"t162",0
"t163",0
"t164",NA
"t165",NA
"t166",NA
"t167",0
"t168",0
"t169",0
"t170",1
"t171",0
"t172",0
"t173",1
"t174",0
"t175",0
"t176",0
"t177",1
"t178",0
"t179",0
"t180",NA
"t181",NA
"t182",0
"t183",1
"t184",0
"t185",0
"t186",1
"t187",NA
"t188",NA
"t189",0
"t190",NA
"t191",NA
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",0
"t198",0
"t199",0
"t200",0
"t201",0
"t202",0
"t203",0
"t204",0
"t205",0
"t206",0
"t207",0
"t208",0
"t209",0
"t210",0
"t211",0
"t212",0
"t213",NA
"t214",NA
"t215",0
"t216",0
