accepted_species,estimate
t196,-0.020990994
t268,-0.02922094
t195,-0.020487815
t206,-0.020933539
t420,-0.2797346
t421,-0.2797346
t280,-0.03694341
t291,-0.3174013
t361,-0.33475617
t265,-0.2972522
t240,-0.21702428
t432,0.5435318
t381,0.049737465
t422,-0.17799576
t423,-0.160628
t366,0.21679567
t269,-0.021057365
t216,-0.21702428
t312,0.010251537
t405,0.08099199
t408,0.07828038
t375,0.12513243
t281,-0.24159577
t282,-0.22932237
t243,-0.029154569
t186,-0.020487815
t187,-0.029154569
t188,-0.020487815
t198,-0.020487815
t199,-0.020990994
t309,-0.012208926
t241,-0.004819783
t336,-0.25521126
t412,-0.22604318
t406,-0.31639177
t368,0.20188834
t344,-0.052777085
t396,0.20545658
t149,-0.020487815
t237,-0.020857804
t238,0.021269832
t178,-0.020487815
t129,0.002838883
