accepted_species,estimate
t196,-0.027230754
t268,-0.027230754
t195,-0.027230754
t206,-0.027230754
t420,-0.57686293
t421,-0.4809167
t280,-0.11464335
t291,-0.034059066
t361,-0.11464335
t265,-0.067435525
t240,-0.027230754
t432,-0.56295615
t381,-0.584521
t422,-0.43370885
t423,-0.23092146
t366,-0.067435525
t269,-0.027230754
t216,-0.027230754
t312,0.5277785
t405,0.2635232
t408,0.3878669
t375,0.46843284
t281,0.30624822
t282,0.07957708
t243,-0.027230754
t186,-0.027230754
t187,-0.027230754
t188,-0.027230754
t198,-0.027230754
t199,-0.027230754
t309,-0.027094092
t241,-0.027094092
t336,-0.004725421
t412,-0.024511026
t406,-0.004725421
t368,-0.004725421
t344,-0.027094092
t396,-0.004725421
t149,-0.027230754
t237,-0.027230754
t238,-0.027230754
t178,-0.027230754
t129,-0.027230754
