"accepted_species","trait_OU_scaled"
"t1",-0.531018601319572
"t2",-4.37043170432649
"t6",0.506555978868403
"t21",0.477465066737317
"t53",0.282382402075246
"t67",0.357598660530844
"t139",0.901106286355522
"t182",-1.17316730987066
"t313",0.638149598483142
"t314",1.0659139621359
"t271",-0.134697486533789
"t282",-0.208554213048249
"t283",-0.576809590606329
"t253",-0.499945281185388
"t265",0.572802822026082
"t266",0.112450982210378
"t272",-0.252052075307785
"t273",-0.271433575761533
"t84",0.127393501488929
"t39",-0.600926174853547
"t43",-1.60107677957171
"t93",-0.588399895587807
"t261",0.744238342648765
"t286",-1.81610236144216
"t287",-0.635097207395341
"t225",-0.206478611829626
"t250",-0.311395930835166
"t301",-0.178676625048282
"t309",0.798265728142569
"t310",0.142473674743245
"t241",0.541602054195078
"t242",0.472812533376455
"t219",0.139131969026755
"t218",0.567553394711259
"t64",0.580021124212005
"t65",-0.848622331526552
"t69",0.755170262263504
"t70",-0.556606035072367
"t126",-0.309941400637415
"t127",0.455388264036458
"t131",-2.0608601392806
"t254",-0.274199538108321
"t317",2.01112400623725
"t318",2.06218193916913
"t203",-0.781501878151557
"t165",0.382780815956401
"t28",-1.77172482004878
"t23",-0.848574048665997
"t11",0.10678214627565
"t12",-0.520692645211291
"t26",0.491865743128738
"t27",0.0665371462739872
"t19",0.0929172826255062
"t20",1.49431194569035
"t16",0.089040249870422
"t34",-0.488626175284048
"t58",0.496775271124523
"t59",0.375647230702538
"t36",1.78971140048619
"t25",0.298890727640832
"t289",0.519168528052967
"t306",NA
"t307",NA
"t194",NA
"t136",0.0577645734083394
"t155",0.849631068238458
"t156",0.274620442829943
"t249",NA
"t290",NA
"t291",0.22131091757774
"t137",NA
"t138",0.88597352222886
"t108",0.579333824770009
"t109",NA
"t82",-0.694972133106372
"t83",-0.302796812150725
"t144",NA
"t169",NA
"t170",0.472218282459514
"t159",NA
"t173",-0.0329101245498382
"t174",0.302411638232817
"t120",-0.422203699175357
"t149",0.699405478931505
"t150",0.461985735208852
"t188",-0.383489651927145
"t189",-0.560403135062324
"t183",NA
"t184",-0.359561986263913
"t141",-1.18465205011294
"t76",NA
"t267",-0.622442265560404
"t268",NA
"t122",0.470402239126227
"t71",NA
"t78",-1.33783811002163
"t130",0.385867904756555
"t229",-0.822080349624454
"t230",-0.925810612520478
"t191",-0.663524981064237
"t116",-0.180089286359869
"t162",0.0510429469414487
"t217",NA
"t223",0.59880943029289
"t224",NA
"t204",NA
"t157",0.409443538099876
"t258",NA
"t294",-1.07769051726447
"t295",-0.250861096285173
"t207",-0.722527491576449
"t208",-0.205822393378023
"t161",NA
"t292",1.55422076915292
"t293",NA
"t187",NA
"t180",NA
"t181",NA
"t92",NA
"t214",0.942249001277718
"t215",0.588440960557011
"t99",-0.591528990313105
"t121",NA
"t153",0.393164048597365
"t154",-0.763788641850022
"t134",-0.058458809035314
"t74",NA
"t86",NA
"t118",0.88255472212289
"t119",NA
"t114",NA
"t115",0.777843378375891
"t90",-0.62619229200871
"t107",NA
"t195",-0.229596026804874
"t196",NA
"t117",-0.624767683826429
"t52",NA
"t40",0.519116199861582
"t41",-0.0519486980838568
"t32",-0.91614580184684
"t38",-0.324385680107677
"t60",0.248173043930235
"t61",-0.475572500303012
"t57",1.69666289955846
"t44",0.492159878639621
"t47",-0.268457780945044
"t51",-1.39683863057217
"t62",-1.09964803566464
"t63",-1.70170903481806
"t201",-1.42254532001643
"t202",-0.549376279008879
"t190",0.84987214092261
"t256",-1.10680735879228
"t257",-0.85615731443439
"t247",-1.26750115442247
"t75",-0.0648674684996099
"t45",-1.25412976972427
"t42",-0.207853720118194
"t37",1.69070412572625
"t7",-0.881932632922001
"t8",-3.58834495603127
"t9",-0.564033927707297
"t10",-1.94224917773134
"t13",1.22101723999645
"t143",0.396200161663106
"t198",-1.06551439003021
"t262",0.125303043096817
"t297",-1.04882023362419
"t298",0.252282200434748
"t288",0.666880175228734
"t240",-1.70911246682634
"t234",-0.223940836750706
"t235",0.120044064013167
"t197",-0.703691163791211
"t167",-1.98874206578865
"t163",0.333909262084166
"t164",-0.903398850514138
"t142",1.28384161860878
"t248",-0.756380679945983
"t284",-1.39699700813292
"t285",0.0778763955950374
"t311",0.211811001885712
"t312",0.853259768094196
"t66",-0.287744532146458
"t128",0.799193602499656
"t129",0.0303682818309096
"t151",-1.14529800710491
"t152",-0.300225453887884
"t91",-0.706379071256159
"t77",-0.299140566353075
"t46",1.68983864263257
