accepted_species,estimate
t7,-0.7644611
t16,0.057249047
t22,0.057249047
t34,0.7927343
t228,-1.0937996
t110,0.14200827
t274,-0.71539205
t143,0.35231245
t180,0.017853752
t264,0.017853752
t293,0.27630335
t331,0.5985743
t275,-0.2794772
t305,-0.2794772
t200,-0.28501594
t198,-0.28501594
t80,0.1074282
t90,-0.0002790035
t105,0.7641688
t78,0.5952341
t241,0.58009934
t123,0.19422741
t91,0.15563357
t244,-0.9044774
t315,-0.9044774
t161,-0.39376113
t182,-0.39376113
t107,-0.36366105
t155,0.85622066
t126,-0.36366105
t15,0.11223578
t20,-0.15952243
t309,-0.62961423
t47,-0.15952243
