"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164"
"t1",0,1.86876691360388,13.7976087558662,18.3814274879655,17.1990891585555,17.3354682408853,20.0216612110501,19.2684643816754,22.6861947432292,20.773115232769,21.5832979514529,22.5028414574855,22.2817223187218,22.9930457287663,22.9039352505139,27.1527286043181,22.5308778218558,23.0495401141227,27.1527286043181,22.7174209990484,22.6729788442252,26.3922870781058,22.6958688017554,25.0851595629965,23.576355925683,27.1527286043181,26.1226729533334,25.6617604892223,24.3508311659703,23.4678790623044,24.7191671238111,25.0609173928673,23.6750549214245,25.215866425029,27.1527286043181,24.3651524306536,23.824634954721,24.4733604076378,27.152728604318,27.1527286043181,27.1527286043181,24.8488777713074,26.3350649025126,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,26.8427693588347,24.8008108926727,25.1692466137152,24.9261006108559,27.1527286043181,27.1527286043181,25.3939568656262,26.6347698458798,27.1527286043181,25.5513399679849,25.7788645241947,27.1527286043181,27.1527286043181,27.1527286043181,26.5697742128345,27.1527286043181,26.2688483254587,26.1014184875757,27.1527286043181,27.1527286043181,25.8675329204103,25.7713935247301,25.785788951374,25.8215428325258,26.5756198372357,26.47744571489,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,26.0389947817507,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,26.2438300251523,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,26.2095170814114,26.5850937632028,26.2951579790055,26.3824816950775,26.9756373340588,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.104487806833,27.1527286043181,26.9563335428942,27.1527286043181,27.1527286043181,27.152728604318,27.152728604318,27.1527286043181,27.1527286043181,27.152728604318,27.152728604318,27.1527286043181,27.1527286043181,27.1527286043181,27.152728604318,27.152728604318,26.8221429537513,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,26.9360585794236,27.1527286043181,27.152728604318,27.152728604318,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181,27.1527286043181
"t2",1.86876691360388,0,14.0164944673748,18.6003131994742,17.4179748700642,17.5543539523939,20.2405469225588,19.4873500931841,22.9050804547378,20.9920009442777,21.8021836629616,22.7217271689942,22.5006080302304,23.2119314402749,23.1228209620225,27.3716143158267,22.7497635333645,23.2684258256314,27.3716143158267,22.9363067105571,22.8918645557338,26.6111727896145,22.9147545132641,25.3040452745051,23.7952416371917,27.3716143158267,26.3415586648421,25.880646200731,24.5697168774789,23.6867647738131,24.9380528353197,25.2798031043759,23.8939406329332,25.4347521365377,27.3716143158267,24.5840381421623,24.0435206662297,24.6922461191464,27.3716143158267,27.3716143158267,27.3716143158267,25.067763482816,26.5539506140213,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.0616550703434,25.0196966041814,25.3881323252238,25.1449863223645,27.3716143158267,27.3716143158267,25.6128425771349,26.8536555573884,27.3716143158267,25.7702256794935,25.9977502357033,27.3716143158267,27.3716143158267,27.3716143158267,26.7886599243431,27.3716143158267,26.4877340369673,26.3203041990843,27.3716143158267,27.3716143158267,26.0864186319189,25.9902792362387,26.0046746628827,26.0404285440344,26.7945055487444,26.6963314263987,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,26.2578804932593,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,26.462715736661,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,26.4284027929201,26.8039794747115,26.5140436905141,26.6013674065861,27.1945230455675,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3233735183417,27.3716143158267,27.1752192544029,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.04102866526,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.1549442909323,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267,27.3716143158267
"t3",13.7976087558662,14.0164944673748,0,8.01934250468313,6.83700417527318,6.97338325760292,9.65957622776777,8.90637939839305,12.3241097599468,10.4110302494866,11.2212129681705,12.1407564742031,11.9196373354394,12.6309607454839,12.5418502672315,16.7906436210357,12.1687928385734,12.6874551308403,16.7906436210357,12.3553360157661,12.3108938609428,16.0302020948235,12.3337838184731,14.7230745797141,13.2142709424007,16.7906436210357,15.7605879700511,15.29967550594,13.9887461826879,13.1057940790221,14.3570821405287,14.6988324095849,13.3129699381422,14.8537814417467,16.7906436210357,14.0030674473713,13.4625499714386,14.1112754243554,16.7906436210357,16.7906436210357,16.7906436210357,14.486792788025,15.9729799192302,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.4806843755523,14.4387259093904,14.8071616304328,14.5640156275735,16.7906436210357,16.7906436210357,15.0318718823438,16.2726848625974,16.7906436210357,15.1892549847025,15.4167795409123,16.7906436210357,16.7906436210357,16.7906436210357,16.2076892295521,16.7906436210357,15.9067633421763,15.7393335042933,16.7906436210357,16.7906436210357,15.5054479371279,15.4093085414477,15.4237039680917,15.4594578492434,16.2135348539533,16.1153607316076,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,15.6769097984683,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,15.8817450418699,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,15.847432098129,16.2230087799205,15.9330729957231,16.0203967117951,16.6135523507765,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7424028235506,16.7906436210357,16.5942485596119,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.460057970469,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.5739735961412,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357,16.7906436210357
"t4",18.3814274879655,18.6003131994742,8.01934250468313,0,2.32366372295884,6.35540397121622,9.04159694138107,8.28840011200636,11.7061304735601,9.79305096309993,10.6032336817839,11.5227771878164,11.3016580490527,12.0129814590972,11.9238709808448,16.172664334649,11.5508135521867,12.0694758444536,16.172664334649,11.7373567293794,11.6929145745561,15.4122228084368,11.7158045320864,14.1050952933274,12.596291656014,16.172664334649,15.1426086836644,14.6816962195533,13.3707668963012,12.4878147926354,13.739102854142,14.0808531231982,12.6949906517555,14.23580215536,16.172664334649,13.3850881609846,12.844570685052,13.4932961379687,16.172664334649,16.172664334649,16.172664334649,13.8688135016383,15.3550006328436,16.172664334649,16.172664334649,16.172664334649,16.172664334649,15.8627050891656,13.8207466230037,14.1891823440461,13.9460363411868,16.172664334649,16.172664334649,14.4138925959571,15.6547055762107,16.172664334649,14.5712756983158,14.7988002545256,16.172664334649,16.172664334649,16.172664334649,15.5897099431654,16.172664334649,15.2887840557896,15.1213542179066,16.172664334649,16.172664334649,14.8874686507412,14.791329255061,14.805724681705,14.8414785628567,15.5955555675666,15.4973814452209,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,15.0589305120816,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,15.2637657554832,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,15.2294528117423,15.6050294935338,15.3150937093364,15.4024174254084,15.9955730643898,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.124423537164,16.172664334649,15.9762692732252,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,15.8420786840823,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,15.9559943097545,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649,16.172664334649
"t5",17.1990891585555,17.4179748700642,6.83700417527318,2.32366372295884,0,5.17306564180627,7.85925861197112,7.1060617825964,10.5237921441501,8.61071263368997,9.4208953523739,10.3404388584065,10.1193197196427,10.8306431296872,10.7415326514349,14.990326005239,10.3684752227768,10.8871375150437,14.990326005239,10.5550183999694,10.5105762451462,14.2298844790268,10.5334662026764,12.9227569639175,11.413953326604,14.990326005239,13.9602703542544,13.4993578901433,12.1884285668912,11.3054764632254,12.5567645247321,12.8985147937882,11.5126523223455,13.05346382595,14.990326005239,12.2027498315746,11.662232355642,12.3109578085588,14.990326005239,14.990326005239,14.990326005239,12.6864751722283,14.1726623034336,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.6803667597557,12.6384082935937,13.0068440146361,12.7636980117769,14.990326005239,14.990326005239,13.2315542665472,14.4723672468007,14.990326005239,13.3889373689059,13.6164619251157,14.990326005239,14.990326005239,14.990326005239,14.4073716137554,14.990326005239,14.1064457263796,13.9390158884966,14.990326005239,14.990326005239,13.7051303213313,13.6089909256511,13.623386352295,13.6591402334468,14.4132172381567,14.315043115811,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,13.8765921826716,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.0814274260733,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.0471144823324,14.4226911641238,14.1327553799264,14.2200790959984,14.8132347349798,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.942085207754,14.990326005239,14.7939309438152,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.6597403546723,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.7736559803446,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239,14.990326005239
"t6",17.3354682408853,17.5543539523939,6.97338325760292,6.35540397121622,5.17306564180627,0,3.4372072738338,2.68401044445908,6.10174080601281,4.18866129555265,4.99884401423658,5.91838752026915,5.69726838150542,6.40859179154992,5.69132255764557,10.5682746671017,5.94642388463947,6.46508617690637,10.5682746671017,6.13296706183209,6.08852490700884,9.17967438523752,6.1114148645391,8.50070562578014,6.99190198846669,9.94011591144974,8.91006026046513,9.07730655200599,7.76637722875392,6.8834251250881,8.13471318659473,7.84830469999894,7.0906009842082,8.6314124878127,9.94011591144974,7.15253973778533,7.24018101750468,7.88890647042144,10.5682746671017,10.5682746671017,10.5682746671017,8.26442383409102,9.75061096529628,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.2583154216184,8.21635695545638,8.58479267649882,8.34164667363954,10.5682746671017,10.5682746671017,8.80950292840986,10.0503159086634,10.5682746671017,8.96688603076853,9.19441058697834,10.5682746671017,10.5682746671017,10.5682746671017,9.98532027561812,10.5682746671017,9.68439438824231,9.51696455035933,10.5682746671017,10.5682746671017,9.28307898319393,9.18693958751373,9.20133501415769,9.23708889530944,9.99116590001937,9.89299177767366,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,9.45454084453433,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,9.65937608793595,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,9.62506314419505,10.0006398259865,9.71070404178911,9.79802775786112,10.3911833968425,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5200338696167,10.5682746671017,10.3718796056779,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.237689016535,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.3516046422072,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017,10.5682746671017
"t7",20.0216612110501,20.2405469225588,9.65957622776777,9.04159694138107,7.85925861197112,3.4372072738338,0,2.4169179986628,5.83464836021652,3.92156884975636,4.73175156844029,5.65129507447286,5.43017593570913,6.14149934575363,9.00567428346239,10.3011822213054,5.67933143884318,6.19799373111008,10.3011822213054,5.8658746160358,5.82143246121255,12.4940261110543,5.84432241874281,8.23361317998385,6.7248095426704,13.2544676372666,12.2244119862819,8.8102141062097,7.49928478295763,9.36927840064912,10.6205664621557,11.1626564258158,9.57645425976921,8.36432004201641,13.2544676372666,10.4668914636022,6.97308857170839,7.62181402462515,13.0541279426627,10.3011822213054,10.3011822213054,7.99733138829473,9.48351851949999,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,9.99122297582207,7.94926450966009,8.31770023070253,10.8274999492006,10.3011822213054,10.3011822213054,8.54241048261357,9.78322346286712,10.3011822213054,8.69979358497224,8.92731814118205,10.3011822213054,10.3011822213054,13.0541279426627,9.71822782982183,10.3011822213054,12.1702476638033,12.0028178259203,10.3011822213054,10.3011822213054,9.01598653739764,11.6727928630747,8.93424256836141,8.96999644951315,9.72407345422308,9.62589933187737,13.0541279426627,10.3011822213054,13.0541279426627,13.0541279426627,10.3011822213054,9.18744839873804,10.3011822213054,13.0541279426627,10.3011822213054,10.3011822213054,10.3011822213054,12.145229363497,13.0541279426627,10.3011822213054,13.0541279426627,13.0541279426627,10.3011822213054,10.3011822213054,9.35797069839876,9.7335473801902,12.1965573173501,12.2838810334221,10.1240909510462,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,13.0541279426627,10.3011822213054,10.3011822213054,13.0541279426627,13.0058871451777,10.3011822213054,10.1047871598816,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627,10.3011822213054,10.3011822213054,13.0541279426627,13.0541279426627,10.3011822213054,13.0541279426627,13.0541279426627,9.9705965707387,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,13.0541279426627,13.0541279426627,10.3011822213054,10.3011822213054,10.3011822213054,13.0541279426627,13.0541279426627,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,12.8374579177683,13.0541279426627,10.3011822213054,10.3011822213054,13.0541279426627,13.0541279426627,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,10.3011822213054,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627,13.0541279426627
"t8",19.2684643816754,19.4873500931841,8.90637939839305,8.28840011200636,7.1060617825964,2.68401044445908,2.4169179986628,0,4.24018979759494,1.77966815776547,2.58985087644939,3.50939438248196,3.28827524371823,3.99959865376273,8.25247745408768,8.15928152931453,3.53743074685229,4.6035351684885,8.15928152931453,3.7239739240449,3.67953176922165,11.7408292816796,3.70242172675191,6.09171248799296,4.5829088506795,12.5012708078918,11.4712151569072,6.6683134142188,5.35738409096674,8.6160815712744,9.86736963278103,10.4094595964411,8.8232574303945,6.22241935002551,12.5012708078918,9.71369463422744,5.3786300090868,5.47991333263425,12.300931113288,8.70672365868383,8.70672365868383,6.40287282567315,7.34161782750909,8.70672365868384,8.15928152931453,8.15928152931453,8.15928152931453,7.84932228383118,5.8073638176692,6.17579953871164,10.0743031198258,8.15928152931453,8.15928152931453,6.40050979062267,7.64132277087622,8.15928152931453,7.10533502235065,7.33285957856046,8.15928152931453,8.15928152931453,12.300931113288,7.57632713783093,8.15928152931453,11.4170508344286,11.2496209965456,8.15928152931453,8.15928152931453,6.87408584540675,10.9195960337,6.79234187637051,6.82809575752226,7.58217276223218,7.48399863988648,12.300931113288,8.70672365868383,12.300931113288,12.300931113288,8.15928152931453,7.04554770674714,8.15928152931453,12.300931113288,8.15928152931453,8.15928152931453,8.15928152931453,11.3920325341223,12.300931113288,8.15928152931453,12.300931113288,12.300931113288,8.15928152931452,8.15928152931452,7.76351213577718,8.13908881756861,11.4433604879754,11.5306842040474,7.98219025905531,8.15928152931453,8.15928152931453,8.15928152931453,8.15928152931453,8.15928152931453,8.70672365868383,8.15928152931453,8.15928152931453,12.300931113288,8.15928152931453,8.15928152931453,12.300931113288,12.252690315803,8.15928152931453,7.9628864678907,12.300931113288,12.300931113288,12.300931113288,12.300931113288,12.300931113288,12.300931113288,8.70672365868383,8.70672365868383,12.300931113288,12.300931113288,8.15928152931453,12.300931113288,12.300931113288,7.8286958787478,8.15928152931453,8.70672365868383,8.15928152931453,8.15928152931453,12.300931113288,12.300931113288,8.70672365868383,8.70672365868383,8.15928152931453,12.300931113288,12.300931113288,8.70672365868383,8.70672365868383,8.15928152931453,8.15928152931453,8.15928152931453,8.15928152931453,8.70672365868383,8.15928152931453,8.15928152931453,12.0842610883935,12.300931113288,8.70672365868384,8.70672365868384,12.300931113288,12.300931113288,8.15928152931453,8.15928152931453,8.15928152931453,8.15928152931453,8.15928152931453,8.15928152931453,12.300931113288,12.300931113288,12.300931113288,12.300931113288,12.300931113288,12.300931113288,12.300931113288
"t9",22.6861947432292,22.9050804547378,12.3241097599468,11.7061304735601,10.5237921441501,6.10174080601281,5.83464836021652,4.24018979759494,0,5.7448406486885,6.55502336737243,7.474566873405,7.25344773464127,7.96477114468577,11.6702078156414,12.1244540202376,7.50260323777532,7.38858139000014,12.1244540202376,7.68914641496794,7.64470426014469,15.1585596432334,7.66759421767495,10.056884978916,8.54808134160254,15.9190011694456,14.888945518461,10.6334859051418,9.32255658188978,12.0338119328281,13.2850999943348,13.8271899579948,12.2409877919482,10.1875918409486,15.9190011694456,13.1314249957812,8.16367623059844,9.44508582355729,15.7186614748417,11.4917698801955,11.4917698801955,9.18791904718479,11.3067903184321,11.4917698801955,12.1244540202376,12.1244540202376,12.1244540202376,11.8144947747542,9.77253630859223,10.1409720296347,13.4920334813796,12.1244540202376,12.1244540202376,10.3656822815457,11.6064952617993,12.1244540202376,9.8903812438623,10.1179058000721,12.1244540202376,12.1244540202376,15.7186614748417,11.541499628754,12.1244540202376,14.8347811959823,14.6673513580994,12.1244540202376,12.1244540202376,10.8392583363298,14.3373263952538,10.7575143672935,10.7932682484453,11.5473452531552,11.4491711308095,15.7186614748417,11.4917698801955,15.7186614748417,15.7186614748417,12.1244540202376,11.0107201976702,12.1244540202376,15.7186614748417,12.1244540202376,12.1244540202376,12.1244540202376,14.809762895676,15.7186614748417,12.1244540202376,15.7186614748417,15.7186614748417,12.1244540202376,12.1244540202376,10.5485583572888,10.9241350390803,14.8610908495291,14.9484145656012,11.9473627499783,12.1244540202376,12.1244540202376,12.1244540202376,12.1244540202376,12.1244540202376,11.4917698801955,12.1244540202376,12.1244540202376,15.7186614748417,12.1244540202376,12.1244540202376,15.7186614748417,15.6704206773567,12.1244540202376,11.9280589588137,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417,11.4917698801955,11.4917698801955,15.7186614748417,15.7186614748417,12.1244540202376,15.7186614748417,15.7186614748417,11.7938683696708,12.1244540202376,11.4917698801955,12.1244540202376,12.1244540202376,15.7186614748417,15.7186614748417,11.4917698801955,11.4917698801955,12.1244540202376,15.7186614748417,15.7186614748417,11.4917698801955,11.4917698801955,12.1244540202376,12.1244540202376,12.1244540202376,12.1244540202376,11.4917698801955,12.1244540202376,12.1244540202376,15.5019914499473,15.7186614748417,11.4917698801955,11.4917698801955,15.7186614748417,15.7186614748417,12.1244540202376,12.1244540202376,12.1244540202376,12.1244540202376,12.1244540202376,12.1244540202376,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417,15.7186614748417
"t10",20.773115232769,20.9920009442777,10.4110302494866,9.79305096309993,8.61071263368997,4.18866129555265,3.92156884975636,1.77966815776547,5.7448406486885,0,1.77658274601582,2.6961262520484,2.52742540310286,3.18633052332917,9.75712830518125,7.34601339888096,2.72416261641872,6.10818601958206,7.34601339888096,2.91070579361133,2.91868192860628,13.2454801327732,2.94157188613654,5.33086264737758,3.82205901006413,14.0059216589854,12.9758660080008,5.90746357360343,4.59653425035136,10.120732422368,11.3720204838746,11.9141104475346,10.3279082814881,5.40915121959195,14.0059216589854,11.218345485321,6.88328086018037,4.66664520220068,13.8055819643816,10.2113745097774,10.2113745097774,7.90752367676671,6.52834969707552,10.2113745097774,7.39843168869915,7.39843168869915,7.34601339888096,7.03605415339761,4.99409568723563,5.36253140827807,11.5789539709194,7.34601339888096,7.34601339888096,5.5872416601891,6.82805464044266,7.34601339888096,8.60998587344422,8.83751042965403,7.39843168869915,7.39843168869915,13.8055819643816,6.81547729721556,7.39843168869915,12.9217016855222,12.7542718476392,7.34601339888096,7.39843168869915,6.11323600479137,12.4242468847936,6.03149203575513,6.06724591690688,6.82132292161681,6.7231487992711,13.8055819643816,10.2113745097774,13.8055819643816,13.8055819643816,7.39843168869915,6.28469786613177,7.34601339888096,13.8055819643816,7.39843168869915,7.39843168869915,7.39843168869915,12.8966833852158,13.8055819643816,7.39843168869915,13.8055819643816,13.8055819643816,7.34601339888096,7.34601339888096,9.26816298687074,9.64373966866218,12.948011339069,13.035335055141,7.22134041843993,7.34601339888096,7.34601339888096,7.39843168869915,7.39843168869915,7.39843168869915,10.2113745097774,7.34601339888096,7.34601339888096,13.8055819643816,7.39843168869915,7.39843168869915,13.8055819643816,13.7573411668966,7.39843168869915,7.20203662727533,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816,10.2113745097774,10.2113745097774,13.8055819643816,13.8055819643816,7.39843168869915,13.8055819643816,13.8055819643816,7.06784603813243,7.39843168869915,10.2113745097774,7.39843168869915,7.39843168869915,13.8055819643816,13.8055819643816,10.2113745097774,10.2113745097774,7.34601339888096,13.8055819643816,13.8055819643816,10.2113745097774,10.2113745097774,7.39843168869915,7.39843168869915,7.34601339888096,7.34601339888096,10.2113745097774,7.39843168869915,7.39843168869915,13.5889119394871,13.8055819643816,10.2113745097774,10.2113745097774,13.8055819643816,13.8055819643816,7.39843168869915,7.39843168869915,7.39843168869915,7.39843168869915,7.39843168869915,7.39843168869915,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816,13.8055819643816
