accepted_species,estimate
t118,-0.1746705
t275,-0.14783803
t234,-0.72361666
t56,0.19853404
t340,-0.04176564
t201,-0.8100872
t366,-0.5263964
t42,0.45568302
t32,0.2931298
t90,0.57666683
t112,0.47695318
t177,0.65894
t273,1.7544543
t364,1.022224
t117,-0.5057931
t377,-0.30855873
t351,-0.3277509
t285,-0.9341204
t166,-0.5524068
t274,-0.9772561
t300,-1.4458721
t344,-2.0308905
t348,-0.87778676
t349,-0.7667198
t197,0.8827366
t245,-0.9146299
t255,0.8129557
t92,-0.3916817
t294,-0.6151914
t94,-0.6906799
t168,-0.501276
t186,-0.7838904
t49,-0.38257116
t66,-0.90679187
t67,-0.34417012
t302,-0.83081937
t142,-0.19183539
t9,0.5047967
