accepted_species,estimate
t118,-0.5277704
t275,-0.6803885
t234,-1.0771075
t56,0.18814927
t340,0.17788783
t201,-0.70304817
t366,-0.336626
t42,0.7721684
t32,0.3593616
t90,0.8488079
t112,0.70242316
t177,0.61900246
t273,1.1781806
t364,0.9908631
t117,-0.63128996
t377,-0.39415717
t351,-0.3498713
t285,-0.6415882
t166,0.15354256
t274,-1.5620123
t300,-1.8892338
t344,-2.1370456
t348,-0.4299897
t349,-0.5806258
t197,0.8152335
t245,-1.1191578
t255,0.08770324
t92,-0.6884258
t294,-0.8378687
t94,-0.25266698
t168,-0.05406196
t186,-1.0411248
t49,-0.5145016
t66,-1.0778693
t67,-0.78508157
t302,-0.72965825
t142,-0.41686642
t9,0.7341001
