,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,4.8599143,3.5569074,2.5122023,2.6103814,-0.008054039,-0.74333394,6.187673,0.15334764,-0.14517117,-0.0353841,-0.10910874,0.6110193,6.005084,1.4263663,-2.474231
t2,13.661293,8.499819,4.5349774,8.390778,-0.14253747,-1.4896142,8.336072,0.53656447,-0.09308093,-0.103350885,-0.3615879,-0.0053167096,6.795564,-0.4569054,-4.9752464
t3,11.868582,7.794389,3.537422,7.1838074,-0.1647874,-1.2326324,5.100577,0.4957117,-0.046734054,-0.06850706,-0.15372385,-0.047644693,3.0425143,-0.74184275,-3.8642101
t4,7.422939,1.92493,2.5144691,7.695022,7.2359724,-0.8674641,8.650429,2.504364,-0.17003873,-0.08462472,-0.25839117,-0.2689433,7.471783,9.820798,-3.13315
t5,5.525727,0.008218393,1.7991989,7.303889,9.007031,-0.66859245,7.5879726,4.7269864,-0.16996433,-0.074733995,-0.18602861,-0.3048795,6.0851026,11.997069,-2.4019003
t6,12.351941,7.9479027,2.7750618,6.9858227,-0.14495786,-1.0199176,3.8247185,0.46358556,-0.034158178,-0.051161304,3.505107,-0.2325579,0.0031277773,-0.83427906,-3.1896071
t7,0.06866354,0.014103527,7.7220845,-0.49731258,-0.010958901,-0.36393943,-0.50954044,0.021569781,-0.25088668,1.5286961,4.6592813,6.730472,10.763226,5.731475,0.81824183
t8,0.08099608,0.017713876,7.161405,-0.6450263,-0.017482787,-0.2449921,-0.6401427,0.037578624,-0.2500684,2.977776,3.935703,6.815372,10.202516,5.918101,2.7120345
t9,13.429191,8.87383,3.125389,7.232684,-0.17323361,-1.1404004,4.4315724,0.5221394,-0.037707448,-0.060923785,2.5296762,-0.19789377,0.04520131,-0.8954052,-3.6369038
t10,11.639657,7.3074756,2.2518651,6.481713,-0.13211018,-0.90851635,3.294228,0.43536195,-0.044615798,-0.046053097,4.4659457,-0.25641102,0.007226985,-0.7904287,-2.8637605
t11,5.431938,2.369054,0.013176682,4.926481,-0.058441583,-0.24222012,-0.15159051,0.20505935,-0.06879609,-0.020084258,8.996713,-0.4147841,0.033608854,-0.43525517,-0.42679536
t12,4.30179,0.008879069,1.187201,7.082935,10.4458885,-0.5357783,7.1002865,6.419585,-0.17617363,-0.06712492,-0.16088824,-0.3579125,5.195089,13.573983,-2.0036838
t13,9.77521,5.552796,0.94326156,5.8878856,-0.09433785,-0.67547303,1.8986475,0.37407652,-0.054444227,-0.030237915,6.462516,-0.32091886,0.016425243,-0.68770444,-2.0067852
t14,12.689872,8.000556,2.671409,6.7159386,-0.15559842,-1.037899,3.7927017,0.4921198,-0.033592474,-0.0553074,3.5116785,-0.20002185,0.003982082,-0.8427437,-3.217885
t15,13.194468,7.7806625,2.0343137,14.679731,-0.28630573,-1.7420279,2.6360629,0.4944819,-0.041120265,-0.09201611,-0.097443335,-0.6340475,0.0011997796,-1.344506,-4.3829637
t16,11.111792,5.883354,0.5704042,14.972835,-0.27356157,-1.5929639,0.7132052,0.40709576,-0.040328726,-0.09023615,0.38121498,-0.75931805,0.009541279,-1.2820078,-3.6359644
t17,3.0287118,0.015622472,0.0040500704,6.5864525,11.4024,-0.41219354,7.311687,8.584177,-0.1739036,-0.04401962,-0.16836919,-0.40455094,3.8031566,14.962795,-1.6080434
t18,3.6989973,0.013913224,0.27564186,7.141461,11.622073,-0.47829083,7.534225,8.125667,-0.18107437,-0.056457385,-0.18517607,-0.40738967,4.4358892,15.253905,-1.8590165
t19,3.8971393,0.017260764,0.0014510419,7.8137736,12.78544,-0.5176901,8.369071,9.444564,-0.19057739,-0.05548102,-0.22317025,-0.44972664,4.5067506,16.764622,-1.9254885
t20,0.087303475,0.019452788,8.619369,-0.5955682,-0.0020759995,-0.3658343,-0.6345806,0.019073477,-0.30103108,2.4190807,5.0276127,7.648442,12.232997,6.6603866,2.0687773
t21,0.06492011,0.009941765,8.859096,-0.5386199,-0.0040528453,-0.48452905,-0.45038712,0.063485704,-0.29393536,1.3280741,5.623205,7.797636,12.75028,6.5850325,-0.13066588
t22,4.8084555,0.26146594,0.04451805,15.910567,-0.22406611,-1.1228108,-0.77537423,0.12620158,-0.03132419,-0.08808278,4.17207,-1.1557226,0.03581557,-1.0609978,-1.435862
t23,7.5020895,2.5374615,0.019215692,17.347692,-0.2491651,-1.384259,-0.4061674,0.19756642,-0.0419386,-0.10247298,1.5640947,-1.1263993,0.024382178,-1.2198696,-2.5817547
t24,8.604545,3.6876388,0.0150594255,16.061363,-0.27085525,-1.4604189,-0.26323536,0.31229654,-0.041194644,-0.0917773,1.4626783,-0.9575209,0.02090236,-1.2493281,-2.8740675
t25,7.2153587,2.463451,0.025906054,15.956194,-0.25926822,-1.3306425,-0.42233038,0.24636143,-0.046926063,-0.09282645,2.147226,-1.0148783,0.0254801,-1.1716766,-2.3564653
t26,6.155856,1.4818562,0.033872705,16.062208,-0.24432674,-1.2374628,-0.5574508,0.19610503,-0.044335876,-0.091982424,2.7523375,-1.0764648,0.029467318,-1.1328017,-1.9390671
