"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",1
"t10",1
"t11",0
"t12",1
"t13",1
"t14",0
"t15",1
"t16",1
"t17",0
"t18",1
"t19",0
"t20",0
"t21",0
"t22",0
"t23",0
"t24",0
"t25",1
"t26",0
"t27",0
"t28",1
"t29",0
"t30",1
"t31",0
"t32",0
"t33",1
"t34",0
"t35",1
"t36",1
"t37",1
"t38",0
"t39",1
"t40",1
"t41",1
"t42",1
"t43",1
"t44",1
"t45",1
"t46",0
"t47",1
"t48",0
"t49",0
"t50",1
"t51",1
"t52",1
"t53",1
"t54",1
"t55",1
"t56",0
"t57",0
"t58",0
"t59",0
"t60",0
"t61",1
"t62",1
"t63",0
"t64",1
"t65",0
"t66",1
"t67",1
"t68",0
"t69",0
"t70",1
"t71",1
"t72",0
"t73",0
"t74",0
"t75",1
"t76",0
"t77",0
"t78",0
"t79",1
"t80",0
"t81",1
"t82",1
"t83",0
"t84",0
"t85",0
"t86",1
"t87",1
"t88",0
"t89",0
"t90",0
"t91",0
"t92",0
"t93",0
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t99",0
"t100",0
"t101",1
"t102",0
"t103",0
"t104",1
"t105",1
"t106",1
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",0
"t113",0
"t114",0
"t115",0
"t116",0
"t117",0
"t118",0
