,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t779,9.458295,4.7220755,6.051557,4.8801794,4.6546426,4.050151,5.0971785,4.5572243,4.2009106,4.6149693,5.5341387,3.763654,3.0507724,5.495278,3.3743138,3.3232272,4.0744586,3.8627384,4.5045633,5.6758757,3.4381166,3.659642,3.4337614,5.0348825,5.3920197,3.5661263,6.1479278,4.625697,5.45021,4.650242,3.4577754,5.1825666,6.39542,6.1182075,3.0180979,5.6367497,3.0689683,3.6543934,4.9904613,6.0920496,6.1559258,2.5476353,3.6071875,4.889378,5.687525,3.8868594,6.0988626,4.291753,4.4682703,5.8930516,5.562972,5.891935,5.2805147,6.13823,6.07063,2.9309938,3.850481,4.6729937,5.3861065,3.7778144,5.340632,4.3509493,5.1670995,3.7582905,6.5268283,5.230993,3.957198,5.3793507,7.0284996,6.539371,3.298342,3.9729788,3.108475,3.995492,6.4509654,4.5356917,7.2327847,5.0351267,6.113589,5.058682,3.490423,5.22148,3.657775,5.156761,3.5142214,4.4579062,4.295259,8.568555,5.173827,5.740565,4.469468,4.302893,5.552739,6.939954,4.455233,4.5176935,4.8258533,5.0979605,4.5185246,5.4998035
t775,9.482327,4.701509,6.06196,4.889339,4.605347,4.0053225,5.1415267,4.589416,4.172754,4.5748816,5.5375876,3.7315595,2.9898179,5.4445596,3.3238738,3.2662616,4.0576653,3.9154947,4.50369,5.627202,3.3853843,3.610536,3.371956,5.05675,5.381576,3.5047507,6.1259584,4.6435533,5.4992757,4.661951,3.4412255,5.1594186,6.3949895,6.1132565,2.9592524,5.657156,3.0137527,3.6015387,4.989053,6.0928326,6.2217393,2.5146747,3.5862396,4.955218,5.687694,3.9159093,6.1346545,4.2533894,4.400516,5.863177,5.5882254,5.9045663,5.2730703,6.189089,6.0415936,2.864974,3.881462,4.647375,5.3885813,3.7487767,5.2794313,4.3678546,5.1474013,3.732565,6.5881863,5.226941,3.9342613,5.375519,7.08089,6.5982,3.2546875,3.9313872,3.1102316,3.936705,6.473097,4.561985,7.2956977,5.0763235,6.119674,5.002808,3.4838483,5.15333,3.6143782,5.1958656,3.5190563,4.456453,4.3039904,8.630228,5.16435,5.718429,4.457889,4.2553186,5.5268216,6.9850764,4.3920846,4.4709945,4.794833,5.134769,4.465444,5.478843
t776,9.461214,4.7200613,6.0510054,4.8839273,4.6429663,4.0441833,5.107237,4.5652876,4.1966615,4.6061788,5.5336227,3.7592025,3.0397434,5.4833,3.36718,3.316717,4.070546,3.8693051,4.5043087,5.66438,3.4259908,3.6472502,3.4267578,5.0396867,5.391064,3.5590458,6.1402445,4.6328096,5.4624553,4.65779,3.4556458,5.1815877,6.389149,6.112433,3.0115433,5.6381645,3.0621128,3.6426406,4.9942684,6.0877843,6.1652513,2.546827,3.6061769,4.898563,5.6884117,3.896091,6.1065407,4.285178,4.458225,5.8837295,5.565769,5.8949575,5.2753153,6.1464677,6.061397,2.920666,3.8549716,4.6678166,5.3826733,3.7753177,5.329826,4.358985,5.1591063,3.7557752,6.533692,5.2309527,3.9566169,5.3733134,7.0351076,6.5453115,3.2851622,3.9658656,3.1137695,3.9843645,6.458894,4.5446496,7.2390804,5.045722,6.112511,5.047255,3.4909127,5.2114553,3.644525,5.1635084,3.5209827,4.464073,4.302574,8.575279,5.1721535,5.7323017,4.4707527,4.294666,5.543743,6.952918,4.447549,4.5049577,4.8232536,5.101802,4.5073385,5.495077
t24,9.459383,4.72304,6.048212,4.8855906,4.64453,4.049596,5.1053157,4.564465,4.1998944,4.6079836,5.5332284,3.7629287,3.0471506,5.485139,3.3728719,3.3232043,4.0712013,3.8629541,4.505547,5.665592,3.432909,3.6506617,3.4334755,5.0394173,5.392237,3.5655966,6.1392007,4.6340394,5.459711,4.6604404,3.4574397,5.1863008,6.3855042,6.1092525,3.0180092,5.6345706,3.0682473,3.6450486,4.9973664,6.0845256,6.1580243,2.5529435,3.6106777,4.8913684,5.689769,3.897064,6.1042237,4.2875485,4.4654336,5.882846,5.561673,5.8943677,5.273304,6.141355,6.060383,2.928087,3.8521414,4.6698456,5.3795695,3.7802782,5.3354564,4.3611474,5.1576667,3.759808,6.5270586,5.232639,3.961238,5.3701367,7.0290437,6.538454,3.2903621,3.9694362,3.1175134,3.9899733,6.459765,4.5457606,7.2322154,5.045649,6.1102166,5.050865,3.4926894,5.219102,3.649778,5.160103,3.524173,4.4679565,4.305339,8.567875,5.1730247,5.73116,4.4745393,4.297829,5.5424466,6.949135,4.454547,4.507997,4.827648,5.096616,4.510459,5.495688
t663,9.452299,4.7216945,6.055438,4.8705497,4.6684637,4.0516844,5.0848327,4.546912,4.202425,4.6258993,5.532763,3.7655926,3.0579596,5.508974,3.377906,3.3257306,4.0793304,3.8606288,4.500269,5.69005,3.446691,3.6720793,3.4372747,5.0256786,5.3934817,3.5694935,6.159584,4.6156025,5.4378166,4.6399627,3.4595568,5.1775827,6.403314,6.129216,3.0212073,5.6391973,3.0718222,3.6680446,4.982412,6.1008077,6.150513,2.5438812,3.6022625,4.8833895,5.6824555,3.8732378,6.091802,4.3016863,4.474627,5.9068017,5.565364,5.888866,5.2886615,6.13308,6.0842643,2.9375262,3.8455315,4.6767383,5.3938446,3.7747707,5.3491693,4.339459,5.1784,3.7565165,6.523278,5.2265124,3.9530127,5.389103,7.026233,6.535802,3.3083053,3.9793115,3.0973175,4.0040765,6.440183,4.522506,7.228132,5.0201616,6.1179285,5.0707326,3.4879463,5.227761,3.6676786,5.151009,3.5052223,4.450198,4.285525,8.564786,5.1750255,5.7521167,4.462839,4.314219,5.5665574,6.9284153,4.4590535,4.529909,4.826192,5.0980887,4.53056,5.506964
t664,9.454496,4.727922,6.0437713,4.8872404,4.647213,4.0586133,5.1017065,4.5628924,4.2049856,4.611532,5.531736,3.7690907,3.057823,5.4885316,3.3823817,3.337765,4.0725455,3.8513777,4.505927,5.668065,3.4410717,3.6557958,3.449454,5.0378866,5.394586,3.5813274,6.1376495,4.6361046,5.4552784,4.664912,3.4608285,5.193512,6.379112,6.1041594,3.0334768,5.6288166,3.0811636,3.649576,5.0023866,6.0790963,6.145908,2.5633798,3.6171227,4.879386,5.691053,3.898335,6.100441,4.2928076,4.477184,5.8816853,5.555853,5.893349,5.26983,6.132991,6.059073,2.9397774,3.8469534,4.6729608,5.37454,3.7878385,5.344437,4.3647237,5.1551642,3.7662177,6.511017,5.2344103,3.9687881,5.3646917,7.017072,6.5227594,3.295201,3.975686,3.1229997,3.9985642,6.4611435,4.54775,7.2152843,5.0447264,6.10661,5.057174,3.4957216,5.230758,3.6547117,5.154334,3.5299282,4.4746222,4.310539,8.552221,5.17436,5.729141,4.4803963,4.304373,5.5405707,6.9443755,4.4693446,4.51273,4.835365,5.088194,4.5159483,5.4972005
t264,9.459901,4.718961,6.0534945,4.879706,4.648836,4.0431747,5.1027584,4.561237,4.1963644,4.6100416,5.533475,3.7588475,3.0405529,5.4891706,3.3668709,3.3153958,4.072323,3.8704772,4.502576,5.670549,3.4276724,3.6517742,3.4256933,5.036255,5.3911624,3.5579748,6.145466,4.628116,5.4579105,4.652332,3.4556837,5.178194,6.3941565,6.1181,3.0103483,5.6402745,3.0610747,3.648,4.989899,6.092548,6.1652317,2.5430882,3.6029127,4.8983226,5.6861706,3.8899984,6.104254,4.2881727,4.458711,5.8898425,5.5678096,5.893855,5.2794733,6.1458645,6.0674987,2.9211304,3.853943,4.6688604,5.3869076,3.7726288,5.3317304,4.3532624,5.164409,3.7538335,6.5347576,5.228877,3.9534051,5.378594,7.0362754,6.5464683,3.2880468,3.9673128,3.1079278,3.9863007,6.454062,4.5386324,7.23998,5.039095,6.1150146,5.0511055,3.489263,5.2118764,3.647364,5.1621923,3.515711,4.4590945,4.2971735,8.576364,5.1724153,5.7376037,4.4668856,4.2979965,5.5499506,6.9487643,4.446736,4.509693,4.8218555,5.1034803,4.5113482,5.497738
t265,9.454614,4.72714,6.0438247,4.8875804,4.645215,4.056389,5.104357,4.5650244,4.203439,4.609274,5.531138,3.767609,3.0563548,5.48722,3.3800507,3.3325803,4.0714927,3.8551292,4.5051703,5.666675,3.4401636,3.6532464,3.4441314,5.0386224,5.394518,3.5760627,6.1357036,4.638087,5.4577966,4.667009,3.4602864,5.1926184,6.3754964,6.1023602,3.028145,5.6295753,3.076918,3.646752,5.003245,6.078131,6.1482115,2.5638304,3.6162577,4.881456,5.690679,3.8988512,6.102847,4.2915945,4.475036,5.8812003,5.55723,5.894267,5.2683873,6.135729,6.0585213,2.9379694,3.8480322,4.6712074,5.373824,3.7866092,5.3416452,4.366155,5.1529417,3.765061,6.5163565,5.233718,3.9682648,5.3624215,7.0211673,6.527778,3.2941203,3.9736192,3.125031,3.9959261,6.4633665,4.548355,7.219986,5.0452514,6.1065626,5.053951,3.4957373,5.22878,3.6539192,5.1563377,3.5333471,4.479047,4.313662,8.557186,5.17383,5.726857,4.4802623,4.3026404,5.5389476,6.9459677,4.4647903,4.511195,4.83465,5.0895867,4.512782,5.496159
t881,9.463594,4.72328,6.0405164,4.9005857,4.610545,4.043208,5.1322637,4.587683,4.193734,4.584896,5.5305724,3.7572403,3.0253026,5.4502764,3.363224,3.3230407,4.0606422,3.8674273,4.5066633,5.6313396,3.4038699,3.617432,3.4332306,5.053576,5.391803,3.564835,6.1130433,4.6586986,5.492912,4.689822,3.4549718,5.1933646,6.3584495,6.0842524,3.018666,5.631116,3.06459,3.613418,5.0157776,6.0641675,6.171665,2.5640612,3.6167862,4.9050226,5.695247,3.9288547,6.122827,4.2725463,4.4489403,5.85088,5.5618973,5.9023123,5.2528367,6.1557436,6.028589,2.9102721,3.8600368,4.658209,5.362225,3.783042,5.313284,4.3913326,5.1297865,3.7608337,6.526826,5.235975,3.969529,5.344464,7.0329857,6.5355635,3.253986,3.9553063,3.1418457,3.9661772,6.4860196,4.5773106,7.2291756,5.0795965,6.1018786,5.023301,3.498229,5.202465,3.6130211,5.173609,3.5521066,4.4946194,4.3343835,8.567468,5.1696324,5.7029943,4.4867177,4.2794333,5.5113006,6.9853005,4.4504275,4.4722395,4.829157,5.097443,4.482717,5.482382
t882,9.466053,4.714255,6.053146,4.8865194,4.6255417,4.0300927,5.122945,4.5772123,4.187186,4.592388,5.53248,3.7491498,3.0161848,5.4650035,3.351426,3.3005672,4.064479,3.8850665,4.5016494,5.647757,3.4006627,3.625694,3.4097762,5.0456147,5.3890486,3.5419788,6.130706,4.6417637,5.483157,4.6665916,3.4510448,5.17506,6.3825994,6.10756,2.995398,5.643997,3.0458436,3.6242316,4.9965835,6.0850186,6.18538,2.54003,3.5997217,4.918117,5.6875157,3.9078176,6.119929,4.2748055,4.4371853,5.8718204,5.574394,5.899969,5.2697706,6.163336,6.049696,2.89868,3.8633504,4.6581507,5.3809695,3.7664175,5.3090096,4.368545,5.149102,3.7478225,6.5503774,5.22828,3.9510832,5.3674693,7.05096,6.5602636,3.2591174,3.9524813,3.1173944,3.9626963,6.4694304,4.5558944,7.2544928,5.059824,6.1135297,5.0277696,3.4897487,5.190257,3.618201,5.17627,3.5282962,4.4703918,4.3109407,8.591957,5.168913,5.7216806,4.468412,4.2811747,5.5326943,6.9766235,4.4295583,4.48276,4.8156953,5.1123323,4.488631,5.488399
