"accepted_species","traits"
"t8",1
"t9",1
"t12",1
"t14",1
"t16",1
"t23",1
"t24",0
"t27",NA
"t29",1
"t30",NA
"t31",1
"t35",1
"t36",0
"t37",0
"t39",0
"t40",NA
"t42",1
"t49",1
"t50",0
"t51",1
"t52",1
"t53",1
"t54",0
"t55",NA
"t58",0
"t60",1
"t61",0
"t62",1
"t63",1
"t66",NA
"t67",0
"t68",0
"t69",1
"t70",1
"t71",1
"t73",1
"t74",1
"t75",0
"t76",0
"t77",NA
"t78",0
"t79",1
"t80",1
"t81",0
"t83",0
"t84",0
"t85",0
"t86",0
"t88",0
"t89",1
"t90",0
"t91",1
"t92",1
"t93",0
"t94",0
"t95",NA
"t96",0
"t97",0
"t98",0
"t100",0
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",0
"t108",0
"t109",0
"t110",NA
"t111",0
"t112",0
"t113",1
"t114",1
"t115",0
"t116",0
"t117",1
"t118",1
"t119",0
"t120",1
"t121",1
"t122",1
"t123",NA
"t124",0
"t125",0
"t126",0
"t127",0
"t128",0
"t129",1
"t130",0
"t132",1
"t133",1
"t134",1
"t135",1
"t136",0
"t137",NA
"t138",1
"t139",1
"t140",1
"t141",1
