"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116"
"t1",-0.0755597130478178,-0.00171620661419131,0.0176685300974473,-0.0283410954859008,0.00365400878796032,0.00334210640762365,-0.0389405326394835,0.0393462310791603,-0.00618639405589703,0.00301418209211003,-0.00233853438823711,0.00892764054888971,-0.000912204666758697,0.0398714510584909,-0.0510413066410345,0.00388523526194609,-0.00580679054865002,-0.00196338668652505,0.0213265275707153,-0.000778753721167709,0.01578588268071,-0.0129211408830305,0.0535808316461334,-0.0122133241477764,0.0802546798872995,-0.00766905031109724,0.0264216584105297,-0.00501546375783834,0.000732074409172695,-0.0286197036122254,0.014758415831869,-0.000591830898534252,-0.0219812392226767,0.302201518451087,-0.54623124117205,0.512683747938667,-0.144956445013807,0.144056958517684,-0.170627102054942,-0.000362058723762854,-0.00371962428720182,-0.0237028188822362,0.371117962970476,-0.0149494627643633,0.000823682656798541,1.90647316775157e-15,0.00689112526887249,1.11285007608762e-15,-0.00141459986028238,-0.0218229883982115,0.000371530386624256,0.00371758083083935,3.46450717696068e-15,6.55486129258785e-16,0.00446450277564719,0.000335358487021205,2.59880949302153e-05,0.000939848490940146,0.00088305218643055,-0.117183564574063,0.0902242247777126,7.12901846115781e-15,-3.41107992758335e-05,-0.0152317314480709,-0.000249045399933379,0.0198660116010081,0.0188862971215395,1.61316560743228e-05,-0.279793831116913,-2.30265869883381e-15,-2.84414722779259e-07,-1.48437073975966e-07,0.0288606913389662,0.000258802341540187,1.81755542025879e-06,-0.0011899338934524,6.66707369634405e-18,-5.44557884036702e-05,6.44090581032855e-05,0.00143968557368939,1.54771377608405e-05,3.89085334864513e-06,-0.00558732878784073,-0.000270690133435105,3.41183298358822e-17,2.44144552652026e-17,0.00189929010351987,-0.000319221358588746,-0.000112136339022951,-2.84612811886782e-17,-1.09746468902767e-05,-2.632653330933e-06,-7.67802241135264e-17,-6.36399685744196e-17,-1.13070524748542e-17,-9.41152817804016e-17,0.000233456105737256,-5.9263689147558e-17,-1.31703390836054e-17,-1.55924218968235e-17,-4.82602782337242e-05,-2.25443347112768e-17,-3.85972533877712e-17,3.7437926175263e-17,8.27356055078591e-17,5.81612475860882e-07,3.76286674537719e-17,7.13815275993322e-16,-0.000815103633695915,2.48172335490749e-17,-2.3359073842278e-17,-9.5954537926513e-17,1.58442044617221e-16,0.000143566601350222,-5.77350049638396e-18,-2.66967090746322e-18
"t109",-0.0978416337819111,-0.00762938573021013,0.0747904205640962,-0.28732778105634,-0.017921546553971,-0.0102460242589494,0.177114819432062,-0.0104268584117825,0.00219758453011054,-0.000707281541822487,0.000604177158303389,-0.00235665320555847,0.000247558935473265,-0.0114560818612483,0.01253636683068,-0.00173617214087379,0.000826321975974188,0.000195972157816022,-0.00245209323643784,5.19246595140637e-05,-0.000866839542585814,0.000143395952816025,-0.000199453592209548,-1.22867333152352e-05,0.036292129101375,-0.457802321127221,-0.00475949541270637,0.000713258386173385,-5.30174381823002e-05,0.00213201755461433,-0.000994755208740927,4.25677603239356e-05,0.00160303725436908,-0.02367247229624,0.0171780964289849,-0.0149634915658106,0.00410738616107253,-0.00383110015074761,0.00365464360366571,5.47512895192098e-06,4.74916755131257e-05,0.000427866205579962,-0.00324169784537098,0.000119293303130293,-5.54709004694425e-06,-7.53535658419545e-17,-2.51189116370664e-05,4.84202112135002e-17,-6.80488348287454e-10,-0.00013600848064768,5.44877661974889e-07,3.61866340350615e-05,-2.33230146153938e-16,-3.06260815314519e-16,3.63027860847856e-05,2.78394006842424e-06,2.1845824235912e-07,8.02908748506726e-06,1.07170979831313e-05,-0.00211565235569835,0.00194084164236748,-2.60964783488192e-16,-7.12116221897892e-07,-0.000382610876600954,-6.87863896406803e-06,0.000564171277701702,0.00058024829388682,5.65048116262059e-07,-0.011514261753095,-1.05833951296754e-16,-1.3886521575486e-08,-8.50626934059405e-09,-0.00186993074063934,2.0451571646398e-05,3.93231299275606e-08,-0.0514996054814767,8.27916927364326e-15,-4.64194495490502e-06,6.79745208241629e-05,0.382870880137478,-1.11399009345735e-06,-2.412359901039e-07,0.00143971874816434,0.000484941548493924,1.09675231778439e-16,-3.87545085210416e-16,8.29995112172063e-06,-1.91761417730118e-06,-9.46812776808944e-07,-8.34368580773578e-16,-1.25664760744592e-07,-3.12516046973636e-08,-1.10006299261959e-15,-2.36406420644931e-17,-6.81434150907298e-16,-4.57633689416214e-16,7.69987414040593e-06,6.76849158076234e-16,-8.52910096309792e-16,-1.63199088159848e-17,-1.20561424873675e-06,4.36103830981386e-16,-8.67527550872829e-17,-1.84378821102085e-15,2.59772385650964e-15,1.60493048784107e-08,-4.18986870109754e-15,-0.707106781186548,-2.3337068658265e-05,-4.01537565845518e-15,-3.29887019989474e-16,1.03395956314711e-16,-1.32589108543176e-15,6.47271244753559e-06,-5.75640038135324e-17,1.36680657726972e-16
"t110",-0.0978416337819111,-0.00762938573021002,0.0747904205640966,-0.28732778105634,-0.017921546553971,-0.0102460242589492,0.177114819432062,-0.0104268584117824,0.00219758453011059,-0.000707281541822546,0.000604177158303313,-0.00235665320555826,0.000247558935473247,-0.0114560818612484,0.0125363668306798,-0.00173617214087379,0.000826321975974077,0.000195972157815984,-0.00245209323643757,5.19246595141597e-05,-0.000866839542585889,0.000143395952815928,-0.000199453592209388,-1.22867333155075e-05,0.0362921291013752,-0.457802321127221,-0.00475949541270657,0.000713258386173411,-5.30174381823482e-05,0.00213201755461434,-0.000994755208740816,4.25677603237041e-05,0.00160303725436904,-0.0236724722962405,0.0171780964289851,-0.0149634915658112,0.00410738616107269,-0.00383110015074778,0.00365464360366567,5.47512895116245e-06,4.74916755125812e-05,0.000427866205579865,-0.00324169784537115,0.000119293303130195,-5.54709004683512e-06,3.1377468533962e-16,-2.51189116371293e-05,-4.34960054623888e-16,-6.80488512110403e-10,-0.000136008480647382,5.4487766184389e-07,3.61866340344262e-05,2.51884327895955e-16,-3.75383855293616e-17,3.63027860845314e-05,2.78394006843903e-06,2.18458242816819e-07,8.02908748522458e-06,1.07170979831546e-05,-0.00211565235569799,0.001940841642368,6.74235191695276e-16,-7.12116221564745e-07,-0.00038261087660132,-6.87863896403187e-06,0.000564171277701681,0.000580248293886317,5.65048116296073e-07,-0.011514261753094,1.91395070247384e-16,-1.38865209849223e-08,-8.5062689847293e-09,-0.00186993074063964,2.04515716466558e-05,3.93231299849073e-08,-0.0514996054814776,9.18427212698986e-15,-4.64194495506863e-06,6.7974520824132e-05,0.382870880137478,-1.1139900934968e-06,-2.41235989406407e-07,0.00143971874816363,0.000484941548493526,-3.21102199693841e-17,-4.85674847790104e-18,8.29995112242623e-06,-1.91761417769458e-06,-9.46812777592772e-07,-6.06594332999232e-16,-1.25664760089118e-07,-3.12516054534168e-08,1.20436736762331e-16,5.33942875150297e-19,4.09780011551909e-16,9.72108822544825e-17,7.69987414192982e-06,-6.50727438812037e-16,8.20469113459271e-16,9.94793271756174e-17,-1.20561424781989e-06,-5.74750548468754e-16,-3.91121828442482e-17,1.81791860547531e-15,-2.01525401227426e-15,1.60492931789196e-08,4.38339918048308e-15,0.707106781186547,-2.33370686468467e-05,4.50483725913448e-15,3.76549360079528e-16,-2.66513941018316e-16,1.32548990046178e-15,6.47271244964399e-06,-9.09425414570964e-17,-1.05262929283548e-16
"t69",-0.0976077047705147,-0.00757730995906702,0.0740559586421139,-0.283951200193551,-0.0176487320361329,-0.0100697856692629,0.173125995186607,-0.0101228693400248,0.00213239733457068,-0.000684545587055618,0.00058341513442766,-0.00226225531446125,0.000237529859278843,-0.0109875089561582,0.0119652693466134,-0.00165490874414643,0.000771818050026104,0.000181771788430282,-0.00227124357595695,4.74722605365974e-05,-0.000787992159550331,0.00012823577454302,-0.000178050447817747,-1.09579255418149e-05,0.0318855794646619,-0.401120199164716,-0.00412267248170608,0.000616751454518413,-4.46067626305772e-05,0.00178759819049664,-0.000830111199445633,3.5216787985519e-05,0.00132565576998607,-0.0195469272749502,0.0137767492816089,-0.0119001366745605,0.0032493704988598,-0.00301890140072694,0.00279482608075293,4.11470308774946e-06,3.5295691494202e-05,0.000316387273494446,-0.00235449522984928,8.42871926897606e-05,-3.86866630260047e-06,1.4050418756293e-16,-1.69442297325534e-05,3.84602836107855e-16,-4.38804631682204e-10,-8.68668105584846e-05,3.44225383037993e-07,2.20665594599413e-05,5.93270814780359e-17,1.61781588881357e-16,2.05197770914891e-05,1.56870043947814e-06,1.22861639906512e-07,4.50430647365706e-06,5.698604867153e-06,-0.00110580408018408,0.000926643380645065,-2.6594171612246e-16,-2.67574085526529e-07,-0.000121077474533935,-1.94812273879706e-06,0.000154174014205806,0.000142147607676293,1.12152653371191e-07,-0.00167636930574754,2.05929551616187e-16,-1.36204460548803e-09,-5.38644453956867e-10,3.60444847196696e-05,-1.03811727601168e-05,-2.2136358908197e-08,0.0397808528607582,-1.35796623792141e-14,7.38121556511893e-06,-0.000141522965720474,-0.837001291960533,3.44450688915772e-06,1.21455709309249e-06,-0.0073407613902641,-0.00937217805491454,4.83759516323623e-17,3.16351593206049e-16,0.00013208424748799,-2.15776137405549e-05,-7.277406489693e-06,1.42046525419288e-15,-6.80224148886744e-07,-1.62209863116893e-07,1.14092549208823e-15,2.12607523374683e-17,3.36149907829671e-16,8.31944995332105e-17,1.95906703371891e-05,-1.40096680700804e-16,-1.35618803634309e-16,-1.79077544677409e-16,-2.70152437001241e-06,1.26197706597597e-16,4.55043654215694e-18,6.44714276141679e-17,-7.91991987248247e-16,3.2666568859521e-08,-6.47446031315899e-17,4.92012786461596e-17,-4.59240631586037e-05,-6.25484079151083e-16,-6.29318931946957e-18,4.65329710561237e-17,2.22910277572514e-17,1.16908832357951e-05,6.57911825038923e-17,1.73255288342967e-17
"t72",-0.0981613962416334,-0.00770496209875438,0.0759013325031198,-0.292575313905398,-0.0183670825380791,-0.0105422529221499,0.184375246420564,-0.0110410039691317,0.00233037297469699,-0.000755526565922388,0.00064991025971671,-0.00258642183941626,0.000272172927586123,-0.0126142845219041,0.0140769630453194,-0.00196079772970651,0.00105949876053574,0.000269289379252952,-0.00342486769484183,9.01210593839063e-05,-0.00176355581457348,0.0014830206978989,-0.00639188274498122,0.00193518238359817,-0.0330673136246722,0.304017737498322,0.000623989895358041,-6.06251180597438e-05,-1.44710410955553e-05,0.000628660711066285,-0.000319246073036108,1.52929581304375e-05,0.0005784944498767,-0.00867592753755119,0.00756573831775564,-0.00678677360750154,0.00189174744005019,-0.00178261968074237,0.00179300964173566,2.73352044149498e-06,2.38990522361433e-05,0.000215941734352565,-0.00164853548649584,6.09880397959405e-05,-2.83739272304118e-06,3.43349411904783e-16,-1.28128149413688e-05,-8.95149441944696e-17,-3.43551635978521e-10,-6.84678633731386e-05,2.73334271711347e-07,1.79220858972132e-05,-1.13508306248599e-16,1.75246179791157e-16,1.74036587686135e-05,1.33270510586942e-06,1.04485429377963e-07,3.83572087215509e-06,4.98921647986968e-06,-0.000976511411295122,0.000854960407843379,4.27018728483305e-16,-2.75885308080919e-07,-0.000135254671548442,-2.29494407397929e-06,0.000184807190035574,0.000179884743773571,1.58308115201812e-07,-0.00281662084102266,-6.33143822795731e-16,-2.93153615483555e-09,-1.57814797437196e-09,-0.000225437540169704,-1.20321024600646e-05,-3.06597550884074e-08,0.185916603939063,-8.89456150099618e-15,-1.82062349844329e-06,6.47629347818419e-06,0.0196760675835306,2.29607361924371e-07,6.78115738985458e-08,-0.000393170067112953,0.852478757706263,5.52701199622465e-15,1.17814478882059e-14,9.71371798407837e-05,-1.49500300963418e-05,-4.78315677994594e-06,1.41509598915035e-15,-4.34479994426e-07,-1.0342013096806e-07,-1.14544223651427e-15,-2.24116291340707e-16,-2.23158366481834e-16,2.73318541987647e-16,1.28990304051427e-05,5.80689056299679e-16,1.72578141365201e-16,-3.25540093832904e-17,-1.81387146598623e-06,-1.43463856368923e-16,-5.86391912652385e-17,7.42674361924851e-16,-2.33570149358135e-16,2.23305152362052e-08,-4.45389203802047e-16,4.86001379351865e-16,-3.16134811349823e-05,-2.65897694465677e-16,-2.60292129977226e-16,7.77493279143179e-17,4.54373645527536e-17,8.20650419795056e-06,1.45684089967126e-17,1.02834628940472e-17
"t121",-0.0983997566036498,-0.00775858231618687,0.07666327477086,-0.296095955026325,-0.0186542538790532,-0.0107288240750321,0.18866763972235,-0.0113757216680191,0.00240228551045287,-0.000780848389016091,0.000673241863936717,-0.00269520701976718,0.000283755610851506,-0.013156457651993,0.0147536768851491,-0.00205775578102751,0.0011346303052395,0.000290393935797823,-0.00369839234852169,9.85831560155102e-05,-0.00194007741053838,0.00165798979432165,-0.00715848555671202,0.00216928341814918,-0.037616129302471,0.346763277931779,0.000719731189425362,-7.00455375318449e-05,-1.71694327808627e-05,0.000748384120919774,-0.000381786982464744,1.84416946923175e-05,0.000697884326430103,-0.0104816008256617,0.00939925976924527,-0.00849937408715361,0.00238100723896555,-0.00225205648001156,0.00233030265363905,3.61127711508788e-06,3.19042952150669e-05,0.000289636470320768,-0.00224834589387443,8.53282237792494e-05,-4.01758474787527e-06,-1.94802662488679e-16,-1.87034824635744e-05,1.17909382704835e-16,-5.22356185216066e-10,-0.000105001895502523,4.23301183945804e-07,2.86415824394481e-05,1.32981702043763e-16,6.09663407613801e-17,2.97225960340431e-05,2.28218312528858e-06,1.79222169195685e-07,6.59358258894036e-06,8.97945842074591e-06,-0.00178328334430375,0.00168384208034913,-2.49899224849487e-16,-6.57016832734826e-07,-0.000365767924375886,-6.70980776595943e-06,0.000553685346156152,0.000579528877057421,5.81243251978054e-07,-0.0122651122955934,7.88588773124662e-16,-1.52864814725145e-08,-9.60215019343188e-09,-0.0022506285669112,4.7465779631285e-05,1.05364493725137e-07,-0.433760723763452,2.91855958348072e-14,2.00619475807744e-06,-5.59393307407754e-06,-0.0162939603278462,-1.43391564241223e-07,-3.00136573811737e-08,0.000172617691096377,-0.202376174939156,-1.20158213109114e-15,-2.69696889598348e-15,-8.12104453601727e-06,7.38505693965183e-07,-2.02703170600464e-08,-5.95833697963988e-16,-3.22842364616614e-08,-8.72558071200791e-09,4.67422913643307e-16,-7.94356573396926e-17,4.16073583771814e-17,-7.6005100962003e-16,4.27439337990045e-06,1.80395634768434e-16,-3.75400226265834e-16,2.00760076750881e-16,-7.15807697950978e-07,-1.59156354969155e-16,2.37125866455241e-17,-1.68150878414822e-16,8.00967622097609e-16,9.99069111715027e-09,-1.80520179199e-16,-1.72559169794965e-15,-1.47630138934159e-05,1.90259160241839e-15,-1.28462349480734e-15,-8.59846777861809e-15,0.707106781186547,4.26214171631202e-06,1.8334927181665e-16,5.16492130428625e-17
"t122",-0.0983997566036498,-0.00775858231618706,0.07666327477086,-0.296095955026324,-0.0186542538790533,-0.010728824075032,0.18866763972235,-0.0113757216680189,0.00240228551045278,-0.000780848389016053,0.000673241863936549,-0.00269520701976709,0.000283755610851484,-0.0131564576519926,0.0147536768851484,-0.00205775578102767,0.00113463030523947,0.000290393935797949,-0.0036983923485215,9.85831560154212e-05,-0.00194007741053857,0.00165798979432159,-0.007158485556712,0.00216928341814927,-0.0376161293024719,0.346763277931779,0.000719731189425588,-7.004553753206e-05,-1.71694327808061e-05,0.000748384120919755,-0.000381786982464665,1.8441694691806e-05,0.000697884326429967,-0.010481600825662,0.00939925976924542,-0.00849937408715388,0.0023810072389656,-0.00225205648001205,0.00233030265363898,3.61127711506439e-06,3.19042952151292e-05,0.000289636470320803,-0.00224834589387407,8.53282237792147e-05,-4.01758474778073e-06,-2.98505865310151e-16,-1.87034824634365e-05,-2.37423340975749e-16,-5.22356085035786e-10,-0.000105001895502724,4.23301183928647e-07,2.86415824391692e-05,6.40849568309477e-17,-1.13803816501464e-15,2.97225960338154e-05,2.28218312555594e-06,1.79222169196197e-07,6.59358258893634e-06,8.97945842111226e-06,-0.00178328334430387,0.00168384208034943,-2.77403817996128e-16,-6.57016832760111e-07,-0.000365767924375811,-6.70980776608414e-06,0.000553685346156154,0.00057952887705786,5.81243251648953e-07,-0.0122651122955954,6.01925931817855e-16,-1.52864812496756e-08,-9.60215002940837e-09,-0.00225062856691108,4.74657796309248e-05,1.05364493851062e-07,-0.433760723763451,2.94804451735173e-14,2.00619475722843e-06,-5.5939330739022e-06,-0.0162939603278466,-1.43391564587253e-07,-3.00136576167175e-08,0.000172617691095718,-0.202376174939156,-1.25308711725866e-15,-2.54013964209363e-15,-8.12104453538865e-06,7.38505694281662e-07,-2.02703176729933e-08,-1.65427059801035e-16,-3.22842371430376e-08,-8.72558084498128e-09,1.52758607981686e-16,4.06609549511796e-16,2.68022768457291e-17,2.70503660351734e-16,4.27439337827633e-06,-5.38419130823997e-16,1.0171635636646e-17,-3.24031236427481e-16,-7.15807697684078e-07,9.85834200316618e-17,-1.3938284607229e-16,-3.54562660612794e-16,-5.90286761946717e-16,9.99069033521688e-09,7.41304945680436e-16,9.47962376007544e-16,-1.47630138947448e-05,-1.50594552532103e-15,1.35611529716552e-15,8.64075864048113e-15,-0.707106781186548,4.26214172087571e-06,-2.67382371513253e-16,-1.90300238362147e-16
"t64",-0.0980280207503971,-0.007674920965383,0.0754740861993509,-0.290600092996087,-0.018205809363268,-0.010437417288286,0.18195968208938,-0.0108522856928032,0.00228982188995255,-0.000741237682863723,0.000636736161947354,-0.00252489759248222,0.000265621410930553,-0.0123075811029382,0.01369364592047,-0.00190585744220717,0.00101669462816217,0.000257243475318717,-0.0032686901552741,8.52729157388241e-05,-0.00166227282993558,0.00138220785523266,-0.0059499867709383,0.00180020643122341,-0.030434722249406,0.279262308601535,0.000568385738578897,-5.51516427843256e-05,-1.28928197378901e-05,0.000558579845639381,-0.000282596212900639,1.34439999509394e-05,0.000508381079259483,-0.00761514795022156,0.00648133631728864,-0.00577195951303827,0.00160149004176693,-0.00150387739407553,0.00147186667918241,2.20691453274149e-06,1.908500271979e-05,0.000171577500646548,-0.00128610342585578,4.61980670293204e-05,-2.11840813028039e-06,-9.02499306681134e-18,-9.20084450548465e-06,3.59121117165261e-16,-2.32986669453789e-10,-4.58374893418899e-05,1.80257022973558e-07,1.12274931582581e-05,6.12306091508326e-17,1.49204496683306e-15,9.6123710885106e-06,7.31894812896973e-07,5.7179078458032e-08,2.08937285969433e-06,2.44143218827166e-06,-0.000460059955564113,0.000317500594880588,2.9940730391713e-16,-2.15096434502904e-08,2.1212176674161e-05,7.30255108499593e-07,-6.86760069199266e-05,-9.69637889831274e-05,-1.38586512083517e-07,0.00391704842670232,-1.11027077779171e-15,5.99393077703449e-09,4.27654084960018e-09,0.00128766952385731,-6.32525627934246e-05,-1.49681182848558e-07,0.762875306130152,-5.49719480973338e-14,-6.40584468886859e-06,2.34890435559472e-05,0.0722204433261341,9.94391046051329e-07,6.84343378315216e-07,-0.00417764153800754,-0.437351091214423,-2.84402467045109e-15,-6.07399512232177e-15,7.47047531195885e-05,-1.31739953503971e-05,-4.82308956035077e-06,-3.63835241762338e-16,-4.84645797676361e-07,-1.16545518152099e-07,3.84891775335077e-16,-1.86569444065025e-16,1.15033705983212e-16,-8.74990967083331e-17,1.59823175625029e-05,-1.95586005599787e-16,9.01598987241677e-17,1.284542458137e-16,-2.24358162169686e-06,1.10556082344052e-16,8.17763522318886e-17,-3.0678796955931e-16,1.12565694704719e-16,2.74594682956666e-08,7.4998570683908e-18,2.09953731201869e-16,-3.87563922579271e-05,1.08437431970745e-16,1.00467842546678e-16,-4.6635856600987e-16,2.40323964216196e-16,9.95872126623994e-06,2.7685259851167e-16,6.09145701917445e-17
"t26",-0.0908606206207708,-0.00582818946486172,0.0460602217209182,-0.142293205966987,-0.00347892863788213,0.000637825875703268,-0.319020361401949,-0.0739992365993605,0.0131782579187563,-0.00259511210707968,0.00173881459344302,-0.00474105523866597,0.000487700490887494,-0.0221797339191056,0.0202466405308304,-0.00268495025785541,0.000631902394218835,9.86044647103106e-05,-0.00109659016976622,-1.04941085600128e-05,0.000547995386511436,-0.00120053517167271,0.00541073139022331,-0.00167056322242569,0.0146461711748388,-0.00493724474100412,0.00661658630087798,-0.00114599015124706,0.000407814184991242,-0.0200579826069195,0.0127219677004584,-0.00116232840523581,-0.0459878076842654,0.825232415368969,0.302204305630822,-0.203075961282562,0.0494361405335428,-0.0427479090609975,0.0283142447409702,3.74891980145967e-05,0.00030578362086196,0.00268809399382604,-0.0189096440109032,0.00063860963392305,-2.8755082588957e-05,2.06408965865389e-16,-0.000121913676458497,2.1834803592065e-16,-3.09960182683349e-09,-0.000612832515844645,2.42714966945537e-06,0.000156178141386097,-4.16411092280642e-16,2.13680445617669e-16,0.000149424175715628,1.1441629251124e-05,8.97017408576884e-07,3.29298246683801e-05,4.30317360913267e-05,-0.00844891614935923,0.00759596130348983,1.07656776729154e-15,-2.76216843334638e-06,-0.00151153328513718,-2.77125989363883e-05,0.0022898622611516,0.00241654906463584,2.50111526213299e-06,-0.0569921928161918,-6.56776138358427e-16,-8.14056331793682e-08,-6.12275281596579e-08,-0.148314021684725,1.44064928906565e-05,2.75678488197972e-08,-0.00119482065087075,2.88257225252335e-16,-2.98150287806942e-06,8.45022698976928e-06,0.0013594923063637,1.51037546499882e-06,8.02698066415354e-06,-0.0707913301184961,-5.68128963201587e-05,-8.80864487081061e-17,-6.10168054893002e-18,8.51117905817621e-05,-1.54068885734968e-05,-5.95705670647687e-06,5.30577970475146e-17,-6.45889342721474e-07,-1.57013169534788e-07,-1.78735190808116e-16,3.17118093658016e-17,-2.73475820520827e-18,-9.53845412444884e-17,2.74655063737992e-05,3.86567149754964e-17,-7.89537279633559e-17,-3.53150477995007e-17,-4.07189434646498e-06,-1.21280775126572e-16,-1.85679935823956e-16,2.09778209715511e-17,-2.52782977804418e-16,5.20130611797649e-08,1.20995309425538e-16,1.14840240017659e-16,-7.45315613709575e-05,8.87966446232669e-17,2.28074436324755e-17,-1.55662970507141e-17,-1.5369660024417e-16,1.98992022474143e-05,1.00081295797729e-17,-6.78150671639637e-17
"t52",-0.0924871438265865,-0.00614366542662008,0.0497964368383661,-0.156486059399862,-0.00395182644206993,0.000738786444605177,-0.391054664226251,-0.0983421449900903,0.0176318307482621,-0.00359273618823853,0.00248656799604018,-0.00743850689925519,0.000771405445968284,-0.0353290711202285,0.0353094905286265,-0.004809595550852,0.00215442652078733,0.000527704686565256,-0.0066651148456249,0.000164129592760286,-0.00310045393368935,0.0021743035487905,-0.00904418638446347,0.0026805669454085,-0.0136745773202993,0.0042404849432431,-0.00412341888050211,0.000682499544126982,-0.000126245181048679,0.00573991911599725,-0.00326983649809191,0.000245477053375913,0.00961973195038036,-0.166775226519611,-0.0297403733625864,0.0156856256309123,-0.00323401015031757,0.00244583998417879,-0.000249431609354291,4.02282565105958e-07,6.35982707979695e-06,6.67388010362553e-05,-0.000696103251760713,3.15793619631735e-05,-1.53675686789088e-06,6.37129207456223e-16,-7.21105127622016e-06,2.67716883075012e-16,-1.8233940328764e-10,-3.54252145072544e-05,1.36626678605046e-07,7.66659408646072e-06,2.54847620329908e-16,-2.22116081023072e-16,3.58470495239252e-06,2.60004235975991e-07,1.96781564559087e-08,6.88258862334282e-07,-1.587425878238e-07,0.000105251444341786,-0.000492010061167239,7.7237117714368e-17,6.66430517382706e-07,0.00059275759953562,1.37788583552367e-05,-0.00121821427044074,-0.00154858303754151,-2.14275765749512e-06,0.0670447266042906,1.33897043200318e-15,1.26917860138519e-07,1.17636740272918e-07,0.483884127361512,0.000101679743020482,1.73729379818186e-07,-0.00594983774148084,-1.09268617092485e-15,-1.31679910413644e-05,4.01457836669439e-05,0.0065880180843578,8.96931379133208e-06,8.04082342748707e-05,-0.722622256320631,0.00086392359663336,-4.76292158626914e-16,-4.35781322443827e-16,-0.000247363031415456,3.46338881400272e-05,9.09398806913625e-06,1.88930597589685e-15,5.90553229046617e-07,1.32888894056792e-07,2.95005054435461e-16,-3.17409704186411e-16,6.46150940059352e-16,-4.110726820582e-17,1.91000152668165e-06,1.20031510801648e-16,-2.23882512140521e-17,-2.22655062935479e-16,-7.36117210671562e-07,-1.35728027405839e-16,5.939739525686e-17,-1.71995584796229e-16,3.26522623072846e-16,1.32469998624747e-08,-8.2559995452467e-17,-6.44807516059248e-16,-2.07664051762794e-05,-2.13634422757908e-16,1.93296479316614e-16,2.78253428165016e-16,1.5426498670386e-16,6.66852387269424e-06,1.45575510848517e-16,5.27231423484563e-17
