"accepted_species","trait_ARD"
"t2","0"
"t5","0"
"t20","1"
"t33","1"
"t34","1"
"t17","1"
"t18","1"
"t21","0"
"t30","0"
"t38","0"
"t41","0"
"t42","0"
"t129","1"
"t198",NA
"t199","1"
"t148",NA
"t118","1"
"t202","1"
"t203","1"
"t135","1"
"t163","0"
"t183","0"
"t224","0"
"t288","1"
"t325","1"
"t326","1"
"t358","1"
"t359","1"
"t284","1"
"t178","1"
"t179","0"
"t132","0"
"t133","0"
"t65","1"
"t51","1"
"t82","1"
"t83","1"
"t76","1"
"t53","1"
"t245","0"
"t246","0"
"t145","1"
"t146",NA
"t97","1"
"t92",NA
"t75","1"
"t52","0"
"t140",NA
"t185","1"
"t186","1"
"t141","1"
"t243","1"
"t301","1"
"t302","0"
"t403","1"
"t406","1"
"t407","1"
"t74","1"
"t64","0"
"t35","1"
"t26","1"
"t7","0"
"t6","0"
"t13","0"
"t14","0"
"t12","0"
"t15","1"
"t16","1"
"t11","0"
"t8","1"
"t25","1"
"t39","0"
"t48","0"
"t49","0"
"t27","0"
"t23","1"
"t10","0"
"t32","0"
"t36",NA
"t88","0"
"t194","0"
"t195","0"
"t190","1"
"t105","0"
"t72","0"
"t57","1"
"t58","1"
"t56","1"
"t63","1"
"t91","0"
"t128","1"
"t150","0"
"t151","1"
"t131","0"
"t112","1"
"t115","1"
"t168","1"
"t169","1"
"t95","1"
"t85","0"
"t86","0"
"t79",NA
"t217","1"
"t218","1"
"t164","1"
"t114","1"
"t94","1"
"t109","1"
"t110","1"
"t111","1"
"t106","1"
"t71","1"
"t47","1"
"t19","1"
"t44","0"
"t45","0"
"t43","0"
"t50","0"
"t60",NA
"t61","0"
"t80","0"
"t81","0"
"t187","1"
"t188","0"
"t268",NA
"t279",NA
"t280","1"
"t334","1"
"t335","1"
"t303","1"
"t244","1"
"t236","1"
"t252","1"
"t263","1"
"t264","1"
"t154","1"
"t156","1"
"t160","1"
"t175","1"
"t176","1"
"t336","0"
"t337","0"
"t147","1"
"t205","1"
"t222",NA
"t239",NA
"t240","1"
"t206","1"
"t219","1"
"t220","0"
"t312","1"
"t371",NA
"t372","0"
"t311",NA
"t258","1"
"t228","1"
"t123","1"
"t124",NA
"t272","0"
"t273","0"
"t344","1"
"t345","1"
"t354","1"
"t386","1"
"t387","1"
"t396","1"
"t397","1"
"t259","1"
"t255","1"
"t215","1"
"t149","0"
"t93","0"
"t367","1"
"t368","1"
"t207","1"
"t208",NA
"t182","1"
"t126",NA
"t127","1"
"t98","1"
"t99","0"
"t155",NA
"t237","1"
"t238","1"
"t256","1"
"t257","1"
"t277","1"
"t278","1"
"t313","1"
"t314","1"
"t355",NA
"t365","0"
"t366","1"
"t249","1"
"t242","1"
"t180","0"
"t125","1"
"t84",NA
"t69","0"
"t70","0"
"t9","0"
"t22","0"
"t89","0"
"t90","0"
"t153","0"
"t170","1"
"t229","1"
"t230","1"
"t196","0"
"t197","1"
"t181",NA
"t286","0"
"t287","0"
"t254","0"
"t271","0"
"t285","1"
"t323","1"
"t333","1"
"t377","1"
"t378","1"
"t152","0"
"t171","0"
"t172","0"
"t142","0"
"t116","1"
"t143",NA
"t191","1"
"t192","1"
"t281","0"
"t282","0"
"t283","0"
"t289","0"
"t292","0"
"t379","0"
"t380","1"
"t265",NA
"t209","0"
"t189","1"
"t177","1"
"t144","1"
"t96",NA
"t77","0"
"t62","1"
"t55",NA
"t46","1"
"t87","0"
"t233",NA
"t234","0"
"t331","0"
"t332","0"
"t102","1"
"t291",NA
"t306","1"
"t319","1"
"t320","1"
"t298","1"
"t369","1"
"t370","1"
"t390","1"
"t391","1"
"t321","1"
"t322","1"
"t253","1"
"t136","0"
"t117","0"
"t158","0"
"t159","0"
"t161","0"
"t162","0"
"t120","0"
"t78","1"
"t37","0"
"t67",NA
"t68","1"
"t40","0"
"t24",NA
"t28","1"
"t29",NA
"t31","1"
"t54","1"
"t59","1"
"t66","1"
"t113","1"
"t299","1"
"t317","1"
"t318","0"
"t232","1"
"t221","1"
"t213","0"
"t241","0"
"t260","0"
"t360","1"
"t398","1"
"t399","1"
"t375",NA
"t376","1"
"t327","1"
"t328",NA
"t352","1"
"t353","1"
"t401","0"
"t402",NA
"t363","0"
"t364","0"
"t343","0"
"t227","0"
"t223","0"
"t247","0"
"t248","1"
"t122",NA
"t201","0"
"t204","0"
"t350","1"
"t351","1"
"t294","0"
"t404","1"
"t405","1"
"t400","1"
"t385","1"
"t338","1"
"t339","1"
"t394","1"
"t395","1"
"t381","1"
"t382","1"
"t310","1"
"t388","1"
"t389","1"
"t295","1"
"t157","1"
"t210","1"
"t211","0"
"t200","1"
"t193","1"
"t262","1"
"t269","1"
"t270","1"
"t216","1"
"t329","0"
"t330","0"
"t231","1"
"t130","1"
