"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t7",-0.19647326099679,0.0802550044223206,-0.00186044567720336,0.00460640869823952,-0.0393320219687596,0.00016862283085357,-0.000951969001126459,0.000234555647349024,-0.0270809315488346,0.00270587979613338,-0.00118779282195884,0.0697698286710229,-5.10772215631542e-05,0.000300019217366466,3.6796524930267e-06,-1.78145203315857e-05,-5.37869179229184e-06,0.000206910349543821,-0.000523370156710811,0.00412047062675937,-6.83532102796715e-05,0.071680706020648,-0.000416827660268003,9.68388224080798e-05,-0.00118944042917255,0.00580417119635007,-0.000502840065610398,0.137037958674019,-0.00186183686608779,0.00294682750769161,-0.00699689943935538,0.0926640069077138,-7.49818149515998e-06,-8.7046258425878e-16,-0.00651070574743456,0.00368742874745252,-0.00313773095909523,-0.00010529934992971,-0.00135326724783849,0.00132033439078259,0.0562170993929159,-0.000356396004841358,-0.00117464340782827,0.000200521474165318,0.00069807849313236,-0.00155021872725927,-0.000360773753104592,0.843921180118178,0.000766545136679435,3.74741420023247e-15,0.295727413307809,4.52726217960587e-18,-0.00772586021151855,-1.04302969176321e-12,-0.0290389268904404,0.00369725387459168,0.000397146361482425,0.000805419166657561,2.94006817738251e-13,0.000743069152993414,-0.011048049328861,-0.000447090652510191,-2.86898571993811e-05,-0.000253343787236497,0.316826582903752,0.00034285030363599,6.00675490401411e-05,-0.0310050190587884,0.00479876809279596,6.40041159302579e-06,-1.89619327431942e-17,-1.03038856105547e-17,-0.00319468813624621,0.0179790052552042,2.30007309708402e-16,2.22248608742327e-05,3.51103672796257e-18,0.00128657152022302,-3.05453352260304e-16,-0.00110991827062045,5.09589392542958e-17,6.25638140879781e-05,-2.97450212406655e-16,-4.81871253300125e-06,5.81424630971085e-17,-4.98979298043183e-08,-3.91456357563723e-17,9.29720134100217e-08,4.0214531154449e-17,4.87863804952929e-17,7.93074904146477e-18,2.21996013350068e-17,-4.40318497756088e-17,1.43893701343874e-16,-4.47042348620608e-07,-5.51607506503159e-17,2.8109427538005e-17,2.66687173530234e-17,-1.95722656139166e-17,-1.32747597164204e-17,7.05071820209275e-18,3.7837013822614e-17,1.50599128924261e-16,1.3763783071169e-16
"t114",-0.237397939404753,0.116364422703979,-0.00307214816803809,0.00897900318145484,-0.0876249761051638,0.000478206020072729,-0.0027705945754035,0.005044626546362,0.161061578725176,-0.00950912066642507,0.00366487664067348,-0.180360194901592,9.70755656656237e-05,-0.000550914638580454,-6.09983520230152e-06,2.43550297020619e-05,6.51339912078902e-06,-0.000231069457720786,0.000694801746215103,-0.0060305387126381,0.000203604946573198,-0.264526591838886,-0.000157557389165357,9.31417933619578e-06,-5.60512188875579e-05,-0.000455730519053051,5.27165253477531e-05,-0.0156470619705114,0.000243701728215123,-0.000387676997436785,0.00093797562056193,-0.0124442908613689,1.00689057906424e-06,-2.50360004687815e-16,0.000870565936093175,-0.000492605456158449,0.000414393840867471,1.39004557541154e-05,0.000177878891066863,-0.000172952480523759,-0.00736098367469063,4.67032915631381e-05,0.00015466886992392,-2.99959986815576e-05,-0.000115393032774529,0.000268718675623358,8.10392233649092e-05,-0.207875482899795,-0.000280550540663752,6.16970597978338e-15,0.486723674626572,-3.26182458829074e-15,-0.0066377887595245,-3.71618886258413e-13,-0.00325773697726165,0.00032183546977248,2.19580862793051e-05,4.12112418326632e-05,1.40814164582123e-14,3.09929263257244e-05,-0.000340997321076888,-1.15435757796852e-05,1.09742537056077e-07,1.46555843225113e-05,0.0120596338838901,1.20023296953707e-05,1.11587928577393e-06,0.0579187124699755,-6.64253481224013e-06,4.34676557723371e-10,2.91523167599967e-16,-2.92890979156274e-16,-3.27957540453339e-07,3.2746981287338e-06,-1.57235739795373e-16,1.28791979633985e-08,-5.17624637722563e-17,1.90378099064616e-06,-3.79284995857322e-16,-0.00814992965111416,-2.16521345769586e-16,2.35815615707006e-07,8.31104383871459e-17,-2.25857518911636e-08,-4.81788164257665e-17,-3.81062889005409e-10,2.59096954094528e-17,9.79308782230616e-10,5.59615815776478e-17,2.20760287741877e-16,-7.82603698792366e-17,7.44982767098143e-17,-2.3417342059861e-16,1.3034117208455e-16,-7.07285345900102e-09,-3.73552333621607e-16,1.06418476096245e-17,2.94384641825152e-16,1.61595377355149e-16,7.45026979402643e-17,2.01271758447653e-16,1.42721002761536e-16,-0.707106781186548,5.82971668660191e-15
"t115",-0.237397939404753,0.116364422703979,-0.00307214816803813,0.00897900318145485,-0.0876249761051637,0.000478206020072706,-0.00277059457540356,0.00504462654636195,0.161061578725176,-0.00950912066642513,0.00366487664067355,-0.180360194901592,9.70755656658778e-05,-0.00055091463858063,-6.0998352022757e-06,2.43550297020496e-05,6.51339912064881e-06,-0.000231069457720751,0.000694801746214915,-0.00603053871263807,0.000203604946573225,-0.264526591838886,-0.000157557389165544,9.31417933609834e-06,-5.60512188875996e-05,-0.000455730519053038,5.27165253477556e-05,-0.0156470619705115,0.000243701728214931,-0.00038767699743667,0.000937975620561854,-0.0124442908613685,1.00689057849465e-06,2.66901530645864e-17,0.000870565936093362,-0.000492605456158413,0.000414393840867454,1.39004557540582e-05,0.000177878891067691,-0.00017295248052359,-0.00736098367469015,4.67032915629136e-05,0.000154668869923942,-2.99959986812449e-05,-0.000115393032775666,0.000268718675623457,8.10392233649958e-05,-0.207875482899794,-0.000280550540664073,6.37033317990811e-15,0.486723674626572,-3.27865240110166e-15,-0.00663778875952474,-3.71931781282692e-13,-0.00325773697726209,0.000321835469772842,2.1958086279512e-05,4.12112418326617e-05,1.41563633003784e-14,3.09929263255336e-05,-0.000340997321076774,-1.15435757797021e-05,1.09742537125435e-07,1.46555843224036e-05,0.0120596338838896,1.20023296953427e-05,1.11587928574847e-06,0.0579187124699759,-6.64253481229889e-06,4.34676764307931e-10,1.21607293340767e-16,-1.10334793775073e-16,-3.27957540235306e-07,3.27469812833828e-06,1.75695535592453e-16,1.28791979365831e-08,2.48399294829078e-16,1.90378099061808e-06,-3.30488891327851e-16,-0.00814992965111435,6.57397267723175e-17,2.35815615659741e-07,7.23956489802156e-17,-2.25857518956561e-08,1.51122956045675e-16,-3.81062388728951e-10,6.75272962721961e-17,9.79308960787827e-10,-1.04935800587008e-16,-1.94597972037513e-16,-2.59477836897482e-17,-7.04548496653622e-17,9.1200355474103e-17,-2.17031224079948e-17,-7.07285297448685e-09,3.25156800704799e-16,9.82968601106297e-17,-1.52221814529127e-16,-1.23381338963595e-16,-1.03592563255598e-16,-6.83387579600311e-17,-1.61473571637374e-16,0.707106781186548,-5.46534086517364e-15
"t72",-0.235617525005937,0.114771813699517,-0.0030182357379376,0.00878249061506914,-0.0854388716582477,0.00046403286621344,-0.00268724474607496,0.00481533571239776,0.151782516053649,-0.00889366032581272,0.00341843652027852,-0.167487556283835,8.91877539569561e-05,-0.000505379126601746,-5.56731495141968e-06,2.19465355216928e-05,5.7975339307726e-06,-0.000202606019191203,0.000586954338294049,-0.00506916355409914,0.000168504134071947,-0.218472877272751,-0.000125421502073632,7.26579629567897e-06,-4.34034067287245e-05,-0.0003379077616655,3.8061113165349e-05,-0.0111157585730649,0.000161527218243793,-0.000255118723633503,0.000583712234849531,-0.00752197545592668,6.01287901319226e-07,-1.66138052987237e-16,0.00048823359989502,-0.000273704102018107,0.000205009059795042,6.84012747311922e-06,8.23544905031954e-05,-7.34866381094435e-05,-0.0030623464369016,1.70715012579797e-05,5.00597092245196e-05,-1.39415136958358e-06,7.46813115587517e-06,-2.90382908486598e-05,-2.32362785446252e-05,0.0696099964286685,0.000136845875946087,-4.7563583788164e-15,-0.406629298150483,2.45383210170624e-15,0.00591141745117138,3.91133914017225e-13,0.00532461822694003,-0.000605505174294551,-5.55828139030795e-05,-0.00011041252167784,-3.96444644262905e-14,-9.73327318184394e-05,0.00138795229216447,5.5614824571625e-05,6.55808234570354e-06,0.000226407710412186,0.118323786046378,0.000114813660664058,7.50588139830607e-06,0.305681387402263,-2.90973011153352e-05,1.51171185814298e-09,-1.91422095329422e-15,2.81552958512021e-16,-7.9986644491365e-07,7.62602292263184e-06,-7.01339549252567e-16,2.49057348858883e-08,-1.27555324246477e-15,1.73713639713889e-06,3.63393535283793e-15,0.73317327020087,1.05756990247531e-15,8.4773943840959e-07,-4.56896034398501e-16,-6.71718482256447e-08,-7.81804619140879e-16,-8.9411662591631e-10,-2.1829340611587e-16,2.06415534510807e-09,2.83397251702235e-16,6.65171440176746e-17,-1.27738052385204e-16,-9.28974235106892e-17,8.05492126588624e-17,5.51544718446582e-16,-1.32837502257402e-08,-9.92886515544491e-16,-7.97755891392126e-17,-1.89989327858906e-16,-1.2102991186768e-16,4.65300660763825e-17,6.91470349792776e-17,1.28693219270615e-16,-8.18320485165411e-17,7.81635138362231e-17
"t66",-0.235777568177282,0.114913585115324,-0.00302300572015794,0.00879975831108347,-0.0856300346882263,0.000465263022528525,-0.00269447394795556,0.00483474001096329,0.152552544203099,-0.00894414964808389,0.00343857064260533,-0.16853220712588,8.98176179859019e-05,-0.000509006929204874,-5.60941817464123e-06,2.2133352899439e-05,5.85205352561016e-06,-0.000204726110623185,0.000594561603135294,-0.00513648840630202,0.000170907628758833,-0.22161703675532,-0.000127503111930197,7.39474185680074e-06,-4.41913912062031e-05,-0.000344818324003896,3.88898378395663e-05,-0.011366400081557,0.000165668001811262,-0.000261735046404746,0.000600141820658119,-0.00774178523042388,6.19119278700373e-07,6.23551656744013e-16,0.000503745545230926,-0.000282481262833475,0.000212273222264969,7.08346429847888e-06,8.54107452262947e-05,-7.63569474139169e-05,-0.00318331769209661,1.77878446678052e-05,5.22581436358685e-05,-1.47111291975543e-06,7.90913027170925e-06,-3.07939925369595e-05,-2.4765483268589e-05,0.0742833245831822,0.000146569763954725,-5.67761226934438e-15,-0.438594924243052,2.4608391520764e-15,0.00638234207030034,4.2354168995913e-13,0.00580943468090467,-0.000662394760763401,-6.1151642486225e-05,-0.000121606502717179,-4.39171498749288e-14,-0.00010752269174065,0.00154050122305736,6.19057733544086e-05,7.49998905212391e-06,0.000261442597169894,0.137892511528795,0.000133897216770356,8.87360283524209e-06,0.367211914930404,-3.56378140425626e-05,1.92847467041015e-09,2.00073514592966e-15,-1.42289610030347e-16,-1.18673291650941e-06,1.16966073037718e-05,3.81919163808261e-16,4.51944080981602e-08,1.48654233651934e-15,7.52508684563906e-06,-1.81638292943684e-15,-0.67919181907389,-8.68463308090885e-16,2.42170713804667e-07,-3.79590770386638e-17,-3.24293530406135e-08,9.13587019025183e-16,-6.36830810279362e-10,-3.41743299229223e-17,1.63650375737085e-09,-4.28627801056281e-17,-2.67749817910872e-17,1.57322346545204e-16,1.63297876257506e-16,-1.50889521995514e-18,7.81478702213889e-17,-1.14057473316193e-08,1.13503756834902e-15,1.27625826103055e-16,7.33531260560078e-17,9.36629048653549e-17,-1.2670865386903e-16,8.45724646729539e-17,4.85764495632351e-18,-2.54015985948459e-16,2.44116727318203e-16
"t48",-0.235087898750728,0.114301002015473,-0.00300236028382489,0.00872487904532182,-0.0847999747015509,0.000459910596699015,-0.00266301351354594,0.00474973113458147,0.149161341667675,-0.00872111216656139,0.00334953120536504,-0.163904217398856,8.70153302774453e-05,-0.000492856999133277,-5.42161263737074e-06,2.12958852260685e-05,5.60649721266266e-06,-0.000195122874928436,0.000559628997609272,-0.00482677814853156,0.000159789582405946,-0.207062266971715,-0.000117743299711402,6.78602246659808e-06,-4.0462363911282e-05,-0.000311648259165853,3.48782728103022e-05,-0.0101469777479814,0.000145093305892001,-0.000228789904706282,0.000516989588472084,-0.00662001998263018,5.27807453675977e-07,8.17564917331991e-16,0.000422909874137272,-0.000236624597536583,0.000173111114836176,5.76972548482482e-06,6.86408594576435e-05,-6.02453457365681e-05,-0.00250047819087591,1.36024226049847e-05,3.89801529129785e-05,-3.7739590632358e-07,8.5788171911598e-06,-2.87319031527745e-05,-1.89598642113248e-05,0.0553549663711857,0.000102128715066543,-3.7453160165407e-15,-0.273005882005874,1.96504656285662e-15,0.00391105920589791,2.47160619804327e-13,0.00295695646358915,-0.000319128479657286,-2.57542355712014e-05,-4.97556354911554e-05,-1.73018435855079e-14,-4.03334849493254e-05,0.000491268231497395,1.74954073355509e-05,-1.17856667600522e-06,-9.95865760621501e-05,-0.0891445375765565,-8.96949971177029e-05,-1.08830259847008e-05,-0.857918388120288,0.000206486437865828,2.01845888998427e-08,-6.70773429293302e-16,2.28348536668794e-16,-2.91631353435034e-06,2.66785860386504e-05,2.4208281358788e-16,8.28373684698571e-08,-5.70220971668381e-16,9.57697454525631e-06,-1.41509694708232e-15,-0.0315294946025604,-3.03402456938991e-18,8.83224173529693e-07,4.18242906757206e-16,-7.88479381332654e-08,-5.25003370730593e-17,-1.13022696220595e-09,1.53314254197006e-16,2.6041775859778e-09,-1.09197375152646e-16,6.64678529544152e-17,-9.85512431221412e-18,-1.18354055470205e-17,-1.43740719082007e-16,-3.87378826674026e-16,-1.6388679244873e-08,-2.09258630698594e-16,-2.45255613064352e-17,2.61708337869221e-17,-1.65484554884303e-16,1.45236997615216e-16,-6.6938524485185e-17,9.66730716811958e-17,-5.91442636196576e-18,2.56407301113271e-17
"t92",-0.228494968403999,0.10818849762747,-0.00279069666386467,0.00793321866415891,-0.075829576871222,0.000400069931630612,-0.00231013802840479,0.00368023522414236,0.102242090196935,-0.00545232618284351,0.00201716054748954,-0.092218459806848,3.97481525242436e-05,-0.000217056413868555,-2.07782743042407e-06,4.67889903641955e-06,1.6980782491904e-07,5.00645654072245e-05,-0.000786613995668233,0.0078979504727361,-0.00040944109160112,0.562234501884674,0.000987735437274727,-0.000148882814500141,0.00163872030069507,-0.00521674104641008,0.000382524630693876,-0.0959885955911762,0.00100687672352822,-0.00156092645317845,0.00323184460438617,-0.0403913528977336,3.19724846867727e-06,4.36243554675976e-16,0.00251640579592257,-0.00140726408160926,0.00105316461407976,3.51720071142031e-05,0.00042984503760731,-0.000395743666888326,-0.0166421642155916,9.897900995676e-05,0.000311726403346381,-4.39609541622217e-05,-0.00014680260451121,0.000322012594073941,7.27724361160782e-05,-0.169957347207403,-0.000157716545138317,-3.24652623962225e-17,-0.0115256206287751,-4.19306130302276e-16,0.000780001385825654,1.45884161005314e-13,0.00458851941098309,-0.000593997859586508,-6.60943777808763e-05,-0.000135053629310163,-4.9837038032391e-14,-0.000127504155610639,0.0019819562962366,8.29277088285033e-05,1.20639033809143e-05,0.000419469967570108,0.210477690378717,0.000203029816768503,1.02307045580386e-05,-0.0321959636382234,0.00021898129912953,1.00251472496611e-07,-2.82043894639857e-16,-4.92429950038802e-16,7.52029787610443e-06,-5.70123267616737e-05,-3.76492900703293e-18,-1.04762525160084e-07,-4.33975141692455e-17,-6.07768273335721e-06,-4.3390962823255e-16,0.000158381486847436,-8.39319944020795e-17,-6.05515090653681e-08,-1.65380787684395e-15,-3.87844639824867e-09,1.81711362829406e-16,-3.41416095767758e-10,2.37474589916022e-18,1.19433256302473e-09,-7.11772659260843e-17,1.28952993542646e-15,2.00659929366649e-15,7.39828184777706e-15,-8.64016380100444e-14,-0.707106781186549,-1.05412474409327e-08,-3.68300100177315e-16,-5.37612497186226e-16,-6.71326073581094e-16,6.64106163737137e-16,3.94172168732789e-16,9.66942239920742e-17,-2.20201543645243e-16,-7.70358239789287e-17,-5.57383986152701e-17
"t93",-0.228494968403999,0.10818849762747,-0.00279069666386467,0.00793321866415925,-0.075829576871222,0.000400069931630574,-0.00231013802840492,0.0036802352241423,0.102242090196935,-0.0054523261828435,0.00201716054748951,-0.0922184598068481,3.97481525243103e-05,-0.00021705641386853,-2.07782743011499e-06,4.67889903656965e-06,1.69807825123639e-07,5.00645654071667e-05,-0.000786613995668138,0.00789795047273609,-0.000409441091601202,0.562234501884676,0.000987735437274972,-0.000148882814500651,0.00163872030069509,-0.00521674104640991,0.000382524630693939,-0.0959885955911762,0.00100687672352833,-0.00156092645317853,0.00323184460438629,-0.0403913528977347,3.19724846877503e-06,1.97856831086919e-16,0.00251640579592263,-0.00140726408160955,0.00105316461408009,3.51720071142202e-05,0.000429845037607343,-0.000395743666888439,-0.0166421642155918,9.89790099566482e-05,0.000311726403346519,-4.39609541619549e-05,-0.000146802604511072,0.000322012594073919,7.27724361162639e-05,-0.169957347207404,-0.000157716545138256,-4.99916417734595e-17,-0.0115256206287749,-4.63177096185416e-17,0.000780001385825758,1.4580878298845e-13,0.00458851941098332,-0.000593997859586399,-6.60943777815932e-05,-0.000135053629309578,-4.95915284759703e-14,-0.000127504155610655,0.00198195629623635,8.29277088281057e-05,1.20639033815994e-05,0.000419469967569657,0.210477690378719,0.000203029816768445,1.02307045588004e-05,-0.0321959636382242,0.000218981299129104,1.00251472917182e-07,6.17682555323131e-18,3.2881131061612e-16,7.52029787629482e-06,-5.70123267613978e-05,-1.18484104718678e-16,-1.04762524832313e-07,-1.24055058269748e-16,-6.07768273304409e-06,-2.88130613373099e-17,0.00015838148684687,9.43087723648136e-18,-6.05515097325523e-08,1.0135232473062e-15,-3.87844596120677e-09,-1.53053423924563e-16,-3.41415369850477e-10,-5.55197918402311e-17,1.19433273231719e-09,1.88693461466206e-16,-1.16358480983809e-15,-2.02692552626112e-15,-7.41595032191377e-15,8.62845256027187e-14,0.707106781186547,-1.05412555151318e-08,2.07496225206077e-16,6.57746445114761e-16,6.88480378927617e-16,-6.09317949736455e-16,-5.83160339473182e-16,-1.13216670445588e-17,2.37313196614665e-16,-5.06708208603811e-17,3.24333067133225e-16
"t27",-0.222290900622653,0.102851520804532,-0.00261466815951122,0.00731107721977575,-0.0690654676414733,0.000357815995322332,-0.00206256006479162,0.00309077401334904,0.081661451646813,-0.00422544166964899,0.00154640766990717,-0.0694412681639333,2.86474535936628e-05,-0.000155452813358324,-1.45694951992654e-06,3.10770134045668e-06,1.0690719818039e-07,2.94653134870399e-05,-0.000387406471708315,0.00379274493901405,-0.000181250803770322,0.246148259950422,0.00034967228084553,-4.62375230920864e-05,0.000483731235782013,-0.00109051105289888,6.10955352153592e-05,-0.0125667783538527,1.70223378592365e-05,-9.24136849234786e-06,-0.000242432659246665,0.00461076661875712,-4.1522011843294e-07,-1.03346004482624e-16,-0.000519306603901728,0.00030543946651999,-0.00035545704259532,-1.20482044080545e-05,-0.000170683880676285,0.000184358109954813,0.0080125843662246,-5.61735947651839e-05,-0.000198098400659425,4.48307361645454e-05,0.00016848961984941,-0.000384567350351881,-9.96168510707978e-05,0.239926381988917,0.000242469893881031,2.85981738917828e-16,0.0204619368751179,3.87105128823253e-16,-0.00141029534657017,-2.75963186589648e-13,-0.00989156351655785,0.00133201452873231,0.000160368841482267,0.000332391366230599,1.23456710863827e-13,0.000326038788396616,-0.00536408581534158,-0.000231963607232973,-4.36767961464929e-05,-0.00163746300952102,-0.877034610981016,-0.000850107866283159,-4.67395599029436e-05,0.161070691678671,-0.00120653874062427,-6.53022221028111e-07,4.25421321971799e-16,1.27281222325391e-16,-7.23865830762711e-05,0.000581688193017304,1.27470214219769e-16,1.32790893050301e-06,2.14866497755744e-16,0.000115599587861271,1.61984493397271e-15,-0.00521446054186003,2.50530542668277e-17,8.04652993016537e-06,8.87754906398197e-16,-6.65458183648119e-07,1.28484484848426e-16,-8.03307030306794e-09,7.01932137428718e-17,1.64749956583998e-08,-1.24166226567058e-16,-1.25070343477657e-16,-4.60156353769415e-19,7.00681561038369e-17,1.08899786979243e-16,9.32229523440483e-16,-8.90328600361923e-08,-1.33359151086986e-16,-2.59889343851755e-17,1.48496798024021e-17,-7.02746895923609e-19,8.29327492958805e-17,9.31085315134367e-17,5.6753390710427e-17,-5.20279739480315e-16,1.48598075190554e-16
"t23",-0.20420266629423,0.0854163378791072,-0.001994783821416,0.00491759916486809,-0.0412842058762291,0.000164979434614035,-0.000920892523768257,-0.000986332300470572,-0.133526186200595,0.0131312180677223,-0.005980876591363,0.385828342610712,-0.000422080922468673,0.00269767829414979,4.77830283656581e-05,0.00104230312321684,4.66227323389089e-05,-0.000849163518606915,0.000847674070071134,-0.00603413879961921,6.24219790219828e-05,-0.0552780647585781,0.000402221432814759,-7.55204787061376e-05,0.000868194974378632,-0.00306162023575489,0.000228617645526644,-0.0589852142159038,0.000117486408101356,-0.00022342728619344,0.000253484651468006,0.000554461813016466,-1.87756318249228e-07,6.69183162596809e-16,-0.000898622425631013,0.000580155794064253,-0.00163409383961479,-5.76414902421352e-05,-0.00136884481356763,0.00616498576225071,0.864526718511385,0.000547066545896913,0.00103293034893236,-5.65756022718684e-05,-0.000159264982944859,0.000329497832801334,5.9873203502888e-05,-0.13216388975671,-0.000101222356337813,-3.06717179272894e-16,-0.0348217505248349,8.54864671373818e-17,0.000819234553571318,9.51907971622784e-14,0.00186709693708758,-0.000211122205964203,-1.73060285171458e-05,-3.32074797621694e-05,-1.13120934670696e-14,-2.60515965052767e-05,0.000289062448828582,9.43413241422596e-06,-7.70198122082116e-07,-3.04721800255316e-05,-0.010773139962949,-9.78739094869034e-06,5.15316914275642e-07,0.000720425435493839,0.00015547304530766,2.93462321883935e-07,-2.3000553036606e-16,-1.01396504168529e-17,-0.000216356030435111,0.00126322066180056,1.24215728667088e-16,1.7445161105058e-06,-2.64179744214871e-16,0.000115580852168883,-1.98921673095392e-17,-2.78363046113052e-05,6.21811680932395e-17,6.8479062123601e-06,6.145913659564e-17,-5.5582049933586e-07,5.48395422574591e-17,-6.57468412371314e-09,-1.32509878146076e-17,1.3526312062858e-08,8.94338175565327e-19,6.11701494076787e-17,2.2615727927876e-17,7.50065048058431e-17,-1.00679363794224e-16,-3.30595425308982e-16,-7.47057946204768e-08,-1.91339207479458e-16,3.9742276486574e-17,1.07987129871551e-16,-4.18706792319197e-17,1.21445899774839e-17,6.25132901555837e-17,3.73771007700578e-17,-4.07188930270055e-16,1.4497552804319e-16
