"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"Xantonneopsis_robinsonii",-0.0397435900150682,0.0135697777843366,0.0293391496995409,-0.0975273701224911,-0.0330886360591843,0.151305996282268,-0.00120719059600164,0.207161021376197,-0.396458062833516,-0.0185114292525616,0.0273392433729725,0.00212374422470926,0.0870346421900002,-0.495544585710166,0.70488334824438,0.0120826611181429,0.0342623894262369,-0.0106925161034404,0.00293257216397857,-0.00353820488778256,4.4801674769785e-16,0.000114610512025744,0.0167285664617666,-1.3976658475397e-16,-0.0268882318623072,-2.99571532508706e-16,8.72891215824944e-16,-3.07791269070107e-20,-9.19323406601631e-19,4.01188274570904e-17,3.05288281661345e-18,2.79104264966658e-17,-7.42837960052186e-17,1.21721924773474e-15,0.00837597862584677,-0.0117692692780402,-5.11859884060162e-05,1.59112374042069e-06,-4.03018352286279e-16,0.000184982817364501,-0.000974655797931076,0.000427511829889775,-0.00132318570365823,3.42787744342814e-05,-0.00378809013791809,-0.000344473598369289,-1.55017376338647e-05,-5.3484663293966e-06,-1.59950334409249e-05,1.91982509870042e-05,-1.33788641567212e-16,0.000246454409123539,-0.000169752195771806,-3.01840728822987e-05,-0.00032231881459528,-3.41150759089083e-16,-6.29163298574726e-05,3.1059191075746e-05,-1.68372231641239e-05,-9.57593666849086e-17,-2.32733849326157e-17,-1.57383665438795e-16,1.96416828927436e-16,2.46597507716143e-16,-0.000228418675093889,7.47704311932892e-06,8.52225515547357e-17,-2.11681851846044e-16,2.07476922964536e-16,0,0,5.72203059028777e-17,2.06517656539127e-16,-7.46098631286251e-18,0.00044251545885311,-2.76983170627074e-05,8.67166860723006e-05,-9.87531182970519e-17,3.25148001420487e-16,-1.72663587940647e-16,2.29621772407121e-16,-5.70619216258821e-16,7.19684493301506e-05,3.11567837641447e-17,0.000315383980345785,4.93743326731853e-05,-4.43875069888004e-16,2.5699068936346e-05,-6.74130006001088e-17,-1.11681133575147e-15,-5.21702604241406e-16,-1.09712270554131e-15,-8.39252124136274e-16,5.87818991370668e-16,2.95958783295994e-16,4.03259397171799e-06,-1.25848689098802e-16,8.69113268872123e-16,1.34643049222464e-15
"Malanea_ciliolata",-0.0397435900150674,0.0135697777843367,0.0293391496995416,-0.0975273701224932,-0.0330886360591848,0.151305996282271,-0.00120719059600174,0.207161021376203,-0.396458062833533,-0.0185114292525603,0.0273392433729749,0.00212374422472595,-0.59124254947798,0.614653055055003,0.150445570218342,0.0120826611181362,0.0342623894262096,-0.0106925161034379,0.00293257216397857,-0.00353820488778683,-3.97779491227522e-16,0.000114610512026407,0.0167285664617683,3.03413501048607e-16,-0.0268882318623086,-4.72394130808534e-16,-2.64003874317316e-15,-6.01130047670503e-16,2.64368088985581e-16,2.46265021774955e-16,-4.14762784702327e-16,-4.59837376356306e-16,3.25233881726591e-16,-1.29840134365202e-15,0.00837597862584888,-0.0117692692780426,-5.11859884057043e-05,1.59112373909918e-06,9.56564584967369e-16,0.000184982817366144,-0.000974655797930926,0.000427511829887978,-0.00132318570365959,3.42787744339547e-05,-0.00378809013791831,-0.000344473598371185,-1.55017376317746e-05,-5.34846633248714e-06,-1.59950334406164e-05,1.91982509852551e-05,-3.21852564694762e-17,0.000246454409123054,-0.000169752195770873,-3.01840728815818e-05,-0.000322318814594621,7.95416754232018e-17,-6.29163298581638e-05,3.10591910764364e-05,-1.6837223165025e-05,2.67657614450501e-16,-3.85953878965906e-16,4.16385181294631e-16,-8.28599280102347e-16,-8.0347214481182e-17,-0.000228418675094427,7.47704312016737e-06,6.13680826914649e-17,-3.01411508887971e-16,-8.02852853048678e-16,-5.34147999368157e-16,-5.26197950911864e-16,-7.51845489502958e-16,3.68252400412801e-17,6.36601551233796e-16,0.00044251545885352,-2.7698317063697e-05,8.67166860727129e-05,-1.34770521673515e-16,1.23974255147287e-15,-1.0474336473961e-16,-5.36208434960181e-16,1.92804358708623e-15,7.19684493318814e-05,3.35315193422606e-16,0.000315383980345601,4.93743326723996e-05,5.25564335606386e-16,2.56990689365914e-05,-1.01488583256317e-16,-8.94596945532844e-16,-5.19623933031127e-16,-8.51768389978787e-16,-8.08078149050147e-16,3.49943156195186e-16,-2.18277434694899e-17,4.03259397228495e-06,-1.921763369168e-16,6.57670758180086e-16,1.2941303806132e-15
"Mastixiodendron_flavidum",-0.0397435900150681,0.0135697777843366,0.029339149699541,-0.0975273701224924,-0.0330886360591853,0.151305996282271,-0.00120719059600266,0.207161021376199,-0.396458062833525,-0.0185114292525648,0.0273392433729738,0.00212374422472258,-0.255707237577592,-0.489405238946033,-0.66715539474894,0.0120826611181411,0.0342623894262353,-0.0106925161034272,0.00293257216397024,-0.00353820488778143,-6.98814981185647e-16,0.000114610512030337,0.0167285664617582,1.02701256681159e-15,-0.0268882318623097,3.09310154426427e-16,-4.87029422865933e-16,-9.40976363848536e-17,-1.29085456989575e-15,-1.11799165046755e-17,-1.25920747373833e-16,-1.14046339253881e-17,-6.51636483481981e-18,-1.71741647406119e-15,0.00837597862584715,-0.0117692692780387,-5.11859884050551e-05,1.59112373858388e-06,5.97378833452164e-16,0.000184982817364274,-0.000974655797930409,0.000427511829888177,-0.00132318570365751,3.427877443398e-05,-0.00378809013791767,-0.000344473598370402,-1.55017376302794e-05,-5.34846633127653e-06,-1.59950334410898e-05,1.91982509869598e-05,2.45257848572566e-16,0.000246454409123247,-0.000169752195772218,-3.01840728824175e-05,-0.000322318814595186,5.84116131081072e-16,-6.29163298570676e-05,3.10591910756897e-05,-1.68372231656357e-05,1.93767391210535e-16,-2.5169729350069e-16,1.39271659070085e-16,2.6347511651211e-16,6.45515246859216e-16,-0.000228418675094831,7.47704311921056e-06,-1.83530081283078e-16,-1.47454886491908e-15,1.98864864823456e-16,1.60369780194901e-16,2.520794034436e-16,4.58702492850262e-16,-2.85830528945145e-16,-1.31283082005741e-15,0.000442515458852397,-2.76983170633165e-05,8.67166860726661e-05,-2.73759531679521e-16,-8.01912024748238e-16,-2.25766168554795e-16,-3.4772622206651e-16,-5.29871816711045e-16,7.19684493298852e-05,4.86929504844475e-16,0.000315383980346164,4.93743326732048e-05,-3.07442123763865e-16,2.56990689363972e-05,-2.26955153425845e-16,-6.46313417462264e-16,-4.71329811247601e-16,-9.34717580283187e-16,-5.89130896052926e-16,2.64547157287394e-17,-2.01060356199652e-18,4.03259397169701e-06,4.98612730430782e-16,7.21233320116011e-16,1.48942402798197e-15
"Rogiera_cordata",-0.0397435900150683,0.0135697777843361,0.0293391496995406,-0.0975273701224923,-0.033088636059185,0.15130599628227,-0.00120719059600164,0.207161021376201,-0.396458062833528,-0.0185114292525657,0.02733924337297,0.00212374422470862,0.759915144865579,0.370296769601177,-0.188173523713771,0.0120826611181124,0.0342623894262257,-0.0106925161034445,0.00293257216397627,-0.00353820488778326,-1.56327527239507e-16,0.000114610512027282,0.0167285664617607,-7.16491010108679e-17,-0.0268882318623078,4.60078069864778e-16,8.30946989535886e-16,-1.15798709718993e-17,6.23337067762699e-17,-8.75404444888054e-16,-2.63432011831032e-16,4.01275456421557e-16,1.16108088421726e-16,1.32517878896665e-15,0.00837597862584963,-0.0117692692780401,-5.11859884061501e-05,1.59112373872458e-06,2.55959703109448e-17,0.000184982817364593,-0.000974655797932088,0.000427511829889579,-0.00132318570366039,3.42787744338432e-05,-0.00378809013791986,-0.000344473598369602,-1.55017376336102e-05,-5.34846633057563e-06,-1.59950334406027e-05,1.91982509865884e-05,-2.39497748414935e-16,0.000246454409124322,-0.000169752195771617,-3.01840728820652e-05,-0.000322318814595177,-2.54501843101039e-16,-6.29163298581867e-05,3.10591910760441e-05,-1.68372231632432e-05,-1.99788028510013e-16,1.18912717593002e-15,-7.70335265363975e-17,9.91606759201433e-17,8.95498576561682e-17,-0.000228418675093754,7.47704311990104e-06,-2.3021839731741e-16,-4.15804261759634e-16,8.60073228325576e-16,-3.80852068997082e-16,8.16370334612711e-17,6.4030681547399e-16,4.74755825095971e-16,-2.59980702015482e-16,0.000442515458852834,-2.76983170644845e-05,8.67166860724674e-05,5.96020222663428e-17,-3.34832105064005e-16,1.94235165618751e-16,1.0789791776113e-15,-3.74155412955402e-15,7.19684493298882e-05,-5.32243024093784e-16,0.00031538398034598,4.93743326726835e-05,-3.91546161224707e-16,2.56990689364748e-05,-3.32385198912274e-17,-9.72580778502155e-16,-5.99366951949174e-16,-7.27939844992187e-16,-7.96184129692309e-16,9.5461442739622e-16,8.64794906719293e-16,4.03259397192492e-06,-6.77054521941929e-16,1.38910729389396e-15,1.48351924345852e-15
"Galium_brevifolium",-0.0929548384770402,-0.112399016911448,-0.0166882669278143,-0.0178530271885412,-0.253278065320059,-0.0854580773418625,0.000585703128517166,-0.111799417457581,-0.0219878687690919,-0.193383706794081,0.00265253138602818,2.4732520358175e-06,2.74780198594726e-15,-7.21644966006352e-16,-1.22232952926016e-15,1.21638075279761e-05,5.1471875858793e-05,-0.0323036106984127,1.88456146804353e-05,-3.37277700294261e-05,3.68352233766738e-16,5.75578362167495e-06,0.116632788904731,5.96055465117752e-16,0.017344473185689,-3.19365573596342e-17,-3.00952414842327e-16,1.94574809376762e-16,-7.91660458841097e-16,-2.28077243924639e-16,-1.84022293649184e-16,-1.02531446475274e-17,7.52103419698613e-16,-2.8494966511983e-16,-0.00117464188823216,4.41485752537731e-05,1.47833576160181e-07,2.04389679177081e-09,6.15843490758952e-17,8.64423051630165e-07,-0.00463159924736919,1.20632878612808e-05,-0.0312257963699601,-2.9296473265155e-07,-4.71178944333658e-06,-0.0409508181960729,-0.0020891508445374,1.11262018199166e-08,-1.23969120006688e-08,5.73727397475322e-08,1.0928443764803e-15,1.03009246017232e-06,-7.8927662747706e-07,-1.42924616015719e-07,-0.000229971822142594,-7.1061606318904e-17,-5.06063687597367e-07,2.79504849263094e-07,-1.71825103639074e-05,8.23477072672735e-16,2.32009729603617e-15,9.47269208869961e-16,-1.44592038535684e-15,8.44629640791318e-16,-0.169297715949013,-5.4495896541324e-06,2.09366428776742e-15,4.46834864732652e-15,2.46859052246406e-15,-1.00720765332961e-14,7.26208959190497e-16,5.54583310151968e-15,-1.93304584553744e-16,-1.62725308665998e-14,8.79776539386147e-07,-4.46156181152747e-05,7.52764301414439e-07,1.72749338578826e-14,0.255411088658192,0.0267995136411041,0.136470923914073,0.845826606808438,7.19632005421198e-07,-7.80219933768335e-15,3.75546735048121e-06,6.20542069477997e-07,6.67916860296921e-15,3.59747519295164e-07,2.46299479588975e-15,-7.45743160136279e-15,3.13262194605103e-15,8.71206856830764e-18,-4.89144186366854e-16,1.55399988325566e-15,3.12642435553807e-15,6.85505951778159e-08,2.3130724118568e-16,1.12143348396173e-15,3.04720038351254e-16
"Galium_volhynicum",-0.0929548384770402,-0.112399016911448,-0.0166882669278135,-0.0178530271885408,-0.25327806532006,-0.0854580773418629,0.000585703128517571,-0.111799417457581,-0.0219878687690912,-0.193383706794081,0.00265253138602784,2.47325203508355e-06,-1.38777878078145e-17,-6.93889390390723e-17,-1.83880688453542e-16,1.21638075270426e-05,5.14718758598224e-05,-0.0323036106984129,1.8845614680514e-05,-3.37277700298656e-05,4.80555521705911e-16,5.7557836234026e-06,0.116632788904733,5.62286843087495e-16,0.0173444731856896,1.48725683471567e-16,1.59337276004007e-15,-3.80286352633548e-16,-8.46946049942439e-16,-1.0102676872789e-16,4.47562021240718e-16,2.68998068366608e-16,-5.78490485926114e-16,4.94286799285757e-16,-0.00117464188823259,4.41485752559178e-05,1.47833574397275e-07,2.04389778869329e-09,-3.48011849199735e-16,8.64423049595622e-07,-0.00463159924737019,1.20632878619659e-05,-0.0312257963699622,-2.9296473169872e-07,-4.71178944477866e-06,-0.0409508181960721,-0.00208915084454202,1.11262014800939e-08,-1.23969130891503e-08,5.73727354359662e-08,-5.95290934619948e-16,1.03009246079408e-06,-7.89276628087051e-07,-1.42924619209116e-07,-0.00022997182214457,-2.26994733395551e-15,-5.06063685501028e-07,2.79504847996063e-07,-1.71825103621982e-05,-4.57299808990443e-16,-3.93916360076797e-15,4.77345259099437e-16,2.57654946295354e-15,5.63657097201611e-15,-0.169297715949009,-5.44958966726501e-06,1.70956770919125e-15,2.03335903137198e-14,-5.24088123846183e-15,1.08544716968768e-14,-9.34436640151501e-15,8.77321315833349e-16,-2.69357565121172e-16,7.71821861050095e-15,8.79776547667229e-07,-4.461561814522e-05,7.52764309464844e-07,-9.46592973838704e-15,0.139853271031505,-0.237500026131968,-0.840023990378049,-0.135626309241395,7.19631977134362e-07,8.3582256540272e-15,3.75546730126497e-06,6.20542031420197e-07,-4.4912249491599e-15,3.59747518242315e-07,-4.49714976956994e-15,1.21718963912519e-14,-1.10126556929303e-15,6.4647149539125e-15,2.97785080951259e-15,-3.92289354652875e-15,3.45921481004348e-16,6.85505886406428e-08,-9.36531952891558e-16,-6.25194546242297e-16,4.2038173682838e-17
"Galium_plumosum",-0.0929548384770402,-0.112399016911448,-0.0166882669278137,-0.0178530271885398,-0.25327806532006,-0.0854580773418623,0.000585703128517469,-0.11179941745758,-0.021987868769091,-0.193383706794081,0.0026525313860277,2.47325203573869e-06,-2.51881848711832e-15,-3.81639164714898e-16,-4.18610458796653e-16,1.21638075280842e-05,5.14718758603456e-05,-0.0323036106984111,1.88456146808114e-05,-3.37277700301601e-05,7.14272390549384e-16,5.75578362131694e-06,0.116632788904733,4.01625912083866e-16,0.0173444731856886,8.75818567718283e-16,-3.60796536059892e-16,6.27315516344035e-16,2.95044199082362e-18,-8.71927318037334e-17,-5.37339798923944e-16,3.96209876173202e-16,-1.32574810869098e-16,-2.7782716472977e-16,-0.00117464188823525,4.41485752539271e-05,1.47833574047197e-07,2.04389916440299e-09,1.03501112894658e-17,8.64423050636123e-07,-0.0046315992473692,1.20632878619648e-05,-0.0312257963699617,-2.92964731689767e-07,-4.71178944553398e-06,-0.0409508181960742,-0.00208915084453733,1.11262014812923e-08,-1.23969124512157e-08,5.73727333000452e-08,1.11071253057546e-15,1.03009246224514e-06,-7.89276632032536e-07,-1.42924620579851e-07,-0.000229971822141758,8.2088581703992e-16,-5.06063687372909e-07,2.79504851663278e-07,-1.71825103665952e-05,2.5084329589982e-16,1.57356223567271e-15,1.66736044856073e-15,-5.40867768054534e-15,1.07396622166661e-16,-0.169297715949006,-5.44958965916185e-06,1.56602811332695e-15,3.07891909056658e-15,-3.14503606156323e-15,1.03707553975458e-14,6.31806604500915e-15,-5.42007303607201e-15,3.23901835225002e-15,3.03317520544784e-15,8.79776519276673e-07,-4.46156181679843e-05,7.52764276590178e-07,8.17185715194369e-14,0.608218106234325,-0.0561182884057406,0.434065749970288,-0.48837321554102,7.19632063568144e-07,-3.86402556576425e-14,3.75546733858659e-06,6.20542052206903e-07,3.60846366204788e-15,3.59747515219053e-07,-1.29864563449473e-15,5.13546344590442e-16,1.54390912741324e-15,-5.69573015452822e-15,-6.69669512644014e-15,4.53475984321947e-15,1.32466238349785e-15,6.85505890921385e-08,-3.62112191204147e-16,2.40553006993471e-15,2.32887755304982e-15
"Galium_collomiae",-0.0929548384770402,-0.112399016911448,-0.0166882669278137,-0.0178530271885409,-0.25327806532006,-0.0854580773418623,0.000585703128517313,-0.111799417457581,-0.0219878687690917,-0.193383706794081,0.00265253138602791,2.47325203564152e-06,-1.5334955527635e-15,3.81639164714898e-16,6.36101414597245e-16,1.21638075282207e-05,5.14718758598065e-05,-0.0323036106984118,1.88456146810097e-05,-3.37277700300825e-05,6.65291850975568e-16,5.75578362234282e-06,0.116632788904733,7.77232017987808e-16,0.0173444731856898,-1.50071077016059e-16,-7.6992614590023e-16,-6.85431636843367e-17,5.84287888728243e-16,4.75411038910571e-16,-4.67115748112636e-16,1.62984535735519e-16,3.24163524854972e-16,-6.67113705961407e-16,-0.00117464188823287,4.41485752558787e-05,1.47833575047014e-07,2.04390003867743e-09,2.75602559038286e-16,8.64423050362607e-07,-0.004631599247369,1.20632878617077e-05,-0.0312257963699621,-2.92964730975678e-07,-4.71178944420865e-06,-0.0409508181960736,-0.00208915084453519,1.11262016344696e-08,-1.23969128154437e-08,5.73727359768032e-08,-1.25522944903053e-15,1.0300924599435e-06,-7.89276630491394e-07,-1.42924621788286e-07,-0.000229971822144326,4.40214406897666e-16,-5.060636896949e-07,2.79504854681367e-07,-1.71825103655687e-05,-2.31650789154995e-16,-1.26111466043938e-15,-3.26985033840545e-16,-1.52581595401628e-17,-2.21480451327883e-16,-0.169297715949018,-5.44958966409248e-06,1.67470855992995e-15,1.81361333581978e-14,-9.90458793462775e-16,-4.94737205161753e-15,-2.51401585552878e-15,8.97555345401569e-16,-9.74616978406784e-15,1.50446895371392e-15,8.79776546217017e-07,-4.46156181529294e-05,7.52764387989394e-07,-9.13456330167731e-14,-0.646289570746442,-0.53894843772508,0.294447447091419,-0.0717291650545092,7.19631988402688e-07,2.9159569674937e-14,3.75546733626675e-06,6.20542064035617e-07,-5.95823310765445e-16,3.59747517484854e-07,1.07487727527845e-15,-4.09087010801869e-15,-2.3481929581476e-15,-1.54378891578378e-15,2.19974181305874e-16,2.51597632286423e-15,-1.6113220010436e-15,6.85505873132134e-08,1.73905384451547e-15,-4.42114195283199e-16,1.93710741910336e-15
"Galium_diploprion",-0.0929548384770403,-0.112399016911448,-0.0166882669278137,-0.0178530271885409,-0.25327806532006,-0.0854580773418625,0.000585703128517344,-0.111799417457581,-0.021987868769091,-0.193383706794081,0.00265253138602809,2.47325203569973e-06,-1.63757896132211e-15,8.32667268468867e-17,3.58003557354714e-16,1.21638075284172e-05,5.14718758601109e-05,-0.0323036106984119,1.88456146804281e-05,-3.37277700297183e-05,-7.83873240757079e-17,5.75578362236073e-06,0.116632788904732,7.55581457643086e-16,0.0173444731856894,2.22178309023975e-16,-2.96403012327899e-16,3.65822338435987e-16,9.16387542560359e-17,1.02471078045921e-16,-5.26464502949246e-16,1.774333357858e-16,2.82829479054731e-16,-5.6223446047261e-16,-0.00117464188823302,4.41485752553551e-05,1.47833574698823e-07,2.04389945186259e-09,-1.08589866006017e-16,8.64423051170648e-07,-0.00463159924736949,1.20632878618446e-05,-0.0312257963699623,-2.92964731326441e-07,-4.71178944529266e-06,-0.0409508181960723,-0.00208915084453672,1.11262022636257e-08,-1.23969120623612e-08,5.73727372318522e-08,-7.39792438282801e-18,1.0300924598733e-06,-7.89276630445008e-07,-1.42924621174991e-07,-0.000229971822142201,7.55150122086139e-16,-5.06063687611561e-07,2.79504849762178e-07,-1.71825103631771e-05,-1.38434804696553e-15,-1.7639746308782e-15,-7.94400642788125e-18,1.20981670642464e-15,1.58123562935794e-15,-0.169297715949011,-5.44958966452816e-06,2.78399351397906e-15,-1.28720888876893e-15,-2.76928785404308e-15,-4.56611935908649e-15,-5.43324242146316e-15,-2.29334220410324e-15,-6.94296513270182e-15,-5.98274173503726e-15,8.79776542397161e-07,-4.46156181585306e-05,7.52764346426638e-07,2.4398069135907e-15,-0.357192895177571,0.805767238621688,-0.0249601305977306,-0.150097916971518,7.19631999039733e-07,9.80242768370495e-15,3.75546734363954e-06,6.20542069666359e-07,-5.18509831023212e-15,3.59747525395399e-07,4.2037639443197e-15,-3.13666234059657e-15,-1.98248645297124e-15,-3.02473149944945e-15,2.1858133660887e-17,3.52975662465004e-16,-1.76775448966733e-15,6.8550590872057e-08,-1.15576270094121e-15,1.63084334790587e-15,2.70889828787302e-15
"Rubia_hispidicaulis",-0.0925200428157135,-0.111388800982938,-0.0163496111719438,-0.0170769935639684,-0.240733629121078,-0.080375911856413,0.000548707586667574,-0.103049608040924,-0.0196412512397123,-0.168850154462341,0.00230930452924586,2.09093275187063e-06,-1.28369537222284e-15,-3.08780778723872e-16,-5.56412554919561e-16,9.99940364312864e-06,4.22073789502933e-05,-0.0256312158604498,1.47936826762755e-05,-2.64176514295913e-05,7.68356888888239e-17,4.41014965222332e-06,0.0874756105273208,9.31689864651989e-16,0.0124008230502799,2.66377875683928e-16,3.42609060436021e-16,-4.84717354022704e-16,-3.90104304811259e-16,7.36734707693005e-16,-1.49272335212237e-16,-4.05958214192676e-16,6.99692885740431e-16,-7.63204583562606e-16,-0.000739730669809029,2.70776254531337e-05,8.81692453369028e-08,1.14980495892184e-09,-2.9422051899668e-16,4.74545563615367e-07,-0.00246783304330349,6.28315620734352e-06,-0.0160167231513623,-1.40095983469916e-07,-2.03464535591026e-06,-0.0166337207439602,-0.000848587166691321,3.61884970307320e-09,-3.04745109203215e-09,8.22931000203153e-09,-3.72752177168511e-16,7.24853626960012e-08,-2.99388943279874e-08,-4.55099358673504e-09,1.14114065341903e-05,-8.10360128833132e-16,1.45624256604e-07,-1.13502533660219e-07,7.60198892467167e-06,6.21707067527077e-16,5.02615009963417e-15,-3.18069962392403e-15,3.21449969564168e-15,-7.73078208008599e-15,0.92495203833849,3.03493186278725e-05,-1.08518740645032e-14,-5.13159982325162e-14,1.2505060223957e-14,-2.27435921558476e-15,1.10830441736728e-14,1.60356536352398e-15,1.54988527414896e-14,1.12373097260641e-14,3.35191803494151e-05,-0.000302947675514744,4.26441882260611e-06,-9.21984933510262e-16,-6.28620595538608e-15,-3.47572663870043e-15,2.01245207578106e-15,3.64712756862872e-15,3.27753704451219e-06,-9.323080768397e-16,1.30924018569954e-05,1.99755076781424e-06,-1.48623987420328e-15,9.95052644821364e-07,-2.12850180169175e-15,-2.68339788986384e-15,-2.11277045004377e-15,-1.92943237853167e-15,-5.20774511963036e-16,-2.15885303460259e-15,7.19564846305014e-16,1.49381571531828e-07,-1.91474727302067e-16,9.83057031394903e-16,8.90210670420552e-16
