"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108"
"t1",0.0210399736696288,-0.0734737337350389,0.132821973871268,-0.0189837997374818,0.0132508940346696,0.00069324703668115,-0.000519912195125825,0.0412732366495478,-0.00412254078728806,0.127476910939804,-0.114928663813767,0.0261668142345098,-4.17487910051563e-06,-0.00156420291268607,0.000911582358015258,-0.00586658440824029,0.0168452554668774,-0.0030783120106443,-0.0202974954335263,0.00896870193837722,-0.278216274583622,-0.00569027494173273,-0.0103618991991001,0.00777125747740336,0.00379509508072313,-0.0250529027957524,0.00142664776736143,-0.00153816135536175,0.00653009003393111,-0.0315874944177381,0.313824701999996,-0.000675205294947533,3.7863555441292e-15,5.20417042793042e-18,8.04071436169562e-16,0.00648743178082492,-0.0766443235138198,0.859821953873393,-0.000121114348019257,0.0071909147148488,-0.0097444322565735,0.0056690422913293,-0.00360669078155455,0.00197472055883744,-0.00796186860871726,0.00374601476596223,0.00340878681852147,-0.00302870666841805,-0.0009649380714518,0.0982082378804904,-0.00552845351425302,0.00168936533721193,0.00125685715768814,0.0023755663571721,0.00304550595592828,5.81516987794541e-05,0.00021636153415155,0.000389195586624127,-0.000562036851234016,-0.00142624969280606,-0.00184904705521773,-2.77276165463031e-05,0.0132685770528755,-0.0150879380337732,-0.0002655901410358,-0.00106768477101414,-0.000121945250592504,0.00029672339922056,3.40092618746961e-05,0.000227822012785578,9.28818967975636e-05,-0.0270196666842629,-5.41736478013037e-05,1.89272556259243e-05,0.000179634312716832,-1.98056323267259e-05,-1.47509108650311e-15,-1.64115682849131e-15,1.89735380184963e-16,1.15792792021452e-16,1.25984292442816e-16,9.62771529167128e-17,-1.45283091113058e-16,-1.57859836313889e-16,1.795438797636e-16,-4.86806775445991e-17,6.35342473076506e-17,-4.98732999343332e-18,1.4413790256837e-16,-3.92752236982874e-17,2.7565840235444e-17,-4.31512464649231e-17,-1.44849410244063e-16,1.12906103737209e-16,1.48318857196017e-16,-2.52348055646001e-17,1.3834419720915e-16,9.19403442267708e-17,-1.02673945734377e-16,-1.14925430283463e-16,6.89552581700781e-17,-3.14418630020796e-17,-6.33174068731535e-17,1.05574186545776e-16,-2.63989466235572e-15,3.92481186439753e-17,1.30619256730191e-16,1.42030484595601e-17
"t74",0.0235469044836892,-0.0974431629423545,0.192444661625373,-0.0311808755403546,0.0299914380624218,0.00770466391331741,-0.0104090336398445,0.0290213475647236,-0.00403433616053108,0.243685583347779,-0.262028782194454,0.0748539776969359,-1.6542197538659e-05,-0.0137712370922173,0.0160912369294296,0.0235217651354192,-0.0290044443940575,0.00384230369569502,0.0197146507041214,-0.0075708275467113,0.196304619493854,0.00330242457677875,0.0053546730133742,-0.00346034051620774,-0.0012301782213209,0.00777330045155222,-0.00043221383732744,0.000429639508081204,-0.00194214152791233,0.00952432558365314,-0.121446446062631,0.000626527079794874,-0.179838946319215,0.0545479042828348,-0.463338407133648,0.000643703210522436,-0.000607607160850426,-0.0193620599864704,2.81123715736488e-06,-0.000152710629085572,1.37692760825716e-05,-1.52771499228313e-06,-7.83425760707019e-06,1.58316434388987e-05,-8.26237046690249e-05,8.44603294839577e-05,8.4428860827934e-05,-7.987932555444e-05,-3.56000936975381e-05,0.0303427393533108,0.000200692751972703,2.70890181200319e-06,7.2325825844365e-06,2.9619857283369e-05,4.24198229774651e-05,8.26476146423859e-07,3.22804554419347e-06,5.93274819249323e-06,-9.58298070094532e-06,-2.74368891219517e-05,-3.82829489728915e-05,-5.83658083133217e-07,0.000452396570340844,-0.000523944201238299,-9.63399484680215e-06,-3.9448202399515e-05,-4.74192120285952e-06,1.35803420632027e-05,1.62778639818859e-06,1.10599296001419e-05,4.81678258912855e-06,-0.0101991026144522,-7.07528530853799e-07,5.76805792037171e-07,5.48610422053979e-06,-6.66380156737556e-07,-0.286058112338173,0.46711776504229,0.159722488728105,-0.0194707588775318,0.00285469976190722,-0.0429184078973662,0.0294428269366917,0.0878895959382919,0.00169564412653398,0.0575874755483461,-0.00252398010597273,-0.0428627167023692,-0.0541058244383458,6.38063467459702e-05,0.0137001916344237,-0.0704000517293223,0.0385571862589931,-0.0829091063446919,0.081977361119461,0.0328437285437277,0.00113322354045717,-0.00280057061914571,-0.00237476660883704,0.091005903217954,-0.11995140110166,-0.00631145014277014,0.0357507807106321,-0.0520507140236296,-0.320467584427251,0.0581772153512835,-0.0371745518218642,-0.00822744947456856
"t75",0.0235469044836899,-0.0974431629423541,0.192444661625374,-0.0311808755403545,0.0299914380624219,0.00770466391331742,-0.0104090336398445,0.0290213475647235,-0.00403433616053105,0.243685583347779,-0.262028782194454,0.0748539776969358,-1.65421975384722e-05,-0.0137712370922173,0.0160912369294299,0.0235217651354192,-0.0290044443940574,0.00384230369569502,0.0197146507041211,-0.0075708275467115,0.196304619493854,0.00330242457677909,0.00535467301337394,-0.00346034051620643,-0.00123017822132053,0.00777330045155245,-0.000432213837327523,0.000429639508080255,-0.00194214152791266,0.00952432558365321,-0.12144644606263,0.000626527079794944,-0.179838946319216,0.0545479042828349,-0.46333840713365,0.000643703210522815,-0.000607607160851044,-0.0193620599864687,2.81123715711853e-06,-0.000152710629084171,1.37692760839806e-05,-1.52771499302559e-06,-7.83425760603022e-06,1.58316434393232e-05,-8.26237046683306e-05,8.44603294839269e-05,8.44288608287539e-05,-7.98793255529868e-05,-3.56000936987084e-05,0.0303427393533113,0.000200692751971141,2.70890181466074e-06,7.23258258391002e-06,2.96198572832875e-05,4.24198229744175e-05,8.26476147703248e-07,3.22804554348462e-06,5.93274819110783e-06,-9.5829807002505e-06,-2.74368891210333e-05,-3.82829489737045e-05,-5.83658081157379e-07,0.000452396570337901,-0.00052394420123505,-9.63399484487291e-06,-3.94482023998178e-05,-4.74192119812383e-06,1.35803420671763e-05,1.62778639845973e-06,1.10599295968469e-05,4.81678258801937e-06,-0.0101991026144443,-7.07528529959597e-07,5.76805787264714e-07,5.4861042200221e-06,-6.66380154286288e-07,0.286058112338173,-0.46711776504229,-0.159722488728105,0.0194707588775315,-0.00285469976190711,0.042918407897366,-0.0294428269366919,-0.087889595938292,-0.00169564412653387,-0.0575874755483462,0.00252398010597251,0.0428627167023688,0.0541058244383457,-6.38063467458941e-05,-0.0137001916344238,0.0704000517293226,-0.038557186258993,0.082909106344692,-0.0819773611194602,-0.0328437285437276,-0.00113322354045691,0.00280057061914571,0.00237476660883743,-0.0910059032179536,0.11995140110166,0.00631145014277037,-0.0357507807106323,0.0520507140236298,0.320467584427248,-0.0581772153512823,0.0371745518218639,0.00822744947456879
"t9",0.0235469044836896,-0.0974431629423543,0.192444661625374,-0.0311808755403544,0.0299914380624219,0.0077046639133175,-0.0104090336398443,0.0290213475647235,-0.00403433616053094,0.24368558334778,-0.262028782194455,0.0748539776969362,-1.65421975383055e-05,-0.0137712370922172,0.0160912369294298,0.023521765135419,-0.0290044443940579,0.00384230369569514,0.019714650704121,-0.00757082754671125,0.196304619493856,0.00330242457677912,0.00535467301337374,-0.00346034051620601,-0.0012301782213223,0.00777330045155261,-0.000432213837326658,0.000429639508081241,-0.00194214152790722,0.0095243255836541,-0.121446446062636,0.000626527079785618,0.179838946319212,-0.0545479042828339,0.463338407133644,0.000643703210523925,-0.000607607160848275,-0.0193620599864697,2.81123715766557e-06,-0.000152710629089224,1.37692760821977e-05,-1.52771499318822e-06,-7.83425760645393e-06,1.58316434386849e-05,-8.26237046687192e-05,8.44603294834236e-05,8.44288608274862e-05,-7.98793255526275e-05,-3.56000936983558e-05,0.0303427393533206,0.00020069275197313,2.70890181318888e-06,7.23258258448779e-06,2.96198572832451e-05,4.2419822975102e-05,8.26476147216699e-07,3.228045545051e-06,5.93274819304815e-06,-9.58298070045382e-06,-2.74368891207562e-05,-3.82829489736308e-05,-5.8365808130294e-07,0.000452396570339306,-0.00052394420123576,-9.63399484629797e-06,-3.94482023987441e-05,-4.74192119984821e-06,1.35803420629924e-05,1.62778639857651e-06,1.10599295999271e-05,4.8167825878718e-06,-0.0101991026144559,-7.0752852817024e-07,5.76805792143853e-07,5.4861042201466e-06,-6.66380154722977e-07,-0.368951381351759,0.11333876103694,0.0493601484342446,0.0476215905309287,0.0574652827508873,-0.00463799774648685,0.0185371239222269,0.0261418331981042,0.0151827767734564,0.00790309703631046,0.0121525338929175,0.0156715627544506,-0.0284442783251894,0.0125641300592127,0.0233893142645248,0.00885567627945364,-0.0136284168895557,-0.0208566026672774,-0.00508505311273556,0.00195900401818033,-0.0343090063586399,-0.00545935069426792,-0.0568866244205154,-0.00163251548925629,-0.107322507499675,-0.0252736378926239,-0.0346207052118242,0.0109309729783079,0.547182935729142,-0.120029106750424,0.00185141654778651,-0.0854685285849121
"t10",0.0235469044836897,-0.0974431629423543,0.192444661625374,-0.0311808755403545,0.0299914380624219,0.00770466391331735,-0.0104090336398443,0.0290213475647234,-0.00403433616053088,0.24368558334778,-0.262028782194456,0.0748539776969365,-1.65421975381178e-05,-0.0137712370922174,0.0160912369294299,0.023521765135419,-0.0290044443940582,0.00384230369569505,0.019714650704121,-0.00757082754671166,0.196304619493856,0.00330242457677909,0.00535467301337382,-0.00346034051620579,-0.00123017822132195,0.00777330045155248,-0.000432213837326641,0.000429639508081268,-0.00194214152790736,0.00952432558365426,-0.121446446062637,0.000626527079785183,0.179838946319213,-0.0545479042828344,0.463338407133648,0.000643703210523987,-0.000607607160847894,-0.0193620599864692,2.81123715782641e-06,-0.000152710629088474,1.37692760824142e-05,-1.52771499264178e-06,-7.83425760587843e-06,1.58316434389044e-05,-8.26237046693394e-05,8.44603294841801e-05,8.44288608276957e-05,-7.98793255528869e-05,-3.56000936987844e-05,0.0303427393533034,0.000200692751972529,2.70890181292612e-06,7.23258258464516e-06,2.96198572832195e-05,4.24198229765195e-05,8.26476146001e-07,3.22804554443227e-06,5.9327481932387e-06,-9.5829807012072e-06,-2.74368891203102e-05,-3.82829489732814e-05,-5.83658082938123e-07,0.000452396570339777,-0.000523944201236822,-9.6339948464883e-06,-3.94482024007304e-05,-4.74192120055475e-06,1.35803420644988e-05,1.62778639919923e-06,1.10599295984428e-05,4.81678258905533e-06,-0.0101991026144467,-7.07528531990335e-07,5.76805788729693e-07,5.48610421984321e-06,-6.6638015644699e-07,0.368951381351759,-0.113338761036941,-0.0493601484342444,-0.0476215905309286,-0.0574652827508873,0.00463799774648758,-0.018537123922227,-0.0261418331981045,-0.0151827767734559,-0.00790309703631014,-0.0121525338929175,-0.0156715627544501,0.0284442783251896,-0.0125641300592128,-0.0233893142645248,-0.0088556762794537,0.0136284168895551,0.0208566026672773,0.00508505311273512,-0.00195900401818035,0.0343090063586398,0.00545935069426796,0.0568866244205149,0.0016325154892556,0.107322507499675,0.0252736378926239,0.0346207052118244,-0.0109309729783081,-0.547182935729139,0.120029106750423,-0.00185141654778601,0.0854685285849117
"t12",0.0237976166585794,-0.101152623820797,0.2032614676599,-0.0338185755577122,0.0348134724590458,0.0106685926846866,-0.0147196743233029,-0.00784962835563061,-3.7789975815064e-05,0.0499186473907017,-0.0566785621432733,0.0166396645971064,-3.68134768756356e-06,-0.00293849686651194,0.00332943281028592,0.00357866644415862,-0.00193452920635329,-1.42940827926787e-06,-0.00151482206582955,0.00100297122266133,-0.0434843523827608,-0.00115347577944686,-0.00238785753758384,0.00208346160165677,0.00144643296191853,-0.0102182361520166,0.00060748302445203,-0.000846510923485123,0.00581972536753328,-0.0292694076014579,0.47842122485986,-0.00322282064726519,4.04503552758007e-15,-6.64422003744573e-16,3.52359093288027e-15,-0.00721040266201141,0.0377643833663545,-0.16231201132491,8.77792892179745e-06,-0.000355596604894821,-1.11660767327429e-05,1.47217145594425e-06,1.01792032670225e-05,-3.45295943377224e-05,0.000213074011542861,-0.000433356962235803,-0.000479918564867182,0.000486954324672549,0.0003152177001243,-0.684685782805712,-0.00951179518545521,0.0014056062747545,0.000933886456281105,0.00144186917337642,0.00176315992917242,3.33538014050409e-05,0.000121222604598212,0.000215708771897415,-0.000292914213351383,-0.00068811380773147,-0.00084552976056106,-1.25171161688406e-05,0.00304062054342968,-0.00326019274012715,-4.82449584913951e-05,-0.000176718260235038,-1.39836392290135e-05,-3.56379346346176e-05,-6.97997352968312e-06,-5.33022169693179e-05,-3.51469152000999e-05,0.448784333810248,-9.26670716292353e-05,1.72439591539625e-05,0.000163175395080829,-1.55853944831723e-05,-8.15876580840677e-15,9.58414171100857e-16,1.40468820676387e-15,1.04552845410262e-15,1.11936292693371e-15,-4.44079409222007e-16,2.79135037141427e-16,4.21076333190549e-16,-3.05058266549138e-16,2.03737144645275e-16,7.02680825795575e-16,7.94216968585839e-17,-1.00210661072913e-16,8.17985178733833e-17,3.4122613712038e-16,-2.15602390036791e-16,-5.59750233153479e-16,-7.6317233463566e-16,1.11670340373998e-16,3.9814430655802e-16,2.94413810390142e-17,-3.78375733901047e-16,-1.12632765184568e-15,4.98299340631001e-16,-3.78265128883522e-15,-4.95323893431703e-16,-4.85154684607793e-16,8.78208670336235e-17,6.47399433343964e-15,-2.12820868210828e-15,1.12701460965657e-16,-1.59824881427086e-15
"t39",0.0247935111205003,-0.11145585971031,0.229838498261773,-0.0395092086866964,0.0433426432503757,0.0148066493412869,-0.0206342104633698,-0.0341310023640566,0.00239558180849722,-0.0277812494365972,0.0176766249198087,-0.00210958244531425,-7.61592399109181e-08,-0.00049798570848418,0.000720288097452882,0.00138902775704804,-0.000958324458965439,-7.80016573522641e-07,-0.000890807689724063,0.000614874531397941,-0.0281191127703293,-0.000791418776423377,-0.00169910903563926,0.00155722129965181,0.00122720303839582,-0.00887309349946686,0.000535032846237557,-0.000802178895630699,0.00603854308098705,-0.0305308495138252,0.524662944818615,-0.00371086283948443,2.94459176694966e-15,-2.32493982072414e-16,2.10938312104327e-16,-0.009224739027288,0.0528303893703797,-0.276218571884577,2.0489722521558e-05,-0.000974037883655774,5.59711655708948e-05,-6.1291901223017e-06,-3.06264845160108e-05,5.87070628258789e-05,-0.000300781132205777,0.000283030098955569,0.000278779068991113,-0.000260907089593041,-0.000107816610399895,0.0486690350283649,-0.000290580351298682,0.000200714648937161,0.000162270741839534,0.000355800319240605,0.000472833760496974,9.09352104892124e-06,3.44557561253762e-05,6.25086281042947e-05,-9.48335272256164e-05,-0.000256750179726744,-0.000348911497920413,-5.29304576152878e-06,0.00479545199622256,-0.00569576932849365,-0.000112121651501671,-0.000474112894399324,-6.29304507239454e-05,0.000260032792745532,3.43993489153299e-05,0.000240875242802175,0.000119710588687889,-0.748253544243309,0.000115440032493171,-1.58552225253252e-05,-0.000149702732828113,1.2655743237144e-05,5.73030433903397e-15,-2.19653657175602e-15,-2.10358342688238e-15,-5.63830825440836e-16,-4.2831363647288e-16,3.67435886382922e-16,-9.59385248205671e-16,-7.31097659932044e-16,3.86430470094871e-16,-6.34832122512771e-16,6.35934337044381e-17,9.54852576971824e-17,3.40340813514939e-16,-3.21115590797904e-16,-4.28942721211158e-17,7.90253822051058e-16,-9.62914584533376e-17,1.31810263403241e-15,-3.88997699108699e-17,-3.05848702479654e-16,-2.4684789135539e-16,2.83155294345568e-16,1.24635913762237e-15,-5.95910937776412e-16,2.49680755324045e-15,2.30604749175365e-16,5.45925247785224e-16,4.36566297925903e-16,-1.76392591914281e-15,1.62906568285174e-15,-2.45540145611804e-16,1.05989439912392e-15
"t47",0.0256321440390476,-0.120239126199693,0.252608211656057,-0.0444128542379752,0.0507647281036181,0.0184558084242879,-0.0258554305042681,-0.0584262335616178,0.00467400999024149,-0.103197830077556,0.0905038944429403,-0.0206663257841258,3.53640485497306e-06,0.00199496950123624,-0.00196730541935742,-0.000979889037895,0.000163187571795731,-5.598349232111e-10,-0.000104299061612752,0.000108089789645436,-0.00687928121145143,-0.000247512398547794,-0.00059531517084572,0.000617227855811571,0.000605392080256,-0.00451032719255297,0.000276678672779169,-0.000448514063496005,0.00365047379240047,-0.0185320015642268,0.330272533614656,-0.00241240059932908,3.4238027547829e-15,-6.95680253363276e-16,1.9086337947181e-15,-0.00637389079147347,0.0381629142323128,-0.216254639730853,1.76498591021974e-05,-0.000870541746146323,6.81572965161859e-05,-7.62280151230758e-06,-3.99303509211108e-05,8.6855346649122e-05,-0.000471108275029201,0.000627850366207692,0.000663588854853746,-0.000653766936640113,-0.000373076281149963,0.700694689508631,0.00944405243753034,-0.00138091456960586,-0.000918814105980405,-0.00143343064514383,-0.00176121182058171,-3.33530701431083e-05,-0.000121578732019236,-0.00021666372546799,0.000297175891333783,0.000710211610756245,0.000886436591762026,1.31789213691083e-05,-0.00569983942954388,0.00656525010598516,0.000120354010886014,0.000494390728458132,6.08265513797719e-05,-0.000210027873792031,-2.68997021323902e-05,-0.000186675690739824,-8.95697804111356e-05,0.484463411942998,-6.82076586298237e-05,8.2935965171635e-06,7.8229011020622e-05,-6.24374643394838e-06,2.7109808114103e-15,1.24991766322602e-15,1.67062421915886e-15,7.64135401554922e-18,-1.60910437518884e-15,1.58749732041046e-17,3.41211628180059e-16,-1.76681807522473e-17,6.0844190542313e-16,6.35994101537524e-16,-8.98928799555406e-16,-3.47722116510048e-16,-1.78759813451502e-16,6.64448138040166e-17,-8.30755570438358e-16,-7.11024115664956e-16,5.06511641120301e-16,-8.08128654530583e-16,-4.76480527201087e-16,-9.58739270744493e-17,7.47384135621282e-16,3.94886555474019e-16,-5.45637500063687e-16,8.09647469661699e-17,1.14525784798754e-15,4.65208927614519e-16,9.94177083826966e-17,-5.88094305178446e-16,-5.4473681211531e-15,3.83420323762269e-16,1.8602692519205e-16,3.33979825481084e-16
"t99",0.0266462221165135,-0.130954400307126,0.28048602916933,-0.0504413269452318,0.0599528569101631,0.0230154644887046,-0.0323841344112584,-0.0897691930538909,0.00763818750718061,-0.20360009421297,0.188010447143478,-0.0456726741833677,8.44152592737504e-06,0.00541925988743438,-0.00567729771975146,-0.0043435567334206,0.00180834030299942,1.16876529916081e-06,0.00110400202329508,-0.000683383869894332,0.0271362757890859,0.000653655938322961,0.00127850418305796,-0.00103875814043503,-0.000625220502570569,0.00433467766159908,-0.000255055894821426,0.000341414304949101,-0.00229553792909527,0.0115396182874564,-0.188528053525266,0.0012773799316466,-0.460587516574548,0.0582998968693949,0.185634753213694,0.00294482589091383,-0.016056013624442,0.0778790173369553,-5.41214497305413e-06,0.000252544680909002,-1.393623878569e-05,1.53098678046162e-06,7.72125244882836e-06,-1.53666851588649e-05,8.04939428370949e-05,-9.12984122209953e-05,-9.41665367101968e-05,9.12590110555382e-05,4.79522205422087e-05,-0.077627299991492,-0.00098362993169084,0.000134567323040094,8.79862909722797e-05,0.000132019758884806,0.000160470793345629,3.03223028981182e-06,1.09906499811478e-05,1.95339263054914e-05,-2.63696201590642e-05,-6.16695637941742e-05,-7.57414921862315e-05,-1.121591450232e-06,0.000397834115106308,-0.000453351410831568,-8.09985076108578e-06,-3.29150278561821e-05,-3.93287995802298e-06,1.26002894048154e-05,1.59081750809222e-06,1.09953798803614e-05,5.19217698661352e-06,-0.0262107190894108,3.52285535459085e-06,-4.01354276291255e-07,-3.78368484536782e-06,2.92460233906961e-07,0.111814479249698,0.0138153161051065,0.343723785427156,-0.112818958951174,0.109019653756276,0.256612707706676,0.0607009619444003,0.000480574827155724,0.230216301775531,0.185495964777679,-0.0108113296284909,0.216216935167176,-0.0587474432303288,0.0474735466296925,0.0777918066820673,-0.152293518899407,-0.0198656112843429,-0.042583481331884,0.0868727127975926,-0.0463194181491488,-0.0887148068763375,-0.0183712081550848,-0.0959417101923338,-0.00340476514523189,0.261664099875176,-0.0279821266229054,-0.00653568149634838,-0.022051334274924,0.0586842889139724,-0.000222833799283262,-0.0450469044281371,0.0347807250738217
"t100",0.0266462221165135,-0.130954400307126,0.280486029169329,-0.0504413269452318,0.0599528569101631,0.0230154644887049,-0.0323841344112583,-0.0897691930538906,0.00763818750718095,-0.203600094212971,0.188010447143477,-0.0456726741833675,8.44152592731146e-06,0.00541925988743439,-0.00567729771975151,-0.00434355673342073,0.00180834030299964,1.1687652990873e-06,0.00110400202329503,-0.000683383869894319,0.0271362757890854,0.000653655938322901,0.00127850418305786,-0.00103875814043509,-0.000625220502570672,0.0043346776615991,-0.000255055894821689,0.000341414304949177,-0.00229553792909538,0.0115396182874563,-0.188528053525266,0.00127737993164663,-0.460587516574549,0.0582998968693946,0.185634753213695,0.00294482589091347,-0.0160560136244419,0.0778790173369546,-5.41214497314218e-06,0.000252544680908226,-1.39362387863752e-05,1.53098678095515e-06,7.72125244941947e-06,-1.53666851585568e-05,8.04939428371947e-05,-9.12984122203343e-05,-9.41665367103165e-05,9.12590110563119e-05,4.7952220543282e-05,-0.0776272999914891,-0.000983629931692466,0.000134567323040926,8.79862909719566e-05,0.000132019758884647,0.000160470793346234,3.03223029065008e-06,1.09906499811665e-05,1.95339263061854e-05,-2.6369620159374e-05,-6.16695637954976e-05,-7.57414921860322e-05,-1.12159144871095e-06,0.00039783411510684,-0.000453351410834468,-8.0998507632614e-06,-3.29150278567114e-05,-3.93287995866984e-06,1.26002894060241e-05,1.59081750939068e-06,1.09953798804738e-05,5.1921769873344e-06,-0.0262107190894108,3.52285535144993e-06,-4.01354278193206e-07,-3.78368484612278e-06,2.92460233479883e-07,-0.111814479249699,-0.0138153161051064,-0.343723785427156,0.112818958951174,-0.109019653756275,-0.256612707706676,-0.0607009619444006,-0.000480574827155607,-0.230216301775531,-0.185495964777679,0.010811329628491,-0.216216935167176,0.0587474432303288,-0.0474735466296924,-0.0777918066820675,0.152293518899407,0.0198656112843425,0.0425834813318841,-0.0868727127975925,0.0463194181491488,0.0887148068763372,0.0183712081550846,0.0959417101923335,0.00340476514523185,-0.261664099875176,0.0279821266229055,0.00653568149634837,0.0220513342749241,-0.0586842889139714,0.000222833799282993,0.0450469044281371,-0.0347807250738219
