,0,1,2,3,4,5,6,7,8,9,10,11
t1,8.199043,3.034504,5.9987345,2.2336287,14.429443,5.160206,7.6129007,5.7417555,3.4106472,1.1573621,2.7850988,3.410441
t2,8.255012,3.0953317,6.152677,2.247845,14.475833,5.0780773,7.5869694,5.7207737,3.4497788,1.1618558,2.7297084,3.4977055
t3,8.354392,3.214092,6.1861396,2.3219755,14.462,4.970769,7.5612288,5.6423736,3.432238,1.2315073,2.6763098,3.5352674
t4,5.054857,11.676858,5.5163145,8.5976,5.5609946,5.312215,7.4198065,4.7917995,4.7213464,11.83154,8.058417,2.9045928
t5,5.8179398,11.242007,4.7812247,8.6193075,5.9663625,6.0370784,6.39677,4.768684,5.1718087,11.36505,6.966045,4.2190385
t6,5.032959,11.639226,5.6009026,8.521388,5.633801,5.3491483,7.390017,4.8037896,4.7727685,11.909746,8.068964,2.8175576
t7,4.974883,11.678551,5.591028,8.473174,5.5959873,5.3499017,7.3491397,4.747415,4.7771564,11.8879595,8.057441,2.8490112
t8,4.9215875,12.571622,1.4313514,7.0025716,3.0011892,5.6952734,2.500875,4.9560075,9.555027,-0.075614825,5.5270143,6.3253713
t9,8.3647585,3.2157032,6.2535214,2.3049161,14.495993,4.9583807,7.540789,5.665878,3.4663365,1.2437286,2.631831,3.6056125
t10,5.428127,11.424537,5.195464,8.461931,5.7304873,5.6222425,7.002958,4.8674035,4.9604797,11.682948,7.652541,3.4839175
t11,5.1078453,11.585398,5.4850082,8.505092,5.6414123,5.416576,7.291396,4.809706,4.7854195,11.852217,7.9786735,3.0122252
t12,5.2526083,11.483612,5.3534126,8.48322,5.703763,5.5316677,7.141039,4.856813,4.8371406,11.772616,7.8141203,3.2451913
t13,5.1749544,11.5181055,5.44079,8.5476675,5.6944513,5.47603,7.239678,4.858873,4.768163,11.8133955,7.9231625,3.082302
t14,8.260696,3.088853,6.047669,2.2874103,14.396636,5.090583,7.5581656,5.6758046,3.3418994,1.1576326,2.7430773,3.4700909
t15,8.320503,3.1200473,6.006942,2.3838966,14.350066,5.053667,7.5393724,5.609618,3.2827942,1.2128015,2.693257,3.5011392
t16,8.47026,2.9997625,5.340636,2.4880238,14.037808,5.1533494,7.1840053,5.3826137,2.8569171,1.3071287,2.5615704,3.5481462
t17,-5.9986267,3.8698597,4.2468677,6.029111,1.0065823,6.187574,-2.8266363,6.851779,4.3919296,2.240215,10.201137,1.5340488
t18,-6.102887,3.9823525,4.3307276,6.1439147,0.985822,6.1864786,-2.6935892,7.304236,4.567268,2.2494903,10.060356,1.6216091
t19,5.347148,11.520014,5.1250496,8.435286,5.647119,5.5590014,6.99641,4.7706504,4.933964,11.791576,7.7750897,3.5411584
