,0,1,2,3,4,5,6,7,8,9,10,11
t1,0.005294866,5.677644,3.9391987,0.09534957,-0.45736223,16.437765,-0.07220264,-0.012803365,-0.21400484,-0.0048661944,0.7202893,0.18415442
t2,0.031869933,6.938832,5.2927413,0.121229336,-0.41174453,16.207344,0.26602876,-0.10277284,-0.28149307,-0.01029418,0.7537198,0.16560133
t3,0.04491662,8.20486,5.3188663,0.15680595,-0.28614768,14.148079,0.70508116,-0.1261158,-0.3541946,-0.000338266,0.63247,0.15587503
t4,0.2708121,4.1327496,1.2139813,0.0067969556,17.498833,0.11770882,-0.5838732,0.21923727,-0.778744,3.1423397,9.494814,0.27679846
t5,0.14903489,0.45132384,0.54208046,2.3911989,8.0584135,0.04603688,-0.28120682,0.39780545,-0.37987393,1.5606904,3.3194888,0.15391168
t6,0.2634881,3.9244022,1.1802126,0.002424658,17.139914,0.11095974,-0.5770187,0.25944942,-0.7586026,3.0414498,9.141142,0.27183694
t7,0.2443675,3.386677,1.075846,0.37953594,15.651366,0.09772445,-0.5267468,0.38165367,-0.69145644,2.8421445,8.056124,0.2534814
t8,0.15693732,1.5395037,0.5597114,1.7773614,8.490356,0.059970148,-0.27711618,0.30530006,-0.3489964,1.7532303,3.5332363,0.14412817
t9,0.05160309,8.353732,6.545527,0.15023813,-0.43743068,18.39278,0.73581916,-0.13587573,-0.35903314,-0.013714676,0.85362065,0.18961757
t10,0.17138301,1.2907641,0.6881007,1.8491553,9.562618,0.051070206,-0.34613353,0.5154429,-0.42951605,1.9415156,4.2513022,0.17895314
t11,0.24578637,3.445175,1.0788045,0.14311174,15.441848,0.098194264,-0.53386664,0.2877568,-0.687529,2.8410614,8.134329,0.24990135
t12,0.20588586,2.0956185,0.8459331,1.2734348,11.853555,0.071171016,-0.42169303,0.41022772,-0.53103626,2.3268166,5.728426,0.20817022
t13,0.2292344,2.9235897,0.9857012,0.5516293,14.081764,0.086599015,-0.49250197,0.3582856,-0.6308703,2.6582422,7.219037,0.23299575
t14,0.034488358,7.8328176,6.1943645,0.14378653,-0.43338904,17.985033,0.55142576,-0.12010675,-0.31801814,-0.015958382,0.81907403,0.18495147
t15,0.028684985,7.589711,6.175935,0.13743873,-0.4693413,18.791237,0.42454126,-0.11257255,-0.2982118,-0.018830372,0.85399455,0.19249527
t16,0.29194564,6.509123,4.2107525,0.10991461,-0.59051335,22.88173,-0.11255734,0.11052012,-0.20849904,-0.00925735,0.94031334,0.24423116
t17,0.10845812,1.6360769,0.49667057,1.3759338,8.236732,0.035088714,-0.33828625,0.89182335,-0.5261873,1.548145,3.9973645,0.13609663
