,0,1,2,3,4,5,6,7,8,9,10
t1,-1.4619619,5.2176576,4.2135367,7.25564,8.914015,1.7134348,6.731823,1.9931862,2.951235,1.6602825,8.489848
t2,-1.560854,5.1628375,4.2534585,7.3434496,8.9032,1.6365744,6.759244,1.9295822,3.0255234,1.5897092,8.429111
t3,-0.28925976,8.5443735,3.2465622,4.0715,8.766034,0.09850622,5.308184,6.2755494,4.3742495,2.146331,9.77225
t4,-0.9797442,5.366422,3.9845858,6.5943274,8.776318,1.8342226,6.5204887,2.40996,2.6259685,1.8301615,9.003647
t5,-1.4112985,5.087834,4.367747,7.405695,8.948511,1.8141185,6.871961,1.8618467,2.9486341,1.7250023,8.363728
t6,-0.33013928,8.64747,3.22889,4.075013,8.860923,-0.025423652,5.246837,6.4051085,4.4291368,2.0668685,9.737478
t7,-1.2527554,5.2610273,4.3134212,7.6598043,8.99802,1.8856344,6.9197917,1.8488653,2.9825566,1.7069479,8.320514
t8,-0.9132555,2.208565,4.606962,7.06374,8.044664,1.9171579,7.680633,1.3623668,2.206339,2.4821126,8.461826
t9,-0.26879734,8.255781,3.3423436,4.0795445,8.726324,0.13557664,5.5009685,6.3012886,4.1949115,1.9728352,9.813026
t10,-0.2229814,8.517701,3.281885,4.066352,8.781303,0.03707977,5.2984467,6.3770237,4.293969,2.0959725,9.787961
t11,-0.8635606,5.4347878,3.8739233,6.529552,8.765018,1.8143626,6.449435,2.5406456,2.5830579,1.8631727,9.13906
t12,-0.63043636,5.411014,4.1615314,7.923943,9.071134,2.2297332,7.133279,1.9443932,2.8253164,1.9103776,8.410871
t13,-0.3172429,8.668516,3.16031,3.9680972,8.746213,0.20773754,5.272871,6.1871247,4.448025,2.1648555,9.854454
t14,-1.1191186,1.125185,4.8952312,7.074644,7.8792095,1.8392029,8.074991,0.9181004,1.9034865,2.837726,8.215047
t15,10.951524,7.253538,5.0456142,4.456169,-0.35085082,3.6694188,9.484569,5.905669,2.5161295,8.802124,3.4445152
t16,-0.80516285,5.198988,4.2281647,7.5933304,8.894495,2.1931448,6.848677,1.940371,2.8250697,1.7942874,8.502052
t17,-0.7550541,5.0069675,4.3891973,7.6601925,9.018315,2.1890335,7.1083407,1.9000335,2.6521988,1.9948608,8.5167675
t18,-1.1408187,5.3289237,4.036956,6.7540374,8.832426,1.7897277,6.58995,2.3185759,2.7071226,1.7739874,8.869284
t19,-1.0239922,5.4180284,3.9518003,6.5261445,8.744683,1.8881868,6.563844,2.4142144,2.6918244,1.8739294,8.982952
t20,-0.008649418,7.60101,3.6376839,4.2564383,8.410167,0.6144123,5.7439733,5.5978856,3.7524714,1.9826791,9.861764
t21,10.623258,7.0466423,5.204948,4.4364967,-0.48096532,3.762643,9.588202,5.700812,2.509332,8.824867,3.3472455
t22,-1.3854233,5.2677016,4.3023233,7.6388397,8.975877,1.8292664,6.8456936,1.7964427,3.0461473,1.6037097,8.289208
t23,-1.130241,1.234376,4.9556518,7.0025444,7.892475,1.8408245,8.100309,1.0478631,1.9345745,2.8384547,8.211807
t24,10.791236,7.0382543,5.1042085,4.27457,-0.57138896,3.8332424,9.50176,5.8614097,2.2327788,8.803023,3.0831597
t25,-1.0814592,1.1210678,4.93474,7.1050167,7.769477,1.9703041,8.002296,0.9266094,2.0541062,2.955226,8.187839
t26,-0.63532686,8.438734,3.2044685,4.0461345,9.068157,-0.19690543,5.0680113,6.7637825,4.2858524,2.1534214,9.384857
t27,-1.1190982,5.100147,4.3520217,7.7089334,8.978181,2.0751734,6.9679155,1.7843544,2.7825484,1.7585613,8.309612
t28,-0.66755396,5.1527753,4.2279425,7.5493155,8.935876,2.1859846,6.930163,1.9889839,2.7677553,1.8876708,8.512675
t29,-1.3800486,5.3414574,4.266691,7.618154,9.034692,1.7541429,6.851328,1.8952259,3.0860643,1.6117857,8.32399
t30,-0.47906956,8.799721,2.9581912,3.6775866,8.612334,0.6154711,5.3120093,5.884425,4.5500965,2.2762156,10.08691
