,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,2.0724952,1.0669932,4.9759574,1.8409611,4.3542047,-0.12814362,-0.16968822,-0.65930074,14.542342,-0.280419,0.122248285,-0.6466532,5.76495,3.8745618,2.2028768,8.6768675,-0.11194645,0.0141570605
t2,5.333362,0.02100722,9.886065,2.5903964,5.1752205,-0.28513688,-0.17715901,0.23445821,11.709567,-0.20529903,0.17861432,-0.39237267,2.8285332,-0.04091127,4.609443,6.8552322,-0.119913496,0.028750092
t3,3.2278342,0.78983575,6.902198,2.0781438,4.94552,-0.20119609,-0.16840489,-0.26349863,13.960415,-0.2449099,0.1414144,-0.54422766,4.414761,1.4710782,3.611527,8.532008,-0.1158564,0.018437743
t4,5.3619366,0.10427876,9.759968,2.362263,5.2265096,-0.28330246,-0.17275755,0.21213874,12.116552,-0.21114361,0.18104854,-0.41388226,2.8585427,-0.03196265,4.638822,7.103982,-0.12036154,0.027913127
t5,3.6192334,0.5523925,7.347526,1.9932566,5.0805745,-0.2281081,-0.1636286,-0.14734294,13.739677,-0.22082302,0.14771427,-0.50298977,3.840943,0.65264356,4.149304,8.318762,-0.11693566,0.020079287
t6,-0.088463284,2.3210545,-0.059983578,0.104009375,-0.0562091,5.5487456,-0.045057043,-1.6586463,8.207361,-0.31008416,0.042039044,-0.68073374,8.346058,13.614712,0.22182587,3.2644176,-0.044298764,0.1837463
t7,1.4175106,0.13138425,3.9271917,1.1505791,2.3893092,-0.089566715,-0.07985777,-0.31596163,7.5326943,-0.12417936,0.08569317,-0.30980134,2.3188686,0.899308,1.6914458,4.415703,-0.060282096,0.008818513
t8,1.5777074,0.13574521,4.305857,1.318904,2.5651913,-0.12295243,-0.07620078,-0.24910112,7.246553,-0.10648696,0.08669604,-0.27493307,2.1106951,0.20656745,1.9944538,4.3876586,-0.0581241,0.011019275
t9,7.38195,0.05339868,12.919241,3.342508,5.9233274,-0.35520816,-0.19003175,1.084464,10.358862,-0.20686762,0.20775099,-0.33550483,2.5563557,-0.082363635,5.3398643,6.043791,-0.1456455,0.03684151
t10,6.336298,0.009844812,11.188545,2.9301927,5.6035986,-0.32640368,-0.18662427,0.6182748,11.617562,-0.20645936,0.19479178,-0.37946752,2.8147514,-0.05639911,5.052668,6.686174,-0.13095185,0.033156894
t11,-0.110225156,3.2448092,-0.0704718,-0.0018633254,-0.10150384,7.6022124,-0.029731525,-1.9315075,7.43144,-0.37227333,0.04213054,-0.7416935,9.20138,16.055315,0.28132942,2.6170309,-0.034001287,0.000112436865
t12,9.580661,0.09156902,17.333178,4.170024,6.8603735,-0.39019698,-0.24403715,1.867997,11.791167,-0.26941913,0.25642946,-0.37370607,3.1701295,-0.10942837,5.998571,6.7832694,-0.17700253,0.0483544
t13,11.206108,0.14350806,20.127422,4.8488603,7.5675406,-0.42897233,-0.2647478,2.7256532,10.968361,-0.2775867,0.27837723,-0.33724374,3.1340532,-0.13789421,6.5488977,6.1834083,-0.20099759,0.053540125
t14,14.382923,0.29144922,25.86608,5.979537,8.500928,-0.4642788,-0.2910686,4.7472954,7.839499,-0.27096474,0.307255,-0.24275272,2.236217,-0.20320635,7.5082664,4.2888756,-0.25810218,0.062793806
t15,-0.07195134,6.222173,-0.12413468,-0.0031770403,-0.0303642,1.6237257,1.2119948,-1.1107733,3.624959,1.0493721,0.022860419,-0.4998123,9.146762,8.742042,0.10077537,1.7042369,1.6223265,1.7285025
t16,-0.15631622,1.4708321,-0.060278226,-0.008150729,-0.16435346,13.774705,-0.06622885,-2.0447335,5.3311033,-0.52467823,0.09249843,-0.7907007,6.6042743,18.97763,0.4267557,0.16863027,-0.026170338,0.0016855334
t17,12.40828,0.16964625,22.292067,5.2045407,8.185236,-0.46944696,-0.28491217,3.3170793,11.159035,-0.29813677,0.3009483,-0.3387141,3.2553449,-0.15483688,7.1035714,6.237895,-0.22155787,0.058531772
t18,13.961099,0.25456208,25.03798,5.6835933,8.555207,-0.48203054,-0.29455075,4.2853723,9.456797,-0.29326853,0.315583,-0.280728,2.7558868,-0.1861588,7.5063634,5.113113,-0.24769107,0.06263535
t19,15.874182,0.33840767,28.412989,6.6132216,9.045979,-0.48036695,-0.30148447,5.538325,7.0271306,-0.26933497,0.32578117,-0.22419767,1.9365263,-0.23036093,8.202846,3.8346088,-0.29192123,0.0674645
t20,14.494909,0.28115746,26.055122,6.0074706,8.650969,-0.4811037,-0.29829875,4.5791016,8.736395,-0.28871578,0.3196671,-0.26221946,2.508129,-0.19851337,7.63372,4.7152805,-0.2593449,0.06390855
t21,14.347575,0.26896617,25.897112,5.7871184,8.823166,-0.47885415,-0.29949972,4.5504274,9.291108,-0.29818872,0.3215657,-0.26875558,2.7128215,-0.19418827,7.597001,5.023073,-0.25504795,0.064890705
t22,-0.12276883,0.92196596,-0.05027776,-0.007835984,-0.12405407,10.681714,-0.07243048,-1.6111042,4.062571,-0.39155132,0.07270422,-0.6260881,4.993421,14.605164,0.30843642,0.06478532,-0.022618908,0.0034806477
t23,14.221517,0.25723195,25.676075,5.769048,8.7779255,-0.47981152,-0.29980513,4.4175377,9.586576,-0.3011846,0.3210707,-0.27717352,2.8208332,-0.19060431,7.5726333,5.1942735,-0.25250322,0.06466742
t24,-0.10493066,0.47138953,-0.042629126,-0.0076176184,-0.10755156,9.41361,-0.07347075,-1.3391938,3.0622551,-0.32571492,0.07090503,-0.52476627,3.7322328,12.122927,0.25698003,-0.004772327,-0.019653708,0.004337138
t25,-0.12952305,0.89935917,-0.05124881,-0.008642746,-0.1323015,11.29257,-0.06703761,-1.7074442,4.227454,-0.40172443,0.08457405,-0.6446044,5.16541,15.028538,0.33419585,-0.0005672556,-0.016234374,0.0031987661
