accepted_species,estimate
t105,-0.20888458
t149,0.37917715
t90,-0.33083183
t286,0.85092705
t190,0.6309657
t191,0.81190896
t179,0.43445954
t202,0.32886752
t199,0.31379095
t254,0.74437094
t289,0.7438824
t290,0.73356557
t270,0.6705892
t236,1.196415
t316,1.1833141
t228,1.1392479
t310,1.0182356
t269,0.76074314
t189,0.37071934
t260,0.5422085
t230,0.5428337
t296,0.907097
t215,0.7160463
t212,0.7515409
t170,0.19418485
t281,0.7201726
t245,0.7286971
t49,-0.98473877
t26,-1.8515093
t64,-1.2019548
t20,-1.961827
t21,-1.9831728
t8,-2.1516597
