accepted_species,estimate
t105,-0.19218959
t149,0.4602782
t90,-0.39680767
t286,0.751822
t190,0.6317885
t191,0.9738438
t179,0.49303982
t202,0.39898324
t199,0.3874353
t254,0.51262844
t289,0.5873745
t290,0.54624903
t270,1.1727862
t236,1.1340789
t316,1.112998
t228,1.0973948
t310,1.0414908
t269,0.91797584
t189,0.4541081
t260,0.69411665
t230,0.28987533
t296,0.85626835
t215,0.8133509
t212,0.8062314
t170,0.22390689
t281,0.6893968
t245,0.65576106
t49,-0.858245
t26,-2.0555634
t64,-1.1676942
t20,-1.9801306
t21,-1.8479338
t8,-2.2996118
