"accepted_species","Medicinal"
"Palicourea_megalantha",0
"Coussarea_graciliflora",0
"Macrocarpaea_cinchonifolia",0
"Matelea_bicolor",0
"Gynochthodes_hollrungiana",0
"Tournefortiopsis_cuatrecasasii",0
"Kibatalia_laurifolia",1
"Tabernaemontana_hannae",0
"Gentianella_petrophila",0
"Thiollierea_montana",0
"Palicourea_spadicea",0
"Peponidium_ovato-oblongum",0
"Schmidtottia_shaferi",0
"Tarenna_oblonga",0
"Oldenlandia_brachypetala",0
"Chamaepentas_graniticola",0
"Atractogyne_bracteata",0
"Randia_alvarocamposii",0
"Pauridiantha_setiflora",0
"Psydrax_schimperianus",1
"Cynanchum_viminale",1
"Praravinia_negrosensis",0
"Plumeria_filifolia",0
"Micrasepalum_eritrichoides",0
"Allamanda_cathartica",1
"Symbolanthus_superbus",0
"Allamanda_angustifolia",0
"Tarennella_sanguinea",0
"Oxypetalum_wightianum",0
"Tarenna_monticola",0
"Marsdenia_nicaraguensis",0
"Ditassa_hastata",0
"Rubia_occidens",0
"Rubia_edgeworthii",0
"Oxypetalum_joergensenii",0
"Metastelma_stenoglossum",0
"Stapelianthus_arenarius",0
"Notopleura_corymbosa",0
"Zuccarinia_macrophylla",0
"Chiococca_pachyphylla",0
"Pachypodium_baronii",0
"Ernodea_littoralis",1
"Melodinus_cumingii",0
"Staelia_nelidae",0
"Cynanchum_doleriticum",0
"Gardenia_anapetes",0
"Ceropegia_kachinensis",0
"Kadua_affinis",0
"Spigelia_chocoensis",0
"Ceropegia_thailandica",0
"Psychotria_subsessilis",0
"Psychotria_cussetii",0
"Psychotria_borjensis",0
"Psychotria_pulchrinervis",0
"Psychotria_tatamana",0
"Galium_estebanii",0
"Galium_duthiei",0
"Manettia_sonderiana",0
"Neonauclea_artocarpoides",0
"Neonauclea_subsessilis",0
"Alyxia_laurina",0
"Ixora_brassii",0
"Hoya_balaensis",0
"Hedyotis_gartmorensis",0
"Hoya_ruthiae",0
"Hedyotis_novoguineensis",0
"Mussaenda_philippinensis",0
"Gentianella_concinna",0
"Pitardella_sikkimensis",0
"Tassadia_manarae",0
"Gardenia_similis",0
"Faramea_pohliana",0
"Chimarrhis_brevipes",0
"Palicourea_prodiga",0
"Palicourea_valenzuelana",0
"Palicourea_ponasae",0
"Palicourea_adusta",0
"Hydnophytum_mamberamoense",0
"Vangueria_pygmaea",1
"Palicourea_pittieri",0
"Bonyunia_venusta",0
"Hoffmannia_bernardii",0
"Spermacoce_brachystema",0
"Ephippiocarpa_humilis",0
"Usteria_guineensis",1
"Timonius_auriculatus",0
"Wrightia_palawanensis",0
"Pavetta_brownii",0
"Kuepferia_pringlei",0
"Rudgea_sandemanii",0
"Casasia_calophylla",0
"Coffea_benghalensis",1
"Secamonopsis_microphylla",0
"Ophiorrhiza_cantonensis",1
"Ophiorrhiza_glaucorosea",0
"Xysmalobium_gossweileri",0
"Pyrostria_arayatensis",0
"Ophiorrhiza_lacei",0
"Coffea_pocsii",0
"Faramea_langlassei",0
