,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,12.890231,-0.13652013,5.1962585,3.3728137,6.1950784,4.8634863,4.1783423,3.0054393,5.200711,6.6641083,3.2064629,4.608444,3.1797862,5.04937
t2,12.893832,-0.1819421,5.149367,3.396767,6.1939244,4.8704553,4.201621,3.027415,5.282629,6.610649,3.2686622,4.6457577,3.2062118,4.939639
t3,12.786024,-0.0075731203,5.22318,3.2142613,6.250874,4.9012966,4.219708,3.051855,4.8323374,6.8065066,3.0107203,4.47198,3.264318,5.5119395
t4,12.868061,-0.3096274,5.14183,3.4090757,6.1171436,4.8558183,4.1822085,2.978393,5.461888,6.559074,3.408837,4.7783866,3.2689445,4.699414
t5,12.945271,-0.24310677,5.1144104,3.500938,6.1503477,4.814839,4.171637,3.0014951,5.4368606,6.472798,3.3804238,4.7036586,3.2116594,4.686473
t6,12.38625,0.17070061,5.0432253,2.9118333,6.3652897,4.986662,4.4492674,3.3849628,4.3638425,6.8145657,2.7995603,4.3715277,3.7754512,5.964972
t7,12.810987,-0.35461587,5.009337,3.3838634,6.213565,4.7403164,4.267395,3.0873637,5.396865,6.5630217,3.4261138,4.8430347,3.2332883,4.726881
t8,12.907926,-0.24425814,5.1504607,3.38009,6.0842166,4.7170367,4.0937796,2.9443579,5.403949,6.6227937,3.3059666,4.726214,3.164325,4.7363057
t9,12.963039,-0.22291188,5.0656986,3.4797168,6.224681,4.9018235,4.216847,3.0500047,5.5663257,6.440301,3.3689847,4.6786737,3.2116969,4.5820527
t10,13.01066,0.048232533,5.581086,3.3714888,6.097633,4.8418345,3.9300177,2.7327802,4.9533935,6.9944696,2.9394696,4.428239,2.920963,5.5847483
t11,12.840616,-0.13461298,5.079272,3.26348,6.3404274,4.994821,4.3473797,3.0690703,4.711123,6.728484,3.1855454,4.3116107,3.2989974,5.613474
t12,12.455312,0.20434837,5.1003494,2.7350485,6.6086593,5.14869,4.6227245,3.4126077,4.2578936,6.8521767,2.5607862,4.0828104,3.7828593,6.0597143
t13,12.745983,0.0013425105,5.144613,3.1853554,6.305844,4.9613004,4.2870393,3.088978,4.832794,6.7575316,3.0517142,4.441671,3.261387,5.483526
t14,12.693708,0.06685072,5.075847,3.1203814,6.328286,4.9800797,4.307977,3.1289852,4.79577,6.755695,3.006133,4.43477,3.2949712,5.512725
t15,12.673735,-0.15563546,5.2669396,3.223558,6.2802997,5.1280174,4.4626517,3.0283055,4.732308,6.5976477,3.177674,4.418696,3.270492,5.506016
t16,12.754332,-0.09906877,5.2160497,3.1929312,6.2855134,5.0731635,4.366704,3.032627,4.701064,6.699315,3.129269,4.3879395,3.2518857,5.5920863
t17,13.319104,0.25756747,6.2148824,3.5417316,5.890509,4.743977,3.3959954,2.2050388,5.05381,7.3947463,2.7078779,4.308785,2.467486,5.97306
t18,13.430648,0.35138744,6.482439,3.592685,5.817714,4.718936,3.1566036,1.9797919,5.1111035,7.568745,2.6186752,4.278992,2.312991,6.1390247
t19,13.078667,0.100870594,5.685084,3.4201064,6.0435643,4.821987,3.8398693,2.6400886,4.9328585,7.0724707,2.8787916,4.382273,2.8350556,5.66207
t20,12.704287,-0.0836794,5.15977,3.1490238,6.3687286,5.1085005,4.4560494,3.1073825,4.6270313,6.6817665,3.1032083,4.308597,3.3459518,5.6600122
t21,13.104087,-0.269286,4.960633,3.6675513,6.226694,5.0118628,4.1469965,3.0123987,6.0609293,6.1007595,3.5226207,4.671271,3.2868156,4.076094
t22,4.8403716,10.723554,7.471004,5.702537,10.346227,9.826323,4.232661,7.876664,1.1961621,2.9388263,8.4797125,7.8569183,7.998655,8.465986
t23,12.972495,-0.24810326,5.0608087,3.5089567,6.189453,4.871998,4.182824,3.022357,5.611528,6.402096,3.4022987,4.701952,3.228018,4.524369
