,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t6,0.010673485,0.013033624,0.028360367,-0.047255944,-0.034560706,0.009990162,-0.17470789,-0.027605759,0.02578234,-0.043810394,0.073897265,-0.059640437,-0.019886635,1.2902262,-0.10897811,0.0143498,2.2798054,0.22016296,6.4635177,-0.13959707,0.08249782,0.012059752,-0.0058337813,1.3100129,6.7028527,0.060953084,2.6898046,7.4361224,0.05858058,3.2004442,-0.42928454,-0.009162512,0.03202538,0.9748708,-0.1274428,-0.0013385303,0.003166663,0.07538519,0.07132886,0.8305942,0.0020519749,-0.0853206,-0.002166535,0.007594732,0.001848635,-0.00708617,0.021910137,-8.846083e-05,-0.19428183,-0.050792117,0.04188257,-0.054492615,-0.0041684774,-0.11677226,-0.0073325336,-0.075523645,-0.1293244,-0.02563038,0.042418156,-0.020876594,-0.072068915,6.1591806,9.949492,-0.15815279,-0.0033607823,-0.15033448,-0.09433863,-0.018373419,-0.048870407,-0.042032477,0.07199922,-0.0053675068,-0.06803489,0.15402308,0.014980868,5.0084896,-0.03130226,-0.12929317,0.0055430657,-0.1223867,0.025093565,0.01721383,-0.024180522,-0.0016867649,-0.01616228,-0.060058545,2.8744044,-0.12636617,-0.0011349621,-0.012378551,-0.022733117,0.12449335,-0.019604642,0.09020068,-0.17888585,0.044341784,-0.006699559,7.6055937,0.081001714,0.010243359
t13,4.7179985,0.12687568,0.022232147,5.922392,-0.03569277,0.028418493,-0.15837267,5.9699745,0.037333988,-0.07025171,0.071174316,-0.08319537,10.7818165,0.023640553,3.3690846,0.039992753,0.033596713,1.8628789,0.012815004,-0.09506317,0.033195462,0.014145411,-0.0040104687,2.588038,0.07182106,0.040091977,-0.094484836,6.5234613,0.050801836,-0.14802007,4.0107956,-0.06411957,0.029319558,-0.052375954,6.955251,-0.0015332279,0.01672376,0.03296289,0.08320023,-0.09276013,0.0032610213,-0.10026205,-0.009804751,0.013201121,0.0017290975,-0.0047845035,0.017837409,-4.510337e-05,1.7059981,9.696764,0.034804437,-0.10618797,-0.0076502063,2.1141331,-0.076505646,1.492668,-0.10259056,6.57134,0.04147292,-0.009907723,-0.03406287,0.010442747,3.8720517,2.7610226,-0.0048973355,1.9573771,5.789031,-0.12756957,-0.05774531,5.5614867,0.02696104,-0.003346018,-0.035756245,-0.02096627,0.036715362,-0.044726714,-0.015210181,6.4040136,0.004589243,3.1423483,0.041429784,0.019935464,-0.03074416,4.1088157,5.6684904,3.0825417,-0.016815199,1.7127258,0.06182636,-0.015217374,1.4470687,-0.022595422,-0.05595389,0.14886825,5.384078,0.054265726,-0.0059380243,0.09182524,0.09111818,0.008206134
t18,0.02500576,0.08679029,0.0008352609,-0.1156659,-0.07710338,15.248013,-0.12501353,-0.13539629,2.611417,-0.08473772,0.064235315,-0.104762696,-0.12220085,0.018051023,-0.089340985,0.054176956,9.59687,0.17924485,1.9222178,-0.40722865,0.16367051,0.018955162,-0.005828773,-0.028649164,0.23263688,0.20763256,3.8981283,-0.16625743,0.058922093,6.715466,-0.57465297,10.868642,0.079815656,-0.059523705,5.5953712,-0.0010251417,0.004204587,2.9112465,0.09693907,5.894618,0.0020013761,-0.15865004,-0.01538904,0.0077705355,0.0069997865,12.573701,0.023176799,-0.00017826786,-0.77688223,-0.14011458,0.052788667,4.1552567,-0.008543034,-0.35911074,-0.048182845,-0.012451175,-0.16179825,-0.036203094,0.09371494,-0.018570162,-0.18955652,0.012360424,7.4443355,-0.026308674,-0.0047450257,-0.7039028,-0.19740376,3.4364805,3.9856296,2.1041365,0.16947593,9.716321,-0.041377194,-0.022333253,0.06206134,9.292949,12.947971,-0.42365238,0.0074844304,-0.35769722,0.04426778,3.9411535,-0.057324085,-0.0008148054,-0.06699701,11.602853,4.775365,-0.23991673,-0.0013031627,4.3515644,8.394224,5.5094566,-0.034915783,0.16854264,-0.20025195,0.18926558,-0.016745828,0.13734359,0.15793161,0.0065543544
t21,0.038488813,0.08836293,2.7000446,-0.1543513,-0.027715946,13.561855,-0.16551703,-0.14415428,2.9959655,-0.09026025,0.069944,-0.07038822,-0.15899028,0.023290152,-0.06749151,0.023480153,3.0114849,0.35466352,0.9376279,-0.4542153,0.13935603,0.018459624,-0.007856137,-0.015671989,0.23388427,0.19968036,6.674068,-0.3006741,0.06990509,8.654138,-0.86130184,7.205947,0.08044855,-0.06168046,8.003122,-0.0007590466,0.008261591,9.660155,0.07416071,5.797228,0.0012108466,-0.14059101,-0.018311782,0.011587461,0.009745735,10.171597,0.026841715,-0.00021670027,-0.7654401,-0.15813208,0.06823431,5.0246587,-0.006102915,-0.39649147,-0.058346715,-0.013530441,-0.16090137,-0.031234939,0.09390368,-0.026120447,-0.22809243,0.010928146,8.114229,-0.07413999,-0.003910362,-0.74064803,-0.2035047,1.7343602,5.2908173,0.06175125,0.12930211,9.800724,-0.034511585,-0.024804132,0.051899888,8.86862,17.77218,-0.4558981,0.0073101455,-0.3395583,0.03497653,3.5429378,-0.06383738,4.7663884,-0.06838186,9.840838,8.076478,-0.19040792,-0.00048534822,8.773924,6.2650003,2.3194802,-0.032687202,0.19908448,-0.14024618,0.18991722,-0.025154859,0.007929342,0.12165312,0.004669863
t23,0.05226459,0.12448835,8.448747,-0.054731797,-0.020977011,0.055333935,-0.2240366,1.9978065,0.074317314,-0.011936951,0.10257214,-0.010730664,-0.037962552,0.042032942,-0.055141732,0.047492325,0.036206387,0.14533873,0.010395278,-0.16257599,0.07214749,0.016675463,-0.0025174187,-0.014895675,0.07210441,0.0856363,3.116558,-0.14312914,0.07479066,-0.16213064,5.360064,-0.04487575,0.06664802,-0.028328788,4.483942,-0.0007343172,0.012200493,0.0064009074,1.8413246,-0.15316063,0.001972402,6.1478105,-0.010022902,4.4223533,0.0023773634,-0.0061502145,0.010584689,-4.7811976e-05,-0.10340739,3.7041385,0.035024714,-0.06185561,-0.006166348,1.0969803,-0.03821744,13.407757,-0.061358325,6.434942,0.072733365,-0.006145715,-0.047181245,0.011242466,-0.044524953,7.518597,2.2004802,0.97639143,-0.040164635,-0.077796906,1.6137893,-0.07396489,0.055651795,-0.0088110445,-0.05981668,-0.014891964,0.06694161,-0.026623711,-0.09009845,6.563984,0.00575405,0.5612991,0.04457161,0.061056722,10.775077,-0.0026722762,-0.03904271,-0.05522676,-0.02431121,5.543829,9.515504,-0.032913547,-0.042721096,-0.006907205,-0.06557054,0.070312195,0.8161748,0.110463396,-0.010056907,0.031965006,0.10816926,0.009573865
t26,5.918158,0.15394324,0.026890332,8.246599,-0.04335508,0.03875385,-0.11085261,5.0438538,0.030046519,-0.06916884,0.08167026,-0.07648658,10.075554,0.020260455,1.5963358,0.044708073,0.030910127,3.2657354,0.0125491535,-0.11877202,0.036555257,0.012117327,-0.0044352817,2.667002,0.08371203,0.02137844,-0.103183724,6.451008,0.057801265,-0.16987152,2.0669086,-0.08071803,0.037639704,-0.06920691,8.300799,-0.0017532145,0.021850275,0.03513491,0.082207374,-0.094952,0.0034781059,-0.109884754,-0.010446253,0.0142249735,0.0020846634,-0.004931469,0.022900572,-5.2568495e-05,2.0732338,10.012126,0.038045004,-0.09668771,-0.0073503056,4.0762453,-0.08549166,2.476858,-0.10155453,5.7371464,0.050002087,-0.013291415,-0.056615643,0.011502496,2.5559003,3.8037157,-0.0044708815,2.5240476,3.949687,-0.14636186,-0.05796727,6.2464323,0.04101773,-0.0030930385,-0.03853827,-0.018754585,0.03943285,-0.04577935,-0.018670749,7.1908903,0.006012021,4.1972885,0.040117647,0.03769587,-0.036291637,2.1252797,6.741602,5.8492336,-0.021634236,1.3369422,-0.0007618207,-0.012395567,2.7987442,-0.020119712,-0.058324773,0.13440964,4.3205047,0.056190643,-0.0062613785,0.088118374,0.098471366,0.008570622
t30,0.028158057,0.102726884,0.93116325,-0.12191831,-0.060538035,13.239924,-0.1839203,-0.13930106,7.453463,-0.08307761,0.039425503,-0.06456607,-0.19787963,0.020044137,-0.13865088,0.038364265,8.355481,0.19257447,5.6666837,-0.4617228,0.110413246,0.018042583,-0.008067468,-0.0143334335,0.25144246,0.19239095,4.433598,-0.14256689,0.056735765,10.440592,-0.67384434,2.8277285,0.06360008,-0.049943104,6.696296,-0.0013948475,0.0055284593,0.03157681,0.1593931,6.213215,0.002536747,-0.116944484,-0.018582758,0.007762911,0.007622612,10.864833,0.017173722,-0.00014898501,-0.92426646,-0.14891197,0.058095027,11.762585,-0.009631605,-0.37370962,-0.06287052,3.6477551,-0.17204952,-0.045241933,0.06579202,-0.009980608,-0.15588333,0.011307465,6.266064,0.24379504,-0.0035476102,-0.67946476,-0.21527284,8.411142,-0.016947879,5.7637167,0.19312063,9.397004,-0.042056855,-0.016224338,0.11728539,12.113091,7.4059796,-0.4260548,0.0077080023,-0.38783196,0.040781304,2.311029,-0.01849421,-0.0028552827,-0.0823848,9.7558365,3.1449323,-0.33594078,-0.0015396634,14.024438,10.716928,12.944419,-0.040972214,0.069991045,-0.13294265,0.2659656,-0.021545582,5.4687786,0.079141885,0.011960001
t33,0.0826448,0.18503788,0.00939999,-0.08230294,-0.10815988,0.018135082,-0.08130866,-0.07847582,0.060023244,5.2539306,0.053036693,-0.0726845,-0.023534527,0.044386674,-0.053413585,0.028685546,0.03999387,0.13781172,0.0072613857,1.5030274,0.09523376,0.0031500969,4.0561566,-0.018494165,0.11727808,0.088728935,-0.16276032,-0.36215606,0.113983914,-0.12615108,4.3816576,-0.120801926,0.033569846,5.2288656,1.3634421,-0.0008984668,0.023781508,0.028126776,0.044691194,-0.17613024,0.0022737544,7.6229396,-0.0026612207,0.018280493,1.1336573,-0.0047489447,0.028443487,-0.00018327389,6.361396,-0.04428728,0.040010966,-0.092972,-0.006578341,9.796079,-0.053163264,-0.07831467,2.703152,1.7876071,0.027021797,-0.01941912,-0.07580799,0.0030217064,-0.04980281,3.860514,-0.005088021,4.282422,-0.11188553,-0.05599871,-0.032793358,-0.20277284,0.05108395,-0.013364559,10.541929,-0.030324494,0.033673804,-0.030456355,-0.120370194,3.222866,0.0040507317,4.1438146,0.01981832,0.05029361,0.22181845,-0.0076013687,-0.03509691,-0.02969438,-0.04051878,-0.16432755,-0.0013758206,-0.017327907,4.8053145,-0.042318124,-0.030919781,9.168877,2.4781227,0.039069574,-0.012479731,0.14046854,0.120093204,6.892001
t34,0.035143603,0.10673405,0.016752437,-0.039675057,-0.049733486,0.022730915,-0.23146848,5.775084,0.057110436,-0.060667813,0.048740685,-0.08234449,8.102847,0.029538363,5.964909,0.03141052,0.010553114,0.8067257,0.016196322,-0.06328673,0.050631214,0.024290832,-0.0035110968,5.139701,0.09309771,0.09995968,-0.023160817,2.6482148,0.060123593,-0.090251364,9.851948,-0.07400693,0.03161713,-0.02473937,0.90168834,-0.00077844464,0.012103132,0.04209134,0.027882949,-0.103326045,0.0029667239,-0.019380858,-0.002722901,0.0077172024,0.00027157145,-0.008258073,0.03014767,-7.386469e-05,-0.0643979,5.7717505,0.02554009,-0.10624155,-0.0047418782,3.8417428,-0.045573194,4.805846,-0.0418432,2.9618244,0.03908709,-0.014124017,-0.016575202,0.0033043644,-0.00536299,1.0331148,-0.0030650776,3.2750938,-0.013710623,-0.099197075,-0.035823304,-0.016233528,0.0326073,-0.008771029,-0.023660129,-0.024295442,0.04449793,-0.075184084,-0.03350021,9.854048,0.0009234282,3.2914257,0.013989859,4.352601,-0.0053913253,2.6264017,0.5780667,-0.055284977,1.403296,-0.010568172,10.370045,-0.021917641,-0.014477815,-0.030959073,-0.049036425,0.12503976,5.547837,0.05286276,-0.0053441348,0.04479843,0.12175117,0.0064711967
t36,0.070557386,0.16964555,0.012349454,-0.08570683,-0.08692031,0.013588696,-0.10999523,-0.054197256,0.056220695,5.328913,0.060650732,-0.082081765,-0.022338327,0.043774914,-0.054791655,0.02445535,0.021718962,0.0197225,0.0074100723,0.45586324,0.07713821,0.0058994326,5.4243865,-0.021217853,0.10225381,0.10740987,-0.14647846,-0.30767107,0.08931523,-0.12214333,4.711275,-0.10359003,0.03709168,4.910613,0.63356066,-0.0008017764,0.02268148,0.01713461,0.02335962,-0.16332568,0.0018893846,6.1543746,-0.00030428986,0.01569981,2.785395,-0.005460108,0.030139685,-0.0001587337,5.672,-0.03227,0.044013146,-0.08983087,-0.006565773,6.8237753,-0.05143257,-0.0723625,2.8626783,2.4251137,0.031816464,-0.016175687,-0.08067882,0.003942798,-0.0493116,3.790183,-0.00359336,4.9639726,-0.115268275,-0.04150045,-0.039576914,-0.18248636,0.025430534,-0.012552932,8.815357,-0.037131973,0.01819111,-0.03432068,-0.121505,5.3315797,0.004026655,2.374159,0.01879817,0.040933896,2.948539,-0.0069328323,-0.037203185,-0.044778388,-0.025232976,-0.11768577,-0.00052870525,-0.010911679,4.445743,-0.043890662,-0.036857698,7.323507,1.2895192,0.014339407,-0.008873194,0.11575142,0.10589957,5.5656214
