"accepted_species","trait_OU_scaled"
"t1",-9.47530814802597
"t39",0.868841290351187
"t98",0.678570971092046
"t152",-0.315112637036027
"t227",NA
"t228",-0.775422925993833
"t222",0.12423329149534
"t146",1.10260484148771
"t138",1.03052650441617
"t139",1.20870285714828
"t76",-0.883977654401309
"t177",0.317087528270257
"t178",0.291443342486201
"t115",0.58611644403444
"t105",0.204706574993494
"t149",-0.760341098202269
"t217",-0.406715395762439
"t218",-0.66809851869273
"t164",-1.09474509932527
"t159",-0.0771153181389308
"t61",0.454163319994827
"t122",0.29773776019924
"t123",0.232933347277427
"t225",-0.396524859668955
"t251",0.218699244649539
"t252",0.233772645583765
"t236",-0.106066950878072
"t194",NA
"t195",-0.530927990135092
"t119",0.647803224484716
"t120",1.35206143287115
"t167",NA
"t168",-0.453945519298101
"t97",0.307203954785367
"t45",0.878907188132066
"t135",1.0622508848126
"t142",-1.48230464839192
"t143",-1.17071872166597
"t185",0.454915480737219
"t186",0.838094387011916
"t184",1.31448041709436
"t90",NA
"t127",-0.331314391795489
"t128",1.01261941548017
"t88",0.401680946625087
"t6",-0.0722831553889784
"t5",-0.456988323652838
"t4",0.300492000029641
"t7",NA
"t162",0.842968345164828
"t163",0.0251541836981492
"t133",-0.399176110673807
"t51",-1.17339501341445
"t52",0.570502285251491
"t15",NA
"t21",-0.85074542960166
"t22",0.18823188120365
"t46",0.3220136265896
"t79",-0.699289285666661
"t80",-0.860066432105289
"t206",0.566586467247366
"t207",0.32686398157099
"t247",-0.0512273262233229
"t248",NA
"t104",0.111928282117773
"t153",NA
"t154",-1.0762056861225
"t96",0.339952746162814
"t169",0.577962005874972
"t232",1.90991042131346
"t233",1.83039074710091
"t191",1.7396389086527
"t192",0.92575351065181
"t234",-0.399320161764237
"t235",-0.433904059811041
"t109",1.21233981171174
"t86",-0.0807912724358784
"t87",0.27974343805791
"t179",1.09687777000824
"t180",0.260893505751421
"t172",0.605609442641494
"t100",0.223186136717828
"t150",0.0911682810891722
"t151",-0.0131443297146043
"t65",-0.375104729660199
"t83",0.358259649649904
"t110",1.56581665388035
"t243",0.579657119089434
"t244",0.523559751400129
"t229",-0.0738760079710707
"t183",0.207910117608015
"t189",NA
"t190",NA
"t40",0.561863969517469
"t41",0.107463992070511
"t137",-0.434188858830665
"t208",-0.182287882128575
"t209",0.499010761684664
"t130",-0.0400155268839283
"t174",-0.823634860258484
"t175",-0.385047168866677
"t141",-0.605167810376878
"t101",0.0432568907800802
"t102",0.376733178510993
"t103",1.04389977538122
