"accepted_species","traits"
"t22",1
"t24",1
"t25",0
"t32",1
"t33",1
"t38",1
"t39",1
"t41",1
"t43",0
"t45",1
"t47",0
"t48",1
"t50",1
"t51",1
"t52",0
"t53",1
"t54",1
"t55",0
"t56",0
"t57",1
"t61",0
"t62",1
"t63",1
"t65",0
"t66",1
"t68",1
"t69",0
"t71",0
"t72",1
"t73",1
"t74",0
"t75",0
"t77",1
"t78",1
"t79",1
"t80",1
"t81",1
"t82",0
"t84",1
"t85",1
"t86",1
"t87",0
"t88",1
"t89",0
"t90",1
"t91",1
"t92",0
"t93",0
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t100",1
"t101",0
"t102",0
"t103",1
"t105",0
"t106",0
"t107",1
"t109",1
"t111",1
"t113",1
"t114",1
"t115",0
"t116",1
"t117",1
"t118",0
"t119",0
"t120",0
"t121",1
"t122",1
"t123",0
"t124",0
"t125",0
"t126",1
"t127",1
"t128",0
"t129",0
"t130",1
"t131",1
"t132",1
"t133",1
"t134",1
"t135",1
"t136",1
"t137",1
"t138",1
"t139",0
"t140",0
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",1
"t148",1
"t149",1
"t150",1
