"accepted_species","trait_ARD"
"t2","1"
"t3","1"
"t6","0"
"t15","0"
"t16","0"
"t7","0"
"t23","0"
"t24","1"
"t146","0"
"t147","0"
"t215","0"
"t216","0"
"t200","0"
"t194","0"
"t54","1"
"t76","0"
"t131","1"
"t132","0"
"t180","1"
"t181","1"
"t59",NA
"t71","1"
"t160","0"
"t161","0"
"t107","1"
"t168",NA
"t169","0"
"t93","1"
"t58",NA
"t89",NA
"t158","0"
"t159","1"
"t115","0"
"t116","0"
"t156","1"
"t157","1"
"t121","1"
"t22","0"
"t4","0"
"t5","1"
"t9","0"
"t10","0"
"t63","1"
"t64","1"
"t57",NA
"t33","1"
"t27","1"
"t49","1"
"t91","0"
"t100","0"
"t101","0"
"t74","1"
"t103","1"
"t104","1"
"t28",NA
"t29","1"
"t30","0"
"t26","1"
"t56","1"
"t82","1"
"t83","1"
"t108","1"
"t162","1"
"t163",NA
"t172","0"
"t173","0"
"t65","1"
"t195","1"
"t196","1"
"t62","1"
"t68",NA
"t69","1"
"t67","1"
"t154","0"
"t155","0"
"t97","0"
"t186","1"
"t187",NA
"t128","1"
"t46","1"
"t40","1"
"t34","1"
"t45","1"
"t178","1"
"t179","1"
"t119","0"
"t170",NA
"t171",NA
"t213","1"
"t214","1"
"t95","1"
"t94","1"
"t120","1"
"t129","1"
"t130","1"
"t122","1"
"t18","1"
"t13","0"
"t11","1"
"t8","1"
"t12","1"
"t31","1"
"t32","1"
"t55","1"
"t112","1"
"t188","1"
"t189","1"
"t203","1"
"t204","1"
"t190",NA
"t191","0"
"t140",NA
"t141","1"
"t37","0"
"t207","1"
"t208","1"
"t109","1"
"t133","0"
"t134","0"
"t184","1"
"t185","1"
"t96","1"
"t113","1"
"t177","1"
"t201","1"
"t202","1"
"t164","1"
"t198","1"
"t199","1"
"t211","0"
"t212","0"
"t174","1"
"t110","1"
"t70","1"
"t79",NA
"t105","0"
"t152","0"
"t153",NA
"t175","1"
"t176","1"
"t125","1"
"t205","1"
"t206","1"
"t60","1"
"t98","0"
"t99","1"
"t90","1"
"t77","1"
"t78","0"
"t43","1"
"t102","0"
"t148","1"
"t149","1"
"t51","1"
"t52","1"
"t50","1"
"t84","1"
"t85","0"
"t139","1"
"t197","1"
"t209",NA
"t210","1"
"t123","1"
"t80","1"
"t81","1"
"t75","1"
"t86","0"
"t106","0"
"t142","0"
"t143","1"
"t137","0"
"t138","0"
"t150","1"
"t151","0"
"t36",NA
"t17","0"
"t20","1"
"t21","1"
"t14","1"
"t35","0"
"t41","0"
"t42","1"
"t38","0"
"t39","0"
"t19","1"
"t48",NA
"t66","0"
"t192","0"
"t193",NA
"t165","0"
"t166","1"
"t167","1"
"t87","1"
"t88","1"
"t92","1"
"t144","1"
"t145","0"
"t117","1"
"t182","1"
"t183",NA
"t114","0"
"t118","0"
"t126",NA
"t127","1"
"t124","0"
"t53",NA
"t44","1"
"t61","0"
"t72","0"
"t73","0"
"t135","1"
"t136","1"
"t111","1"
"t47","1"
"t25","0"
"t1","0"
