"accepted_species","traits"
"t8",1
"t12",1
"t14",0
"t15",1
"t16",1
"t18",1
"t19",1
"t22",1
"t24",1
"t25",1
"t26",0
"t27",1
"t28",0
"t30",1
"t31",1
"t32",1
"t34",0
"t35",0
"t36",0
"t37",0
"t39",1
"t40",1
"t41",1
"t42",1
"t44",0
"t46",0
"t48",1
"t49",0
"t50",0
"t52",1
"t53",1
"t54",1
"t56",1
"t57",1
"t58",1
"t59",1
"t60",1
"t62",0
"t63",1
"t66",1
"t67",1
"t68",1
"t70",0
"t71",0
"t72",1
"t73",1
"t74",0
"t75",0
"t76",1
"t77",1
"t79",0
"t80",1
"t81",1
"t82",0
"t83",1
"t84",1
"t85",1
"t86",1
"t87",1
"t88",1
"t89",1
"t90",0
"t91",1
"t92",0
"t93",0
"t94",1
"t95",1
"t96",1
"t98",1
"t99",1
"t100",1
"t101",0
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t108",0
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",0
"t115",0
"t116",0
"t117",0
"t118",0
"t119",0
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",0
"t127",0
"t128",0
"t129",0
