"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t1",0.040635955898818,-0.0988993265115239,0.0509379390373801,-0.00128956582817731,0.00965418530651166,-0.000323834414447658,0.00553022221510039,-8.2817115986582e-06,0.00217284082794032,-0.107913677312129,0.120248418314858,-0.138779718821698,0.00185409990252195,-9.76185509507754e-05,0.00100541813298276,0.000325515562786219,-0.00830924666856295,0.0532108190847734,-0.00870397099972419,0.00166852409015844,-0.111116494028669,0.00547636751514904,-0.0127679228323847,0.00621089460072002,-0.0267548645297564,0.000598771776203446,-0.0121905405171505,0.114021870759778,-0.000192380569990516,-0.0125028705415462,0.259625716938156,-0.0110236572018018,0.84755109596428,-0.00102787953522662,-0.0532705752528641,4.32733027532946e-16,0.0153539261647813,-0.233939816307403,0.0707136316771509,-0.163741122371446,0.0295647646605527,0.0185146497732024,9.10685516264516e-05,-0.00107611438092824,-0.00395700997628762,-0.0429590541795165,0.000595064459735337,0.0209289272381244,-0.000223124353961162,-0.000217019233901643,-0.000289918036965286,-0.00108815520837208,-0.00177898742163534,-1.6687334418859e-12,-3.30475511915661e-06,-9.68029987550252e-18,-0.00269966929562992,0.149321272010677,-0.00138954074965275,-0.000144973707522048,-0.000935126162321706,-0.000196631618752987,-0.000179730605317986,0.000123220867684124,0.000160897907396642,0.000565859803156346,-4.9901213510904e-17,-0.000483923202373852,-1.53628401065494e-05,-0.000201766101681416,0.00230891789792624,0.000192695468135836,3.64978141880616e-07,-0.00633216333110111,9.23229919725257e-06,3.45624574646679e-17,9.2531618578372e-06,-1.15673592308308e-17,-0.000173666387915217,-1.26974031770797e-15,1.08989244983918e-05,-3.43672491976642e-17,-0.00328574720609401,-1.11433585493301e-16,-5.21298598751562e-18,1.70243121550254e-06,5.50981855664358e-17,6.21341481802721e-17,-1.14810086199046e-17,1.87232973037002e-17,-1.79844001552068e-17,-7.82674065710168e-06,-3.13513211691029e-17,-6.67599140762366e-17,-4.17910558960187e-17,-8.98694474496427e-18,-1.39868472649709e-17,2.64917365028686e-17,4.46978311636355e-18,-5.18068068949921e-18,1.46901478353072e-17,-3.49914458316101e-18,3.12815321554482e-17,3.04877865823248e-17
"t3",0.0524064914179099,-0.141624423301845,0.172223439041265,0.00730584444799104,-0.0162252837645532,0.000263322030570215,0.000462382035786413,-1.14887503547352e-06,0.000845404451244371,-0.0930730911885719,0.143055582190243,-0.182672683696444,0.00849782139205821,0.00141236753787314,-0.000842153828379407,5.63942560644585e-05,-0.122592429674096,0.0180274731678182,-0.00545380360799823,0.00149342544684097,-0.893969174497289,-0.0879203640211707,0.0524532390614658,-0.00833891431831636,0.0255001528466245,-0.000493872306843253,0.00736363651863393,-0.0362609242249551,5.89263769086154e-05,0.00355023350426969,-0.0682697026902793,0.00277823545218229,-0.194831155002024,0.000228905266770599,0.0117669729156176,-1.13934237024564e-16,-0.00169946698455163,0.0230062975028901,-0.00645985069999259,0.0132853519064498,-0.00238854255735529,-0.00136628989687652,-6.48520021484656e-06,6.80292783472438e-05,0.000240234336506111,0.00253907103426723,-3.45456025317587e-05,0.0263652385509389,9.11012529822777e-06,8.80271208180638e-06,1.16473265060609e-05,4.48553650011748e-05,7.99301070252071e-05,7.604249641162e-14,1.50729230314642e-07,-1.82031230244887e-16,0.000552208524139948,0.060954903160475,-1.63772845547708e-05,-1.28884326095634e-06,-5.9388611790096e-06,-4.09677734197575e-07,-4.22690069600993e-07,8.92923693552118e-07,0.000416020714849225,6.62760911326158e-06,-2.19660236895987e-18,-0.00114415202792056,-2.93215198403035e-07,-3.96282959391253e-06,0.00539060966437793,4.27497857443543e-06,8.61238954626566e-09,-0.00016267640015743,2.88942116169096e-07,2.10458177684636e-17,3.55109636931441e-07,4.39586387278988e-17,-7.24542322565852e-06,1.9486201986553e-15,5.1243098863779e-07,-1.36484514489202e-17,-0.000159707618008155,4.73992277978608e-18,2.50047213521147e-17,8.69856548588777e-08,2.12841778070562e-17,6.08187822621846e-17,3.04826285876311e-17,-3.13105310171478e-18,-5.97138895543575e-17,-4.80388314057484e-07,-2.03650936984117e-17,-1.05601937763031e-17,-2.76880532095344e-17,-8.3229254224153e-18,-5.91852960089453e-17,3.1635694917935e-17,-4.2508281613554e-17,3.7676860388621e-17,-1.29124386903254e-16,4.35677414979441e-18,-4.45852583437799e-17,3.61210200645963e-17
"t61",0.0585937304578744,-0.16444914688676,0.241967402070012,0.0125856503396938,-0.03284043747226,0.000659300875975752,-0.00408170154948446,5.60863243609526e-06,-0.0010493655110136,0.0445709515650363,-0.0530032053748326,0.0633372450916189,-0.00186722881794543,-0.000240814713228128,3.93768209779109e-05,4.77281812220439e-05,-0.427801263561392,-0.0126184720750669,0.00182971522348397,-0.000377242328376401,0.116767381405209,0.0099801388933997,-0.00515804170472386,0.000523184375079404,-0.00114894188629622,1.80804435464051e-05,-0.000123518874176772,-0.000972076645869707,1.72460718265546e-06,0.000121227531095449,-0.00266001539620114,0.000115467929825407,-0.00916119947245159,1.11812420575749e-05,0.000580230293756551,4.61875514923897e-19,-0.000136829007683265,0.00194170230615784,-0.000560236815506647,0.00120281932821065,-0.000216596874769945,-0.000128457945013611,-6.19800445985812e-07,7.0275524836278e-06,2.59623450929725e-05,0.000286511182125188,-7.41608595817845e-06,0.0284730920053455,-3.50001253107476e-07,3.39889630528171e-07,5.13234250545258e-07,2.23750988044249e-06,4.04636127269552e-06,3.55034938235859e-15,7.63262419561994e-09,-1.28305955066567e-15,2.70606378530591e-05,0.00294760408136506,-7.28330761699358e-07,-5.63913877519613e-08,-2.54425941959317e-07,-2.68369427005308e-09,-1.75690927602177e-09,-4.72395967487096e-08,-0.000576492232851438,-1.06133705281126e-06,-2.81603196786333e-16,0.015094963387969,5.30864281146871e-07,1.07861364723693e-05,-0.832646606364876,6.08507474337772e-06,8.07799166983134e-09,-0.000106153579270043,1.18945573496543e-07,-1.74565668051216e-16,1.14162507329277e-07,1.69998157154705e-17,-2.17724719833957e-06,-4.93103724497627e-16,1.43002069846055e-07,-1.95289803995987e-16,-4.3831318709439e-05,-4.221978266489e-16,-7.29655059990723e-17,2.33461674391613e-08,-1.65123903167354e-16,-6.53574432970946e-17,6.39922860150259e-16,4.78009246502481e-16,-1.88361918374513e-16,-1.21692498152803e-07,2.31326449928788e-16,7.64201213240659e-17,-2.41544758152661e-17,-1.52514875369731e-16,-2.99948374269554e-16,2.00522704773979e-16,6.6477252097738e-17,-1.50946509909275e-16,-2.78914880185418e-16,1.59499359620438e-16,4.39586506410353e-17,1.05986259418507e-16
"t68",0.0587270968706933,-0.16493759046895,0.24341279752634,0.0126920964868363,-0.0331694903033657,0.000666993156186768,-0.00416155613726401,5.72535771832224e-06,-0.00107873139846838,0.0463014084647995,-0.0552546059183058,0.0660886281128642,-0.00196045986828838,-0.000253620966666446,4.18568769375706e-05,5.17831903212776e-05,-0.465256617214461,-0.0137961325829206,0.00201080624886533,-0.000415897990111919,0.130067830208494,0.0111459658605264,-0.00577639699374615,0.000590975018237172,-0.00130547645062315,2.06122966272235e-05,-0.000142167013029886,-0.00115926701209212,2.06288744036303e-06,0.000145943436999295,-0.00322515154962127,0.00014058624520167,-0.0112631282941813,1.37959311142654e-05,0.000716586437051348,2.22277577353085e-16,-0.000189620444720801,0.00276950362774829,-0.000815041385891606,0.00181254604882935,-0.000326835647296811,-0.000199811922760675,-9.76604834012964e-07,1.1624310009161e-05,4.37843282026687e-05,0.000490165044202401,-1.35951247900035e-05,0.053330086627475,-6.78947771018449e-07,7.14781500766742e-07,1.112236478026e-06,5.27720928683687e-06,1.00597816690413e-05,9.62263624538216e-15,1.90876492480168e-08,4.01778099672206e-16,7.73164688594195e-05,0.00866761017833512,-2.47460184693419e-06,-1.96372275890788e-07,-9.13820451148463e-07,-7.73406583531356e-08,-8.0519687259798e-08,2.01619596564888e-07,0.0014476675182744,1.86973306403864e-06,-5.8686689722962e-16,-0.00999635760531969,-3.1111394317842e-07,-5.90049327871655e-06,0.390917300192673,-1.90956107361337e-06,-1.8757065869369e-09,1.33027486907699e-05,1.07756869534206e-08,1.43283596658389e-15,3.09876644459325e-08,-2.63995267164837e-16,-7.29648609365069e-07,0.707106781186547,5.96681229886958e-08,-3.26132600258474e-15,-1.92145813573117e-05,-1.47001593791419e-16,9.07516441269503e-16,1.09443714573285e-08,6.17162512585062e-17,-4.97592040443262e-16,7.17760441224538e-16,-4.26669045104094e-16,2.14100856769122e-15,-6.91401366727477e-08,-5.262070583245e-16,6.18827052921157e-17,-2.36986295128734e-16,-7.33963937165991e-16,7.12529865824685e-16,-7.20475052873536e-16,-4.64215173760828e-16,1.7545114556083e-16,3.32345299371279e-16,-1.22173162196127e-16,-6.33092668835437e-17,1.47977467587992e-17
"t69",0.0587270968706932,-0.16493759046895,0.243412797526339,0.0126920964868362,-0.0331694903033661,0.000666993156186738,-0.00416155613726403,5.72535771834978e-06,-0.00107873139846829,0.046301408464799,-0.055254605918305,0.0660886281128634,-0.0019604598682884,-0.000253620966666355,4.18568769373078e-05,5.17831903212299e-05,-0.465256617214462,-0.0137961325829206,0.00201080624886509,-0.000415897990111733,0.130067830208492,0.0111459658605266,-0.0057763969937463,0.000590975018237203,-0.00130547645062319,2.06122966274207e-05,-0.000142167013030142,-0.00115926701209208,2.06288744062958e-06,0.000145943436999369,-0.00322515154962177,0.00014058624520201,-0.0112631282941829,1.37959311145979e-05,0.000716586437051532,-2.57853669956363e-16,-0.000189620444721201,0.00276950362774936,-0.000815041385891925,0.00181254604882999,-0.000326835647296728,-0.000199811922760683,-9.76604834296409e-07,1.16243100087759e-05,4.37843282024308e-05,0.000490165044202871,-1.3595124789924e-05,0.0533300866274748,-6.78947770628183e-07,7.14781500742775e-07,1.11223647862366e-06,5.27720928656934e-06,1.00597816688239e-05,9.80619205298188e-15,1.90876490066076e-08,3.89018471766333e-16,7.73164688602221e-05,0.00866761017833573,-2.47460184746068e-06,-1.96372276950826e-07,-9.13820450731777e-07,-7.73406586167458e-08,-8.05196877968237e-08,2.01619596394055e-07,0.00144766751827473,1.86973306390463e-06,8.98779314887539e-16,-0.00999635760531768,-3.11113944125114e-07,-5.90049327911361e-06,0.390917300192674,-1.90956107513472e-06,-1.87570699103535e-09,1.33027486915317e-05,1.07756877445864e-08,-1.24214077753765e-15,3.09876596965563e-08,2.74663487421139e-16,-7.29648615688089e-07,-0.707106781186548,5.96681195004509e-08,3.23672277620924e-15,-1.92145813650104e-05,6.71264971415506e-16,-8.91603977238415e-16,1.0944372302757e-08,3.19762307187392e-17,7.89324755610487e-16,-1.50736638670657e-15,-1.35509651366553e-17,-2.13314305789724e-15,-6.91401352147818e-08,3.36297802499271e-16,-1.7393996747877e-16,7.3584553046802e-17,8.8134457413724e-16,-6.14757990817546e-16,5.39622628650738e-16,-4.05233552501737e-17,-8.09280581551411e-17,-1.99934049029446e-16,5.3427949955328e-17,4.05767973483739e-17,3.36760365918114e-17
"t47",0.0591078213672127,-0.166357384896517,0.247960223251985,0.0130501141917881,-0.0343244571235831,0.000695253536486536,-0.00453066803054679,6.28594433940032e-06,-0.0012569343889005,0.062278667279494,-0.0798867830719389,0.0976774267447622,-0.00352092510007395,-0.000525874141991484,0.000244922498566067,-2.9059881346913e-05,0.199545679779844,0.00318423733812088,-0.000221193032947526,2.33677281114969e-05,0.00733591386034056,0.000836438776858924,-0.000529916799902241,7.64970110533104e-05,-0.000190295525438982,3.14316551388943e-06,-2.33245413896813e-05,-0.000170697374323729,2.95149548895711e-07,1.94222505967215e-05,-0.000388840216790844,1.58179792707717e-05,-0.00103596329932616,1.1564463931487e-06,5.85006197132707e-05,2.4370946159171e-16,6.41694911232039e-05,-0.00138045106715962,0.000510419855776576,-0.00163171599097264,0.000298146721834666,0.000243026972811873,1.33819226584498e-06,-2.49872166594655e-05,-0.000113559250484832,-0.00147019035448887,9.73274297716348e-05,-0.570233259452279,2.41310561433124e-05,8.07431981927565e-06,9.0262698953666e-06,2.59014285146047e-05,4.11857714495584e-05,3.87741729217618e-14,7.68375588566547e-08,-1.64726071746569e-15,0.000235835506529231,0.0253437152051133,-6.15691091201964e-06,-4.78232426832586e-07,-2.17039007916853e-06,-1.16751395226635e-07,-1.19384882839849e-07,1.94941643049008e-07,-0.701036968580119,2.36208940256725e-06,-6.0111976425961e-15,-0.138783023065314,-5.07577987674102e-08,-9.08839068781481e-07,0.0149790751082985,8.8697919199915e-07,1.87521085436867e-09,-3.62646333409876e-05,6.46801211672481e-08,1.63287199108052e-16,7.84297224119676e-08,-5.03072604750728e-16,-1.59015872441301e-06,-5.32521022428863e-16,1.11521708614439e-07,2.0665402680131e-16,-3.46849633702092e-05,-2.53291167050912e-16,3.01745478926323e-16,1.88372843572841e-08,-1.22757055716931e-16,-8.53670849419196e-17,3.16601632336327e-16,-1.45582988984048e-16,6.03538927967741e-17,-1.0332453444002e-07,-1.34257948591656e-16,-6.52939872247337e-17,1.44140348310232e-17,1.06900050792745e-16,-8.79610011423471e-17,-3.15332237602807e-16,1.46823904922257e-16,-3.2904970768224e-16,-1.20523916649975e-17,-7.37961307871341e-17,-9.06962787706803e-17,-1.20436944820251e-16
"t48",0.0591526541330407,-0.166522392044308,0.248459470196057,0.0130876066157679,-0.0344418589015092,0.000698037106477596,-0.00456187468330305,6.3321933715622e-06,-0.0012696752323276,0.0631887237477496,-0.0811811592333538,0.0993017528775856,-0.00358989579067698,-0.000536984735464119,0.000251297267614872,-3.0183557584447e-05,0.207594930630315,0.00332503593689565,-0.000231862925327272,2.45560372212081e-05,0.00777717184683019,0.00088889925345963,-0.000564640236945191,8.22451013266952e-05,-0.000205996559890634,3.41665184018709e-06,-2.56920821150031e-05,-0.000203337280705082,3.55175259459647e-07,2.39641200724455e-05,-0.000496406801417784,2.06921962916532e-05,-0.00146122885409101,1.69312553424049e-06,8.65921393699725e-05,2.74575399959842e-16,4.86526104760861e-05,-0.00111610172768067,0.000424099114253063,-0.00140064454473668,0.000256178458458468,0.000212775157062743,1.17920983953266e-06,-2.24439239876798e-05,-0.000102617081586565,-0.0013339051948653,8.97217010506413e-05,-0.527821800398933,2.24718216611641e-05,7.60870162386994e-06,8.5387192013237e-06,2.47443491962558e-05,3.95635202355567e-05,3.70327800858839e-14,7.38548059294599e-08,1.92131083270196e-15,0.000229524590772912,0.0247271281190569,-6.07802463307126e-06,-4.72996414082867e-07,-2.1516330660238e-06,-1.26419659783681e-07,-1.30170255031414e-07,3.00769248677974e-07,0.710101036020359,1.2584038562313e-06,8.12181617614199e-15,-0.221232923361716,-1.2620568795362e-08,-4.82197441239573e-07,0.0103276300103995,6.96765330682734e-07,1.52028534014091e-09,-3.02816818919457e-05,5.62868323050194e-08,5.49826658799907e-16,7.00521875971962e-08,6.5707857504061e-16,-1.43206216671058e-06,-4.18070302556497e-16,1.01467692489133e-07,2.20412985585264e-16,-3.16398106204154e-05,-2.1999762171622e-16,-4.42304686369989e-16,1.72473516043236e-08,2.56278348237007e-16,-2.15015337066038e-16,1.48632283761529e-16,7.45369015230474e-16,-1.44286148149841e-16,-9.57594933103803e-08,1.17477003797109e-16,8.04601525046138e-17,-1.13932328208828e-16,-1.40380599070324e-16,-9.81721292252558e-17,4.91369095097005e-16,3.90892094138525e-16,1.45160340289024e-16,1.83417981636609e-17,-9.01396376715776e-17,1.52384673948552e-16,9.25035544075866e-17
"t62",0.0594468606990814,-0.167605888596703,0.251746463659374,0.0133349978655527,-0.0352176003714508,0.000716456637746943,-0.00476982394599407,6.64071908919122e-06,-0.00135520822328875,0.0693566856581696,-0.0899820018190561,0.110355347333521,-0.00406191604458066,-0.000613239247560072,0.000295424135337469,-3.81113843490025e-05,0.264511756693958,0.00432560340587579,-0.000308056446787889,3.30672777079594e-05,0.0109688263441732,0.00126929602936995,-0.000817084958564276,0.000124381701315849,-0.000321749094815561,5.43937987687398e-06,-4.33659407488608e-05,-0.000455688249778319,8.20650680883261e-07,5.94130919860303e-05,-0.00134199097135872,5.91711826957303e-05,-0.00485186561810573,5.98775873306755e-06,0.000311603237266704,4.90754011461074e-17,-9.19659822741104e-05,0.00135907338611099,-0.000402857479845364,0.000907284333434677,-0.00016368289695963,-0.000101304679167337,-4.98137363397737e-07,6.1143645361493e-06,2.34474115810767e-05,0.000266886273938415,-8.75262869889774e-06,0.0390491730759092,-9.28535988581943e-07,1.0872406171398e-07,2.56153895416829e-07,1.59719636774378e-06,3.19337549514092e-06,3.36747332541604e-15,6.07991965634416e-09,6.00722533357131e-15,2.54274651243676e-05,0.0028525625379173,-8.06957414125307e-07,-6.38569822259218e-08,-2.96029123919529e-07,-2.03659198887802e-08,-2.08878736742573e-08,3.62982454081584e-08,0.0490964463621684,-1.20977370471603e-08,-1.71153743456203e-15,0.891207131260964,-2.69465663436979e-07,-2.65180994728605e-06,0.0244639017595757,8.60094536370691e-07,1.56450967457589e-09,-2.63987563713167e-05,4.03730305474216e-08,-1.40638800063344e-15,4.65507292713597e-08,1.69791904626111e-16,-9.39552061628981e-07,1.0223120489044e-15,6.61463612546579e-08,-1.43636611136186e-17,-2.0629741316976e-05,4.01015614143064e-16,1.29425683825826e-17,1.12637729766299e-08,-2.0926001584169e-16,6.33080129151451e-16,-5.6663425858769e-17,-1.58384801596607e-16,-1.17910444719904e-16,-6.36023444368942e-08,-9.66264123102269e-17,-7.31113650507903e-18,1.19898730757204e-16,-1.1561085961704e-16,-3.61429560616463e-17,2.19413218036169e-16,1.00609095448818e-15,1.62894744126799e-16,5.38676198492761e-16,2.81435054293533e-16,1.64126575437523e-16,8.83807102021834e-17
"t103",0.0597190198734092,-0.168607865623037,0.254781912394228,0.0135631941722292,-0.0359326361585255,0.000733421849355362,-0.00496066196632972,6.92369641997913e-06,-0.00143340331286974,0.0749680942504924,-0.0979756984384531,0.12039089193099,-0.00448923346713066,-0.000682173413815057,0.000335144379817602,-4.51805268727735e-05,0.315208100166077,0.00521465219400569,-0.000375597997234233,4.06010626705208e-05,0.013780624234426,0.00160402023933315,-0.00103894154496144,0.000161267367922422,-0.000422805471421785,7.20262366857511e-06,-5.87057797988445e-05,-0.000671226058184926,1.21768593964678e-06,8.95624538346795e-05,-0.00205887317643182,9.17324216002866e-05,-0.00770858905882919,9.6003497498059e-06,0.000500800514560727,-2.95579722303842e-16,-0.000204365042190503,0.00331314126789467,-0.00105021868828496,0.00268725932462577,-0.000487313472561132,-0.000340339771487785,-1.76787274589441e-06,2.7304966119664e-05,0.000116255327507867,0.00143857456497817,-7.88769796451639e-05,0.439349369969057,-1.72306134802471e-05,-4.95958778692646e-06,-5.27950277841511e-06,-1.34110762803697e-05,-1.99615154916166e-05,-1.87193221290816e-14,-3.69819979274499e-08,-2.86316605924633e-15,-9.86738273965034e-05,-0.0103278985682787,2.23392462033074e-06,1.70516635159858e-07,7.5771933693322e-07,2.43682721002051e-08,2.43179533091333e-08,-2.76347767009209e-08,-0.0307250626393572,6.41197512164619e-09,1.58651322334127e-17,-0.26183383107277,7.27929955213145e-08,6.8280740207424e-07,-0.00565536228473392,-1.48920062149731e-07,-2.18351589172069e-10,2.42293497933546e-06,8.32424170311161e-10,4.07398644762576e-16,6.31826352918819e-09,-3.52640954142946e-16,-1.71035637938708e-07,-1.10551785248603e-15,1.63435893891225e-08,-1.06811255229283e-15,-5.46439906427311e-06,-2.67955661485283e-16,5.56941697364765e-16,3.2815603191913e-09,-9.02048113787226e-17,-3.5161718165409e-16,-5.89788161904666e-16,-2.15630322050312e-16,7.11328006866503e-16,-2.45088200816596e-08,-6.17424699129021e-16,-1.53618307812257e-15,2.35218610076842e-16,-3.82825116632813e-16,1.02569532608299e-16,2.68955744051374e-15,-0.707106781186548,-1.64012439771601e-14,5.85616268579843e-15,-8.65081545957914e-16,-3.0071323179543e-16,1.88203485842218e-16
"t104",0.0597190198734091,-0.168607865623037,0.254781912394228,0.0135631941722291,-0.0359326361585257,0.000733421849355598,-0.0049606619663296,6.92369641997007e-06,-0.00143340331286985,0.0749680942504929,-0.0979756984384534,0.120390891930991,-0.00448923346713058,-0.000682173413814999,0.000335144379817463,-4.51805268728434e-05,0.315208100166076,0.00521465219400549,-0.000375597997234311,4.0601062670534e-05,0.0137806242344259,0.00160402023933304,-0.00103894154496131,0.00016126736792212,-0.000422805471421641,7.20262366861357e-06,-5.87057797989549e-05,-0.000671226058184711,1.21768593949265e-06,8.95624538345238e-05,-0.00205887317643171,9.1732421600941e-05,-0.00770858905882935,9.60034974977901e-06,0.000500800514560824,-4.02279677342302e-17,-0.000204365042190634,0.0033131412678947,-0.00105021868828516,0.00268725932462563,-0.000487313472560987,-0.000340339771487685,-1.76787274583317e-06,2.73049661196096e-05,0.000116255327507822,0.00143857456497787,-7.8876979645309e-05,0.439349369969058,-1.72306134805615e-05,-4.95958778675792e-06,-5.27950277799346e-06,-1.34110762804842e-05,-1.99615154913603e-05,-1.88088502451938e-14,-3.69819974804655e-08,-2.87002789025826e-15,-9.86738273964201e-05,-0.0103278985682785,2.23392462041791e-06,1.70516635316959e-07,7.57719336864048e-07,2.43682724551187e-08,2.43179524996137e-08,-2.76347769622137e-08,-0.030725062639357,6.41197439154445e-09,4.39848603262663e-17,-0.261833831072772,7.27929951833552e-08,6.82807402440267e-07,-0.00565536228473353,-1.48920062587802e-07,-2.18351032889004e-10,2.42293497853749e-06,8.32423881852397e-10,3.08101106407679e-16,6.31826333332707e-09,-3.49726469743968e-17,-1.71035638109741e-07,-6.86302866588323e-16,1.63435898690412e-08,4.76756957991045e-16,-5.46439906379433e-06,-2.15817764035658e-16,-5.37735031147718e-16,3.28156093740084e-09,2.87521676799339e-16,2.05270163644314e-16,3.41710257574509e-16,-3.36089584662956e-17,-6.59672685202875e-16,-2.45088213948368e-08,5.88743565138239e-16,1.5014167395957e-15,-3.68906672951446e-16,4.48013005622175e-16,-1.09616320360417e-16,-3.18385895364615e-15,0.707106781186546,1.64622354758921e-14,-6.34586692399771e-15,7.11883475300813e-16,2.89242764799792e-16,-7.63192433474085e-17
