accepted_species,estimate
t3,-5.409808
t9,0.24753012
t60,0.24958095
t207,0.25810915
t213,0.2564778
t77,0.25309262
t33,0.04944576
t244,0.16384147
t48,0.175587
t253,0.5091783
t321,0.50824016
t326,0.5139165
t164,0.5177948
t139,0.5200325
t177,0.5450524
t200,0.5446407
t114,-0.28984264
t196,-0.29626974
t197,-0.30327398
t243,-0.29874364
t230,-0.3019611
t182,-0.29656282
t203,-0.29601997
t276,-0.29920813
t86,-0.121486135
t219,-0.05791542
t216,-0.12709564
t227,-0.12496776
t241,-0.12597567
t25,-0.28429636
t19,-0.08384406
t36,-0.19261605
t20,-0.3776606
