"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167"
"t1",0,4.58460946364842,6.38633047821344,5.89640908054763,9.3936721095102,7.72807331997044,10.9702589514595,11.0062134187741,16.846205323677,18.580950010175,14.6647672853551,12.69633481362,14.8387295528487,17.6867181445403,19.5561035936723,16.0185654765502,14.465412169989,15.4168738154084,14.816656804466,16.9548966474763,14.4844722138539,19.5561035936723,16.1054281632959,14.3348400290085,18.9375988152061,15.4092260727775,16.1083513604681,17.3180162308322,16.6637071591112,16.1648675755033,16.0953704402773,17.3024931101355,19.5561035936723,19.5561035936723,18.6295423128916,19.5561035936723,19.5561035936723,18.0273193017506,15.8441938842554,19.5561035936723,16.8957785574626,17.7140394249975,16.8167325955578,19.5561035936723,19.5561035936723,18.4037043898961,16.6120935340816,16.9729643548715,19.5561035936723,17.2393373122843,16.8849302887017,19.5561035936723,19.5561035936723,19.5561035936723,17.5051785285574,19.5561035936723,18.4909653069383,19.5561035936723,17.7388845968859,19.5561035936723,18.5747108107998,18.0167645166793,16.5701442088717,16.9130567333286,19.5561035936723,18.0880415626263,18.0739535724145,19.5561035936723,19.5561035936723,19.3126345468946,17.3008177009297,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,17.5060377053503,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,18.1268078421139,19.5561035936723,19.5561035936723,19.5561035936723,17.8942683671659,19.5561035936723,18.5716453845877,18.7473801790728,19.5561035936723,18.9090484931302,19.5561035936723,18.2660020804504,19.5561035936723,19.5561035936723,19.5561035936723,18.8720327187435,19.5561035936723,19.5561035936723,19.5561035936723,18.5531183940473,19.5561035936723,19.1835900490747,19.5561035936723,19.5561035936723,19.5561035936723,19.2580437745413,19.5561035936723,18.6405655515469,19.5561035936723,19.5561035936723,18.8395516235257,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.4651155882673,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.3987115004376,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723,19.5561035936723
"t2",4.58460946364842,0,2.26459920267724,1.77467780501143,5.271940833974,3.60634204443424,6.84852767592325,6.88448214323788,12.7244740481408,14.4592187346388,10.5430360098188,8.57460353808383,10.7169982773125,13.5649868690041,15.4343723181361,11.896834201014,10.3436808944528,11.2951425398722,10.6949255289298,12.8331653719401,10.3627409383177,15.4343723181361,11.9836968877597,10.2131087534723,14.8158675396699,11.2874947972413,11.9866200849319,13.196284955296,12.541975883575,12.0431362999671,11.973639164741,13.1807618345993,15.4343723181361,15.4343723181361,14.5078110373554,15.4343723181361,15.4343723181361,13.9055880262144,11.7224626087192,15.4343723181361,12.7740472819264,13.5923081494613,12.6950013200216,15.4343723181361,15.4343723181361,14.2819731143599,12.4903622585453,12.8512330793353,15.4343723181361,13.1176060367481,12.7631990131655,15.4343723181361,15.4343723181361,15.4343723181361,13.3834472530212,15.4343723181361,14.3692340314021,15.4343723181361,13.6171533213497,15.4343723181361,14.4529795352636,13.8950332411431,12.4484129333355,12.7913254577924,15.4343723181361,13.9663102870901,13.9522222968783,15.4343723181361,15.4343723181361,15.1909032713584,13.1790864253935,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,13.3843064298141,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,14.0050765665777,15.4343723181361,15.4343723181361,15.4343723181361,13.7725370916297,15.4343723181361,14.4499141090515,14.6256489035366,15.4343723181361,14.787317217594,15.4343723181361,14.1442708049142,15.4343723181361,15.4343723181361,15.4343723181361,14.7503014432073,15.4343723181361,15.4343723181361,15.4343723181361,14.4313871185111,15.4343723181361,15.0618587735385,15.4343723181361,15.4343723181361,15.4343723181361,15.1363124990051,15.4343723181361,14.5188342760107,15.4343723181361,15.4343723181361,14.7178203479895,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.3433843127311,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.2769802249014,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361,15.4343723181361
"t3",6.38633047821344,2.26459920267724,0,0.82468548834463,6.83465746524338,5.16905867570362,8.41124430719263,8.44719877450726,14.2871906794101,16.0219353659081,12.1057526410882,10.1373201693532,12.2797149085819,15.1277035002735,16.9970889494054,13.4595508322834,11.9063975257222,12.8578591711415,12.2576421601992,14.3958820032095,11.925457569587,16.9970889494054,13.5464135190291,11.7758253847417,16.3785841709393,12.8502114285107,13.5493367162013,14.7590015865654,14.1046925148444,13.6058529312365,13.5363557960104,14.7434784658687,16.9970889494054,16.9970889494055,16.0705276686248,16.9970889494054,16.9970889494054,15.4683046574838,13.2851792399886,16.9970889494054,14.3367639131957,15.1550247807307,14.257717951291,16.9970889494054,16.9970889494054,15.8446897456293,14.0530788898147,14.4139497106047,16.9970889494054,14.6803226680175,14.3259156444349,16.9970889494054,16.9970889494054,16.9970889494054,14.9461638842906,16.9970889494054,15.9319506626715,16.9970889494054,15.1798699526191,16.9970889494055,16.015696166533,15.4577498724124,14.0111295646049,14.3540420890618,16.9970889494054,15.5290269183595,15.5149389281477,16.9970889494054,16.9970889494054,16.7536199026278,14.7418030566629,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,14.9470230610835,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,15.5677931978471,16.9970889494054,16.9970889494054,16.9970889494054,15.335253722899,16.9970889494054,16.0126307403209,16.1883655348059,16.9970889494054,16.3500338488634,16.9970889494054,15.7069874361836,16.9970889494054,16.9970889494054,16.9970889494054,16.3130180744767,16.9970889494054,16.9970889494054,16.9970889494054,15.9941037497805,16.9970889494055,16.6245754048079,16.9970889494054,16.9970889494054,16.9970889494054,16.6990291302745,16.9970889494054,16.0815509072801,16.9970889494054,16.9970889494054,16.2805369792589,16.9970889494054,16.9970889494055,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9061009440005,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.8396968561707,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494055,16.9970889494055,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054,16.9970889494054
"t4",5.89640908054763,1.77467780501143,0.82468548834463,0,6.34473606757757,4.67913727803781,7.92132290952682,7.95727737684145,13.7972692817443,15.5320139682423,11.6158312434224,9.6473987716874,11.7897935109161,14.6377821026077,16.5071675517396,12.9696294346175,11.4164761280564,12.3679377734757,11.7677207625334,13.9059606055437,11.4355361719212,16.5071675517396,13.0564921213633,11.2859039870758,15.8886627732735,12.3602900308449,13.0594153185354,14.2690801888996,13.6147711171786,13.1159315335707,13.0464343983446,14.2535570682029,16.5071675517396,16.5071675517396,15.580606270959,16.5071675517396,16.5071675517396,14.978383259818,12.7952578423228,16.5071675517396,13.8468425155299,14.6651033830649,13.7677965536252,16.5071675517396,16.5071675517396,15.3547683479635,13.5631574921489,13.9240283129388,16.5071675517396,14.1904012703517,13.835994246769,16.5071675517396,16.5071675517396,16.5071675517396,14.4562424866248,16.5071675517396,15.4420292650056,16.5071675517396,14.6899485549532,16.5071675517396,15.5257747688672,14.9678284747466,13.5212081669391,13.864120691396,16.5071675517396,15.0391055206937,15.0250175304818,16.5071675517396,16.5071675517396,16.263698504962,14.2518816589971,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,14.4571016634177,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,15.0778718001813,16.5071675517396,16.5071675517396,16.5071675517396,14.8453323252332,16.5071675517396,15.5227093426551,15.6984441371401,16.5071675517396,15.8601124511976,16.5071675517396,15.2170660385178,16.5071675517396,16.5071675517396,16.5071675517396,15.8230966768108,16.5071675517396,16.5071675517396,16.5071675517396,15.5041823521147,16.5071675517396,16.1346540071421,16.5071675517396,16.5071675517396,16.5071675517396,16.2091077326087,16.5071675517396,15.5916295096143,16.5071675517396,16.5071675517396,15.7906155815931,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.4161795463347,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.3497754585049,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396,16.5071675517396
"t5",9.3936721095102,5.271940833974,6.83465746524338,6.34473606757757,0,3.82828222961528,6.1904928010525,6.22644726836713,12.9464142333218,14.6811589198198,10.7649761949999,8.79654372326487,10.9389384624935,13.7869270541852,15.6563125033171,12.118774386195,10.5656210796339,11.5170827250532,10.9168657141109,13.0551055571212,10.5846811234987,15.6563125033171,12.2056370729408,10.4350489386533,15.037807724851,11.5094349824223,12.2085602701129,13.418225140477,12.7639160687561,12.2650764851481,12.1955793499221,13.4027020197803,15.6563125033171,15.6563125033171,14.7297512225365,15.6563125033171,15.6563125033171,14.1275282113955,11.9444027939003,15.6563125033171,12.9959874671074,13.8142483346423,12.9169415052026,15.6563125033171,15.6563125033171,14.503913299541,12.7123024437264,12.1931982044645,14.7763374432653,13.3395462219292,12.9851391983465,15.6563125033171,15.6563125033171,15.6563125033171,13.6053874382022,15.6563125033171,14.5911742165831,15.6563125033171,13.8390935065307,15.6563125033171,14.6749197204447,14.1169734263241,12.6703531185166,13.0132656429734,15.6563125033171,14.1882504722712,14.1741624820593,15.6563125033171,15.6563125033171,15.4128434565395,13.4010266105745,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,13.6062466149951,14.7763374432653,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,14.2270167517588,15.6563125033171,15.6563125033171,15.6563125033171,13.9944772768107,15.6563125033171,14.6718542942326,14.8475890887176,15.6563125033171,15.0092574027751,15.6563125033171,14.3662109900952,15.6563125033171,15.6563125033171,15.6563125033171,14.0922665683365,15.6563125033171,15.6563125033171,15.6563125033171,14.6533273036922,15.6563125033171,15.2837989587195,15.6563125033171,15.6563125033171,15.6563125033171,15.3582526841862,15.6563125033171,14.7407744611918,15.6563125033171,15.6563125033171,14.9397605331706,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,14.6853494378604,14.7763374432653,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.4989204100824,15.6563125033171,15.6563125033171,14.7763374432653,14.7763374432653,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171,15.6563125033171
"t6",7.72807331997044,3.60634204443424,5.16905867570362,4.67913727803781,3.82828222961528,0,5.40486907156453,5.44082353887916,9.15141739686448,10.8861620833625,6.96997935854256,5.00154688680755,7.1439416260362,9.99193021772784,11.8613156668598,8.32377754973769,6.77062424317655,7.72208588859588,7.12186887765355,9.26010872066385,6.78968428704138,11.8613156668598,8.41064023648345,6.640052102196,11.2428108883937,7.714438145965,8.41356343365559,9.62322830401971,8.96891923229873,8.47007964869081,8.40058251346477,9.60770518332301,11.8613156668598,11.8613156668598,10.9347543860792,11.8613156668598,11.8613156668598,10.3325313749382,8.14940595744293,11.8613156668598,9.20099063065007,10.019251498185,9.1219446687453,11.8613156668598,11.8613156668598,10.7089164630836,8.91730560726907,11.4075744749766,13.9907137137773,9.54454938547184,9.1901423618892,11.8613156668598,11.8613156668598,11.8613156668598,9.81039060174493,11.8613156668598,10.7961773801258,11.8613156668598,10.0440966700734,11.8613156668598,10.8799228839873,10.3219765898668,8.87535628205926,9.21826880651613,11.8613156668598,10.3932536358139,10.379165645602,11.8613156668598,11.8613156668598,11.6178466200822,9.60602977411722,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,9.81124977853781,13.9907137137773,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,10.4320199153014,11.8613156668598,11.8613156668598,11.8613156668598,10.1994804403534,11.8613156668598,10.8768574577753,11.0525922522603,11.8613156668598,11.2142605663177,11.8613156668598,10.5712141536379,11.8613156668598,11.8613156668598,11.8613156668598,13.3066428388486,11.8613156668598,11.8613156668598,11.8613156668598,10.8583304672349,11.8613156668598,11.4888021222622,11.8613156668598,11.8613156668598,11.8613156668598,11.5632558477288,11.8613156668598,10.9457776247344,11.8613156668598,11.8613156668598,11.1447636967132,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,13.8997257083724,13.9907137137773,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.7039235736251,11.8613156668598,11.8613156668598,13.9907137137773,13.9907137137773,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598,11.8613156668598
"t7",10.9702589514595,6.84852767592325,8.41124430719263,7.92132290952682,6.1904928010525,5.40486907156453,0,0.472568365381749,14.5230010752711,16.257745761769,12.3415630369491,10.3731305652141,12.5155253044428,15.3635138961344,17.2328993452664,13.6953612281443,12.1422079215831,13.0936695670025,12.4934525560601,14.6316923990704,12.161267965448,17.2328993452664,13.78222391489,12.0116357806026,16.6143945668002,13.0860218243716,13.7851471120622,14.9948119824263,14.3405029107053,13.8416633270974,13.7721661918713,14.9792888617296,17.2328993452664,17.2328993452664,16.3063380644857,17.2328993452664,17.2328993452664,15.7041150533447,13.5209896358495,17.2328993452664,14.5725743090566,15.3908351765916,14.4935283471519,17.2328993452664,17.2328993452664,16.0805001414902,14.2888892856756,6.43931930147915,9.02245854027994,14.9161330638784,14.5617260402958,17.2328993452664,17.2328993452664,17.2328993452664,15.1819742801515,17.2328993452664,16.1677610585324,17.2328993452664,15.41568034848,17.2328993452664,16.2515065623939,15.6935602682733,14.2469399604658,14.5898524849227,17.2328993452664,15.7648373142204,15.7507493240086,17.2328993452664,17.2328993452664,16.9894302984887,14.9776134525238,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,15.1828334569444,9.02245854027994,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,15.803603593708,17.2328993452664,17.2328993452664,17.2328993452664,15.57106411876,17.2328993452664,16.2484411361818,16.4241759306668,17.2328993452664,16.5858442447243,17.2328993452664,15.9427978320445,17.2328993452664,17.2328993452664,17.2328993452664,8.33838766535115,17.2328993452664,17.2328993452664,17.2328993452664,16.2299141456414,17.2328993452664,16.8603858006688,17.2328993452664,17.2328993452664,17.2328993452664,16.9348395261354,17.2328993452664,16.317361303141,17.2328993452664,17.2328993452664,16.5163473751198,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,8.931470534875,9.02245854027994,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.0755072520316,17.2328993452664,17.2328993452664,9.02245854027994,9.02245854027994,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664,17.2328993452664
"t8",11.0062134187741,6.88448214323788,8.44719877450726,7.95727737684145,6.22644726836713,5.44082353887916,0.472568365381749,0,14.5589555425857,16.2937002290837,12.3775175042638,10.4090850325287,12.5514797717574,15.399468363449,17.268853812581,13.7313156954589,12.1781623888977,13.1296240343171,12.5294070233748,14.6676468663851,12.1972224327626,17.268853812581,13.8181783822046,12.0475902479172,16.6503490341149,13.1219762916862,13.8211015793768,15.0307664497409,14.3764573780199,13.877617794412,13.808120659186,15.0152433290442,17.268853812581,17.268853812581,16.3422925318004,17.268853812581,17.268853812581,15.7400695206594,13.5569441031641,17.268853812581,14.6085287763713,15.4267896439062,14.5294828144665,17.268853812581,17.268853812581,16.1164546088048,14.3248437529903,6.25930195244051,8.84244119124131,14.952087531193,14.5976805076104,17.268853812581,17.268853812581,17.268853812581,15.2179287474661,17.268853812581,16.203715525847,17.268853812581,15.4516348157946,17.268853812581,16.2874610297085,15.729514735588,14.2828944277805,14.6258069522373,17.268853812581,15.8007917815351,15.7867037913232,17.268853812581,17.268853812581,17.0253847658034,15.0135679198384,17.268853812581,17.268853812581,17.268853812581,17.268853812581,15.218787924259,8.84244119124131,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,15.8395580610226,17.268853812581,17.268853812581,17.268853812581,15.6070185860746,17.268853812581,16.2843956034965,16.4601303979815,17.268853812581,16.6217987120389,17.268853812581,15.9787522993591,17.268853812581,17.268853812581,17.268853812581,8.15837031631252,17.268853812581,17.268853812581,17.268853812581,16.2658686129561,17.268853812581,16.8963402679834,17.268853812581,17.268853812581,17.268853812581,16.97079399345,17.268853812581,16.3533157704556,17.268853812581,17.268853812581,16.5523018424344,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,8.75145318583637,8.84244119124131,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.1114617193463,17.268853812581,17.268853812581,8.84244119124131,8.84244119124131,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581,17.268853812581
"t9",16.846205323677,12.7244740481408,14.2871906794101,13.7972692817443,12.9464142333218,9.15141739686448,14.5230010752711,14.5589555425857,0,18.4841700876379,13.8592723663922,7.02667184483537,14.0332346338858,16.8812232255775,18.7506086747094,15.2130705575873,13.6599172510262,14.6113788964455,14.0111618855032,16.1494017285135,13.678977294891,19.4593236711353,16.0086482407589,14.2380601064715,18.8408188926691,15.3124461502405,16.0115714379311,17.2212363082952,10.9940441903266,16.0680876529663,15.2898755213144,17.2057131875985,18.7506086747094,18.7506086747094,17.8240473939288,18.7506086747094,13.8864406248876,12.357656332966,15.0386989652926,18.7506086747094,16.7989986349255,17.6172595024605,16.0112376765949,18.7506086747094,19.4593236711353,18.3069244673591,16.5153136115445,20.5257064786831,23.1088457174839,17.1425573897473,16.7881503661647,19.4593236711353,19.4593236711353,19.4593236711353,17.4083986060204,19.4593236711353,17.6854703879754,18.7506086747094,17.6421046743489,19.4593236711353,18.4779308882628,17.9199845941422,16.4733642863347,11.2433937645439,18.7506086747094,17.9912616400893,17.9771736498775,18.7506086747094,19.4593236711353,13.64297157811,11.631154732145,19.4593236711353,18.7506086747094,18.7506086747094,18.7506086747094,17.4092577828133,23.1088457174839,18.7506086747094,19.4593236711353,19.4593236711353,19.4593236711353,18.7506086747094,19.4593236711353,19.4593236711353,18.7506086747094,18.0300279195769,19.4593236711353,19.4593236711353,19.4593236711353,17.7974884446288,19.4593236711353,18.4748654620507,17.9418852601099,19.4593236711353,18.8122685705932,19.4593236711353,18.1692221579134,19.4593236711353,19.4593236711353,19.4593236711353,22.4247748425551,19.4593236711353,19.4593236711353,19.4593236711353,18.4563384715103,19.4593236711353,19.0868101265377,19.4593236711353,19.4593236711353,18.7506086747094,18.4525488555785,19.4593236711353,17.8350706325841,13.8864406248876,13.8864406248876,18.7427717009887,18.7506086747094,19.4593236711353,19.4593236711353,19.4593236711353,18.7506086747094,18.7506086747094,19.4593236711353,19.4593236711353,23.0178577120789,23.1088457174839,19.4593236711353,18.7506086747094,18.7506086747094,19.4593236711353,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,19.4593236711353,19.3019315779005,13.8864406248876,13.8864406248876,23.1088457174839,23.1088457174839,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,18.7506086747094,18.7506086747094,19.4593236711353,18.7506086747094,18.7506086747094,18.7506086747094,18.7506086747094,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,19.4593236711353,18.7506086747094,18.7506086747094
"t10",18.580950010175,14.4592187346388,16.0219353659081,15.5320139682423,14.6811589198198,10.8861620833625,16.257745761769,16.2937002290837,18.4841700876379,0,16.302732049316,14.334299577581,16.4766943168097,19.3246829085013,21.1940683576332,17.6565302405111,16.10337693395,17.0548385793693,16.454621568427,18.5928614114373,16.1224369778148,16.8804660518787,11.2870715040167,9.51648336972929,16.2619612734126,12.7335885309839,11.2899947011889,12.499659571553,18.3016719230722,13.4892300337098,17.7333352042382,12.4841364508563,21.1940683576332,21.1940683576332,20.2675070768526,21.1940683576332,21.1940683576332,19.6652840657116,17.4821586482164,21.1940683576332,14.220141015669,15.0384018832039,18.4546973595188,21.1940683576332,16.8804660518787,13.5853477306169,11.7937368748024,22.2604511651811,24.8435904039819,12.4209806530051,14.2092927469081,16.8804660518787,16.8804660518787,14.7377469343931,14.8295409867639,16.8804660518787,20.1289300708992,21.1940683576332,15.0632470550923,14.7377469343931,15.8990732690063,15.3411269748857,13.8945066670782,18.5510214972896,21.1940683576332,15.4124040208328,13.2555969131353,21.1940683576332,16.8804660518787,20.9505993108556,18.9387824648907,16.8804660518787,21.1940683576332,21.1940683576332,21.1940683576332,14.8304001635568,24.8435904039819,21.1940683576332,14.3900669220439,14.3900669220439,16.8804660518787,21.1940683576332,16.8804660518787,16.8804660518787,21.1940683576332,15.4511703003204,16.8804660518787,14.3900669220439,16.8804660518787,15.2186308253723,16.8804660518787,15.8960078427942,20.3853449430337,14.7377469343931,13.7430118215019,14.3900669220439,13.4476454211712,14.7377469343931,14.7377469343931,14.7377469343931,24.1595195290531,14.7377469343931,14.7377469343931,14.7377469343931,13.7347617347681,16.8804660518787,16.5079525072812,16.8804660518787,16.8804660518787,21.1940683576332,20.8960085385023,16.8804660518787,20.2785303155079,21.1940683576332,21.1940683576332,14.0211949642465,21.1940683576332,14.7377469343931,14.7377469343931,14.7377469343931,21.1940683576332,21.1940683576332,14.7377469343931,14.7377469343931,24.7526023985769,24.8435904039819,14.7377469343931,21.1940683576332,21.1940683576332,14.7377469343931,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,16.8804660518787,16.723073958644,21.1940683576332,21.1940683576332,24.8435904039819,24.8435904039819,16.8804660518787,16.8804660518787,14.7377469343931,14.7377469343931,14.7377469343931,21.1940683576332,21.1940683576332,14.7377469343931,21.1940683576332,21.1940683576332,21.1940683576332,21.1940683576332,16.8804660518787,16.8804660518787,16.8804660518787,16.8804660518787,14.7377469343931,14.7377469343931,14.7377469343931,14.7377469343931,21.1940683576332,21.1940683576332
