,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,6.4335012,-3.567986,4.317111,2.839047,3.5007553,2.175162,5.503755,5.5209193,6.489788,6.513878,5.3811865,2.6788108,2.9949362,4.4995694,6.1032977,4.7353306
t2,6.4050746,-3.6341803,4.428153,2.9088647,3.5521562,2.1705885,5.46362,5.6232285,6.4494615,6.5754056,5.386734,2.657587,3.0954106,4.4317374,6.05862,4.833217
t3,6.433159,-3.5711381,4.358862,2.8422532,3.5340443,2.1609688,5.5011683,5.5545034,6.503175,6.549431,5.389483,2.6883469,3.0397692,4.4725013,6.1118813,4.7783694
t4,6.457109,-3.583119,4.3702946,2.8455863,3.5845063,2.143272,5.444488,5.547118,6.476694,6.613214,5.3634953,2.6982,3.0663018,4.4731574,6.106045,4.77615
t5,6.398034,-3.67866,4.3968987,2.915306,3.497425,2.1423423,5.482164,5.601762,6.4002423,6.5206685,5.3463573,2.6520898,3.053201,4.4618325,6.0049806,4.7954626
t6,6.4996862,-3.6666195,4.504309,2.9060137,3.591265,2.1179774,5.5424423,5.6792088,6.4388523,6.647382,5.3385024,2.6435518,3.1590757,4.412091,6.0510073,4.9117913
t7,6.345411,-3.6713638,4.3414564,2.964811,3.4516296,2.243901,5.443203,5.5473933,6.3775024,6.496924,5.3963046,2.6010897,3.0249922,4.428544,6.0172315,4.7830606
t8,6.4591804,-3.5199394,4.420072,2.8637724,3.5546632,2.2172525,5.5133667,5.6342387,6.561148,6.5630636,5.427149,2.643195,3.1127737,4.4357166,6.161245,4.86333
t9,6.517757,-3.2916045,3.4532356,2.5728827,2.6746466,2.5963829,5.561391,4.8614573,6.3645997,5.849138,5.372837,2.4523787,2.1148798,5.0922346,6.221851,3.7503102
t10,-4.850906,3.3207855,0.52292883,8.3554325,2.1730945,4.1103373,6.686444,3.9743433,5.684152,9.0100765,10.124034,3.4116218,4.353157,4.9564567,5.349988,5.475587
t11,6.1953864,-3.6964297,4.5992103,3.144077,3.5915997,2.4288988,5.163056,5.730533,6.32476,6.840249,5.5871463,2.4657016,3.4045076,4.0755525,6.056829,5.1322517
t12,6.3669443,-3.7337832,4.4806037,2.9828773,3.5584447,2.202435,5.432721,5.653044,6.3516684,6.6195917,5.375777,2.6073134,3.139001,4.378229,6.003133,4.8719354
t13,6.2186546,-3.7632961,4.612366,3.179632,3.5543144,2.4663794,5.1864347,5.7197423,6.292376,6.7815585,5.6018934,2.5033243,3.3716218,4.1183343,6.047491,5.0838957
t14,6.195153,-3.495518,4.6022134,3.0039587,3.884116,2.5485153,5.1917577,5.6725197,6.5315647,7.240106,5.829782,2.6347682,3.6204128,3.6625147,6.2746625,5.5996766
t15,6.161481,-3.2859085,4.557,2.835727,4.0665884,2.5442376,5.2942677,5.6732044,6.7374854,7.551331,6.059145,2.7859359,3.734521,3.3603196,6.3687444,5.983562
t16,6.189959,-3.5933459,4.564336,3.0529764,3.7014072,2.4577425,5.1439633,5.660033,6.416939,6.9514785,5.614896,2.500504,3.4459045,3.9670792,6.1532836,5.2427096
t17,6.2542467,-3.7335513,4.5705585,3.112186,3.5692916,2.4438734,5.25287,5.677682,6.35148,6.74385,5.582645,2.5592787,3.328105,4.1574807,6.08442,5.0585146
t18,6.2124705,-3.5773866,4.528659,3.0221639,3.6712425,2.3844123,5.1747155,5.646349,6.426688,6.8812094,5.532667,2.483941,3.3748603,4.0573444,6.130462,5.1526513
t19,6.2201405,-3.6592891,4.535229,3.052414,3.6408622,2.4037704,5.258291,5.695486,6.378113,6.7841725,5.550032,2.537829,3.3064883,4.152419,6.0723934,5.061036
t20,6.1844854,-3.5505898,4.570244,3.026833,3.775826,2.4917011,5.1657405,5.66337,6.4619417,7.050999,5.6808367,2.5476263,3.4924004,3.8688989,6.1951027,5.357734
t21,6.1629806,-3.7977397,4.633568,3.2132015,3.60575,2.517023,5.1983395,5.7758975,6.258988,6.802149,5.6551104,2.5093255,3.392187,4.090317,6.01767,5.108478
t22,-5.8534245,6.712254,11.040743,2.7377384,-1.129939,4.4942555,7.475219,4.286776,4.943318,8.029808,5.068612,2.629322,5.4410667,7.9302497,7.2332435,5.134858
t23,-4.9300585,2.9534557,-0.4699334,7.286874,1.7798086,4.691737,6.4129252,5.5383883,5.4866586,8.713321,9.255143,3.408585,4.961518,4.459048,5.874775,5.315446
t24,-4.8663187,2.9150946,-0.46840715,7.244748,1.7345419,4.7353745,6.3972893,5.582448,5.453274,8.730352,9.211785,3.4652386,5.032097,4.3943853,5.921527,5.362438
t25,-6.2466636,7.2332764,11.516118,2.7103872,-1.0077952,5.801359,8.130141,4.2743964,3.9965465,7.952085,5.122075,2.846507,6.131336,6.689365,5.892659,6.54562
t26,-5.955851,6.910708,11.175953,2.6966076,-1.0422006,5.102805,7.8073134,4.3222218,4.329746,8.037969,5.1193647,2.6112463,5.848275,7.260761,6.532655,5.88956
t27,-4.897354,2.8858044,-0.5391122,7.1852965,1.7071471,4.7901583,6.3878684,5.6409416,5.45184,8.740281,9.194841,3.4595551,4.9810543,4.419917,5.9492874,5.362438
